id,question,option_a,option_b,option_c,option_d,correct_option
OIC-234-16-A,Quelle est la principale cause d'insuffisance cardiaque gauche ?,Cardiomyopathie dilatée,Troubles du rythme supra ventriculaire et ventriculaire,HTA,Valvulopathies sévères,c
OIC-234-17-A,Lequel des symptômes suivants est **le plus caractéristique** d'un OAP cardiogénique ?,Douleur thoracique,Fréquence respiratoire < 12/minute,Râles crépitants bilatéraux remontant des bases vers les sommets,Marbrures et oligurie,c
OIC-234-18-A,Quel est le traitement symptomatique initialement prescrit en cas d'OAP cardiogénique ?,Morphine i.v.,Digoxine i.v. et anticoagulation efficace,"Diurétiques de l'anse, dérivés nitrés et oxygénothérapie",Traitement bêtabloquant à introduire à distance de l’épisode d’OAP,c
OIC-234-19-A,Quel est l'objectif principal du régime pauvre en sel recommandé aux patients souffrant d'insuffisance cardiaque ?,Augmenter la consommation de sodium pour favoriser la rétention d'eau,Réduire la pression artérielle et diminuer le stress sur le cœur,Stimuler l'appétit et améliorer la digestion,Favoriser la perte de poids rapide et efficace,b
OIC-234-20-A,Quel est le principal objectif des traitements cardioprotecteurs standard utilisés chez les patients atteints d'insuffisance cardiaque (IC) avec fraction d'éjection réduite (FEVG) ?,Améliorer la fonction rénale,Réduire la fréquence cardiaque et la tension artérielle,"Diminuer la mortalité, les ré-hospitalisations pour IC et améliorer les symptômes des patients",Contrôler les signes congestifs tels que l'œdème et la dyspnée,c
OIC-234-21-B,Quelle est la principale cause de décès chez les patients atteints d'insuffisance cardiaque ?,Insuffisance rénale terminale,Complications thromboemboliques,Troubles du rythme ventriculaire,Cachexie cardiaque,c
OIC-234-22-A,Lequel des éléments suivants n'est PAS un critère clinique pour évoquer le diagnostic de choc cardiogénique ?,Hypotension artérielle,Oligurie,Fièvre élevée,Marbrures cutanées,c
OIC-234-23-B,Quel est le premier inotrope administré en cas de choc cardiogénique ?,Noradrénaline,Dobutamine,Lévosimendan,Furosemide,b
OIC-235-01-A,Quelle est la définition d'une péricardite aiguë ?,Inflammation chronique du cœur,Infection des valves cardiaques,"Inflammation aiguë des feuillets du péricarde, avec ou sans épanchement",Augmentation de la pression artérielle due à une inflammation du muscle cardiaque,c
OIC-235-02-A,Quel est le signe clinique **principal** d'une péricardite aiguë ?,Fièvre élevée,Douleur thoracique soulagée par la position couchée,Présence de râles dans les poumons,Douleur thoracique rétrosternale aggravée en décubitus dorsal,d
OIC-235-03-A,Quel est le signe clinique **le plus spécifique** d'une péricardite aiguë grave nécessitant une intervention urgente ?,Fièvre supérieure à 38°C,Tachycardie et pression artérielle systolique inférieure à 90 mmHg,Pouls paradoxal avec une diminution de la pression artérielle de plus de 10 mmHg à l'inspiration,Turgescence jugulaire et reflux hépato-jugulaire,c
OIC-235-04-A,Quel est le signe ECG précoce le plus caractéristique de la péricardite aiguë ?,Onde Q profonde,Microvoltage,Sous-décalage du segment ST concave vers le haut,Alternance électrique,c
OIC-235-05-B,Quelle est la principale raison d'effectuer une ponction péricardique ?,Soulager la douleur thoracique,Déterminer l'origine de l'épanchement péricardique,Réduire le volume du liquide dans le péricarde,Prévenir une infection du péricarde,b
OIC-235-06-B,Quelle est l'information principale que l'échocardiographie peut fournir concernant une péricardite aiguë ?,La présence d'une infection pulmonaire associée,L'épaisseur du muscle cardiaque,La localisation et l'abondance de l'épanchement péricardique,Le type de calcification présente sur le péricarde,c
OIC-235-07-A,Quel est le motif caractéristique d'un ECG dans une péricardite aiguë ?,Onde Q proéminente,Décalage ST symétrique et systématisé,"Décalage ST diffus, concave vers le haut, sans onde Q",Sous-décalage PQ inversé,c
OIC-235-08-A,Quel facteur parmi les suivants est le **moins** susceptible d'orienter vers une hospitalisation en cas de péricardite aiguë ?,Fièvre inférieure à 38°C,Symptômes présents depuis moins d'une semaine,Épanchement péricardique dépassant 20 mm,Patient sous anticoagulant oral,a
OIC-235-09-A,Quelle est la cause la plus fréquente de péricardite aiguë ?,Infection bactérienne,Maladie auto-immune,Virus,Problème génétique,c
OIC-235-10-B,Quelle est la principale différence entre la péricardite précoce et la péricardite tardive après un infarctus du myocarde ?,La péricardite précoce est plus fréquente que la péricardite tardive.,"La péricardite précoce est causée par une rupture myocardique, tandis que la péricardite tardive est due à une infection bactérienne.","La péricardite précoce se manifeste par une effusion pericardique, tandis que la péricardite tardive présente un syndrome inflammatoire généralisé.","La péricardite précoce est toujours bénigne, tandis que la péricardite tardive nécessite une intervention chirurgicale.",c
OIC-235-11-B,Quelle péricardite est caractérisée par un liquide souvent hémorragique et est généralement liée à une localisation secondaire d'un cancer ? ,Péricardite bactérienne,Péricardite tuberculeuse,Péricardite néoplasique,Péricardite auto-immune,c
OIC-235-12-A,Quel est le traitement principal recommandé pour une péricardite aiguë bénigne ?,Corticostéroïdes à fortes doses,Repos et analgésiques uniquement,Double traitement anti-inflammatoire avec AINS et colchicine,Chirurgie d'urgence pour retirer le liquide péricardique,c
OIC-235-13-A,Quelle est une complication potentielle de la péricardite aiguë qui peut entraîner une élévation de la troponine et un risque d'insuffisance cardiaque ?,Tamponnade,Récidive,Myocardite,Constriction péricardique,c
OIC-235-14-B,Quelle est la cause la plus fréquente de tamponnade cardiaque ?,Purulente,Néoplasique,Tuberculeuse,Traumatique,d
OIC-235-15-A,Quel est le signe clinique **principal** qui différencie une péricardite aiguë d'une simple douleur thoracique ? ,Douleur thoracique avec dyspnée positionnelle,Tachycardie et PAS<90mmHg,Microvoltage sur l'ECG,Reflux hépato-jugulaire,b
OIC-237-01-A,Quelles sont les palpitations ?,Une douleur thoracique intense,Un rythme cardiaque régulier et faible,Une sensation anormale de battements cardiaques,Une infection virale du cœur,c
OIC-237-02-A,"Quel élément parmi les suivants est considéré comme un signe d'urgence absolue lors d'une palpitation, selon le contenu éducatif ?",Douleur thoracique,Tachycardie régulière à QRS larges,Antécédents familiaux de mort subite avant 35 ans,Dyspnée modérée,b
OIC-237-03-A,Quel type d'enregistrement ECG permet d'établir une corrélation électroclinique précise pour diagnostiquer les palpitations ?,ECG intercritique,Holter ECG,ECG percritique,ECG ambulatoire de longue durée,c
OIC-237-04-B,Quel examen complémentaire est recommandé en cas de palpitations fréquentes (>1/semaine) ?,Ionogramme,Épreuve d'effort,Holter ECG,TSH,c
OIC-237-05-A,Quelles sont les caractéristiques principales qui distinguent les extrasystoles ventriculaires des autres types d'extrasystoles ?,Présence d'une onde P de morphologie différente,Couplage court avec l'onde T du battement précédent,"QRS large et prématuré, sans onde P préalable",Fréquence élevée et répétitivité en salves,c
OIC-237-06-A,Laquelle des situations suivantes **n'est pas** un contexte physiologique déclencheur d'une tachycardie sinusale adaptative ?,Effort physique intense,Stress émotionnel important,Embolie pulmonaire aiguë,Fièvre due à une infection virale,c
OIC-237-07-A,Quelle caractéristique clinique est **la plus spécifique** des tachycardies jonctionnelles ?,Douleur thoracique,Polyurie post critique,Fièvre élevée,Dyspnée importante,b
OIC-237-08-B,Lequel des éléments suivants caractérise le mieux le syndrome de Wolff-Parkinson-White (WPW) ?,Un rythme cardiaque lent avec un QRS large,Une onde delta (δ) absente sur l'ECG,Un intervalle PR court (<120ms) et une onde delta (δ),Une fibrillation auriculaire avec un rythme ventriculaire rapide,c
OIC-237-09-B,Le diagnostic de névrose cardiaque repose principalement sur : ,Des symptômes cardiaques inexpliqués,Un ECG anormal,Une absence de cause médicale identifiable et des signes psychiatriques,La présence d'une pathologie cardiaque extracardiaque,c
OIC-239-01-A,Lequel de ces acrosyndromes est caractérisé par une vasoconstriction permanente des extrémités en réponse au froid ?,Phénomène de Raynaud,Erythermalgie,Acrocyanose,Engelure,c
OIC-239-02-A,Lequel des énoncés suivants décrit le mieux les caractéristiques cliniques du phénomène de Raynaud ?,Douleurs brûlantes aux extrémités déclenchés par la chaleur et soulagées par le froid.,"Blanchiment, cyanose et rougeur douloureuse des doigts en réponse à des stimuli thermiques ou émotionnels.","Papules prurigineuses et érythrocyanotiques sur les orteils, aggravées par le froid humide.","Ulcération de la pulpe digitale avec aspect de gangrène, accompagnée d'une cyanose persistante.",b
OIC-239-03-A,Lequel des éléments suivants est le plus susceptible de suggérer un Raynaud secondaire plutôt qu'un Raynaud primaire ?,Survenue avant l'âge de 40 ans,Rémission estivale,Atteinte des pouces,Antécédents familiaux de Raynaud,c
OIC-239-04-B,Lequel des signes dermatologiques suivants est **le plus caractéristique** de la sclérodermie systémique ?,Erythermalgie,Télangiectasies,Engelures,Sclérodactylie,d
OIC-239-05-B,La manœuvre d'Allen vise à évaluer :,La sensibilité des nerfs digitaux,Le fonctionnement des veines palmaires,La perméabilité des artères digitales et des arcades palmaires,La force musculaire des doigts,c
OIC-239-06-A,La photographie illustre quel stade du phénomène de Raynaud ?,Erythermalgie,Phase d'ischémie digitale,Phase syncopale,Engelure,c
OIC-239-07-B,Quelles sont les engelures ?,Une infection bactérienne des doigts,Un phénomène de coloration bleue des extrémités dû au froid,Une inflammation des vaisseaux sanguins du visage,Une lésion cutanée causée par une brûlure thermique,b
OIC-239-08-B,La manœuvre d'Allen est utilisée pour :,diagnostiquer une fracture du radius,évaluer la circulation sanguine dans les doigts,détecter une infection des articulations,mesurer la température corporelle,b
OIC-239-09-B,Dans quel cas la réalisation d'anticorps anti-nucléaires (AAN) et de capillaroscopie est-elle recommandée en cas de phénomène de Raynaud ?,"Toujours, car ces examens sont essentiels pour le diagnostic du PR.",Uniquement si le patient présente des symptômes d'engelures ou d'ischémie digitale.,"En cas de suspicion de PR secondaire, d'apparition récente ou d'aggravation récente.",Seulement si l'interrogatoire et l'examen clinique ne révèlent pas d'informations suffisantes.,c
OIC-242-01-A,Quelle est la différence principale entre l'hyperthyroïdie et la thyrotoxicose ?,"L'hyperthyroïdie est une maladie auto-immune, tandis que la thyrotoxicose n'est pas.","L'hyperthyroïdie implique un excès de production d'hormones thyroïdiennes, tandis que la thyrotoxicose décrit les conséquences de cet excès sur le corps.",La thyrotoxicose est plus grave que l'hyperthyroïdie.,"L'hyperthyroïdie est causée par une carence en iode, tandis que la thyrotoxicose est causée par un excès d'iode.",b
OIC-242-02-B,Quelle est la prévalence estimée de l'hyperthyroïdie?,"Moins de 0,1%","Entre 0,2 et 1,9 %",Plus de 5%,Uniquement chez les femmes,b
OIC-242-03-A,Lequel des symptômes suivants est **spécifique** à la maladie de Basedow et **non** présent dans toutes les formes d'hyperthyroïdie ?,Tremblements,Perte de poids,Exophtalmie,Agitation,c
OIC-242-04-A,Quelle est la caractéristique principale d'une crise thyrotoxique aiguë ?,Une augmentation de la masse thyroïdienne,Des symptômes bénins comme une fatigue légère,Une aggravation des symptômes de l'hyperthyroïdie avec fièvre et troubles cardiovasculaires,Une diminution du métabolisme basal,c
OIC-242-05-B,Quelle est la complication **la plus grave** de l'ophtalmopathie basedowienne ?,Kératite d'exposition,Diplopie,Neuropathie optique compressive,Atteinte cornéenne,c
OIC-242-06-A,"En cas d'hyperthyroïdie périphérique, quel est le résultat attendu pour la TSH ?",Toujours élevé,Normalement fluctuant,Toujours effondré,Indépendant du type d'hyperthyroïdie,c
OIC-242-07-B,Quel signe biologique est spécifique au diagnostic de la maladie de Basedow ?,Diminution du cholestérol,Hyperglycémie,Élévation des anticorps anti-récepteurs de la TSH,Leuconeutropénie avec lymphocytose relative,c
OIC-242-08-B,Quelle est l'indication principale d'une scintigraphie thyroïdienne ?,Détecter les nodules bénins,Évaluer la fonction des glandes surrénales,Identifier le type d'hyperthyroïdie,Mesurer la taille de la thyroïde,c
OIC-242-09-A,Quelle est la cause d'hyperthyroïdie la plus fréquente chez les jeunes femmes ?,Le goitre multinodulaire toxique,L’adénome toxique,La maladie de Basedow,Une infection virale,c
OIC-242-10-A,Quel critère est essentiel pour le diagnostic d'une maladie de Basedow ?,Une échographie thyroïdienne montrant une glande hypoéchogène,Un dosage plasmatique positif des anticorps anti-récepteurs de la TSH,La présence d'une hyperfixation focalisée lors d'une scintigraphie thyroïdienne,Une augmentation significative du taux de T3 et de T4 sanguins sans cause identifiable,b
OIC-242-11-A,Quel critère diagnostique est **essentiel** pour différencier un nodule hypersecrétant unique d'un goitre multinodulaire toxique ?,Un syndrome de thyrotoxicose d'intensité variable,Une TSH basse et des taux T4 et/ou T3 augmentés,La présence d'au moins un nodule à l'échographie thyroïdienne,Le résultat de la scintigraphie thyroïdienne (plage unique vs. damier),d
OIC-242-12-B,Quel est le principal mécanisme par lequel l'amiodarone peut entraîner une hyperthyroïdie ?,Stimulation excessive de la production d'hormones thyroïdiennes par la glande thyroïde.,"Inhibition de la désiodase de la T4, conduisant à une élévation des taux de T4L.","Saturation prolongée de la thyroïde en iode, entraînant une dysthyroidie.","Production d'anticorps anti-récepteurs de la TSH, imitant l'action de la TSH.",c
OIC-242-13-B,Quel facteur est le plus important à prendre en compte lors du choix du traitement d'une hyperthyroïdie ?,L'âge du patient,Le type de thyrotoxicose,La présence d'orbitopathie,Le désir de grossesse,b
OIC-245-01-A,Quelle est la caractéristique principale de l'insuffisance surrénale primaire ?,Un déficit aigu en hormones surrénaliennes,Une insuffisance de production d'ACTH par l'hypophyse,"Un déficit chronique en cortisol, aldostérone et androgènes surrénaliens",Une augmentation excessive de la production de cortisol,c
OIC-245-02-A,Quelle est la principale différence entre l'insuffisance surrénale primaire et secondaire concernant les signes biologiques ?,L'hyperpigmentation est présente uniquement dans l'insuffisance surrénale primaire.,L'hypoglycémie est plus fréquente dans l'insuffisance surrénale secondaire.,La kaliémie est normale dans l'insuffisance surrénale secondaire.,Les anomalies de la NFS sont absentes dans l'insuffisance surrénale primaire.,c
OIC-245-03-A,Lequel des signes suivants n'est PAS généralement associé à l'insuffisance surrénale primaire ?,Amaigrissement,Hyperglycémie,Mélanodermie,Hypotension orthostatique,b
OIC-245-04-A,Quel est le signe clinique principal qui différencie l'insuffisance corticotrope de l'insuffisance surrénale primaire ?,Mélanodermie,Asthénie,Hyperkaliémie,Céphalées,b
OIC-245-05-A,Quel est l'objectif principal du dosage de la cortisolémie à 8h ?,Déterminer le niveau de stress actuel.,Évaluer la fonction des glandes thyroïdiennes.,Identifier une possible insuffisance surrénale.,Mesurer la réponse au traitement hormonal.,c
OIC-245-06-B,Quand la mesure de l'ACTH est-elle effectuée dans le cadre du diagnostic de l'insuffisance surrénale ?,À midi,Le soir avant le coucher,À 8h le matin,Au moment où les symptômes sont les plus intenses,c
OIC-245-07-A,Quel est l'objectif principal du test au synacthène ?,Mesurer la production naturelle d'ACTH par l'hypophyse.,Évaluer la réponse du cortex surrénalien à une dose exogène d'ACTH.,Détecter un adénome hypophysaire responsable d'une insuffisance corticotrope.,Identifier les causes de stress physique important chez le patient.,b
OIC-245-08-B,Quelle est la cause la plus fréquente d'insuffisance surrénale primaire chez l'adulte ?,Tuberculose bilatérale des surrénales,"Lésions surrénaliennes bilatérales (métastases, lymphome)",Rétraction corticale auto-immune,"Causes vasculaires (nécrose, thrombose)",c
OIC-245-09-A,Quelle est la cause la plus fréquente d'insuffisance corticotrope ?,Une infection virale,Un régime alimentaire pauvre en vitamines,L'arrêt brusque d'une corticothérapie prolongée,Une tumeur de la région hypothalamo-hypophysaire,c
OIC-245-10-B,Quelle est une cause **non** courante d'insuffisance corticotrope ?,Atteinte auto-immune,Syndrome de Sheehan,Infection virale,Chirurgie hypophysaire,c
OIC-245-11-B,Lequel des corticoïdes suivants a la demi-vie biologique la plus longue ?,Hydrocortisone,Prednisone,Dexaméthasone,Prednisolone,c
OIC-245-12-A,Quelle est la première mesure à prendre en cas d'insuffisance surrénale aiguë ?,Administration de glucosé pour compenser l'hypoglycémie,Transfert en urgence en réanimation,"Administration de 100 mg d'hydrocortisone IV, IM ou SC","Remplacement par NaCl 0,9 % pour compenser la déshydratation",c
OIC-245-13-B,Quel est l'objectif principal de l'éducation thérapeutique pour un patient souffrant d'insuffisance surrénale chronique ?,Apprendre à identifier les causes de l'insuffisance surrénale.,Se familiariser avec les différents types de médicaments utilisés dans le traitement.,Comprendre son traitement et savoir gérer les situations à risque.,Développer des techniques de relaxation pour réduire le stress lié à la maladie.,c
OIC-245-14-B,Quelle est la méthode principale utilisée pour surveiller l'efficacité du traitement de l'insuffisance surrénale ?,Dosage sanguin régulier de cortisol et d'ACTH,Mesure de la pression artérielle et observation des symptômes cliniques,Analyse des marqueurs métaboliques tels que le glucose et les lipides,Imagerie osseuse pour détecter les signes d'ostéoporose,b
OIC-245-15-A,L'insuffisance surrénale aiguë est : ,Une pathologie bénigne,Un problème nécessitant une surveillance à long terme,Une urgence vitale nécessitant un traitement immédiat,Un symptôme de fatigue passager,c
OIC-245-16-A,Lequel des symptômes suivants **n'est pas** généralement associé à une insuffisance surrénale ?,Hypotension artérielle,Hyperglycémie,Douleurs abdominales,Confusion,b
OIC-245-17-B,Quel est le premier pas à entreprendre en cas de suspicion d'insuffisance surrénale chez un patient adulte ?,Attendre les résultats des dosages sanguins du cortisol et de l'ACTH.,Effectuer une biopsie surrénalienne pour confirmer le diagnostic.,Commencer immédiatement le traitement sans attendre les résultats des analyses.,Prescrire un régime alimentaire riche en cortisol.,c
OIC-245-18-B,Quelle est une cause possible de décompensation chez un patient traité pour insuffisance surrénale ?,Une alimentation riche en sel,Un manque d'exercice physique régulier,Une infection ou une intervention chirurgicale,Une consommation excessive de caféine,c
OIC-245-19-B,L'insuffisance surrénale aiguë peut révéler quelle maladie chez l'adulte ?,Diabète sucré,Maladie d'Addison,Hyperthyroïdie,Asthme,b
OIC-245-20-B,Quel est le principal objectif de la prévention de l'insuffisance surrénale aiguë chez les patients atteints d'insuffisance surrénale ?,Augmenter la dose de fludrocortisone.,Arrêter complètement le traitement par hydrocortisone.,Adapter la dose d'hydrocortisone en fonction des facteurs de stress potentiels.,Débuter un traitement à domicile avant d'adresser le patient à l'hôpital.,c
OIC-245-21-B,"En cas de stress chez un adulte souffrant d'insuffisance surrénale, quelle est la première mesure à prendre concernant l'hydrocortisone ?",Augmenter la dose de fludrocortisone,Prendre 2 comprimés d'hydrocortisone 10 mg dès le déclencheur du stress,Attendre que le stress passe avant d'ajuster les doses,Diminuer la dose d'hydrocortisone pour éviter une surdose,b
OIC-245-22-B,Quelle est la conséquence principale du déficit en enzyme 21 hydroxylase dans l'insuffisance surrénale ?,Accumulation d'acides gras à très longues chaînes,Déficit en cortisol et aldostérone,Hyperproduction de cortisol,Mutation du gène codant un transporteur des acides gras,b
OIC-245-23-A,Quel est le symptôme clinique **principal** observé chez les petites filles atteintes d'une insuffisance surrénale primitive (forme classique) ?,Une hypertrophie du clitoris,Des convulsions liées à l'hypoglycémie,Un ictère cholestatique persistant,Une mauvaise prise pondérale et des difficultés à téter,a
OIC-245-24-B,Quel dosage est systématiquement effectué sur papier buvard chez tous les nouveau-nés français au 3ème jour de vie dans le cadre du dépistage d'une insuffisance surrénale ?,Acides gras à longue chaîne,Cortisol,17 OH progestérone,Aldostérone,c
OIC-245-25-B,Quelle est la cause la plus fréquente d'insuffisance surrénale chez l'enfant ?,Adrénoleucodystrophie,Déficit en 21-hydroxylase,Infection virale,Problèmes thyroïdiens,b
OIC-247-01-A,Quel critère est utilisé pour définir le diabète selon les études épidémiologiques mentionnées ?,Une glycémie à jeun supérieure à 1 g/l,"Un taux d'HbA1c supérieur à 6,5%",La présence de symptômes comme la soif excessive et la fatigue,"Une glycémie à jeun supérieure à 1,26 g/l",d
OIC-247-02-A,Quel est le principal facteur différenciant entre le diabète de type 1 et le diabète de type 2 ?,L'âge de début du diabète,La présence ou l'absence de cétose,Le niveau d'hyperglycémie au diagnostic,La cause principale de mortalité associée à chaque type de diabète,b
OIC-247-03-A,Quel critère diagnostique du diabète est **obligatoirement** réalisé à deux reprises ?,"Glycémie veineuse à jeun ≥ 1,26 g/l",Hyperglycémie provoquée par voie orale (HGPO),Glycémie supérieure ou égale à 2 g/l [11 mmol/l] en situation d'urgence,Présence du syndrome cardinal chez l'enfant,option_a
OIC-247-04-A,Quel critère est **principalement** utilisé pour dépister le diabète de type 2 (DT2) ?,HbA1c >6.5%,Symptômes cliniques,Glycémie veineuse à jeun >1.26g/l à deux reprises,Âge supérieur à 45 ans,c
OIC-247-05-B,Lequel des énoncés suivants décrit le mieux la différence entre diabète prégestationnel et diabète gestationnel ?,"Le diabète prégestationnel se développe pendant la grossesse, tandis que le diabète gestationnel est présent avant la grossesse.","Le diabète prégestationnel inclut les types 1 et 2 de diabète présents avant la grossesse, tandis que le diabète gestationnel est une intolérance au glucose qui se développe pendant la grossesse.","Le diabète prégestationnel est diagnostiqué par une hyperglycémie provoquée orale (HGPO) entre la 24ème et la 28ème semaine de grossesse, tandis que le diabète gestationnel est présent avant la grossesse.",Le diabète prégestationnel et le diabète gestationnel sont synonymes et se réfèrent à la même condition.,b
OIC-247-06-A,Lequel des facteurs suivants **N'EST PAS** un facteur de risque reconnu pour le développement d'atteintes micro-angiopathiques chez les patients diabétiques ?,Hyperglycémie chronique,Dyslipidémie,Taille importante,Consommation modérée de café,d
OIC-247-07-A,Quels sont les facteurs de risque principaux pour les atteintes macrovasculaires chez un patient diabétique de type 2 ?,Niveau d'activité physique,Equilibre glycémique (HbA1c),Consommation d'alcool,Taille du repas,b
OIC-247-08-B,Lequel des éléments suivants n'est PAS un facteur impliqué dans la physiopathologie du diabète de type 1 ?,Prédisposition génétique,Facteurs environnementaux,Surproduction d'insuline par le pancréas,Processus auto-immuns,c
OIC-247-09-B,Lequel des énoncés suivants décrit le mieux la physiopathologie du diabète de type 2 ?,Une production excessive d'insuline par le pancréas.,"Une incapacité des cellules à utiliser l'insuline efficacement, combinée à une diminution de la production d'insuline.",Un manque d'apport en glucose dans l'organisme.,Une infection bactérienne affectant le pancréas.,b
OIC-247-10-B,Quel facteur n'est PAS un facteur de risque de plaies de pied chez les patients diabétiques ?,Précarité sociale,Neuropathie avec troubles de la statique/déformations du pied,Antécédents d'ulcération,Hypertension artérielle,d
OIC-247-11-B,Quelle est la fréquence de surveillance recommandée pour un patient atteint de rétinopathie diabétique non proliférante modérée ?,Annuel,3-4 mois,"1-2 ans selon TA, HbA1c",6 mois,a
OIC-247-12-B,Quel est le principal changement observé au stade 3 de la néphropathie diabétique ?,Albuminurie massive,Hypertension artérielle sévère,Microalbuminurie,Destruction glomérulaire et interstitielle,c
OIC-247-13-B,Lequel des symptômes suivants est le plus caractéristique d'une neuropathie sensorimotrice diabétique ? ,Douleurs abdominales aggravées la nuit,Hypersudation excessive,Perte de sensation dans les pieds et les mains,Difficultés à contrôler le rythme cardiaque,c
OIC-247-14-B,Quel test est **obligatoirement** recommandé pour le diagnostic d'une atteinte carotidienne chez un patient diabétique ?,Électrocardiogramme de repos,Echographie-doppler des carotides en cas de symptomatologie évocatrice d'AIT,Scintigraphie myocardique,Test de recherche d’ischémie myocardique à l'effort,b
OIC-247-15-A,Quel facteur de risque cardiovasculaire suivant est **non modifiable** ?,Tabac,Hypercholestérolémie (LDL),Âge,Diabète,c
OIC-247-16-A,Quel est le critère différentiel principal entre un coma hyperosmolaire et une acido-cétose diabétique ?,Le niveau de glycémie,La présence de cétonémie positive,L'âge du patient,La présence d'une insuffisance rénale aiguë,b
OIC-247-17-A,Quel symptôme chez un patient diabétique suggère fortement une cétose ?,Polyurie,Sueurs abondantes,Douleurs abdominales aiguës,Tachycardie,c
OIC-247-18-A,Quelle est la cause la plus fréquente de mortalité chez l’enfant diabétique de type 1 ?,Hypoglycémie mineure,Coma hyperosmolaire,Acidocétose,Infection bactérienne,c
OIC-247-19-A,"Devant une suspicion d'hyperglycémie, quel examen est réalisé en urgence pour évaluer le risque de cétose ?",Ionogramme sanguin,Calcul du trou anionique,ECG,Cétonémie capillaire,d
OIC-247-20-A,Quel est l'objectif principal de l'insulinothérapie intensifiée chez les patients atteints de diabète de type 1 ?,Augmenter la production d'insuline par le pancréas.,Réduire le risque d'hypoglycémie sévère.,Contrôler la glycémie et prévenir les complications du diabète.,Éliminer complètement la nécessité de surveiller la glycémie.,c
OIC-247-21-A,Quel est l'objectif principal de l'autosurveillance glycémique chez un patient diabétique de type 1 ?,Détecter les infections bactériennes.,Ajuster les doses d'insuline en fonction des niveaux de glucose sanguin.,Évaluer l'efficacité du traitement hormonal.,Mesurer la pression artérielle et le rythme cardiaque.,b
OIC-247-22-B,Quel est l'objectif principal de la diététique chez les patients atteints de diabète de type 1 ?,Favoriser une perte de poids rapide.,Éviter les fluctuations glycémiques importantes.,Suivre un régime végétarien strict.,Consommer uniquement des produits à faible index glycémique.,b
OIC-247-23-A,Quelle est la principale caractéristique d'une prise en charge multifactorielle du diabète de type 2 ?,Se concentrer uniquement sur le contrôle glycémique.,Prendre en compte tous les facteurs de risque cardiovasculaires du patient.,Utiliser uniquement des médicaments pour réguler la glycémie.,Ignorer l'importance de l'activité physique et de l'alimentation.,b
OIC-247-24-A,Quel traitement antidiabétique est contre-indiqué en cas de fonction rénale inférieure à 30 ml/min ?,Metformine,Gliclazide,Sitagliptine,Liraglutide,a
OIC-247-25-A,Quelle est la première mesure à prendre en cas d'hypoglycémie chez un patient conscient ?,Injection de glucagon,Ingestion de sucre (15 g),Prise d'une ampoule de soluté de glucose à 30 % par voie intraveineuse,Contacter immédiatement les urgences,b
OIC-247-26-B,Quel est l'objectif principal du traitement néphroprotecteur chez un patient diabétique ?,Augmenter la filtration glomérulaire,Contrôler le taux d'HbA1c à moins de 7%,Limiter l'utilisation des AINS et des produits de contraste iodés,Réduire la consommation de protéines et de sel,c
OIC-247-27-B,Quel est l'objectif principal du traitement de la rétinopathie diabétique ?,Augmenter le taux d'HbA1c,Contrôler la tension artérielle et les lipides sanguins,Fixer la rétine et régresser les néovaisseaux,Diminuer l'utilisation de corticoïdes intraoculaires,c
OIC-247-28-B,Quelle est la première étape importante dans la prise en charge d'un pied diabétique ?,Antibiothérapie probabiliste,Education pour la prévention,Examen minutieux de la plaie,Soins locaux par IDE,c
OIC-247-29-B,Quel est l'élément essentiel du traitement curatif de la céto-acidose diabétique ?,Administration d'antibiotiques pour traiter un foyer infectieux,Perfusion continue d'insuline rapide ou ultrarapide jusqu'à disparition de la cétonémie,Prise immédiate de glucose oral pour normaliser la glycémie,Réhydratation par sérum glucosé 5% à raison de 2 litres par jour,b
OIC-247-30-B,Quel est le principal objectif du traitement d'un coma hyperosmolaire ?,Augmenter rapidement la glycémie,Réduire l'apport en potassium,Réhydrater lentement le patient et contrôler la glycémie,Administrer des antibiotiques pour prévenir les infections,c
OIC-247-31-B,Quel professionnel de santé est généralement consulté en cas de découverte de diabète atypique ou de déséquilibre sévère (HbA1c>10%) ?,Médecin généraliste,Podologue,Diététicien(ne),Diabétologue,d
OIC-254-01-B,Quel est l'impact principal de la grossesse sur les besoins nutritionnels d'une femme ?,Une diminution des besoins en énergie et en nutriments.,"Un besoin accru en vitamines A, B9, C et D, fer et iode.",Une augmentation des besoins en calcium et en vitamine D uniquement.,Une absorption réduite du fer et du calcium par l'organisme.,b
OIC-254-02-B,"Quelle est la prise de poids recommandée pendant la grossesse pour une femme ayant un IMC initial compris entre 18,5 et 25 kg/m² ?",5 à 9 kg,"7 à 11,5 kg","11,5 à 16 kg","12,5 à 18 kg",c
OIC-254-03-B,Quel est l'objectif principal de la complémentation en acide folique pendant la grossesse ?,Augmenter la production d'énergie,Prévenir les naissances prématurées,Réduire le risque de spina-bifida,Améliorer la vision du fœtus,c
OIC-254-04-A,Quelles populations sont considérées comme étant à risque nutritionnel pendant la grossesse ?,Seules les adolescentes,Les femmes vivant dans des milieux défavorisés et ayant un régime équilibré,"Les femmes enceintes souffrant d'obésité, de diabète ou ayant des antécédents de malformations",Uniquement les femmes enceintes qui consomment de l'alcool,c
