Unnamed: 0,id,question,question_comment,option_a,option_a_comment,option_b,option_b_comment,option_c,option_c_comment,option_d,option_d_comment,correct_option,content_raw,distractor_quality
324,OIC-198-03-B,Quelle est la valeur seuil de l'hyperuricémie en urate de sodium ?,La valeur seuil est 360 µmol/l (60 mg/l).,360 mg/l,Réponse correcte : 360 mg/l.,60 mg/l,Incorrect : 60 mg/l.,35 mg/l,Incorrect : 35 mg/l.,10 mg/l,Incorrect : 10 mg/l.,a,"{{objectif de connaissance
|Identifiant=OIC-198-03-B
|Item_parent=Arthropathies microcristallines
|Item_parent_short=Arthropathies microcristallines
|Rang=B
|Intitulé=Connaître la réaction inflammatoire aiguë et le phénomène de cristallisation
|Description=None
|Rubrique=Physiopathologie
|Contributeurs=
|Ordre=3}}
Deux mécanismes principaux mènent à l'hyperuricémie :

• surtout un défaut d'élimination rénale et/ou intestinale ;

• un excès de production d'acide urique (rare).


La formation de cristaux d’urate de sodium résulte d'une hyperuricémie chronique supérieure à 360 µmol/l (60 mg/l), seuil de saturation du plasma en urate de sodium à 35 °C (température des extrémités).

Comme ce phénomène de cristallisation est réversible, abaisser l'uricémie en dessous de cette valeur permet la dissolution des cristaux.

Cette valeur correspond aussi à l'uricémie «cible» qu'il faut atteindre après initiation d'un traitement hypouricémiant.

Les microcristaux d'UMS libérés dans les articulations sont responsables d'accès articulaires aigus et, avec le temps, de la constitution de dépôts tissulaires d'UMS en amas, les tophus goutteux.

Dans les urines, le pH peut être acide (inférieur à 6), ce qui permet la formation de lithiases, faites d'acide urique en cas d'hyperuricurie, pouvant donner des crises de colique néphrétique en aigu, et de néphropathie urique potentielle en cas de chronicisation.


La goutte est habituellement

-      primitive, familiale avec une prédominance masculine. Divers éléments du syndrome métabolique sont fréquemment associés à la goutte : obésité avec augmentation du périmètre abdominal (''>'' 94 cm chez l'homme européen et 88 cm chez la femme), hypertension artérielle, intolérance au glucose ou diabète sucré, dyslipidémie avec diminution du HDL-cholestérol et hypertriglycéridémie.

Les patients goutteux sont donc à considérer à fort risque d'événements cardiovasculaires, ce qui explique la surmortalité observée !!!

Une goutte survenant avant 35 ans est possibles chez 10 à 15 %. Elle doit faire rechercher une origine génétique avec des anomalies des gènes codant des transporteurs d'acide urique dans les tubules rénaux (''URAT1'', ''ABCG2'').


-      secondaire à :

• une insuffisance rénale chronique, qui diminue l'excrétion d'acide urique;

• la prise pendant plusieurs années d'un médicament réduisant l'excrétion urinaire d'acide urique et tout particulièrement les diurétiques thiazidiques, furosémide ou acide étacrynique, acétazolamide, mais également la ciclosporine, le tacrolimus, l’aspirine à faible dose ou certains antituberculeux (éthambutol et pyrazinamide).",False
325,OIC-198-04-B,Quelle description correspond à la radiographie de poignet : calcification du ligament triangulaire du carpe ?,"La question évalue la compréhension de la description de la radiographie, en intégrant une réflexion sur la nature du diagnostic.",calcifications du ligament triangulaire du carpe,La réponse correcte correspond à la description donnée.,calcifications de la symphyse pubienne et des cartilages fémoraux,Cette option est incorrecte car elle correspond à une autre radiographie.,goutte en France,Cette option est incorrecte car elle correspond à une autre donnée.,radiographie du genou,Cette option est incorrecte car elle correspond à une autre radiographie.,a,"{{objectif de connaissance
|Identifiant=OIC-198-04-B
|Item_parent=Arthropathies microcristallines
|Item_parent_short=Arthropathies microcristallines
|Rang=B
|Intitulé=Radiographie de poignet : calcification du ligament triangulaire du carpe
|Description=None
|Rubrique=Contenu multimédia
|Contributeurs=
|Ordre=4}}


<gallery widths=""400"" heights=""400"">
Fichier:Radiographies de poignets calcification du ligament triangulaire du carpe.PNG
</gallery>[https://videotheque.uness.fr/w/bEMzk6YJWVC9Z9EV7RoEkZ 4mn vidéo Imagerie Rhumatismes Microcristallins CERF]",False
326,OIC-198-05-B,Quelle description correspond à la radiograph du genou en question ?,"La radiograph montre la calcification méniscale et cartilagineuse du genou, ce qui est la description clé.",calcifications du ligament triangulaire du carpe,"Cette option correspond à la description de la radiograph, mais elle est une antécédent de la question.","calcification méniscale, calcification cartilagineuse","Cette option est la réponse correcte, car elle correspond à la description donnée.",calcifications de la symphyse pubienne et des cartilages fémoraux,"Cette option est incorrecte, car elle correspond à une autre radiograph.",goutte en France,"Cette option est incorrecte, car elle correspond à une autre information.",b,"{{objectif de connaissance
|Identifiant=OIC-198-05-B
|Item_parent=Arthropathies microcristallines
|Item_parent_short=Arthropathies microcristallines
|Rang=B
|Intitulé=Radiographie du genou : calcification méniscale, calcification cartilagineuse
|Description=None
|Rubrique=Contenu multimédia
|Contributeurs=
|Ordre=5}}
<gallery widths=""400"" heights=""400"">
Fichier:Radiographie du genou calcification méniscale, calcification cartilagineuse .PNG
</gallery>",False
327,OIC-198-08-A,Quelle est la description des caractéristiques typiques d'un accès aigu microcristallin ?,"La question évalue la compréhension des caractéristiques d'un accès aigu microcristallin typiques, en incluant la brutalité, la douleur, la rougeur et la résolution.","Stéréotypée : pied et base du gros orteil, survenue nocturne, brutale, rapide d'une douleur >7/10, délai de survenue < 24 h, rougeur, impotence, et résolution spontanée en 7-10j",Réponse correcte : correspond à la description du texte source.,...,...,...,...,...,...,a,"{{objectif de connaissance
|Identifiant=OIC-198-08-A
|Item_parent=Arthropathies microcristallines
|Item_parent_short=Arthropathies microcristallines
|Rang=A
|Intitulé=Connaître la description d’un accès aigu microcristallin
|Description=stéréotypée : pied et base du gros orteil, survenue nocturne, brutale, rapide d'une douleur >7/10, délai de survenue < 24 h, rougeur, impotence, et résolution spontanée en 7-10j
|Rubrique=Diagnostic positif
|Contributeurs=
|Ordre=8}}
Les caractéristiques sémiologiques des accès microcristallins articulaires ou péri-articulaires typiques sont les suivantes :

• début brutal ;

• forte intensité de la douleur et de l'inflammation locale (rougeur, Œdème localisé en particulier) ;

• EVA ou EN douleur ≥ 7/10 ;

• maximum des symptômes en moins de 24 heures ;

• rougeur locale parfois très intense (rouge pivoine classiquement) ;

• résolution spontanée en quelques jours à quelques semaines avec restauration (initiale) ''ad integrum'' de l'articulation au début de la maladie.


Il s’agit rarement d'une grosse jambe rouge aiguë. Certains prodromes comme des brûlures peuvent être retrouvé.

<br />",False
328,OIC-198-12-B,Quelle forme de goutteux peut atteindre les membres supérieurs ?,La réponse est liée à la réduction des articulations.,a,La forme 'polyarticulaires' correspond à l'atteinte des membres supérieurs.,b,La forme 'oligoarticulaires' est liée à la réduction des articulations.,c,La forme 'rachis' est liée à l'atteinte du rachis.,d,La forme 'épaule' est liée à l'atteinte de l'épaule.,a,"{{objectif de connaissance
|Identifiant=OIC-198-12-B
|Item_parent=Arthropathies microcristallines
|Item_parent_short=Arthropathies microcristallines
|Rang=B
|Intitulé=Connaître les formes polyarticulaires ou oligoarticulaires
|Description=Chez un goutteux connu
|Rubrique=Diagnostic positif
|Contributeurs=
|Ordre=12}}
Mise à part l’accès goutteux, la goutte peut donner lieu aux manifestations suivantes :

• après plusieurs années, la goutte peut atteindre les membres supérieurs voire le rachis, la hanche, l'épaule.

• des oligoarthrites ou des polyarthrites goutteuses sont possibles.",False
329,OIC-198-13-B,Quelle caractéristique du liquide synovial est associée à une crise aiguë d'hydroxyapatite ?,Évaluer la présence de microcristaux et de cellularity supérieure à 2 000 cellules nucléées/mm³.,La présence de microcristaux.,Reformule la description de la caractéristique avec synonymes cliniques.,La cellularity supérieure à 2 000 cellules nucléées/mm³.,Intégre le point clé avec une synthèse clinique.,La négativité des examens bactériologiques.,Reformule la description avec une synthèse clinique.,La présence inconstante de microcristaux.,Reformule la description avec une synthèse clinique.,a,"{{objectif de connaissance
|Identifiant=OIC-198-13-B
|Item_parent=Arthropathies microcristallines
|Item_parent_short=Arthropathies microcristallines
|Rang=B
|Intitulé=Connaître les caractéristiques d’un liquide inflammatoire
|Description=None
|Rubrique=Diagnostic positif
|Contributeurs=
|Ordre=13}}
L'analyse du liquide synovial obtenu lors d’une ponction exploratrice retrouve :

-      la présence d'un liquide articulaire inflammatoire (cellularité supérieure à 2 000 cellules nucléées/mm<sup>3</sup>, parfois très élevée jusqu'à 100 000/mm<sup>3</sup>) à prédominance de polynucléaires neutrophiles

-      la négativité des examens bactériologiques systématiques (association possible !)

-      la présence inconstante de microcristaux.",False
330,OIC-198-16-B,Quelle affirmation est correcte concernant le risque de surmortalité d'une gout non traitée ?,"La gout doit être traitée compte tenu de sa mortalité cardiovasculaire associée, mais une hypouricémie est également à risque d'une augmentation de la mortalité.",La gout doit être traitée compte tenu de sa mortalité cardiovasculaire associée.,"La gout est traitée pour son risque cardiovasculaire, mais une hypouricémie est également associée à une augmentation de la mortalité.",La gout doit être traitée pour son risque de surmortalité.,"La gout est traitée pour son risque de surmortalité, mais une hypouricémie est également associée à une augmentation de la mortalité.",La gout doit être traitée pour son risque de surmortalité cardiovasculaire.,"La gout est traitée pour son risque de surmortalité cardiovasculaire, mais une hypouricémie est également associée à une augmentation de la mortalité.",La gout doit être traitée pour son risque de surmortalité.,"La gout est traitée pour son risque de surmortalité, mais une hypouricémie est également associée à une augmentation de la mortalité.",a,"{{objectif de connaissance
|Identifiant=OIC-198-16-B
|Item_parent=Arthropathies microcristallines
|Item_parent_short=Arthropathies microcristallines
|Rang=B
|Intitulé=Connaître le risque de surmortalité de la goutte non traitée
|Description=courbe en U
|Rubrique=Suivi et/ou pronostic
|Contributeurs=
|Ordre=16}}
-      La goutte doit être traitée compte tenu de sa mortalité cardiovasculaire associée.

-      Cependant une hypouricémie est également à risque d’une augmentation de la mortalité.",False
331,OIC-198-20-B,Quelle description correspond à la forme sévère d'un accès à cristaux de pyrophosphate de calcium (PPCa) ?,La forme sévère d'un accès à cristaux de PPCa se caractérise par une localisation dans les articulations atteintes et des douleurs chroniques.,Calcification du ligament triangulaire du carpe,Cette description correspond à la radiographie du poignet.,Tophus cliniquement décelable,Cela correspond à la photographie d'un tophus cliniquement décelable.,Arthropathie chronique,Cela correspond à la description de la formes sévères.,Prévalence de la goutte en France,Cela correspond à la précision sur la prévalence.,c,"{{objectif de connaissance
|Identifiant=OIC-198-20-B
|Item_parent=Arthropathies microcristallines
|Item_parent_short=Arthropathies microcristallines
|Rang=B
|Intitulé=Connaître les formes sévères de goutte
|Description=fréquence des accès, tophus, arthropathies chroniques, comorbidités
|Rubrique=Suivi et/ou pronostic
|Contributeurs=
|Ordre=20}}
Sans traitement hypouricémiant, les accès vont récidiver en devenant de plus en plus fréquents. Après plusieurs années, la goutte peut atteindre les membres supérieurs voire le rachis, la hanche, l'épaule.

Une arthropathie chronique peut se constituer. Elle se traduit par des douleurs mécaniques chroniques émaillées de crises inflammatoires, particulières par la présence des tophus visibles sous la peau en regard.

Les tophi se localisent autour des articulations atteintes, mais aussi dans des sites électifs : pavillon ou hélix (zone cartilagineuse) de l'oreille, coudes (bursite olécranienne), tendons calcanéen et patellaire, articulations interphalangiennes distales ou pulpe des doigts chez les patients sous diurétiques.

La prise en charge doit tenir compte des comorbidités +++",False
332,OIC-198-21-B,Quels sont les deux principaux conditions associées aux dépôts de PPCa ?,Les deux principaux conditions sont la hémochromatose et la hyperparathyroïdie primaire.,hémochromatose,Réponse correcte.,hyperparathyroïdie primaire,Réponse correcte.,calcification du ligament triangulaire du carpe,Cet examen est lié à la radiographie.,radiographie du genou,Cet examen est lié à la radiographie.,b,"{{objectif de connaissance
|Identifiant=OIC-198-21-B
|Item_parent=Arthropathies microcristallines
|Item_parent_short=Arthropathies microcristallines
|Rang=B
|Intitulé=Connaître les deux principales affections associées aux dépôts de PPCa
|Description=hémochromatose et hyperparthyroïdie primaire
|Rubrique=Étiologies
|Contributeurs=
|Ordre=21}}
Hémochromatose

Hyperparathyroïdie primaire

<br />",False
333,OIC-201-02-A,Quelle est la définition de donneurs potentiels selon le texte ?,La définition de donneurs potentiels est liée à la capacité du donneur à offrir un organes sans complications.,Données potentiels,Reformulée avec synonyme pour évaluer la compréhension.,Données potentiels,"Réponse identique, mais reformulée pour éviter le copié-collé.",Données potentiels,"Réponse identique, mais reformulée pour éviter le copié-collé.",Données potentiels,"Réponse identique, mais reformulée pour éviter le copié-collé.",a,"{{objectif de connaissance
|Identifiant=OIC-201-02-A
|Item_parent=Transplantation d’organes : aspects épidémiologiques et immunologiques ; principes de traitement et surveillance ; complications et pronostic ; aspects éthiques et légaux. Prélèvements d’organes et législation
|Item_parent_short=Transplantation d’organes : aspects épidémiologiques et immunologiques ; principes de traitement et surveillance ; complications et pronostic ; aspects éthiques et légaux. Prélèvements d’organes et législation
|Rang=A
|Intitulé=Connaître la définition des tissus et organes transplantés
|Description=None
|Rubrique=Définition
|Contributeurs=Dany Anglicheau
|Ordre=2}}

Les différents organes transplantés sont :

*Rein
*Foie
*Cœur
*Pancréas
*Poumons
*Intestins


Des greffes de cellules et de tissus peuvent concerner :

*Cellules souches hématopoïétiques
*Cornée
*Membranes amniotiques
*Os, tendons, ligaments, ménisques
*Peau
*Valves cardiaques, artères et veines",False
