id,question,option_a,option_b,option_c,option_d,correct_option,distractor_quality
OIC-265-01-A,Quelle est la définition d'une lithiase urinaire ?,Une maladie qui se manifeste par une obstruction rénale,La formation de calculs dans les reins ou la vessie,Une infection urinaire qui affecte l'enfant et l'adulte,Un trouble qui se caractérise par une stase des urines dans la vessie,b,4
OIC-265-02-B,Quelle est l'estimation de la prévalence des lithiases urinaires en France ?,5%,10%,15%,20%,b,3
OIC-265-03-B,Quel type de calcul est le plus fréquent dans l'urine ?,Phosphate de calcium,Oxalate de calcium,Acide urique,Cystine,option_b,4
OIC-265-04-B,Quels sont les principaux facteurs lithogènes ?,Les infections urinaires et les anomalies anatomiques,"Les produits laitiers, les protéines animales, le sel, les aliments riches en oxalate, les sucres rapides, la diminution de la consommation de fibres alimentaires, diurèse insuffisante et insuffisance des apports liquidiens",Les facteurs familiaux et les calculs médicamenteux,Les aliments riches en purines et le chocolat,b,4
OIC-265-05-A,Quelle est la définition de la colique néphrétique ?,Douleur abdominale aiguë due à une obstruction des voies excrétrices,Syndrome douloureux lombo-abdominal résultant de la mise en tension brutale de la voie excrétrice supérieure,Lombalgie homolatérale à l'obstruction irradiant le long du flanc vers les organes génitaux externes,Douleur abdominale chronique due à une maladie rénale,option_b,4
OIC-265-06-A,Quels sont les facteurs favorisant la colique néphrétique ?,Voyage et chaleur,Deshydratation et activité physique,Écarts de régime et voyage,Tous les facteurs mentionnés,d,4
OIC-265-07-A,La colique néphrétique est dite « simple » lorsqu’elle survient : ,"Avec fièvre, frisson, insuffisance rénale biologique et oligo-anurie","Sans fièvre ni frisson, sans insuffisance rénale biologique ni oligo-anurie et qu’elle cède avec un traitement antalgique par AINS.",Avec insuffisance rénale biologique mais pas d'oligo-anurie,"Sans fièvre, frisson, insuffisance rénale biologique et oligo-anurie",b,4
OIC-265-08-A,Quelle est la bonne option pour traiter une colique néphrétique compliquée chez une femme enceinte ?,L'administration d'un analgésique non stéroïdien (AINS) et de morphine dès le début.,"L'échographie ou l'imagerie par résonance magnétique (IRM) 1,5T injecté.","La dérivation des urines rénales si douleur, maladie artérielle pulmonaire (MAP), pré-éclampsie, fièvre, insuffisance rénale.",L'absence de recommandation pour la dérivation des urines rénales.,option_a,0
OIC-265-09-B,"Quels sont les symptômes associés à un calcul urinaire, autres que la colique néphrétique ?",Aucun : calcul asymptomatique de découverte fortuite,"Hématurie, plutôt d’effort. macroscopique ou microscopique",Infections urinaires (pyélonéphrites),Insuffisance rénale (obstruction chronique et calculs coralliformes),Aucun : calcul asymptomatique de découverte fortuite,0
OIC-265-10-B,Quels examens d'imagerie sont indiqués en urgence pour une colique néphrétique compliquée ?,"Couple échographie-abdomen sans préparation, TDM",Scanner abdomino-pelvien faible dose sans injection de produit de contraste,Echographie urinaire seule,Tous les examens d'imagerie mentionnés précédemment,b,0
OIC-265-11-A,Quels sont les examens biologiques réalisés en urgences pour identifier les formes graves/compliquées de colique néphrétique ?,Bandelette urinaire,"Examen cytobactériologique des urines, hémocultures si suspicion de colique néphrétique fébrile, dosage de la créatinine sérique.",Ionogramme,NFS,b,4
OIC-265-12-B,Quels sont les examens inclus dans le bilan métabolique de première intention recommandé par le Comité de Lithiase de l’Association Française d’Urologie pour le diagnostic étiologique de la lithiase urinaire ?,"L'analyse morphologique et infrarouge (SpectroPhotométrie Infra Rouge : SPIR) du calcul ou des fragments, un bilan métabolique sur les urines fraiches du matin et l’analyse sanguine","Un seul échantillon d'urines fraiches du matin avec analyse de pH, densité et BU","L'analyse morphologique et infrarouge (SpectroPhotométrie Infra Rouge : SPIR) du calcul ou des fragments, un bilan métabolique sur les urines fraiches du matin, l’analyse sanguine et une analyse des urines des 24 heures","L'analyse morphologique et infrarouge (SpectroPhotométrie Infra Rouge : SPIR) du calcul ou des fragments, un bilan métabolique sur les urines fraiches du matin et l’analyse sanguine avec uniquement la créatinine",option_c,4
OIC-265-13-B,Quelles sont les principales anomalies métaboliques associées à des lithiases calciques ?,Hyperparathyroidie,Hypercalciuries,Hyperoxalurie,Acidose tubulaire rénale,A et B,4
OIC-265-14-A,Quels sont les critères d'indication pour une lithitritie extra corporelle (LEC) en cas de calcul rénal ? ,Trouble congénital ou acquis de l'hémostase et de la coagulation,Grossesse,Infection urinaire non traitée,Obstacle en aval du calcul,d,0
OIC-267-01-A,Quelles sont les indications pour réaliser des GDS artériels ?,Insuffisance rénale aiguë sévère,Suspicion d'acido-cétose,État de choc,Tous les cas de troubles de l'équilibre acido-basique,D,0
OIC-267-02-B,Quel est le principal système tampon acido-basique chez l'homme ? ,Le couple acide carbonique/bicarbonate,Le couple acide phosphate/bicarbonate,Le couple acide lactique/bicarbonate,Le couple acide citrique/bicarbonate,A,4
OIC-267-03-A,Quelle est la définition d’un trouble acido-basique ?,Mesure du pH et de la gazométrie circulante sanguine,"Analyse d’un résultat de gaz du sang pour déterminer si c’est une acidose ou alcalose, métabolique ou respiratoire","Trouble acido-basique : anomalie du pH artériel ou veineux avec un pH < 7,38 ou > 7,42",Trouble acido-basique : anomalie de la PCO2 ou HCO3– avec une acidose ou alcalose respiratoire ou métabolique,option_b,0
OIC-267-04-A,Quelle est la condition d'urgence vitale selon le contenu éducatif ?,"pH < 7,10 ou bicarbonatémie > 8 mmol/L","pH > 7,10 ou bicarbonatémie < 8 mmol/L","pH = 7,10 ou bicarbonatémie = 8 mmol/L","pH > 7,10 ou bicarbonatémie > 8 mmol/L",b,0
OIC-267-05-A,Quelle est la première étape pour diagnostiquer une acidose métabolique ?,Déterminer le trou anionique plasmatique (TA),Affirmer l'acidose métabolique en fonction du pH sanguin artériel et de la concentration de HCO3–,"Caractériser si l'acidose métabolique est simple, mixte ou complexe",Faire le diagnostic d'une acidocétose ou d'une insuffisance rénale sévère,option_b,4
OIC-267-06-B,Quelle est la principale forme d’élimination rénale des protons (H+ ) en excès ?,L’ion ammonium (NH4+) ,Le bicarbonate (HCO3-),L’eau (H2O),Le chlorure (Cl-),A,5
OIC-267-07-A,Quelle est la principale cause d'acidose respiratoire selon le tableau 4 ?,Une infection du système nerveux central,Une altération de la fonction neuromusculaire de la pompe ventilatoire,Une pathologie de la cage thoracique,Une dysfonction des centres respiratoires,b,4
OIC-267-08-B,"Quel est le traitement nécessaire pour prévenir la fonte musculaire, la déminéralisation osseuse et chez l’enfant le retard de croissance dans le contexte d’une acidose métabolique chronique ?",Administer des médicaments qui augmentent la production de bicarbonate,Maintenir le taux de bicarbonates plasmatiques > 22 mmol/L par des apports de bicarbonate de sodium per os (1 à 6 g par jour en gélules),Faire du sport régulièrement pour augmenter la production d’acide lactique,Boire beaucoup d’eau pour diluer l’acidité sanguine,b,4
OIC-267-09-B,Quel est le traitement approprié pour les acidoses hyperchlorémiques ou associées à certaines intoxications ?,Insuline et réhydratation,Ventilation artificielle,"Bicarbonate de sodium IV pour remonter rapidement le pH > 7,20 et la bicarbonatémie > 10 mmol/L",Épuration extrarénale,c,3
OIC-267-10-B,Quels sont les principaux systèmes régulateurs de la kaliémie (concentration plasmatique en potassium) ?,L'insuline et l'aldostérone,"Les catécholamines, l'insuline et l'état acido-basique",L'aldostérone et les catécholamines,L'insuline et l'état acido-basique,b,4
OIC-267-11-A,Quelle est l'indication principale pour doser la kaliémie à la recherche d'une hyperkaliémie ?,Trouble musculaire aigue,Trouble de la conduction et du rythme cardiaque,Perte de connaissance,Prescription et surveillance de médicaments altérant le métabolisme du potassium,d,0
OIC-267-12-B,Quels sont les signes hémodynamiques de l'hyperkaliémie ?,Anomalies de la sensibilité superficielle,Hypotension artérielle et chute de pression artérielle,Paralysie flasque des membres inférieurs,Anomalies ECG sans hypotension,b,3
OIC-267-13-A,Quels sont les symptômes cardiaques de l’hyperkaliémie en fonction de leur gravité ?,"Repolarisation accélérée avec des ondes T pointues et symétriques, anomalies de la conduction auriculaire, anomalies de la conduction intraventriculaire et bradycardie à QRS large.","Anomalies de la conduction auriculaire, anomalies de la conduction intraventriculaire, bradycardie à QRS large et arythmies ventriculaires.","Repolarisation accélérée avec des ondes T pointues et symétriques, anomalies de la conduction auriculaire et anomalies de la conduction intraventriculaire.","Arythmies ventriculaires, bradycardie à QRS large, anomalies de la conduction auriculaire et repolarisation accélérée avec des ondes T pointues et symétriques.",option_a,4
OIC-267-14-A,Quelles sont les causes les plus fréquentes d'hyperkaliémie ?,L'insuffisance rénale et l'acidose métabolique,"La prise de médicaments tels que les IEC ou ARA2, en particulier chez des patients ayant une hypovolémie efficace ou une insuffisance rénale chronique sous-jacente",L'excès d'apport en potassium et la lyse cellulaire,La rhabdomyolyse et les brûlures étendues,b,0
OIC-267-15-A,Quel est le traitement en cas d'hyperkaliémie sévère ou menaçante au plan électrocardiographique ?,Arrêt des médicaments hyperkaliémiants,Administration de sels de magnésium,Insuline-glucose pour transférer le K vers le compartiment intracellulaire,Administration d'un antagoniste membranaire limitant l'hypoexcitabilité induite par l'hyperkaliémie,option_c,4
OIC-267-16-B,Quel est le traitement de choix en cas d'insuffisance rénale sévère pour l'élimination de la surcharge potassique ?,"Diurétiques de l'anse (furosémide, bumétanide)",Bicarbonate de Na,Hémodialyse,Agents β-adrénergiques (salbutamol),c,5
OIC-267-17-A,Quel est l&#39;un des traitements de l&#39;hyperkaliémie chronique modérée ?,Administration de diurétiques hypokaliémiants,Administration de résines échangeuses d&#39;ions,Correction d&#39;une acidose métabolique modérée,Administration de médicaments à risques,b,4
OIC-267-18-A,Quels sont les signes d'hypokaliémie selon le texte ?,"Diarrhée aigue ou chronique, troubles musculaires aigues ou chroniques (crampes, myalgies), syndrome polyuro-polydipsique, troubles du rythme cardiaque et perte de connaissance.","Bilan initiale d’une HTA, troubles musculaires aigues ou chroniques (crampes, myalgies) et troubles du rythme cardiaque.","Diarrhée aigue ou chronique, troubles du rythme cardiaque et perte de connaissance.","Troubles musculaires aigues ou chroniques (crampes, myalgies), syndrome polyuro-polydipsique et troubles du rythme cardiaque.",A,5
OIC-267-19-A,Quels sont les signes cliniques musculaires de l'hypokaliémie ?,Des troubles du sommeil,"Une faiblesse musculaire voire une paralysie débutant aux membres inférieurs puis à progression ascendante, atteignant progressivement le tronc et le diaphragme.",Un gonflement des jambes,Des troubles de la vision,b,4
OIC-267-20-A,"Quels sont les signes ECG associés à l’hypokaliémie, dans un ordre croissant en fonction du degré de l’hypokaliémie ?",Dépression du segment ST (de V1 à V3 et en DII) ; Affaissement voire inversion de l’onde T,Apparition d’une onde U « pathologique » en V3 et DII (ralentissement de la repolarisation),"Allongement de l’espace QT ; Troubles du rythme supraventriculaires (fibrillation auriculaire, tachycardie sinusales) ; Troubles du rythme ventriculaires (extrasystoles ventriculaire, tachycardie ventriculaire, torsade de pointe, fibrillation ventriculaire)","Troubles du rythme supraventriculaires (fibrillation auriculaire, tachycardie sinusales) ; Troubles du rythme ventriculaires (extrasystoles ventriculaire, tachycardie ventriculaire, torsade de pointe, fibrillation ventriculaire)",option_c,4
OIC-267-21-A,Quelles sont les principales causes d'hypokaliémie avec pertes extra-rénales ?,Carence d'apport en potassium,Transfert excessif du compartiment extracellulaire vers le compartiment intracellulaire,Augmentation des pertes de potassium,Tous les choix sont corrects,c,0
OIC-267-22-A,Quel est le traitement d'urgence de l'hypokaliémie sévère ?,Rétablir la kaliémie > 3 mmol/L par voie orale,"Administration de 0,5 à 1,5 g de potassium par heure par voie intraveineuse","Supplémentation potassique orale en règle suffisante (aliments, KCl po)",Éviter les apports en glucose à la phase initiale de correction des hypokaliémies sévères,option_b,4
OIC-267-23-A,Quelle est la définition biologique de l'hyponatrémie sévère ?, [Na+] < 130 mmol/L,[Na+] < 135 mmol/L,[Na+] < 120 mmol/L,[Na+] < 125 mmol/L,c,3
OIC-267-24-B,Quelle est la conséquence directe d'un bilan hydrique positif dans le corps ?,Une hyperhydratation intracellulaire,Une déshydratation intracellulaire,Une hypo-osmolalité et une hyponatrémie,Une hyperosmolalité et une hypernatrémie,c,0
OIC-267-25-A,Quels sont les symptômes d'hyponatrémie sévère ?,"Nausées, confusion et céphalées","Vomissements, détresse cardio-respiratoire, somnolence anormale et profonde, comitialité, troubles de conscience et coma","Fébrile, diarrhée et douleur abdominale","Fièvre, toux et écoulement nasal",b,4
OIC-267-26-A,Quelle est la première étape dans la démarche diagnostique générale devant une hyponatrémie hypotonique ?,Évaluer l'osmolalité urinaire,Mesurer directement l'osmolalité plasmatique par un osmomètre,Déterminer les critères diagnostiques du SIADH,Enregistrer le bilan de sodium,option_b,0
OIC-267-27-A,Quel est le rythme recommandé de correction d'une hyponatrémie ?,5 mmol/L/j,10 mmol/L/j les 24 premières heures et 8 mmol/L les 24 h suivantes,15 mmol/L/j les 48 premières heures,20 mmol/L/j les 72 premières heures,b,4
OIC-267-28-A,Quel est le principal risque de la correction rapide des hyponatrémies chroniques ?,Insuffisance rénale aiguë,Myélinolyse centro-pontine (MCP),Crise cardiaque,Hypokaliémie sévère,b,5
OIC-267-29-A,Quel est le diagnostic biologique d'une déshydratation intracellulaire (DIC) ?,Hyperkaliémie,Hypokaliémie,Hypernatrémie associée à une hyper-osmolalité plasmatique (> 300 mOsm/Kg H20),Hyponatrémie,c,5
OIC-267-30-B,Quels sont les facteurs qui contribuent à la survenue d'une hypernatrémie (hyperosmolalité) ?,Perte d'eau rénale due à une absence de sécrétion d'ADH ou à une absence de sensibilité rénale à l'ADH.,"Perte d'eau extrarénale cutanée ou respiratoire, anomalie des centres de la soif (adipsie) ou des osmorécepteurs hypothalamiques.","Présence anormale d'un soluté autre que le sodium, de bas poids moléculaire et osmotiquement actif.",Tous les facteurs mentionnés précédemment.,D,4
OIC-267-31-A,Quels sont les symptômes de gravité de l’hypernatrémie ?,Somnolence et asthénie,Troubles du comportement à type d’irritabilité et fièvre d’origine centrale,"Crise convulsive, coma, hémorragies cérébro-méningées et thromboses veineuses cérébrales",Tous les symptômes mentionnés ci-dessus,c,0
OIC-267-32-A,Quelle est la principale cause de déshydratation intracellulaire isolée chez le sujet âgé ?,Perte digestive d'eau et de NaCl,Déficit d'apport d'eau non compensé,Hyperhydratation extracellulaire,Intoxication au NaCl,b,4
OIC-267-33-A,Quelle est la vitesse de correction initiale recommandée pour une hypernatrémie aiguë symptomatique chez l’adulte ?,1 mmol/L/h,2 mmol/L/h (sans dépasser 10-12 mmol/L/j),5 mmol/L/h,10 mmol/L/h,b,4
OIC-267-34-A,Quand doit-on prescrire une calcémie pour rechercher une hypocalcémie ?,"Lorsque les résultats de la calcémie sont inférieurs à 2,20 mmol/L",Lorsqu'il y a des symptômes évocateurs tels que troubles neuro-musculaires ou cardiaques,Lorsqu'il y a une pathologie exposant à l'hypocalcémie comme l'insuffisance rénale chronique,Toutes les situations mentionnées précédemment,d,4
OIC-267-35-B,Quelle est la cause principale de l'hypocalcémie ?,Une augmentation des pertes de calcium,Une diminution des entrées de calcium dans la circulation,Un dysfonctionnement du système nerveux,Une infection généralisée,b,4
OIC-267-36-A,Quels sont les principaux signes cliniques associés à l'hypocalcémie ?,"Troubles neuro-musculaires tels que paresthésies distales, crampes musculaires et spasmes laryngés",Convulsions et signes provoqués de Chvostek et de Trousseau uniquement,"Tétanie et troubles neuro-musculaires tels que paresthésies distales, crampes musculaires et spasmes laryngés",Convulsions uniquement,c,4
OIC-267-37-B,Quel est le principal trouble électrique cardiaque associé à une hypocalcémie ?,Un bloc auriculo-ventriculaire,Une fibrillation ventriculaire,Un élargissement de l'intervalle QT,Une tachycardie supraventriculaire,c,4
OIC-267-38-A,Quelle est la principale étape dans le diagnostic de l'hypocalcémie ?,Mesurer uniquement le calcium total,"Effectuer un examen complet des paramètres biologiques tels que le calcium ionisé, l'albuminémie, le phosphate sérique et la parathormone (PTH) plasmatique",Se concentrer uniquement sur les niveaux de vitamine D,Effectuer un seul examen du calciurie des 24H,b,4
OIC-267-39-A,"Avant toute enquête étiologique d'une hypocalcémie, il faut vérifier :",que le prélèvement n'a pas été effectué sur tube citraté,qu'il ne s'agit pas d'une pseudo-hypocalcémie,les valeurs de calcémie totale et ionisée,la présence d'un trouble rénal chronique,option_a et option_b,4
OIC-267-40-A,Quel est le traitement recommandé pour une hypocalcémie sévère symptomatique ?,Administration de vitamine D seule,Administration de calcium parentéral (gluconate de calcium ou chlorure de calcium),Administration de magnésium seul,Arrêt du traitement causale sans supplémentation en calcium et en vitamine D,b,5
OIC-270-01-A,Quels sont les principaux antécédents à prendre en compte lors d'une douleur lombaire aiguë ?,Seulement les antécédents néoplasiques et infectieux.,"Tous les antécédents, y compris les néoplasiques, infectieux, traumatiques, etc.",Les antécédents lombalgiques précédents et les signes généraux tels que la fièvre ou les adénopathies.,Seulement les antécédents récents de douleur thoracique ou abdominale.,b,4
OIC-270-02-A,Quels sont les principaux types de douleurs lombaires selon leur origine ?,Lombalgies communes d'origine dégénérative discovertébrales et arthrose,"Douleurs référées (étiologies extra-rachidiennes) telles que urologiques, néphrologiques, viscérales, vasculaires et cardiologiques","Lombalgies d'origine secondaire non dégénératives comme les infections, les spondyloarthrites, les compressions médullaires et les traumatismes",Toutes les options précédentes sont correctes,d,5
OIC-270-03-A,Quels sont les signes de gravité d’une lombalgie aiguë ?,"Sepsis, choc septique","Oligo-anurie, insuffisance rénale aigue","Anémie aiguë, hypotension artérielle, choc hémorragique",Trouble du rythme cardiaque,option_b,3
OIC-270-04-A,Quels sont les signes cliniques de la colique néphrétique ?,"Douleur lombaire bilatérale, fièvre élevée et signes fonctionnels urinaires.","Douleur lombaire unilatérale, irradiation oblique distale et antérieure vers la fosse iliaque homolatérale.","Douleur abdominale diffuse, nausées et vomissements.","Douleur thoracique, toux sèche et signes de pneumonie.",b,4
OIC-270-05-A,Quand doit-on demander des examens d'imagerie en urgence devant une douleur lombaire aiguë ?,S'il y a un simple lumbago ou une récidive de lombalgies connues et déjà explorées.,"Lorsque les douleurs sont rebelles au traitement symptomatique ou évoluent vers l'aggravation, en particulier si il y a des signes de gravité tels que la fièvre ou un déficit neurologique.","S'il y a une cause secondaire d'origine rachidienne ou neurologique, l'examen clé est l'IRM qui sera réalisée après des radiographies standards.",Lorsque la douleur lombaire aiguë est due à une torsion du cordon.,b,4
OIC-270-06-A,Quel bilan biologique doit être effectué en urgence en cas de signe de gravité et d'orientation diagnostique cardio-vasculaire ou pulmonaire ?,Néphrologique,Viscérale,Vasculaire et cardiologique,Pulmonaire,c,4
OIC-270-07-B,Quels sont les facteurs qui influencent le passage vers la chronicité de la lombalgie aigue ?,Seulement les facteurs biologiques,Les facteurs biopsychosociaux et professionnels,Les seuls facteurs psychologiques,Les conditions de travail difficiles sans opportunité de changement,b,4
OIC-283-01-B,Quelle est la prévalence de la constipation chez l'enfant ?,Moins de 2 % des consultations pédiatriques,Près de 5 % des consultations pédiatriques en médecine libérale,Plus de 10 % des consultations pédiatriques,Tout les enfants souffrent de constipation,option_b,3
OIC-283-02-A,Quelle définition de la constipation est correcte ?,Soit par une réduction du nombre de selles hebdomadaires (< 3 selles/semaine),Soit des efforts de poussée exagérés pour exonérer ce qui définit la dyschésie,Soit une association des deux,"La constipation est définie par la plainte d’un patient concernant son transit (qualité et nombre de selles, sensation d’évacuation incomplète…)",d,0
OIC-283-03-B,Quelle est l'origine la plus fréquente de la constipation chez l'enfant ?,Orgine organique,Orgine fonctionnelle,Congénitale,Réflexe,option_b,4
OIC-283-04-B,Quels sont les critères pour proposer une coloscopie avec anesthésie générale dans le cadre d'une constipation chronique ?,Si les symptômes apparaissent avant 50 ans.,"En cas de signes d'alarme (rectorragie, altération de l'état général, modification récente et inexpliquée du transit) ou si les symptômes sont apparus ou s'aggravent après 50 ans.",Dans les situations recommandées dans le cadre du dépistage systématique du cancer du côlon dans la population générale.,Si un bilan biologique est prescrit.,b,4
OIC-283-05-A,Quel est l&#39;objectif principal de l&#39;interrogatoire dans le diagnostic de la constipation ?,Confirmer le diagnostic et rechercher des facteurs favorisants,Rechercher les signes d&#39;alarme en faveur d&#39;un cancer colorectal,Apprécier le retentissement sur la qualité de vie,Diagnostiquer une cause secondaire,A,4
OIC-283-06-B,Quels sont les deux mécanismes de la constipation idiopathique ? ,Ralentissement du transit colique et trouble de l'évacuation rectale,Trouble fonctionnel et trouble anatomique,Obstruction luminale et sténose anale,Diabète et hypothyroïdie,A,4
OIC-283-07-A,Quels sont les principaux conseils pour traiter la constipation chez l&#39;adulte ?,Augmenter les apports hydriques et consommer des eaux riches en magnésium.,"Suivre un régime riche en fibres, recommander une présentation régulière aux toilettes et améliorer la position de défécation.",Utiliser uniquement les laxatifs irritants pour traiter la constipation.,Se limiter à l&#39;exercice physique pour résoudre le problème de constipation.,b,4
OIC-283-08-B,Quels sont les symptômes d'une fissure anale due à la constipation chronique chez l'enfant ?,"Pleurésie, douleurs abdominales et encoprésie","Fissure anale, rectorragies et encoprésie","Infections urinaires, sub-occlusions et encoprésie","Douleurs abdominales, météorismes et encoprésie",b,4
OIC-283-09-B,Quels sont les principes de prise en charge de la constipation chronique chez l'enfant et l'adulte ?,La prise en charge est uniquement médicamenteuse.,"La prise en charge est personnalisée, adaptée à l'âge, et inclut des mesures hygiéno-diététiques, une évaluation de l'alimentation de la mère chez le nourrisson allaité, ainsi qu'un traitement médicamenteux si nécessaire.",La prise en charge est uniquement psychologique.,La prise en charge ne nécessite aucune mesure particulière.,b,4
OIC-284-01-A,Quels sont les différents sous-types du syndrome de l'intestin irritable (SII) selon le transit prédominant ?,"Le SII avec diarrhée prédominante, le SII avec constipation prédominante et le SII avec alternance de diarrhée et de constipation.","Le SII avec diarrhée prédominante, le SII avec constipation prédominante et la forme inclassée.","Le SII avec diarrhée prédominante, le SII avec alternance de diarrhée et de constipation et la forme inclassée.","Le SII avec constipation prédominante, le SII avec alternance de diarrhée et de constipation et la forme inclassée.",option_a,3
OIC-284-02-A,Quels sont les critères diagnostiques du syndrome de l'intestin irritable selon les critères de Rome ?,Une douleur abdominale récurrente avec une modification de la fréquence des selles,Une douleur abdominale en relation avec la défécation et une modification de l'aspect des selles,"Une douleur abdominale associée à une modification de la fréquence ou de l'aspect des selles, survenant au moins un jour par semaine dans les trois derniers mois",Une douleur abdominale récurrente sans rapport avec la défécation ou la modification de la fréquence des selles,option_c,5
OIC-284-03-B,Quelle est l'estimation de la prévalence du syndrome de l'intestin irritable dans la population générale mondiale ?,2%,4%,6%,8%,b,3
OIC-284-04-A,Quel est le principal symptôme rapporté dans le SII ?,"Douleur abdominale chronique, à type de spasme, localisée en fosse iliaque gauche ou en hypogastre.",Trouble du transit avec diarrhée fréquente et molle.,Dyspepsie fonctionnelle avec satiété précoce et pyrosis.,Fibromyalgie avec myalgies diffuses sans substrat organique.,A,4
OIC-284-05-A,Quels sont les signes cliniques d&#39;alarme qui doivent conduire à la réalisation d&#39;une coloscopie pour éliminer une organicité ?,"Sang dans les selles, amaigrissement et terrain à risque de néoplasie colique.","Symptômes nocturnes, aggravation des symptômes et résistance au traitement médical proposé.","Survenue des symptômes après l&#39;âge de 50 ans, anomalies cliniques à l&#39;examen physique abdominal et terrain à risque de néoplasie colique.","Amaigrissement, sang dans les selles et aggravation des symptômes.",C,3
OIC-284-06-B,Quels sont les signes cliniques d'alarme qui nécessitent une coloscopie ?,Survenue des symptômes après l'âge de 50 ans,Sang dans les selles (rectorragies ou méléna),Symptômes nocturnes,Amaigrissement,b,4
OIC-284-07-B,Quels sont les principaux diagnostics différentiels d'une colopathie fonctionnelle ?,Les maladies infectieuses de l'intestin,"La maladie cœliaque, les colites microscopiques et la iatrogénie",Les maladies auto-immunes de l'intestin,Les troubles du transit intestinal,b,4
OIC-284-08-A,Quel est l'objectif principal de la prise en charge thérapeutique dans le cas d'une colopathie fonctionnelle ?,Guérir la maladie,Améliorer les symptômes pour améliorer la qualité de vie,Éviter le nomadisme médical en expliquant les mécanismes physiopathologiques sous-jacents,Prescrire des traitements médicamenteux sans explication,b,4
OIC-288-01-A,Quels sont les éléments constitutifs des hémorroïdes ?,Seulement des lacs veineux dilatés.,Des artères uniquement.,"Des lacs veineux dilatés, de petites artérioles ou shunts artério-veineux, d’un tissu de soutien et d’un épithélium de revêtement.",Seulement des vaisseaux sanguins.,c,5
OIC-288-02-B,Quel est le taux d'incidence de la pathologie hémorroïdaire en France ?,1 personne sur 10,1 personne sur 5,1 personne sur 3,1 personne sur 2,c,0
OIC-288-03-B,Quelle est la théorie qui apparente la maladie hémorroïdaire à l’insuffisance veineuse ?,La théorie mécanique,La théorie vasculaire,La théorie de l'effort,La théorie de la selle,b,4
OIC-288-04-A,Quel est le principal moyen de distinguer les hémorroïdes externes et internes ?,En fonction de leur taille,En fonction de leur couleur,"Lorsque le plexus interne est visible lors d'un examen endocanalaire avec un anuscope, alors il s'agit d'hémorroïdes internes.",En fonction de leur forme,c,3
OIC-288-05-A,Quelle est la caractéristique principale d'une thrombose hémorroïdaire externe ?,Elle n'est pas sensible à la palpation,Elle modifie les plis radiés de l'anus,Elle ne nécessite pas d'anuscopie pour son diagnostic,Elle est toujours associée à des saignements importants,option_b,0
OIC-288-06-A,Quels sont les symptômes hémorroïdaires liés aux plexus internes qui peuvent s'exprimer de deux façons ?,Seuls les saignements rouges défécatoires.,"Une sensation de cuisson, de tension ou de douleur vive de l’anus, des saignements rouges défécatoires et une tuméfaction anale sensible.",Un prurit anal chronique.,Seuls les brûlures anales défécatoires et post-défécatoires peu durables.,b,4
OIC-288-07-B,Quel est le principal défi diagnostique en cas de douleur anale ?,La difficulté à identifier les symptômes spécifiques des hémorroïdes internes.,Le risque d'attribuer toutes les plaintes proctologiques aux hémorroïdes sans examen clinique approfondi.,L'impossibilité de différencier les symptômes entre les différentes pathologies anales.,La nécessité d'un examen clinique minutieux pour éviter les diagnostics erronés.,b,4
OIC-288-08-B,Quel est le diagnostic différentiel de la thrombose hémorroïdaire externe ?,L'hémorragie cérébrale,La thrombose veineuse profonde des jambes,La fissure anale,Le cancer anal,option_c,0
OIC-288-09-B,Quelle est la principale manifestation possible des hémorroïdes internes ?,L'anémie ferriprive par saignement chronique,La douleur abdominale aiguë,Les troubles digestifs fréquents,Le sang dans les selles,d,4
OIC-288-10-A,Quel est le stade correct des hémorroïdes internes qui bombent dans la lumière de l'anuscope ?,Stade I,Stade II,Stade III,Stade IV,option_b,4
OIC-288-11-A,Quelle est la caractéristique principale d'une thrombose hémorroïdaire ?,Une inflammation de l'intérieur des hémorroïdes,Un caillot sanguin formé à l'extérieur des hémorroïdes,Une ulcération sur la surface d'une hémorroïde,Une douleur intense dans le bassin,b,4
OIC-288-12-B,Quels sont les principaux facteurs favorisant la pathologie hémorroïdaire ?,"L'âge, le sexe masculin et l'hérédité","La constipation, la sédentarité et le tabagisme","Le stress, les changements climatiques et les aliments gras","Les facteurs génétiques, les maladies chroniques et les traitements médicamenteux",b,4
OIC-288-13-A,Quel est le traitement recommandé pour la thrombose hémorroïdaire externe ?,Incision ou excision,Traitement médicamenteux,Règles hygiéno-diététiques,Traitement chirurgical des hémorroïdes internes,option_a,4
OIC-288-14-A,Quels sont les quatre règles du préambule thérapeutique pour les hémorroïdes ?,"Tous les cas d'hémorroïdes doivent être traités, même si les symptômes ne sont pas présents.",Le traitement des hémorroïdes doit être réservé aux formes symptomatiques et est souvent un traitement de confort.,Les traitements médicamenteux sont habituellement réservés aux symptômes chroniques et proposés en cure longue.,Les procédés instrumentaux et chirurgicaux constituent le traitement de fond de la maladie hémorroïdaire interne et sont réservés à une prise en charge spécialisée.,b,4
OIC-288-15-A,Quel est le traitement recommandé pour une thrombose hémorroïdaire externe ?,L'incision et la drainage chirurgicaux sont les seuls traitements efficaces.,La sclérose thermique ou la ligature des hémorroïdes est le traitement de choix.,Le traitement par laser ou l'électrocoagulation est préférable à toute autre méthode.,L'application d'un gant de crin pour compresser les hémorroïdes est une solution efficace.,b,0
