id,question,option_a,option_b,option_c,option_d,correct_option,distractor_quality
OIC-284-08-A,"Quel est l'objectif principal de la prise en charge thérapeutique dans le contexte de la colopathie fonctionnelle, selon le texte ?",Guérir complètement la maladie.,Rassurer le patient en lui affirmant qu'il n'a rien.,Améliorer la qualité de vie en réduisant les symptômes.,Prescrire immédiatement des antidépresseurs pour traiter un trouble de l'humeur sous-jacent.,c,4
OIC-288-01-A,"Selon le texte, quelles sont les hémorroïdes ?",Des veines dilatées pathologiques situées uniquement à l'extérieur de l'anus.,Des structures vasculaires anatomiques normales de l'anus.,Des tumeurs bénignes développées dans le rectum.,Des infections bactériennes du canal anal.,b,0
OIC-288-02-B,"Selon les estimations, quelle proportion de la population adulte française a présenté au moins un symptôme hémorroïdaire au cours de la dernière année ?",La moitié,Un tiers,Les deux tiers,La totalité,b,3
OIC-288-03-B,"Selon le texte, quelles sont les deux théories principales proposées pour expliquer la pathogénie de la maladie hémorroïdaire ?",Théorie infectieuse et théorie inflammatoire,Théorie mécanique et théorie vasculaire,Théorie hormonale et théorie génétique,Théorie neurologique et théorie immunitaire,b,4
OIC-288-04-A,"Quelle est la principale différence anatomique permettant de distinguer le plexus hémorroïdaire interne du plexus hémorroïdaire externe, selon le texte ?","Le plexus externe est visible à l'anuscope, tandis que le plexus interne ne l'est qu'en cas de thrombose.","Le plexus interne est recouvert d'épithélium malpighien, tandis que le plexus externe est recouvert d'épithélium intestinal.","Le plexus interne est recouvert d'épithélium intestinal, tandis que le plexus externe est recouvert d'épithélium malpighien.","Le plexus externe participe à la continence fine, tandis que le plexus interne ne participe pas à la continence.",c,3
OIC-288-05-A,"Quel est le principal moyen de diagnostiquer une thrombose hémorroïdaire externe, selon le texte ?",Anuscopie systématique,Observation clinique et palpation,Analyse des selles pour détecter des saignements,"Imagerie médicale (échographie, IRM)",b,4
OIC-288-06-A,"Selon le texte, comment les symptômes des hémorroïdes internes peuvent-ils se manifester principalement ?",Uniquement par des crises aiguës de douleur et de saignement.,"Soit par des crises aiguës, soit par des symptômes chroniques accentués par la défécation.","Principalement par un prurit anal chronique, parfois accompagné de saignements.","Uniquement par des symptômes chroniques comme des brûlures et une procidence, sans crises aiguës.",b,4
OIC-288-07-B,"Selon le tableau récapitulatif, quelle condition est évoquée par une douleur anale intense, déclenchée par le toucher/appui, durant quelques heures à quelques jours, accompagnée d'une tuméfaction anale douloureuse bien limitée ?",Crise hémorroïdaire,Thrombose hémorroïdaire externe,Fissure anale,Abcès,b,4
OIC-288-08-B,Quel est le principal diagnostic différentiel à considérer pour une thrombose hémorroïdaire externe ?,Hémorragie hémorroïdaire interne,Fissure anale,Prolapsus rectal,Abcès péri-anal,b,3
OIC-288-09-B,"Concernant les hémorroïdes internes, quelle est la principale idée à retenir concernant l'anémie ferriprive ?",L'anémie ferriprive est une manifestation fréquente des hémorroïdes internes.,L'anémie ferriprive est très rare et ne devrait être attribuée aux hémorroïdes qu'après avoir éliminé d'autres causes.,"L'anémie ferriprive est toujours causée par des hémorroïdes internes, même si d'autres causes sont présentes.",L'anémie ferriprive est une manifestation spécifique des hémorroïdes internes et ne peut être causée par d'autres problèmes digestifs.,b,4
OIC-288-10-A,"Selon la classification présentée, quel stade correspond à des hémorroïdes internes qui s'extériorisent lors d'un effort de poussée mais rentrent ensuite dans le canal anal ?",Stade I : Hémorroïdes internes ne prolapsent pas.,Stade II : Hémorroïdes internes prolapsent sous l'anuscope.,Stade III : Hémorroïdes internes prolapsent et se réduisent spontanément.,Stade IV : Hémorroïdes internes prolapsent et ne peuvent pas être réduites.,c,3
OIC-288-11-A,Quelle est la principale caractéristique visuelle illustrée dans l'image concernant la thrombose hémorroïdaire ?,Une inflammation diffuse des hémorroïdes internes.,Un caillot visible au sommet d'une hémorroïde externe.,Une prolapsus hémorroïdaire sévère avec saignement.,Une fissure anale profonde avec spasme musculaire.,b,4
OIC-288-12-B,Quel est le principal facteur favorisant la pathologie hémorroïdaire selon le contenu fourni ?,Une mauvaise hygiène anale.,Une alimentation riche en fibres.,Une constipation chronique.,Une sédentarité excessive.,c,4
OIC-288-13-A,"Selon le texte, quelle est la principale indication pour l'utilisation de traitements instrumentaux des hémorroïdes (sclérose, ligature élastique, etc.) ?",Traitement de la thrombose hémorroïdaire externe.,Traitement de la maladie hémorroïdaire chronique.,Traitement de la crise hémorroïdaire aiguë.,Prévention de la constipation chronique.,b,4
OIC-288-14-A,"Selon le texte, quelle est la première règle du préambule thérapeutique pour les hémorroïdes ?",Traiter toutes les hémorroïdes détectées.,Traiter uniquement les hémorroïdes symptomatiques.,Privilégier les traitements chirurgicaux dès le début.,Utiliser des traitements médicamenteux à long terme.,b,4
OIC-288-15-A,Quel est le traitement principal de la thrombose hémorroïdaire externe ?,Traitement médicamenteux à long terme,Intervention chirurgicale immédiate,Traitement conservateur et antalgique,Ligature élastique,c,3
OIC-288-16-B,Quelles sont les indications principales pour le traitement chirurgical des hémorroïdes ?,Hémorroïdes internes de grade I et II.,Hémorroïdes externes thrombosées symptomatiques.,"Hémorroïdes internes de grade III et IV, ou symptômes sévères malgré traitement conservateur.",Hémorroïdes externes non thrombosées.,c,4
OIC-288-17-B,Quelle est l'évolution typique d'une thrombose hémorroïdaire externe ?,Une complication fréquente nécessitant une intervention chirurgicale.,"Une affection bénigne avec une évolution généralement favorable, bien que pouvant laisser une cicatrice.",Une condition grave souvent associée à des complications suppuratives.,Une maladie chronique nécessitant un traitement médicamenteux à long terme pour éviter les récidives.,b,4
OIC-299-01-A,"Selon la classification présentée, quelle est la définition d'une tumeur intracrânienne 'primitive' ?","Une tumeur issue des annexes de l'encéphale (méninges, nerfs crâniens).",Une tumeur issue de la dissémination d'un cancer provenant d'un autre organe.,Une tumeur issue d'un tissu intracrânien.,"Une tumeur bénigne, généralement bien circonscrite et d'évolution lente.",c,4
OIC-299-02-A,"Selon la classification fournie, quelle est la principale distinction entre une tumeur primitive de l'encéphale et une tumeur primitive des annexes du système nerveux central ?","Les tumeurs de l'encéphale sont extra-axiales, tandis que celles des annexes sont intra-axiales.","Les tumeurs de l'encéphale proviennent des méninges, tandis que celles des annexes proviennent du parenchyme cérébral.","Les tumeurs de l'encéphale sont intra-axiales, développées à l'intérieur du parenchyme cérébral, tandis que celles des annexes sont extra-axiales, développées à partir des méninges ou des nerfs crâniens.","Les tumeurs de l'encéphale et des annexes sont toutes deux intra-axiales, mais elles proviennent de différentes cellules gliales.",c,5
OIC-299-03-B,"Selon le texte, quel type de tumeur cérébrale est caractérisé par une origine à partir des cellules arachnoïdiennes et une prédominance féminine ?",Adénome hypophysaire,Méningiome,Glioblastome,Métastase,b,4
OIC-299-04-B,"Parmi les tumeurs intracrâniennes primitives mentionnées, laquelle est caractérisée par une origine à partir des cellules de Schwann des nerfs crâniens/périphériques (à l'exception du nerf olfactif et du nerf optique) et une localisation préférentielle au niveau du nerf vestibulaire ?",Épendymome,Médulloblastome,Neurinome (Schwannome),Lymphome cérébral primitif,c,5
OIC-299-05-A,"Lequel des symptômes suivants est le moins susceptible d'aider à localiser une tumeur intracrânienne, bien qu'il puisse être présent en cas d'hypertension intracrânienne (HTIC) ?",Hémiparésie controlatérale,Céphalées inhabituelles aggravées en fin de nuit,Parésie du nerf abducens (VI) avec strabisme convergent,Crises focales révélant une atteinte corticale,c,4
OIC-299-06-B,"Selon le texte, quel examen d'imagerie est considéré comme le plus performant pour le diagnostic et le bilan préopératoire d'une tumeur intracrânienne chez l'adulte ?",Scanner cérébral sans injection,Scanner cérébral avec injection,IRM cérébrale,Angiographie cérébrale,c,5
OIC-299-07-A,Quel est le principal objectif de la recherche systématique de cancer primitif devant une métastase cérébrale?,Confirmer le diagnostic de métastase cérébrale.,Identifier le cancer primaire responsable de la métastase.,Déterminer le type histologique de la métastase cérébrale.,Évaluer l'étendue de la métastase dans le cerveau.,b,4
OIC-299-08-A,"Quelles sont les deux principales urgences médicales associées à une tumeur intracrânienne, selon le texte fourni ?",Hémorragie intracrânienne et infection.,Hypertension intracrânienne (HTIC) et épilepsie.,Hydrocéphalie et troubles de la motricité.,Douleur et troubles de la vision.,b,4
OIC-299-09-B,"Quel est le principe de traitement de l'hypertension intracrânienne (HTIC) liée à une tumeur intracrânienne, selon le texte ?",Traitement préventif de l'épilepsie associée.,"Traitement ciblant le mécanisme de l'HTIC (œdème, masse tumorale, hydrocéphalie).",Traitement uniquement par chirurgie de résection tumorale.,"Traitement par corticothérapie seule, quelle que soit la cause de l'HTIC.",b,4
OIC-302-01-A,"Parmi les options suivantes, laquelle représente une tumeur cutanée maligne d'origine mélanocytaire ?",Carcinome basocellulaire,Carcinome épidermoïde,Mélanome,Tumeur induite par HPV,c,5
OIC-302-02-A,Quelle est la caractéristique clinique principale des verrues plantaires myrméciformes (HPV1) ?,"Lésions superficielles, non douloureuses, en plaques kératosiques.","Petites papules jaunes, lisses, sur le visage.","Lésions profondes, douloureuses à la pression, avec des points noirs.","Lésions exophytiques, hérissées de saillies villeuses, sur le dos des mains.",c,3
OIC-302-03-B,"Selon le texte, quel est le principal facteur de risque pour le développement des carcinomes cutanés (CBC et CE) ?",Avoir un phototype foncé (V ou VI).,Avoir un grand nombre de naevi atypiques.,L'exposition solaire.,Avoir des antécédents familiaux de mélanome.,c,4
OIC-302-04-A,"Quelle est la principale différence dans la prise en charge chirurgicale des carcinomes basocellulaires (CBC) et épidermoïdes (CE) par rapport aux mélanomes, en termes de marges d'exérèse ?",Les marges pour les mélanomes sont généralement plus petites que pour les carcinomes.,"Les marges pour les carcinomes sont déterminées par l'indice de Breslow, contrairement aux mélanomes.","Les marges pour les mélanomes dépendent de l'indice de Breslow, tandis que les marges pour les carcinomes sont plus standardisées (4-10 mm).","Les deux types de tumeurs nécessitent des marges similaires, généralement de 1 à 2 cm.",c,5
OIC-302-05-A,Lequel des énoncés suivants décrit le mieux la présentation clinique du carcinome épidermoïde (CE) par rapport au carcinome basocellulaire (CBC)?,"Le CE apparaît souvent sur des lésions précancéreuses, contrairement au CBC.","Le CBC présente typiquement des télangiectasies et des perles translucides, ce qui est rare dans le CE.","Le CE est presque toujours une lésion unique et bien limitée, contrairement au CBC qui est souvent multiple.",Le CBC est plus fréquemment associé à des lésions inflammatoires chroniques que le CE.,a,4
OIC-302-06-B,Lequel des facteurs suivants est associé à un mauvais pronostic pour un carcinome épidermoïde (CE) ?,Métastases fréquentes,Taille de la lésion < 2cm,Faible niveau de différenciation,Localisation sur le dos,c,4
OIC-302-07-A,Quelle est la principale stratégie de prévention primaire pour les carcinomes épidermoïdes et basocellulaires ?,Traitement des lésions précancéreuses.,Dépistage régulier des lésions suspectes.,Prévention solaire.,Vaccination contre le HPV.,c,5
OIC-302-08-A,"Selon le texte, quel facteur est associé à une augmentation du nombre de nævi ?",Origine ethnique noire,Phototype foncé (III-VI),Immunodépression,Faible exposition solaire,c,0
OIC-302-09-B,Quel est le principal diagnostic différentiel à considérer lors de l'examen d'un nævus ?,Kératose séborrhéique,Mélanome,Histiocytofibrome,Lentigo actinique,b,4
OIC-302-10-B,Quelle est l'évolution naturelle typique des nævus communs (grains de beauté) chez l'individu ?,"Apparition à l'âge adulte, croissance stable, puis disparition progressive.","Apparition vers l'enfance, croissance jusqu'à l'âge adulte, puis régression.","Apparition à la naissance, croissance rapide, puis stabilisation.","Apparition à l'adolescence, croissance lente, puis régression rapide.",b,4
OIC-302-11-A,"Selon le texte, quels sont les principaux critères cliniques utilisés pour suspecter un mélanome, résumés par la règle ABCDE ?","Asymétrie, Bordures régulières, Couleur uniforme, Diamètre < 6 mm, Évolution stable.","Asymétrie, Bordures irrégulières, Couleur inhomogène, Diamètre > 6 mm, Évolution (modification).","Symétrie, Bordures régulières, Couleur uniforme, Diamètre < 6 mm, Évolution stable.","Asymétrie, Bordures irrégulières, Couleur inhomogène, Diamètre < 6 mm, Évolution (modification).",b,5
OIC-302-12-B,"Selon le texte, quel type de mélanome est caractérisé par une extension verticale d'emblée et présente généralement un mauvais pronostic ?",Mélanome à extension superficielle (SSM),Mélanome nodulaire,Mélanome acral lentigineux,Mélanome de Dubreuilh,b,4
OIC-302-13-A,"Selon le texte, quelles sont les deux principales stratégies de prévention du mélanome ?",Chirurgie préventive et chimiothérapie.,Photoprotection et dépistage précoce.,Vaccination et thérapie génique.,Radiothérapie et immunothérapie.,b,4
OIC-302-14-B,La photographie illustre une lésion cutanée précancéreuse. Quelle est cette lésion ?,Mélanome,Kératose actinique,Carcinome basocellulaire,Névus dysplasique,b,4
OIC-302-15-B,Laquelle des caractéristiques suivantes est typiquement associée au carcinome basocellulaire (BCC) ?,Croissance rapide et métastases fréquentes.,Présence de télangiectasies et bordure perlée.,"Aspect pigmenté foncé, similaire au mélanome.","Nodule unique, ferme et indolore, souvent situé sur les muqueuses.",b,4
OIC-302-16-B,"La photographie illustre un carcinome épidermoïde. Quelle est la caractéristique la plus typique de cette tumeur, visible sur l'image ?",Aspect lisse et régulier,Croissance rapide et indolore,"Aspect irrégulier, ulcéro-végétante, avec croûtes et bords inflammatoires",Présence de mélanine et de grains de café-au-lait,c,4
OIC-302-17-A,"Quelle caractéristique est typiquement associée à un mélanome, comme illustré dans l'image?",Symétrie et bords réguliers,Couleur uniforme et petit diamètre (<5mm),"Asymétrie, bords irréguliers, couleur hétérogène, diamètre >6mm",Absence de modification récente et surface lisse,c,4
OIC-310-01-B,"Selon le texte, quelle est la principale différence entre l'hyperplasie bénigne de la prostate (HBP) et le cancer de la prostate ?","L'HBP est une tumeur maligne, tandis que le cancer de la prostate est bénin.","L'HBP ne dégénère jamais en cancer, contrairement à certaines idées reçues.","Le cancer de la prostate se développe principalement dans la zone de transition, tandis que l'HBP se développe dans la zone périphérique.","L'HBP est la pathologie tumorale la plus fréquente chez l'homme de plus de 50 ans, tandis que le cancer de la prostate est rare.",b,0
OIC-310-02-B,"Selon les données fournies, quel est le classement du cancer de la prostate en termes de mortalité chez l'homme en France ?",1er cancer,2ème cancer,3ème cancer,4ème cancer,c,0
OIC-310-03-A,"Selon le texte, quel facteur n'est PAS reconnu comme un facteur de risque pour le cancer de la prostate ?",L'âge avancé,L'ascendance africaine,L'exposition aux perturbateurs endocriniens,La chimio-prévention,d,0
OIC-310-04-B,"Selon le texte, quel est le principal site de métastase non ganglionnaire du cancer de la prostate ?",Les ganglions lymphatiques régionaux,Le foie,L'os,Le poumon,c,5
OIC-310-05-A,Quelle est la présentation clinique la plus fréquente du cancer de la prostate localisé ?,Rétention urinaire et insuffisance rénale.,Douleurs osseuses et asthénie.,Asymptomatique.,Hémospermie et troubles sexuels.,c,3
OIC-310-06-A,"Selon le texte, quel est le principal intérêt du dosage du PSA pour le dépistage du cancer de la prostate ?",Il est spécifique du cancer de la prostate.,Il permet d'établir un diagnostic définitif.,"Il sert de marqueur de dépistage, mais son interprétation doit tenir compte de l'âge et du volume prostatique.",Il est inutile avant l'âge de 50 ans.,c,4
OIC-310-07-B,"Selon la classification de D'Amico, quel est le principal critère utilisé pour définir un cancer de la prostate comme étant à 'risque intermédiaire' ?",PSA > 20 ng/ml et score ISUP > 3,"PSA ≤ 10 ng/ml, score ISUP 1 et stade clinique T1c ou T2a","PSA entre 10 et 20 ng/ml, ou score ISUP 2 ou 3, ou stade clinique T2b",PSA ≤ 10 ng/ml et score ISUP 1,c,4
OIC-312-01-B,"Selon les données épidémiologiques en France, quel est le principal facteur contribuant à l'augmentation de l'incidence du cancer du sein ?",Diminution de l'âge moyen au diagnostic.,Vieillissement de la population.,Augmentation de la mortalité liée au cancer du sein.,Diminution du nombre de nouveaux cas annuels.,b,4
OIC-312-02-B,"Parmi les facteurs de risque suivants, lequel est associé à une augmentation du risque de cancer du sein, en particulier après la ménopause ?",Un indice de masse corporelle (IMC) faible.,Une activité physique régulière.,Un IMC élevé ou une prise de poids après la ménopause.,L'absence de consommation d'alcool.,c,4
OIC-312-03-B,Quel est le rôle principal des protéines codées par les gènes BRCA1 et BRCA2 dans la prévention du cancer du sein ?,"Elles agissent comme des oncogènes, stimulant la croissance cellulaire.",Elles codent pour des récepteurs hormonaux impliqués dans la croissance du sein.,Elles jouent un rôle majeur dans la réparation de l'ADN et agissent comme des suppresseurs de tumeur.,Elles régulent l'apoptose (mort cellulaire programmée) des cellules cancéreuses.,c,4
OIC-312-04-A,Quelle est la principale caractéristique des cancers du sein 'in situ' ?,Ils ont un fort potentiel métastatique.,Ils impliquent le franchissement de la membrane basale.,Ils sont confinés à l'épithélium et ne peuvent pas se propager.,Ils se propagent principalement par voie hématogène.,c,3
OIC-312-05-A,Quel est le principal objectif du programme organisé de dépistage du cancer du sein pour les femmes de 50 à 74 ans sans facteurs de risque ?,Détecter le cancer du sein uniquement par palpation clinique annuelle.,"Inviter systématiquement ces femmes à une mammographie de dépistage tous les 2 ans, associée à un examen clinique.",Proposer un dépistage individuel basé sur l'IRM mammaire.,"Effectuer un examen clinique des seins tous les 2 ans, sans mammographie.",b,4
OIC-312-06-A,"Lequel des éléments suivants est un signe clinique potentiel lors de l'examen d'une patiente suspectée d'avoir une tumeur du sein, selon le texte fourni ?",Augmentation de la température corporelle générale,Écoulement mamelonnaire,Diminution de la sensibilité du mamelon,Douleur articulaire généralisée,b,4
OIC-312-07-B,Lequel des signes cutanés suivants est typiquement associé au cancer du sein inflammatoire ?,Rétraction mammaire en coup de hache,Asymétrie mammaire,Aspect de peau d'orange (peau à coussin),Écoulements sanglants/lactescents,c,5
OIC-312-08-A,"Selon le texte, quelle est la principale indication pour réaliser une mammographie bilatérale et une échographie mammaire bilatérale et des aires ganglionnaires ?",Chez les femmes de moins de 30 ans.,En cas de symptômes spécifiques comme une douleur.,Devant toute anomalie de l’examen clinique mammaire.,Uniquement pour le dépistage systématique.,c,3
OIC-312-09-B,"Selon le texte, quelles lésions classées Bi-rads nécessitent systématiquement une biopsie ?",Bi-rads 3 chez toutes les patientes.,Bi-rads 4 et 5.,Bi-rads 2 et 3.,Bi-rads 1 et 2.,b,5
OIC-312-10-B,"Parmi les caractéristiques suivantes, laquelle est typique d'une tumeur bénigne du sein, contrairement à une tumeur maligne ?",Croissance rapide et invasion des tissus environnants.,Contours bien délimités et croissance lente.,Présence fréquente de métastases à distance.,Absence de récepteurs hormonaux (œstrogène et progestérone).,b,4
OIC-312-11-B,"Selon le texte, quel est le principal objectif du bilan d'extension à distance dans le cancer du sein ?",Détecter systématiquement toutes les métastases potentielles avant le traitement.,Identifier les sites métastatiques préférentiels pour orienter le traitement.,Déterminer si une intervention chirurgicale conservatrice est possible.,Évaluer la taille de la tumeur primaire et l'envahissement ganglionnaire local.,b,4
OIC-312-12-A,"Selon le texte, quel est l'objectif principal des traitements systémiques (chimiothérapie, hormonothérapie, thérapies ciblées) dans le cadre du cancer du sein métastatique ?",Obtenir la guérison complète de la maladie.,Augmenter la survie des patientes et améliorer leur qualité de vie.,Réduire la taille de la tumeur primaire pour permettre une intervention chirurgicale.,Prévenir l'apparition de nouveaux foyers tumoraux dans le sein.,b,4
OIC-315-01-A,"Selon la définition donnée, quel est le critère principal pour diagnostiquer une leucémie aiguë ?",La présence de cellules hématopoïétiques matures.,Une prolifération et un envahissement de la moelle osseuse par des cellules cancéreuses.,La présence de plus de 20% de blastes dans le myélogramme.,Une diminution du nombre total de cellules hématopoïétiques dans la moelle osseuse.,c,3
OIC-315-02-A,"Selon le texte, quelle est la principale différence d'incidence liée à l'âge entre la leucémie aiguë myéloblastique (LAM) et la leucémie aiguë lymphoblastique (LAL) ?","La LAM est plus fréquente chez l'enfant, tandis que la LAL augmente avec l'âge.","La LAM augmente avec l'âge, tandis que la LAL est plus fréquente chez l'enfant et l'adulte âgé.",Les deux types de leucémies ont une incidence similaire à tous les âges.,"La LAL est plus fréquente chez l'enfant, tandis que la LAM augmente avec l'âge.",b,4
OIC-315-03-B,"Selon le texte, quels facteurs augmentent le risque de développer une leucémie aiguë ?",Uniquement l'exposition à des radiations ionisantes.,Uniquement les anomalies génétiques constitutionnelles.,"Exposition à des toxiques, radiations, anomalies génétiques, évolution de syndromes myéloprolifératifs/myélodysplasiques, et agents viraux (pour LAL).",Uniquement l'évolution d'un syndrome myéloprolifératif chronique.,c,4
OIC-315-04-A,Quels sont les principaux syndromes cliniques liés à l'insuffisance médullaire dans les leucémies aiguës ?,"Syndrome de lyse tumorale, syndrome de Cushing, syndrome de l'hypercalcémie.","Syndrome anémique, syndrome hémorragique, syndrome infectieux.","Syndrome de l'anticorps antinucléaire, syndrome de Raynaud, syndrome de l'œil sec.","Syndrome de l'hypertension artérielle, syndrome de l'œdème, syndrome de l'insuffisance rénale.",b,4
OIC-315-05-A,"Selon le texte, quelles complications peuvent être liées au syndrome tumoral dans les leucémies aiguës ?",Anémie sévère et souffrance myocardique.,"Hyperleucocytose, syndrome cave supérieur, atteinte neurologique.",Thrombopénie sévère et choc hémorragique.,Neutropénie sévère et choc septique.,b,4
OIC-315-06-A,Lequel des éléments suivants est une caractéristique constante de l'hémogramme dans la Leucémie Aiguë (LA) ?,Présence de blastes circulants,Thrombopénie,Neutrophilie,Leucocytose,b,0
OIC-315-07-B,Quel est le principal intérêt diagnostique du myélogramme dans le contexte des leucémies aiguës ?,Déterminer le pronostic précis du patient.,Confirmer le diagnostic positif en identifiant un infiltrat médullaire de blastes.,Guider le choix du traitement spécifique en fonction de la réponse aux médicaments.,Évaluer l'efficacité du traitement en surveillant la diminution des cellules tumorales.,b,4
OIC-315-08-A,"Quelle est la proportion approximative de leucémies aiguës lymphoblastiques (LAL) parmi les leucémies aiguës de l'enfant, selon le texte fourni ?",20%,30-35%,80%,50%,c,0
OIC-315-09-A,"Lequel des éléments suivants est le plus caractéristique de l'installation clinique d'une leucémie aiguë chez l'enfant, selon le texte ?",Installation progressive des symptômes sur plusieurs mois.,"Présence d'un seul symptôme spécifique, comme une douleur osseuse isolée.","Installation rapide des symptômes en 2-3 semaines, regroupant des signes généraux (fièvre, asthénie, anorexie) et des manifestations liées à l'envahissement médullaire et tumoral.","Absence de fièvre et de signes généraux, avec uniquement des manifestations liées à l'insuffisance médullaire.",c,5
OIC-315-10-B,"Selon le texte, quelle est l'indication principale pour réaliser un myélogramme chez un enfant avant tout traitement spécifique ?",La présence de blastes circulants dans le sang.,"L'atteinte de deux ou trois lignées cellulaires (anémie, thrombopénie, neutropénie) à l'hémogramme.",La présence de symptômes neurologiques.,Un taux de blastes supérieur à 25% dans le moelle osseuse.,b,3
OIC-325-01-A,"Selon la définition fournie, qu'est-ce qu'un effet indésirable médicamenteux (EIM) ?",Une réaction bénéfique et attendue d'un médicament.,"Une réaction nocive et non voulue, suspectée d'être liée à un médicament, même en cas d'utilisation non conforme.",Une réaction nocive uniquement si le médicament est utilisé conformément aux instructions.,"Une réaction bénéfique ou nocive, mais uniquement si elle est mentionnée dans la notice du médicament.",b,4
OIC-325-02-A,"Selon le contenu, quels sont les deux principaux ordres d'enjeux liés aux risques des médicaments ?",Enjeux économiques et enjeux éthiques.,Enjeux individuels (patient) et enjeux de santé publique.,Enjeux cliniques et enjeux administratifs.,Enjeux de sécurité et enjeux d'efficacité.,b,4
OIC-325-03-A,"Selon la définition fournie, qu'est-ce qui caractérise une prescription médicamenteuse inappropriée (PMI)?","Une prescription conforme aux recommandations officielles, mais présentant des effets secondaires fréquents.",Une prescription qui engendre plus de risques que de bénéfices pour le patient.,"Une prescription conforme à l'AMM, mais prescrite à un patient présentant des contre-indications spécifiques.","Une prescription sans indication clinique, mais conforme aux caractéristiques du patient.",b,4
OIC-325-04-B,La règle des 5 B est utilisée pour prévenir les erreurs liées au circuit du médicament. Quels sont les éléments clés couverts par cette règle ?,"Patient, Médicament, Dose, Voie, Moment","Prescripteur, Pharmacien, Infirmière, Patient, Médecin","Stockage, Préparation, Administration, Surveillance, Enregistrement","Effets secondaires, Interactions, Contre-indications, Allergies, Toxicité",a,4
OIC-325-05-B,"Selon le texte, quels sont les deux types principaux de mécanismes généraux responsables des pathologies induites par les médicaments ?",Effets de type A (prévisibles) et effets de type B (non prévisibles).,Effets pharmacodynamiques et effets pharmacocinétiques.,Effets dose-dépendants et effets indépendants de la dose.,Effets liés à la durée du traitement et effets liés à la voie d'administration.,a,4
OIC-325-06-B,"Selon l'étude ENEIS, quelle proportion d'événements indésirables graves survenant en cours d'hospitalisation sont considérés comme évitables ?",Environ 50%,Environ 7%,Environ 2 sur 5,Environ 3 à 5%,c,0
OIC-325-07-A,"Quelles sont les principales caractéristiques des erreurs d'implantations médicales (EIM) chez les personnes âgées, selon le texte fourni ?","Fréquence et gravité diminuées, symptomatologie classique.","Fréquence et gravité accrues, symptomatologie variée et atypique.","Fréquence et gravité stables, symptomatologie classique.","Fréquence et gravité diminuées, symptomatologie variée et atypique.",b,4
OIC-325-08-A,Quel est l'objectif principal de la pharmacovigilance ?,Développer de nouveaux médicaments.,Surveiller et évaluer les risques liés à l'utilisation des médicaments pour améliorer leur rapport bénéfice/risque.,Réglementer la fabrication et la distribution des médicaments.,Promouvoir l'utilisation de médicaments homéopathiques.,b,4
OIC-325-09-B,Quel est le concept central évalué par le principe d'imputabilité dans le contexte des effets indésirables médicamenteux ?,La fréquence statistique de l'effet indésirable dans la population.,Le lien de causalité entre le médicament et l'effet observé.,Le coût économique de la gestion de l'effet indésirable.,La gravité clinique de l'effet indésirable.,b,4
OIC-325-10-A,"Qui est tenu de déclarer un effet indésirable suspecté d'être dû à un médicament, en particulier s'il est grave ou inattendu ?",Uniquement les entreprises pharmaceutiques.,Uniquement les patients.,"Les professionnels de santé, les entreprises, les patients et les associations de patients.",Uniquement les associations agréées de patients.,c,4
OIC-325-11-A,"Quel est l'objectif principal de l'addictovigilance, tel que défini dans le texte ?",Surveiller et gérer les risques liés à l'alcool et au tabac.,"Surveiller, évaluer, prévenir et gérer les risques d'abus, d'usage détourné et de pharmacodépendance liés à toute substance psychoactive (hors alcool et tabac).",Se concentrer uniquement sur la recherche scientifique concernant la pharmacodépendance.,Fournir une formation initiale aux professionnels de santé sur les substances psychoactives.,b,4
OIC-325-12-A,"Selon le texte, qui est légalement tenu de déclarer un cas grave de pharmacodépendance ou d'abus de substances psychoactives (hors alcool et tabac) ?",Tout professionnel de santé,Seulement les CEIP (Centres d’Evaluation et d’Information sur la pharmacodépendance),"Médecins, chirurgiens-dentistes, sages-femmes et pharmaciens",Uniquement les patients concernés ou leurs familles,c,4
OIC-325-13-B,Quel est l'objectif principal de la matériovigilance ?,Promouvoir l'innovation dans le domaine des dispositifs médicaux.,Assurer la sécurité des patients et des utilisateurs après la mise sur le marché des dispositifs médicaux.,Réglementer la fabrication et la distribution des dispositifs médicaux.,Effectuer des essais cliniques pour valider l'efficacité des dispositifs médicaux.,b,4
OIC-325-14-A,"Selon le texte, à qui un professionnel de santé doit-il déclarer un effet indésirable suspecté d'être dû à un biomatériau utilisé dans un établissement de santé ?",Directement à l'ANSM via le portail de signalement.,Au correspondant local de matériovigilance de l'établissement.,Au fabricant du biomatériau.,Uniquement si l'effet est mortel.,b,4
OIC-325-15-A,"Selon la définition de la Haute Autorité de Santé, quelle est la caractéristique principale d'une erreur médicamenteuse ?",Un acte intentionnel visant à nuire au patient.,Un événement évitable lié à l'utilisation inappropriée d'un médicament ou à un dommage potentiel pour le patient.,"Une conséquence inévitable de l'utilisation de médicaments, indépendamment des actions des professionnels de santé.",Uniquement une erreur commise par le professionnel de santé lors de la prescription ou de l'administration du médicament.,b,4
OIC-325-16-A,"Selon le texte, quelle est la principale raison de signaler une erreur médicamenteuse ?",Pour identifier et sanctionner les professionnels de santé responsables.,Pour mettre en place des mesures préventives afin d'éviter la récidive de l'erreur.,Pour obtenir une compensation financière pour le patient lésé.,"Pour alimenter des statistiques nationales sur la fréquence des erreurs médicamenteuses, sans action corrective spécifique.",b,4
