,id,question,option_a,option_b,option_c,option_d,correct_option
1593,OIC-288-04-A-,Quel est l'effet principal des engelures?,Une douleur aiguë,Une sensation de brûlure,Une perte de sensibilité,Une inflammation,c
1594,OIC-288-05-A,Quelles étapes sont incluses dans la manœuvre d'Allen?,Appuyer sur le poignet et le poumon,Appuyer sur le poignet et le bras,Appuyer sur les artères radiale et ulnaire,Appuyer sur le poignet et le cœur,c
1595,OIC-288-05-A-,Quelle est la consigne relative à l'examens SD-178 dans le contexte des Acrosyndromes?,Pour évaluer la présence d'une maladie auto-immune,Pour identifier un PR d'apparition récente,Pour réaliser une capillaroscopie,Pour mesurer la température des doigts,c
1596,OIC-288-06-A-,Quel est le sexe-ratio de l'hyperthyroïdie?,1 à 2,2 à 3,7,10,c
1597,OIC-288-07-B-,Quel est le facteur de risque principal d'une crise aiguë thyrotoxique après thyroïdectomie?,Hyperthyroïdie chronique,Thyroïdectomie sans préparation médicale,Hyperthyroïdie associée à une infection,Thyroïdite de Hashimoto,b
1598,OIC-288-09-B-,Quelle est l'indication principale de l'échographie thyroïdienne dans le diagnostic des hyperthyroïdies?,Évaluer la cause de l'hyperthyroïdie,Diagnostiquer la thyroïdite auto-immune,Évaluer la structure et la taille de la thyroïde,Étudier la fonction thyroïdienne,c
1599,OIC-288-10-A,Quelle est l'étiologie la plus fréquente d'hyperthyroïdie chez les personnes jeunes?,La maladie de Basedow (auto-immune),Le goitre multinodulaire toxique,L'adénome toxique,Le goitre nodulaire non toxique,a
1600,OIC-288-11-A,Quel est le signe diagnostique spécifique de l'adénome toxique?,Une plage unique hyperfixante avec extinction du parenchyme thyroïdien,Une alternance de plages de fixation chaudes et froides (damier),Un nodule hypothyroïde,Un goitre asymétrique,a
1601,OIC-288-11-A-,Quelle caractéristique est spécifique aux patients traités par amiodarone?,Concentration élevée de T4L,Niveau normal de TSH,Hyperthyroïdie transitoire,Hypothyroïdie définitive,c
1602,OIC-288-13-A-,Quel est un signe biologique associé à l'insuffisance surrénale primaire?,Hyponatrémie,Hyperkaliémie,Hyponatrémie et hyperkaliémie,Asthénie,c
1603,OIC-288-14-A,Quel est le signe biologique caractéristique de l'insuffisance corticotrope?,Hyperkaliémie,Hypoproteineurie,Hyponatrémie sans hyperkaliémie,Hypoglycémie,c
1604,OIC-288-14-A-,Quel est le résultat du test de stimulation qui indique une insuffisance surrénale?,Cortisol à 8h < 50 ng/ml,Cortisol à 8h > 180 ng/ml,Cortisol à 60 minutes après injection < 180 ng/ml,Cortisol à 60 minutes après injection > 180 ng/ml,c
1605,OIC-288-15-A,Quel diagnostic est établi par l’analyse de l’ACTH?,L’insuffisance surrénale primaire,L’insuffisance corticotrope,L’insuffisance surrénale primaire ou corticotrope,L’insuffisance surrénale secondaire,c
1606,OIC-288-15-A-,Quel est le principal but du test au synACTHène?,Évaluer la fonction des glandes surrénales dans les cas de insuffisance surrénale,Mesurer le cortisol en présence d'ACTH,Évaluer la réponse des glandes surrénales à l'stimulation par l'ACTH,Diagnostiquer l'hyperplasie surrénale,c
1607,OIC-288-16-B,Quelle particularité clinique est associée à la cause auto-immune?,Surrénales atrophiques au scanner,Antécédents de tuberculose,Auto-anticorps anti-21-hydroxylase positifs,Masses surrénaliennes bilatérales,c
1608,OIC-288-17-B,Quelle est la cause rare d'insuffisance corticotrope post-partum?,Traumatisme,Chirurgie hypophysaire,Syndrome de Sheehan,Radiothérapie,c
1609,OIC-299-01-A-,Quelle mesure est essentielle pour prévenir les décompensations surrénaliennes?,Utiliser des laxatifs,Caractériser les situations de stress,Préparer une carte d'insuffisance surrénale,Éviter les injections sous-cutanées,c
1610,OIC-299-02-A,Quelle est la méthode correcte pour ajuster la dose de fludrocortisone?,Mesurer la rénine et l'ionogramme sanguin,Mesurer la pression artérielle et l'ACTH,Mesurer la cortisolémie et la rénine,Mesurer la rénine et le pH sanguin,a
1611,OIC-299-03-B,Quel est le trouvé biologique caractéristique de l'insuffisance surrénale?,Hémoconcentration,Hyponatrémie,Hyperkaliémie,Acidose métabolique,c
1612,OIC-299-03-B-,Quelle est la classification correcte pour l'insuffisance surrénale selon le niveau d'ACTH?,Insuffisance surrénale primitive,Insuffisance corticotrope,Insuffisance surrénale primitive ou insuffisance corticotrope,Insuffisance surrénale primitive et insuffisance corticotrope,c
1613,OIC-299-04-B,Quelle est l'importance de l'éducation thérapeutique dans l'insuffisance surrénale?,L'absence d'adaptation du traitement par hydrocortisone,L'absence de pathologies intercurrentes,L'importance de l'éducation thérapeutique,L'absence de suivi médical,c
1614,OIC-299-06-B,Quelle est la caractéristique distincte de l'adrénoleucodystrophie par rapport à l'insuffisance surrénale due au bloc en 21-hydroxylase?,Une accumulation de progestérone en amont du bloc.,Une perte de sel et de eau due à l'aldostérone déficiente.,Une mutation du gène du transporteur des acides gras à très longues chaînes.,Une hyperandrogénie due à l'accumulation des androgènes.,c
1615,OIC-299-06-B-,Quel est le dépistage néonatal systématique recommandé en France pour l'insuffisance surrénale primitive?,Dosage de la 17-hydroxyprogestérone sur papier buvard au troisième jour de vie,Échographie abdominale,Test de l'adrénale en urine,Imagerie radiologique,a
1616,OIC-299-07-A,Quel type de diagnostic est réalisé dans l'adrénoleucodystrophie?,Dosage de la 17 OH progestérone,Dosage de la cortisol,Dosage de la long-chain fatty acids,Dosage de la glucose,c
1617,OIC-299-08-A,Quel est le seuil de glycémie à jeun pour le risque de rétinopathie à long terme?,"1,10 g/l","1,30 g/l","1,26 g/l","1,40 g/l",c
1618,OIC-302-01-A-,Quel facteur spécifique est lié à la néphropathie?,La taille de la personne,L'alimentation saine,L'origine ethnique,L'activité physique régulière,c
1619,OIC-302-02-A,Quel facteur spécifique est lié à la néphropathie?,La taille de la personne,L'alimentation saine,L'origine ethnique,L'activité physique régulière,c
1620,OIC-302-03-B-,Quelle est la gradation correspondant à l'existence d'ulcération ou d'amputation?,0,1,3,2,c
1621,OIC-302-04-A,Quel est le risque de progression à 5 ans pour la RDNP sévère?,15%,33%,60%,10%,c
1622,OIC-302-06-B,Quel risque est classé comme'majeur' selon l'estimation du risque cardiovasculaire?,10-20%,20-30%,Supérieur à 30%,30-40%,c
1623,OIC-302-07-A-,Quelle intervention est recommandée pour la sévère hypoglycémie chez l'enfant diabétique?,Injections de glucagon IM,Injections de sucre oral,Insuline d'action rapide en IV,Réhydratation hydroélectrolytique,a
1624,OIC-302-08-A-,Quel est le bon objectif glycémique pour le matin à jeun chez un patient diabétique de type 1 non âgé?,"0,9–1,20 g/L","1,2–1,8 g/L","0,8–1,2 g/L","1,2 g/L",c
1625,OIC-302-10-B,Quel facteur est pris en compte pour l'individualisation des objectifs thérapeutiques dans le traitement du diabète sucré de type 2?,La durée du diabète,Le genre de l'individu,Le profil clinique et biologique du patient,La préférence alimentaire,c
1626,OIC-302-12-B,Quel traitement est utilisé pour la rétinopathie diabétique sévère?,Injections intraoculaires de corticoides,Injections intraoculaires d'inhibiteurs du VEGF,Panphotocoagulation rétinienne,Équilibrage tensionnel et dyslipidémie,c
1627,OIC-302-14-B,Quand un gériatre est-il impliqué dans le suivi des patients diabétiques?,Lors d'une évaluation standardisée si repérage positif de fragilité,En cas de présence de complications sévères,Dans les situations de découverte de diabète,Lors de la mise en place d'une insulinothérapie,a
1628,OIC-302-16-B,Quelle condition médicale est associée à un risque accru de malformation pendant la grossesse?,Antécédents d'anomalie de fermeture du tube neural,Tabagisme,Régimes restrictifs,Grossesse rapprochée,a
1629,OIC-302-17-A-,Quelle espèce de poisson doit être évitée en raison de la contamination par des dioxines et du mercure?,La loutte-baudroie,L'anguille,L'espadon,Le thon,c
1630,OIC-310-01-B-,Quelle est la durée de validité d'un certificat d'inaptitude à la pratique du sport?,L'année scolaire en cours,Les deux années scolaires,Le trimestre scolaire,L'année scolaire suivante,a
1631,OIC-310-03-A-,Quelle est la contre-indication principale à la pratique sportive selon le texte?,Dopage,Pathologie chronique,Risque cardiovasculaire,Manque de temps,c
1632,OIC-310-04-B,À quel âge les garçons sont-ils les plus exposés à la maladie d'Osgood-Schlatter?,9-10 ans,11-12 ans,13-14 ans,10-12 ans,c
1633,OIC-310-04-B-,Quel est l'objectif principal des apports nutritionnels après 3 heures de sport par semaine?,Réduire les apports énergétiques,Maintenir les apports énergétiques constants,Augmenter les apports énergétiques pour couvrir la dépense énergétique totale (DET),Privilégier les lipides pour la dépense énergétique,c
1634,OIC-310-06-A-,Quel est le mécanisme principal de l'œdème généralisé?,L'inflammation locale,L'insuffisance veineuse,L'hyperhydratation extracellulaire,L'accumulation de fluide dans les tissus,c
1635,OIC-310-07-B-,Quel type d'hypovolémie est lié à l'insuffisance cardiaque ou à la cirrhose?,Hypervolémie vraie,Hypovolémie relative,Hypovolémie efficace,Hypervolémie relative,c
1636,OIC-312-01-B,Quel est le principal facteur de développement de l'œdème hydrosodé?,Sédimentation des protéines,Dysfonction hépatique,Dysfonction rénale,Infection virale,c
1637,OIC-312-02-B,Quel est un signe biologique principal associé à l'involvement rénale?,Créatininémie,Débit de filtration glomérulaire,Protéinurie,Hypoalbuminémie,c
1638,OIC-312-02-B-,Quelle est la principale cause de l'œdème lors de l'interrogatoire?,Médicaments,Pathologie lymphatique,Hypoalbuminémie,Insuffisance rénale,c
1639,OIC-312-06-A,Quel est le diagnostic le plus probable pour un polype vésical évoquant une tumeur urothéliale?,Polype vésical,Carcinome rénal,Tumeur urothéliale,Tumeur de la vessie,c
1640,OIC-312-06-A-,Quel est un facteur de risque courant pour l'hématurie?,L'excès de café,L'usage de médicaments antihypertenseurs,L'excès de sucre dans l'alimentation,L'usage de produits alcoolisés,b
1641,OIC-312-07-B,Quel type de bandelette est représentée dans la figure 5?,Bandelette urinaire sans hématurie,Bandelette urinaire avec hématurie (3 croix +++),Bandelette urinaire avec hématurie (2 croix ++),Bandelette urinaire avec hématurie (1 croix +),b
1642,OIC-312-08-A,Quelle est la cause la plus fréquente d’hématurie microscopique?,Tumeurs de l’arbre urinaire,Infections urinaires,Maladie lithiasique,Autres étiologies moins fréquentes,b
1643,OIC-312-10-B,Quelle est la condition nécessaire pour qualifier une protéinurie glomérulaire comme diag. positif?,Une protéinurie < 60% d'albumine,Une protéinurie > 60% d'albumine,Une hématurie macroscopique,Une créatininurie normale,b
1644,OIC-312-10-B-,Quelle atteinte rénale est caractéristique du syndrome de glomérulonéphrite rapidement progressive?,Néphropathie à IgA primitive,Insuffisance rénale rapide,Protéinurie glomérulaire,Hématurie microscopique,b
1645,OIC-312-11-B-,Quelle est l'entité pathologique la plus représentative des néphropathies glomérulaires associées à la maladie de Goodpasture?,Vascularites,Néphropathie diabétique,Maladie de Goodpasture,Infections virales,c
1646,OIC-315-01-A,Où se trouve la dépôts de IgA dans la néphropathie glomérulaire avec IgA (GNRP)?,Endocapillaire,Extracapillaire,Mésangiale,Capillaire,c
1647,OIC-315-02-A,Quels sont les traitements adjoints de la corticothérapie?,Antihypertenseurs et diurétiques,Calcium et vitamine D uniquement,Diététique et calcium/vitamin D,Immunosuppresseurs et antihistaminiques,c
1648,OIC-315-03-B-,Quel est le diagnostic principal de la néphropathie à IgA?,Biopsie rénale avec dépôts d'IgA et C3,Prolifération cellulaire mésangiale,Hématurie microscopique isolée,Protéinurie sévère sans signes extra-rénaux,a
1649,OIC-315-05-A-,Quelle est une caractéristique diagnostique clé dans l'immunofluorescence?,a) endocapillaire,b) extracapillaire,c) mesangial,d) extracapillary,c
1650,OIC-315-06-A,Quel élément de l'immunofluorescence est caractéristique de la GNA?,Les dépôts de C3 mésangiaux,Les dépôts de C3 dans la paroi des capillaires,Les « humps »,La protéinurie élevée,c
1651,OIC-315-07-B-,La lésion histologique du syndrome de MAT correspond à :,une thrombopénie de consommation et une anémie hémolytique de type mécanique,une thrombopénie de production et une anémie hémolytique de type mécanique,une microangiopathie thrombotique et une thrombopénie de consommation,une anémie hémolytique de type mécanique et une absence de thrombopénie,c
1652,OIC-315-09-A,Quel facteur est le plus souvent lié à la survenue du SHU atypique chez l'adulte sans diarrhée?,Infection par le virus de la grippe,Anomalie de la voie alterne du complément,Contamination par une bactérie gram-négative,Transplantation rénale récente,b
1653,OIC-315-09-A-,Quel est un facteur de risque cardio-vasculaire absent dans la sténose par fibrodysplasie de la media?,HTA,Obésité,Absents,Diabète de type 2,c
1654,OIC-315-10-B-,Quel examen présente une limitation liée à la toxicité rénale?,Échographie rénale,Doppler des artères rénales,Tomodensitométrie spiralée,Angio-IRM,c
1655,OIC-325-02-A,Quel est le composant principal des calculs urinaires?,Cristaux,Matrice extra-cellulaire,Cristaux et matrice extra-cellulaire,Cristaux et matrice cellulaire,c
1656,OIC-325-03-A-,Quelle maladie génétique est la plus fréquente dans les antécédents urinaires?,La lithiase urinaire,La cystinurie,La stase urinaire,L'infection urinaire,b
1657,OIC-325-04-B-,Quel est le facteur le plus important pour la formation des calculs rénaux?,Voyage,Chaleur,Déshydratation,Activité physique,c
1658,OIC-325-05-B,Quel est le traitement principal de la colique néphrétique simple?,traitement par antalgiques non-steroides,traitement par antalgiques stéroïdien,traitement par antalgiques par acide,...,a
1659,OIC-325-05-B-,Quelle technique est recommandée pour l'imagerie en urgence dans la colique néphrétique compliquée?,"IRM 1,5T non injecté",échographie,TDM low dose (<4 mSv),sonde,c
1660,OIC-325-06-B-,"Dans le contexte non urgent, quel examen est recommandé pour déterminer la composition des calculs et la probabilité d'expulsion?",ASP,TDM,Échographie urinaire seule,Scanner abdomino-pelvien faible dose,b
1661,OIC-325-07-A,Quels paramètres sont mesurés pour évaluer la gravité d'une colique néphrétique en urgence?,Bandelette urinaire,Examen cytobactériologique des urines,Dosage de la créatininémie et CRP,Hémocultures,c
1662,OIC-325-08-A-,La densité élevée des calculs et l’obésité affectent l’efficacité de la LEC en :,réduisant l’efficacité de la LEC,augmentant l’efficacité de la LEC,ne change pas l’efficacité de la LEC,ne sont pas liés à l’efficacité de la LEC,a
1663,OIC-325-09-B,Quelle est l'acidose la plus fréquente dans les indications de la gazométrie?,Acide lactique,Acide carbonique,Acide métabolique,Acide respiratoire,c
1664,OIC-325-09-B-,Quel système tampon est considéré comme 'ouvert' dans le corps humain?,Le couple acide carbonique/bicarbonate,Le couple acide lactate/bicarbonate,Le couple acide phosphorique/bicarbonate,Le couple acide urique/bicarbonate,a
1665,OIC-325-11-A-,Quel est le résultat du TAU positif en situation d'acidose hyperchlorémique?,Concentration de NH4+ urinaire élevée,Concentration de NH4+ urinaire basse,Concentration de NH4+ urinaire élevée = réponse rénale adaptée,Concentration de NH4+ urinaire basse = réponse rénale inadaptée,c
1666,OIC-325-13-B,L'alcalinisation doit-elle être évitée dans certains cas?,Dans les acidoses lactiques,Dans les acidocétoses,Dans les cas d'hyposodium ou d'hypokaliémie,Dans les cas d'hypocalcémie,c
1667,OIC-325-13-B-,Quel est le régulateur principal de la concentration plasmatique de potassium?,L'aldostérone,L'insuline,Les catécholamines,L'ADH,a
1668,OIC-325-14-A-,Quelle est la conséquence de l’hyperkaliémie sévère sur la contractilité cardiaque?,Aucune modification de la contractilité cardiaque,Augmentation de la contractilité cardiaque,Chute de la pression artérielle et signe de gravité,Perte de la sensibilité musculaire,c
1669,OIC-325-16-A,Quel sel est utilisé pour le traitement de l'hyperkaliémie sévère?,Magnésium,Insuline-glucose,Sels de Calcium IV,Digitalique,c
1670,OIC-325-16-A-,Quel traitement est le choix en cas d'insuffisance rénale sévère et d'hyperkaliémie sévère?,Diurétiques de l'anse,Alkalinisation modérée,Hémodialyse,Beta-adrenergique,c
1671,OIC-325-18-B-,Quel facteur favorise l’apparition d’arythmie en hypokaliémie chronique?,Une cardiopathie ischémique sous-jacente,Une hypertrophie ventriculaire gauche,Les traitements par digitalique ou anti-arythmiques,La survenue d’une torsade de pointe est favorisée par une hypomagnésémie,c
1672,OIC-325-20-B-,Quel est le principal déterminant de l'osmolalité plasmatique?,La glycémie,L'urée,Le sodium (Na+),L'hydrogène (H+),c
1673,OIC-325-21-B-,Quels critères sont associés au SIADH selon le tableau 8?,Posm < 275 mOsm/kg et Uosm > 100 mOsm/kg,UNa > 30 mmol/L et absence d'hypothyroïdie,Uricémie < 240 μmol/L et fonction rénale normale,Tous les critères ci-dessus,d
1674,OIC-326-02-A-,Quel mécanisme est responsable de la réabsorption d'eau dans le canal collecteur?,Fixation de l'ADH aux récepteurs V1,Expression de canaux à eau (aquaporines) dans le tubule proximal,Binding de l'ADH aux récepteurs V2 dans le canal collecteur,Réabsorption de l'eau par diffusion osmotique dans le loop of Henle,c
1675,OIC-326-03-B,Quelle complication est associée à l'hypernatrémie?,Hémorragies cérébro-méningées,Thromboses veineuses cérébrales,Confusion,Fièvre,c
1676,OIC-326-03-B-,Quel est le principal mécanisme de l'hypernatrémie liée à l'apport massif de sodium?,Déshydratation globale avec déficit en eau plus marqué que le déficit en sodium,Déshydratation intracellulaire isolée avec perte d'eau non compensée,Hyperhydratation extracellulaire et Déshydratation intracellulaire due à l'apport massif de sodium,Diabète insipide d'origine centrale lié à l'absence de sécrétion d'ADH,c
1677,OIC-326-04-B,Quelle est la vitesse de correction pour l'hypernatrémie ancienne?,1 mmol/L/h,2 mmol/L/h,"0,5 mmol/L/h",5 mmol/L/h,c
1678,OIC-326-07-B,Quels facteurs sont pris en compte dans l'enquête étiologique d'une hypocalcémie?,calcémie totale et ionisée,calcitriol et vitamine D,"calcémie totale, PTH, calcitriol, vitamine D et calciurie",albuminémie et calciurie,c
1679,OIC-328-03-B-,Quels tests sont inclus dans le bilan biologique standard?,"NFS, créatininémie, ionogramme sanguin, CRP, calcémie","Hémocultures, ECBU, gazométrie artérielle, groupe sanguin","ÉCG, ponction lombaire, enzymes cardiaques (troponine)","Protéinurie, test de grossesse, enzymes hépatiques",a
1680,OIC-328-05-A-,What is a common cause of functional constipation?,Lack of water and fiber,Excessive fiber,Lacto-farineous diet,,a
1681,OIC-328-07-B,Quelle est la cause principale de la constipation secondaire?,Un trouble fonctionnel du transit,Une obstruction luminaire,Une cause organique ou médicamentale,Une maladie neurologique,c
1682,OIC-328-07-B-,Quel est le meilleur moyen pour les enfants de limiter les facteurs favorisants de la constipation?,Utiliser des laxatifs irritants,Préparer des biberons avec de l'eau,Appliquer une pédagogie et une hygiène défécatoire,Utiliser des médicaments constipants,c
1683,OIC-328-08-A-,Quel type de traitement est utilisé pour la constipation chronique chez l’enfant à partir de 6 mois?,Les lavements,Les médicaments antihypertenseurs,Les osmotes (néonatal),Les antihistaminiques,c
1684,OIC-328-10-B,Quel est l'impact principal de la colopathie fonctionnelle sur la qualité de vie?,L'augmentation de la productivité au travail,L'augmentation des symptômes digestifs,L'impact significatif sur la qualité de vie,La réduction des consultations médicales,c
1685,OIC-328-11-A,Quel élément clinique doit être recherché systématiquement lors d'un interrogatoire pour justifier une coloscopie?,La constipation chronique,Le toucher rectal dans les formes avec constipation,Le terrain à risque de néoplasie colique,L'âge inférieur à 50 ans,c
1686,OIC-328-11-A-,Les biopsies sont réalisées en cas de :,Anémie ferriprive,Dyspepsie associée,Anomalie à l’examen clinique,Symptômes diarrhéiques,c
1687,OIC-328-12-B-,Quel est le traitement recommandé en première intention pour les symptômes digestifs?,Les antispasmodiques,Les laxatifs,Le régime FODMAPs,Les antidépresseurs,c
1688,OIC-330-02-A,Quel facteur est un risque de survenue des hémorroïdes selon la théorie mécanique?,La durée de la crise,L'efficacité des traitements veinotoniques,Les selles dures,L'accouchement,c
1689,OIC-330-02-A-,Quel est le type d’épithélium au niveau du plexus hémorroïdaire interne?,Malpighien,Intestinal,Céphalique,Épithélial,b
1690,OIC-330-03-A,Quel symptôme est spécifiquement mentionné dans la description?,Une douleur vive de l'anus,Une saignement constant,Une sensation de cuisson,Une inflammation générale,c
1691,OIC-330-03-A-,Quel est le grade des hémorroïdes internes visibles à l’extérieur de l’anus?,Grade I,Grade II,Grade IV,Grade III,c
1692,OIC-330-05-A,Quelle affirmation est correcte concernant les causes à exclure avant l'attribution aux hémorroïdes internes?,Les hémorroïdes internes sont toujours les causes principales,Les hémorroïdes internes sont les causes les plus courantes,Les autres causes doivent être éliminées avant l'attribution,Les hémorroïdes internes sont les seules causes de saignement digestif,c
1693,OIC-330-05-A-,Quel est le stade correspondant aux hémorroïdes internes s’extériorisent en permanence à l’extérieur lors d’un effort de poussée?,A,B,C,D,c
1694,OIC-330-06-A,Quelle est la caractéristique générale de l'ulcération associée à cette thrombose?,Présente dans tous les cas,Commune dans certains cas,Rare,Always present,c
1695,OIC-330-09-A-,Quelle est la localisation des méningiomes?,Intra-parenchymateuse,Supra-tentorielle,Extra-parenchymateuse,Infra-tentorielle,c
1696,OIC-330-10-A,Quelle est la caractéristique d'une tumeur primitive des annexes?,"Intraaxiale, développée à partir des nerfs crâniens","Extraaxiale, développée à l'intérieur du cerveau","Extraaxiale, développée à partir des méninges","Intraaxiale, développée à partir des tissus cérébraux",c
1697,OIC-330-11-A-,Quelle complication évolutive est associée à une tumeur intracrânienne à contact cortical et évolution lente?,Décès,Meningite,Ralentissement psychique et troubles de la vigilance,Hémorragie intracrânienne,c
1698,OIC-330-12-A,Quand est-ce que l'IRM est préférée pour l'imagerie d'une tumeur intracrânienne?,Lorsqu'il y a un abcès,Lorsqu'il y a un besoin de bilan préopératoire,Lorsqu'il y a un besoin de séquence de diffusion,Lorsqu'il y a un besoin de séquence de perfusion,b
1699,OIC-330-12-A-,Quelle méthode d'imagerie est recommandée pour la recherche systématique de cancer primitif?,Scanner thoraco-abdomino-pelvien avec contraste,PET scanner au fluorodéoxyglucose,Mammographie chez la femme,Imagerie cérébrale par TEP,a
1700,OIC-330-13-A,Quels sont les risques associés à l'épilepsie chez un patient avec tumeur cérébrale?,Crises de panique,Épilepsie sans retour interictal,Crises prolongées sans retour interictal,Épilepsie avec épisode de somnolence,c
1701,OIC-330-13-A-,Quel est le traitement recommandé pour l'épilepsie chez un patient porteur d'une tumeur intracrânielle?,Prévention préalable sans traitement,Methyprédateur et diurétiques,Lévétiracétam (nouvelle génération),Anticonvulsivants traditionnels,c
1702,OIC-330-14-A,Quelle est la tumeur cutanée la plus fréquente?,Les tumeurs induites par HPV,Les mélanomes,Les tumeurs épidermoïdes,Les tumeurs basocellulaires,d
1703,OIC-330-16-A-,Quel facteur est un indicateur de mauvais pronostic pour les carcinomes épidermoïdes (CE)?,La taille de la lésion (>2cm),"La localisation sur tempe, oreille ou lèvre",Un faible niveau de différenciation en histologie,Une épaisseur tumorale en histologie>3mm,c
1704,OIC-330-17-A-,Quel phototype est le plus corrélé au nombre de naevus?,Phototype I,Phototype III,Phototype II,Phototype IV,c
1705,OIC-332-02-A,Quelle méthode permet d'améliorer la sensibilité et la spécificité du diagnostic du mélanome?,Exérèse complète de la lésion,Biopsie locale,Dermoscopie,Examen clinique traditionnel,c
1706,OIC-332-03-B,Quelle mesure est associée à la prévention secondaire du mélanome?,L'usage de masques solaires,La formation des soignants sur le dépistage,L'application de crèmes solaires,Le diagnostic par IRM,b
1707,OIC-332-03-B-,Quelle couleur présente généralement une kératoses actinique?,Blanc,Jaune,Rouge,Noir,c
1708,OIC-332-04-A,Quel est le type de carcinome basocellulaire représenté par la plaque érythématosquameuse bien limitée à bordure perlée?,Superficiel,Nodal,Mélanocellulaire,Carcinome basocellulaire épithélial,a
1709,OIC-332-06-B-,Quel est l'effet de la chimio-prévention sur le cancer de la prostate?,Il existe une chimio-prévention,Il n'y a pas de chimio-prévention,La chimio-prévention est possible,La chimio-prévention est recommandée,c
1710,OIC-332-07-B,Quel est le diagnostic TNM correspondant à une tumeur trouvé lors d'une biopsie prostatique en raison d'une élévation du PSA?,T1a,T1b,T1c,T2a,c
1711,OIC-332-07-B-,Quel est un signe neurologique associé au cancer de prostate métastatique?,Douleurs osseuses,Altération de l’état général,Signes neurologiques par compressions médullaires,Œdème des membres inférieurs,c
1712,OIC-332-08-A-,Quel traitement est recommandé pour le groupe de D'Amico haut risque?,Prostatectomie totale,Radiothérapie externe,Hormonothérapie longue avec radiothérapie pelvienne,Curiethérapie interstitielle,c
1713,OIC-332-11-B,Quelle modalité de dépistage est recommandée pour les femmes à risque élevé?,Mammographie seule,Examen clinique annuel,Dépistage individuel adapté à leur niveau de risque,Mammographie et échographie tous les 2 ans,c
1714,OIC-332-11-B-,Quel signe clinique est associé à un cancer du sein inflammatoire?,Une écoulement mamelonnaire,Une inflammation avec augmentation du volume du sein,Une peau d'orange,Une douleur mammaire,c
1715,OIC-332-12-B,Quelle est la signe caractéristique mentionnée?,Asymétrie mammaire,Inflammation,Rétraction mammaire (« en coup de hache »),Édématié,c
1716,OIC-332-13-A,Quelles sont les modalités de biopsie?,Ultrasound et stereotaxis,Ultrasound et IRM,Ultrasound et stereotaxis,IRM et stereotaxis,c
1717,OIC-332-13-A-,Quel élément est absent dans la mastopathie fibrocystique?,Masse unique,Adénopathie axillaire,Kyste sous tension,Masse mobile,b
1718,OIC-336-01-A,Quelles sont les indications pour réaliser un bilan d'extension en présence de facteurs pronostiques péjoratifs?,L'envahissement ganglionnaire ou une lésion de plus de 5 cm,La taille de la tumeur et l'absence d'envahissement lymphonodal,L'absence d'envahissement ganglionnaire et une lésion de moins de 5 cm,Aucun facteur,a
1719,OIC-336-02-B-,Quel est l'âge médian au diagnostic pour les leucémies aiguës myéloblastiques?,70 ans,50 ans,18 ans,60 ans,a
1720,OIC-336-04-A,Quel est le principal risque associé à la LAM3 (lymphoblastique aiguë médullaire)?,L’hyperleucocytose,L’insuffisance rénale aiguë,La coagulopathie (CIVD),Les troubles neurologiques,c
1721,OIC-336-04-A-,Quels sont les leucocytes principaux observés dans le sang lors d'une leucémie aiguë?,Anémie,Thrombopénie,Neutropénie,Blastes circulants,d
1722,OIC-336-05-A,Quelle est l'information supplémentaire nécessaire pour différencier LAM et LAL dans le myélogramme?,Une analyse cytogénétique suffisante,Une analyse moléculaire suffisante,L'immunophénotypage est nécessaire dans certains cas,Aucune analyse supplémentaire n'est nécessaire,c
1723,OIC-336-05-A-,Quel type de leucémie est le plus fréquent chez les enfants et représente 80% des leucémies aiguës de l'enfant?,Les leucémies myéloblastiques,Les leucémies lymphoblastiques,Les leucémies myéloblastiques,Les leucémies lymphoblastiques,b
1724,OIC-336-06-B,Quelle complication aiguë est liée à l'hyperleucocytose dans les leucémies aiguës?,Hépatomégalie,Thrombopénie,Insuffisance rénale,Douleurs articulaires,c
1725,OIC-336-07-A,Quels sont les scénarios inclus dans la définition d'un EIM?,"Usage hors-autorisation de mise sur le marché, surdosage, mésusage, abus, interaction, prise pendant la grossesse ou l'allaitement, exposition professionnelle","Usage hors-autorisation de mise sur le marché, surdosage, mésusage, abus, interaction, prise pendant la grossesse ou l'allaitement","Usage hors-autorisation de mise sur le marché, surdosage, mésusage, abus, interaction, prise pendant la grossesse ou l'allaitement, exposition professionnelle","Usage hors-autorisation de mise sur le marché, surdosage, mésusage, abus, interaction, prise pendant la grossesse ou l'allaitement",c
1726,OIC-336-07-A-,Quel est l’enjeu principal concernant la gestion des risques liés aux médicaments en santé publique?,Développement de nouveaux médicaments,Réduction des erreurs médicamenteuses,"Nécessité d’un système de surveillance, de détection et d’analyse du signal en vie réelle",Amélioration de la formation des professionnels de santé,c
1727,OIC-336-08-A-,Quelle est la composante de la règle des 5 B qui concerne le moment de prise des médicaments?,Bon Patient,Bon Médicament,Bon Moment,Bonne Dose,c
1728,OIC-336-09-A,Quel médicament est classé comme niveau 3 dans l'échelle anticholinergique?,Carbamazépine,Loxapine,Amitriptyline,Fluvoxamine,c
