,id,question,question_comment,option_a,option_a_comment,option_b,option_b_comment,option_c,option_c_comment,option_d,option_d_comment,correct_option
1027,OIC-260-05-B,Quel examen est systématiquement recommandé en première intention pour évaluer une hématurie?,Cette question évalue la connaissance des examens complémentaires à prescrire devant une hématurie.,Numération-formule sanguine,"Bien que nécessaire pour évaluer l'état général, la NFS n'est pas systématiquement la première intention pour une hématurie.",Échographie réno-vésicale,C'est l'examen d'imagerie de première intention pour une hématurie.,Cytologie urinaire,"La cytologie urinaire est un examen complémentaire important, mais elle n'est pas systématiquement la première intention.",Uro-scanner,"L'uro-scanner est un examen de référence, mais il est réalisé après l'échographie réno-vésicale en première intention.",b
1028,OIC-260-07-A,"Sur la figure 3, quelle est la caractéristique principale observée dans la poche collectrice d'urines?",Cette question évalue la capacité à identifier visuellement une hématurie macroscopique.,Présence de cristaux urinaires,Les cristaux urinaires ont une apparence différente de l'hématurie.,Couleur rouge sang de l'urine,C'est la caractéristique principale d'une hématurie macroscopique.,Présence de sang coagulé,"Bien que possible, ce n'est pas la caractéristique la plus évidente sur la figure.",Présence de protéines dans l'urine,"La présence de protéines est un autre signe d'anomalie urinaire, mais pas spécifique à l'hématurie.",b
1029,OIC-260-08-A,"Selon la figure 5, quelle est la présence détectée sur la bandelette urinaire?",Cette question évalue la capacité à interpréter une bandelette urinaire.,Glycémie élevée,La bandelette ne montre pas de signe d'hyperglycémie.,Hématurie,La bandelette présente trois croix +++ indiquant une hématurie.,Protéinurie,La bandelette ne montre pas de signe de protéinurie.,pH urinaire alcalin,La bandelette ne fournit pas d'information sur le pH urinaire.,b
1030,OIC-260-10-A,Quelles sont les causes urologiques les plus fréquentes ou graves à évoquer en priorité devant une hématurie?,Cette question évalue la connaissance des principales étiologies urologiques des hématuries.,Tumeurs du rein et tumeurs vésicales,Vrai. Les tumeurs du rein et de la vessie sont des causes graves d'hématurie à éliminer en priorité.,Infections urinaires et lithiase urinaire,Vrai. Les infections urinaires et la lithiase urinaire sont des causes fréquentes d'hématurie.,Hypertrophie bénigne de la prostate et malformations vasculaires rénales,"Faux. L'hypertrophie bénigne de la prostate est un diagnostic d'élimination, et les malformations vasculaires rénales sont moins fréquentes.",Cervico-trigonites idiopathiques et cystite radique,Faux. Les cervico-trigonites idiopathiques et la cystite radique sont des causes moins fréquentes d'hématurie.,a
1031,OIC-260-11-A,Quel est l'élément déclencheur principal dans l'arbre diagnostique des hématuries?,Cette question évalue la compréhension de l'arbre diagnostique des hématuries.,La présence de sang dans les urines,C'est la caractéristique principale qui déclenche l'arbre diagnostique.,L'âge du patient,"L'âge est un facteur à prendre en compte, mais pas le déclencheur principal de l'arbre diagnostique.",Le sexe du patient,"Le sexe est un facteur à prendre en compte, mais pas le déclencheur principal de l'arbre diagnostique.",La présence de douleur,"La douleur peut être associée à une hématurie, mais elle n'est pas le déclencheur principal de l'arbre diagnostique.",a
1032,OIC-260-13-B,Quel est le geste à privilégier en cas de rétention d'urine sur caillotage vésical?,Cette question évalue la connaissance des éléments de prise en charge d'une hématurie caillotante.,Pose d'un catheter sus-pubien,"Contre-indiqué en cas de caillotage vésical, risque de dissémination en cas de tumeur urothéliale vésicale et obstruction du catheter.",Pose d'une sonde vésicale double courant,Gestes à privilégier pour le décaillotage manuel et les lavages en continu.,Décaillotage endoscopique chirurgical,Envisagé en cas d'échec des manœuvres de décaillotage manuel ou de mauvaise tolérance clinique.,Transfusion de culots globulaires,"Envisagée en cas de déglobulisation mal tolérée, mais ne traite pas la rétention d'urine.",b
1033,OIC-261-01-A,Lequel des signes suivants est un critère d'évoquer un syndrome glomérulaire?,Cette question évalue la connaissance des modalités de diagnostic d'une néphropathie glomérulaire.,Une protéinurie glomérulaire confirmée par le dosage et composée d'au moins 60% d'albumine,C'est un critère d'évoquer un syndrome glomérulaire.,Une hypertension artérielle modérée,"L'HTA peut être associée à un syndrome glomérulaire, mais n'est pas un critère d'évoquer le syndrome en soi.",Une infection urinaire récente,Une infection urinaire n'est pas un critère d'évoquer un syndrome glomérulaire.,Une douleur lombaire,La douleur lombaire n'est pas un critère d'évoquer un syndrome glomérulaire.,a
1034,OIC-261-02-A,Quels sont les cinq syndromes glomérulaires principaux?,Cette question évalue la connaissance des différents types de syndromes glomérulaires.,"Syndrome d'hématurie macroscopique récidivante, Syndrome néphrotique, Syndrome néphritique aigu, Syndrome de glomérulonéphrite chronique, Syndrome de glomérulonéphrite rapidement progressive",Cette option correspond aux cinq syndromes glomérulaires principaux.,"Syndrome d'hématurie macroscopique récidivante, Syndrome néphrotique, Syndrome néphritique aigu, Syndrome de glomérulonéphrite chronique, Syndrome de glomérulonéphrite aigu",Le syndrome de glomérulonéphrite aigu n'est pas un des cinq syndromes glomérulaires principaux.,"Syndrome d'hématurie macroscopique récidivante, Syndrome néphrotique, Syndrome néphritique aigu, Syndrome de glomérulonéphrite chronique, Syndrome de glomérulonéphrite lupique","Le syndrome de glomérulonéphrite lupique est une cause de glomérulonéphrite chronique, pas un syndrome distinct.","Syndrome d'hématurie macroscopique récidivante, Syndrome néphrotique, Syndrome néphritique aigu, Syndrome de glomérulonéphrite rapidement progressive, Syndrome de glomérulonéphrite membranaire","Le syndrome de glomérulonéphrite membranaire est une cause de syndrome néphrotique, pas un syndrome distinct.",a
1035,OIC-261-03-B,Quelle est la première cause de syndrome néphrotique chez l'enfant?,Cette question évalue la connaissance de l'épidémiologie des principales maladies glomérulaires.,La glomérulopathie extra-membraneuse,Incorrecte. La glomérulopathie extra-membraneuse est plus fréquente chez l'adulte.,La néphropathie à IgA,Incorrecte. La néphropathie à IgA est plus fréquente chez l'adulte jeune.,Le syndrome néphrotique à lésions glomérulaires minimes (SNLGM),Correcte. Le SNLGM est la première cause de syndrome néphrotique chez l'enfant.,La néphropathie lupique,"Incorrecte. La néphropathie lupique est observée chez 40% des patients atteints de lupus systémique, mais n'est pas la première cause de syndrome néphrotique chez l'enfant.",c
1036,OIC-261-04-A,Quelles sont les principales étiologies des maladies glomérulaires?,Cette question évalue la connaissance des principales causes des néphropathies glomérulaires.,"Diabète, Lupus, infections, vascularites, amylose",Cette option correspond aux principales étiologies générales des maladies glomérulaires.,"Syndrome néphrotique, insuffisance rénale, hypertension artérielle","Ces éléments sont des complications potentielles des néphropathies glomérulaires, mais pas des causes directes.","Maladies cardiovasculaires, cancers, infections respiratoires","Ces maladies peuvent avoir des conséquences sur la santé rénale, mais ne sont pas des causes principales des néphropathies glomérulaires.","Obésité, tabagisme, manque d'activité physique","Ces facteurs de risque peuvent contribuer à l'apparition de maladies chroniques, dont certaines peuvent affecter les reins, mais ne sont pas des causes directes des néphropathies glomérulaires.",a
1037,OIC-261-05-B,Quelles sont les contre-indications à la ponction biopsie rénale (PBR)?,Cette question évalue la connaissance des contre-indications à la PBR.,Syndrome néphrotique pur chez un enfant âgé de 1 à 10 ans,C'est une contre-indication à la PBR.,HTA mal contrôlée,C'est une contre-indication à la PBR.,Anémie,"L'anémie est un facteur à prendre en compte pour l'évaluation du risque hémorragique, mais pas une contre-indication absolue à la PBR.",Pyélonéphrite aiguë,C'est une contre-indication temporaire à la PBR.,b
1038,OIC-261-06-B,Quelles sont les trois lésions glomérulaires élémentaires décrites dans le texte?,Cette question évalue la compréhension des lésions glomérulaires élémentaires.,"Prolifération, dépôts et sclérose",C'est la bonne réponse. Le texte décrit ces trois lésions comme les principales.,"Prolifération, hyalinose et amylose","L'hyalinose et l'amylose sont des types de dépôts, pas des lésions élémentaires distinctes.","Sclérose, infiltration et nécrose",L'infiltration et la nécrose ne sont pas décrites comme des lésions élémentaires.,"Dépôts, inflammation et fibrose","L'inflammation est un processus associé aux lésions glomérulaires, mais pas une lésion élémentaire.",a
1039,OIC-261-07-B,Quelle est la principale caractéristique histologique observée dans une glomérulopathie extra-membraneuse (GEM)?,Cette question évalue la connaissance des caractéristiques histologiques des néphropathies glomérulaires les plus fréquentes.,Présence de prolifération mésangiale,Incorrecte. La prolifération mésangiale est plus caractéristique des néphropathies à IgA.,Absence d'anomalies en microscopie optique,Incorrecte. Cette caractéristique est observée dans le syndrome néphrotique à lésions glomérulaires minimes (SNLGM).,Dépôts d'IgG et de C3 sur le versant externe de la membrane basale glomérulaire (MBG) avec aspect granuleux,Correcte. C'est la caractéristique histologique principale de la GEM.,Dépôts d'IgA et de C3 en « ciel étoilé »,Incorrecte. Cette caractéristique est observée dans la glomérulonéphrite aiguë post-infectieuse.,c
1040,OIC-261-08-A,Quels sont les éléments cliniques et biologiques conduisant à suspecter un syndrome néphrotique à lésions glomérulaires minimes (SNLGM)?,Cette question évalue la capacité à identifier les caractéristiques cliniques et biologiques clés du SNLGM.,Présence d'une hypertension artérielle sévère et d'une protéinurie massive.,"Ces éléments sont plus caractéristiques d'autres glomérulopathies, pas du SNLGM.","Début brutal d'un syndrome néphrotique pur, souvent associé à des douleurs abdominales chez l'enfant.",Cette option correspond aux éléments cliniques clés du SNLGM.,Présence d'hématurie macroscopique et d'une insuffisance rénale aiguë.,"Ces éléments sont plus caractéristiques d'une glomérulonéphrite rapidement progressive, pas du SNLGM.","Antécédents familiaux de néphropathie et présence de signes extrarénaux (par exemple, arthrite, lupus).","Ces éléments suggèrent une néphropathie secondaire, pas un SNLGM idiopathique.",b
1041,OIC-261-09-B,Quel est le traitement de base du syndrome néphrotique à lésions glomérulaires minimes (SNLGM) idiopathique?,Cette question évalue la connaissance des principes du traitement du SNLGM.,Antibiotiques à large spectre,Les antibiotiques ne sont pas indiqués dans le traitement du SNLGM idiopathique.,Immunosuppresseurs,Les immunosuppresseurs ne sont généralement pas utilisés en première intention pour le SNLGM idiopathique.,Corticothérapie orale à forte dose et prolongée,La corticothérapie est le traitement de base du SNLGM idiopathique.,Dialyse,La dialyse n'est pas nécessaire dans la plupart des cas de SNLGM idiopathique.,c
1042,OIC-261-10-B,Quel est le pourcentage approximatif de cas de SNLGM qui présentent une corticorésistance?,Cette question évalue la connaissance des modes évolutifs du SNLGM.,10%,Correct. Le texte indique que 10% des cas de SNLGM sont corticorésistants.,50%,Incorrect. Ce pourcentage correspond au risque d'insuffisance rénale chronique terminale à 5 ans chez les patients corticorésistants.,80%,Incorrect. Ce pourcentage correspond au nombre de cas de SNLGM qui présentent une corticosensibilité.,90%,Incorrect. Ce pourcentage correspond au nombre de cas de SNLGM qui présentent une corticosensibilité.,a
1043,OIC-261-11-B,Quel est l'élément clinique et biologique le plus souvent associé à une glomérulopathie extra-membraneuse (GEM)?,Cette question évalue la connaissance des éléments cliniques et biologiques conduisant à suspecter une GEM.,Présence d'hématurie macroscopique,"L'hématurie macroscopique est plus fréquente dans d'autres glomérulopathies, comme la glomérulonéphrite.",Syndrome néphrotique souvent impur,C'est un élément clinique majeur associé à la GEM.,Anémie sévère,"L'anémie peut être présente dans le cadre du syndrome néphrotique, mais n'est pas spécifique à la GEM.",Hypertension artérielle sévère,"L'hypertension artérielle peut être présente dans le cadre de la GEM, mais n'est pas un élément clinique spécifique.",b
1044,OIC-261-12-B,Lequel des éléments cliniques suivants est le plus susceptible de faire suspecter une néphropathie à IgA?,Cette question évalue la connaissance des éléments cliniques conduisant au diagnostic d'une néphropathie à IgA.,Une hypertension artérielle isolée,L'HTA n'est pas un élément spécifique de la néphropathie à IgA.,Une hématurie macroscopique récidivante 48 heures après un épisode infectieux ORL,C'est un élément clinique caractéristique de la néphropathie à IgA.,Une protéinurie massive sans hématurie,La protéinurie massive est plus typique du syndrome néphrotique.,Une insuffisance rénale aiguë avec oligurie,L'insuffisance rénale aiguë est une complication possible mais non spécifique de la néphropathie à IgA.,b
1045,OIC-261-13-B,Quels sont les facteurs cliniques pronostiques défavorables d'une néphropathie à IgA primitive?,Cette question évalue la connaissance des facteurs pronostiques cliniques de la néphropathie à IgA.,La présence d'une insuffisance rénale au diagnostic,Vrai : une insuffisance rénale au diagnostic est un facteur pronostique défavorable.,L'âge avancé,Faux : l'âge avancé n'est pas spécifiquement mentionné comme facteur pronostique dans le texte.,Le sexe féminin,Faux : le sexe masculin est mentionné comme un facteur pronostique défavorable.,L'absence de protéinurie,Faux : une protéinurie importante est un facteur pronostique défavorable.,a
1046,OIC-261-14-A,Quels éléments cliniques et biologiques conduisent à suspecter une glomérulonéphrite rapidement progressive (GNRP)?,Cette question évalue la capacité à identifier les signes cliniques et biologiques caractéristiques d'une GNRP.,Présence d'une protéinurie massive et d'une hématurie microscopique sans fièvre ni signes d'infection.,Cette option décrit un tableau de néphropathie glomérulaire mais ne mentionne pas l'aspect rapidement progressif.,"Insuffisance rénale rapidement progressive, protéinurie et hématurie, avec parfois des signes extra-rénaux comme un purpura cutané ou un déficit neurologique.",Cette option correspond à la définition d'une GNRP.,"Hypertension artérielle sévère, œdème des membres inférieurs et créatininémie élevée.","Ces éléments sont plus caractéristiques d'une insuffisance rénale chronique, pas d'une GNRP.","Fièvre élevée, toux productive et dyspnée, accompagnés d'une hématurie microscopique.","Ces symptômes évoquent une infection respiratoire, pas nécessairement une GNRP.",b
1047,OIC-261-15-A,Quels sont les facteurs de gravité d'un syndrome de GNRP?,Cette question évalue la connaissance des facteurs de gravité d'une glomérulonéphrite rapidement progressive (GNRP).,"L'attente pulmonaire (détresse respiratoire, hémorragie alvéolaire), digestive (hémorragie digestive, péritonite) et les complications aigües de l'insuffisance rénale aigüe (détresse respiratoire par oedème pulmonaire, hyperkaliémie).",Cette option est correcte car elle liste les principaux facteurs de gravité d'une GNRP.,Le risque d'infection urinaire.,L'infection urinaire n'est pas un facteur de gravité spécifique à la GNRP.,La présence de protéinurie.,"La protéinurie est un symptôme fréquent des néphropathies glomérulaires, mais pas spécifiquement un facteur de gravité de la GNRP.",L'âge du patient.,"L'âge peut être un facteur de risque pour certaines néphropathies, mais pas un facteur de gravité spécifique à la GNRP.",a
1048,OIC-261-16-B,Lequel des éléments suivants est un critère clinique conduisant à suspecter une glomérulonéphrite aiguë post-infectieuse (GNA)?,Cette question évalue la capacité à identifier les éléments cliniques clés d'une GNA.,Présence d'une hypertension artérielle réfractaire au traitement.,"L'hypertension artérielle est un symptôme fréquent de la GNA, mais elle n'est pas spécifique à cette pathologie.",Apparition d'un syndrome néphritique 10 à 15 jours après une infection ORL ou cutanée.,"C'est un critère clé de la GNA, car elle survient généralement après une infection non traitée.",Déficit en vitamine D avec hypercalcémie.,"Ce tableau clinique est plus associé à une maladie rénale chronique, pas à une GNA.",Présence d'une protéinurie massive sans hématurie.,"La GNA se caractérise souvent par un syndrome néphritique complet, incluant l'hématurie.",b
1049,OIC-261-18-B,Quel est le traitement principal des glomérulonéphrites rapidement progressives (GNRP)?,Cette question évalue la connaissance du traitement des GNRP.,Corticoïdes à fortes doses et immunosuppresseurs,C'est la réponse correcte. Les GNRP nécessitent un traitement urgent avec des corticoïdes à fortes doses et des immunosuppresseurs.,Traitement symptomatique et néphroprotecteur,"Bien que le traitement symptomatique soit important, ce n'est pas le traitement principal des GNRP.",Échanges plasmatiques,"Les échanges plasmatiques peuvent être ajoutés dans certaines formes graves de GNRP, mais ne constituent pas le traitement principal.",Antibiotiques,"Les antibiotiques ne sont pas le traitement principal des GNRP, sauf si une infection est la cause sous-jacente.",a
1050,OIC-263-01-A,"Parmi les propositions suivantes, lesquelles constituent des types de néphropathies vasculaires?",Cette question évalue la connaissance des différents types de néphropathies vasculaires.,Syndrome de microangiopathie thrombotique,C'est un type de néphropathie vasculaire aiguë.,Sténose de l'artère rénale,C'est un type de néphropathie vasculaire chronique.,Infarctus rénal,C'est un type de néphropathie vasculaire aiguë.,Maladie des emboles de cristaux de cholestérol,C'est un type de néphropathie vasculaire aiguë.,a
1051,OIC-263-02-A,Laquelle des affirmations suivantes définit le mieux le syndrome de microangiopathie thrombotique (MAT)?,Cette question évalue la compréhension de la définition du syndrome de microangiopathie thrombotique.,"Une anémie hémolytique mécanique associée à une thrombopénie, sans dysfonction d'organe.",Incorrecte : Le MAT nécessite obligatoirement une ou plusieurs dysfonctions d'organe.,Une thrombopénie de consommation associée à une augmentation des plaquettes.,"Incorrecte : Le MAT entraîne une thrombopénie, une diminution des plaquettes.","Une anémie hémolytique mécanique, une thrombopénie de consommation et des dysfonctions d'organe, avec une lésion histologique de microangiopathie thrombotique.",Correcte : Cette définition englobe les trois éléments clés du MAT.,"Une augmentation des globules rouges et une diminution des plaquettes, sans dysfonction d'organe.","Incorrecte : Le MAT est caractérisé par une anémie hémolytique, pas une augmentation des globules rouges.",c
1052,OIC-263-04-B,Le syndrome hémolytique et urémique (SHU) est caractérisé par :,Cette question évalue la connaissance de la définition du SHU.,Une insuffisance rénale aiguë associée à un syndrome de microangiopathie thrombotique.,C'est la définition correcte du SHU.,Une infection urinaire sévère.,L'infection urinaire n'est pas un élément caractéristique du SHU.,Une insuffisance cardiaque aiguë.,L'insuffisance cardiaque n'est pas un élément caractéristique du SHU.,Une pneumonie bactérienne.,La pneumonie bactérienne n'est pas un élément caractéristique du SHU.,a
1053,OIC-263-05-B,Quel est le critère de diagnostic confirmé du syndrome hémolytique et urémique (SHU) typique?,Cette question évalue la connaissance des modalités de diagnostic du SHU typique.,"L'isolement de la souche de STEC (Escherichia coli produisant des shigatoxines) ou détection par PCR de gènes codant pour les shigatoxines, dans les selles.",Cette proposition est correcte. C'est le critère de diagnostic confirmé du SHU typique.,"La présence d'une insuffisance rénale aiguë, d'une anémie hémolytique et d'une thrombopénie.","Cette proposition est incorrecte.  Bien que ces signes soient caractéristiques du SHU, ils ne suffisent pas à confirmer le diagnostic.",La présence de diarrhée sanglante.,"Cette proposition est incorrecte. La diarrhée sanglante est un symptôme fréquent du SHU typique, mais elle n'est pas spécifique et ne suffit pas à confirmer le diagnostic.",L'absence d'anomalie de la voie alterne du complément.,Cette proposition est incorrecte. L'anomalie de la voie alterne du complément est plus fréquente dans le SHU atypique.,a
1054,OIC-263-06-A,Quel est le facteur de risque cardio-vasculaire le plus souvent associé aux sténoses athéromateuses de l'artère rénale ?,Cette question évalue la capacité à identifier un facteur de risque spécifique lié à un type de sténose rénale.,Le diabète de type 1,Le diabète de type 1 n'est pas spécifiquement associé aux sténoses athéromateuses.,L'hypertension artérielle,L'hypertension artérielle est un facteur de risque cardio-vasculaire fréquent associé aux sténoses athéromateuses.,L'âge avancé,"L'âge avancé est un facteur de risque général, mais l'hypertension artérielle est plus spécifique à ce type de sténose.",La fibrodysplasie de la media,"La fibrodysplasie de la media est un autre type de sténose rénale, sans lien direct avec les facteurs de risque cardio-vasculaires.",b
1055,OIC-263-07-B,Quelles sont les deux principales causes de sténose de l'artère rénale ?,Cette question évalue la connaissance des causes principales de la sténose de l'artère rénale.,Athérosclérose et fibrodysplasie,C'est la bonne réponse. L'athérosclérose et la fibrodysplasie sont les deux principales causes de sténose de l'artère rénale.,Hypertension artérielle et diabète,"Bien que l'hypertension artérielle soit un facteur de risque pour l'athérosclérose, ce n'est pas une cause directe de sténose de l'artère rénale.",Embolie et néphrite,"L'embolie et la néphrite sont des causes de dommages rénaux, mais pas de sténose de l'artère rénale.",Infection et inflammation,"L'infection et l'inflammation peuvent contribuer à des maladies rénales, mais ne sont pas les principales causes de sténose de l'artère rénale.",a
1056,OIC-263-10-B,Lequel de ces examens peut mettre en évidence les cristaux de cholestérol dans le cadre de la maladie des emboles de cholestérol ?,Cette question évalue la connaissance des modalités de diagnostic de la maladie des emboles de cholestérol.,Echographie rénale,L'échographie rénale n'est pas spécifique pour visualiser les emboles de cholestérol.,Tomodensitométrie rénale,"La tomodensitométrie rénale peut visualiser les emboles, mais elle n'est pas spécifique pour identifier les cristaux de cholestérol.",Fond d'œil,Le fond d'œil peut mettre en évidence les emboles de cholestérol.,Biopsie musculaire,La biopsie musculaire n'est pas indiquée pour le diagnostic des emboles de cholestérol.,c
1057,OIC-265-01-A,Quelle est la définition de la lithiase?,Cette question évalue la compréhension de la définition de la lithiase.,Maladie caractérisée par la formation de calculs dans la voie urinaire excrétrice.,C'est la définition correcte de la lithiase.,Inflammation des voies urinaires.,"Ceci décrit une infection urinaire, pas la lithiase.",Formation de cristaux dans le sang.,"Ceci décrit une lithiase systémique, pas la lithiase urinaire.",Obstruction des reins par un calcul.,"Ceci est une conséquence de la lithiase, pas la définition elle-même.",a
1058,OIC-265-02-B,Quelle est la prévalence estimée des lithiases urinaires en France?,Cette question évalue la connaissance de l'épidémiologie de la lithiase urinaire.,1% à 20%,"Cette proposition est trop large et englobe la prévalence mondiale, pas seulement française.",Près de 10%,"Cette proposition est la bonne réponse, reflétant la prévalence estimée en France.",2 hommes pour 1 femme,"Cette proposition concerne le sex ratio, pas la prévalence.",Variable selon les pays,"Bien que vrai, cette proposition est trop générale et ne répond pas spécifiquement à la question sur la prévalence en France.",b
1059,OIC-265-04-B,Quels sont les facteurs favorisants de la lithiase urinaire?,Cette question évalue la connaissance des principaux facteurs lithogènes.,Les infections urinaires à germes uréasiques,Vrai : les infections urinaires peuvent favoriser la formation de calculs.,L'apport en fibres alimentaires élevé,Faux : une diminution de la consommation de fibres alimentaires est un facteur lithogène.,Les antécédents familiaux de lithiase urinaire,Vrai : les antécédents familiaux jouent un rôle dans la prédisposition à la lithiase.,La consommation excessive de fruits et légumes,"Faux : la consommation d'aliments riches en oxalate peut favoriser la formation de calculs, mais pas de manière générale.",a
1060,OIC-265-05-A,La colique néphrétique est définie comme :,Cette question évalue la définition de la colique néphrétique.,Une douleur brutale par mise en tension de la voie excrétrice supérieure,Définition correcte de la colique néphrétique.,Une infection urinaire aiguë,"Une infection urinaire est une autre pathologie urinaire, mais pas la définition de la colique néphrétique.",Une douleur chronique dans le bas du dos,"La douleur chronique est un symptôme, pas la définition de la colique néphrétique.",Une inflammation des reins,"L'inflammation des reins est une néphrite, pas la définition de la colique néphrétique.",a
1061,OIC-265-06-A,Quels sont les facteurs favorisants la migration d'un calcul rénal dans l'uretère?,Cette question évalue la connaissance des facteurs favorisants de la colique néphrétique.,"Voyage, chaleur, déshydratation, activité physique, écarts de régime",Cette option correspond à la définition des facteurs favorisants de la colique néphrétique.,"Infection urinaire, hypertension artérielle, diabète","Ces facteurs peuvent être associés à des complications rénales, mais ne sont pas directement liés à la migration des calculs.","Tabagisme, consommation d'alcool, obésité","Ces facteurs peuvent augmenter le risque de lithiase urinaire, mais ne sont pas spécifiques à la migration des calculs.","Age avancé, sexe féminin, antécédents familiaux","Ces facteurs peuvent être des facteurs de risque de lithiase urinaire, mais ne sont pas directement liés à la migration des calculs.",a
1062,OIC-265-07-A,Laquelle des affirmations suivantes caractérise la colique néphrétique simple?,Cette question évalue la compréhension des critères diagnostiques de la colique néphrétique simple.,Présence de fièvre et de frisson,Incorrecte : La colique néphrétique simple se caractérise par l'absence de fièvre et de frisson.,Insuffisance rénale biologique ou oligo-anurie,Incorrecte : La colique néphrétique simple n'est pas associée à une insuffisance rénale biologique ou à une oligo-anurie.,Résistance au traitement antalgique par AINS,Incorrecte : La colique néphrétique simple cède généralement au traitement antalgique par AINS.,"Douleur, irradiations, nausées sans fièvre ni insuffisance rénale","Correcte : La colique néphrétique simple se manifeste par des symptômes tels que la douleur, les irradiations et les nausées, sans fièvre ni insuffisance rénale.",d
1063,OIC-265-08-A,Quelle est la principale complication de la colique néphrétique chez la femme enceinte?,Cette question évalue la connaissance des aspects cliniques spécifiques de la colique néphrétique compliquée chez la femme enceinte.,Accouchement prématuré,"C'est la principale complication de la colique néphrétique chez la femme enceinte, avec un risque de 40 à 70%.",Insuffisance rénale aiguë,"Bien que possible, l'insuffisance rénale aiguë n'est pas la complication principale chez la femme enceinte.",Infection urinaire,"L'infection urinaire est une complication possible, mais pas la principale chez la femme enceinte.",Douleur intense,"La douleur est un symptôme de la colique néphrétique, mais pas une complication spécifique à la grossesse.",a
1064,OIC-265-09-B,"Quels sont les symptômes associés à un calcul urinaire, autres que la colique néphrétique ?",Cette question évalue la connaissance des autres aspects cliniques des calculs urinaires.,Douleur lombaire et nausées,"Ces symptômes sont caractéristiques de la colique néphrétique, pas d'autres aspects cliniques des calculs urinaires.","Hématurie, infections urinaires et insuffisance rénale",C'est la bonne réponse. Ces symptômes peuvent être associés à des calculs urinaires.,Fièvre et toux,"Ces symptômes sont plus associés à des infections respiratoires, pas à des calculs urinaires.",Fatigue et perte d'appétit,"Ces symptômes sont généraux et peuvent être causés par de nombreuses affections, pas spécifiquement par des calculs urinaires.",b
1065,OIC-265-10-B,"En urgence, quel couple d'examens d'imagerie est indiqué pour affirmer le diagnostic de colique néphrétique et en évaluer la gravité ?",Cette question évalue la connaissance des examens d'imagerie utilisés en urgence pour la colique néphrétique.,Radiographie pulmonaire et échographie cardiaque,Ces examens ne sont pas pertinents pour le diagnostic de la colique néphrétique.,Scanner abdomino-pelvien faible dose et échographie réno-vésicale,Cette réponse est correcte. C'est le couple d'examens d'imagerie indiqué en urgence pour la colique néphrétique.,Tomodensitométrie cérébrale et IRM abdominale,Ces examens ne sont pas pertinents pour le diagnostic de la colique néphrétique.,Échographie abdominale et radiographie des reins et des voies urinaires,"Bien que l'échographie abdominale puisse être utile, la radiographie des reins et des voies urinaires n'est pas la première ligne d'investigation en urgence pour la colique néphrétique.",b
1066,OIC-265-11-A,Quels examens biologiques sont réalisés en urgence devant une suspicion de colique néphrétique?,Cette question évalue la connaissance des examens biologiques d'urgence en cas de colique néphrétique.,"Bandelette urinaire, NFS, ionogramme, créatininémie, CRP",Réponse correcte. Ces examens sont réalisés en urgence pour identifier les formes graves/compliquées de colique néphrétique.,"Glycémie, cholestérol, bilan lipidique",Incorrecte. Ces examens ne sont pas spécifiques à la colique néphrétique.,"Hémogramme, dosage de la vitamine D, bilan hépatique",Incorrecte. Ces examens ne sont pas systématiquement réalisés en urgence devant une colique néphrétique.,"Dosage de la créatinine sérique, bilan hormonal",Incorrecte. Le bilan hormonal n'est pas un examen d'urgence systématique en cas de colique néphrétique.,a
1067,OIC-265-12-B,Quel examen est inclus dans le bilan métabolique de première intention recommandé pour le diagnostic étiologique de la lithiase urinaire?,Cette question évalue la connaissance des examens complémentaires utilisés pour le diagnostic étiologique de la lithiase urinaire.,Analyse morphologique et infrarouge du calcul,Correcte : L'analyse morphologique et infrarouge permet de déterminer la composition du calcul.,Analyse sanguine de la glycémie,"Incorrecte : Bien que la glycémie soit analysée, ce n'est pas l'objectif principal du bilan métabolique pour le diagnostic étiologique de la lithiase urinaire.",Radiographie du thorax,Incorrecte : La radiographie du thorax n'est pas un examen pertinent pour le diagnostic étiologique de la lithiase urinaire.,Echographie cardiaque,Incorrecte : L'échographie cardiaque n'est pas un examen pertinent pour le diagnostic étiologique de la lithiase urinaire.,a
1068,OIC-265-13-B,Quelles sont les principales anomalies métaboliques associées à des lithiases calciques ?,Cette question évalue la connaissance des anomalies métaboliques liées aux calculs calciques.,"Hyperparathyroidie primaire, hypercalcémie chronique, hypercalciurie idiopathique",Cette option correspond aux anomalies métaboliques principales associées aux lithiases calciques.,"Hyperoxalurie, acidose tubulaire rénale, néphrocalcinose","Bien que ces anomalies puissent être associées à des calculs, elles ne sont pas les principales pour les lithiases calciques.","Granulomatoses, hyperparathyroidie, hyperoxalurie","Cette option mélange des anomalies métaboliques associées à des calculs, mais pas spécifiquement les principales pour les lithiases calciques.","Hypercalcémie chronique, acidose tubulaire rénale, hypercalciurie idiopathique","Cette option manque l'hyperparathyroidie primaire, une anomalie clé associée aux lithiases calciques.",a
