mcq,cop,llm_cop
"-----
Question:
The inverse stretch reflex is due
Options:
a) Trail fibre ending
b) Golgi tendon
c) Tail fibre ending
d) Muscle spindle
-----
",1,3
"-----
Question:
Posterior column lesion which of the following is not affecteda) Vibrationb)  Temperaturec) Fine touchd) Position sensee) Crude touch
Options:
a) be
b) ad
c) bc
d) ce
-----
",0,2
"-----
Question:
The resting membrane potential of a cell:
Options:
a) Is dependent on the permeability of the cell membrane to K+ being greater to Na+
b) Falls to zero if Na+/K+ ATPase in membrane is inhibited
c) Is equal to the equilibrium potential for K+
d) Is equal to the equilibrium potential of Na+
-----
",0,2
"-----
Question:
Development of spermatozoa (sperm) from spermatogonium takes how much time ?
Options:
a) 30-35 days
b) 40-45 days
c) 50-55 day
d) 70-75 days
-----
",3,1
"-----
Question:
Which one of the following possesses a distinct internal elastic lamina?
Options:
a) Capillary
b) Metaeriole
c) Aeriole
d) Muscular aery
-----
",3,0
"-----
Question:
Amacrine cells secrete
Options:
a) Acetylcholine
b) Glutamate
c) Adrenaline
d) Noradrenaline
-----
",0,1
"-----
Question:
Nerve growth factor is required for growth of ?
Options:
a) Sympathetic neurons
b) Brain
c) Motor neuron
d) y-neuron
-----
",0,0
"-----
Question:
pO2 pressure at sea level:
Options:
a) 140
b) 150
c) 160
d) 180
-----
",2,0
"-----
Question:
Under physiological conditions heat acclimatization is accomplished by all except
Options:
a) Decreased renal blood flow
b) Increased urine sodium
c) Increased aldosterone secretion
d) Excessive sweating
-----
",1,2
"-----
Question:
Migrating motor complex is due to which GI hormone-
Options:
a) Gastrin
b) Motilin
c) CCK
d) VIP
-----
",1,1
"-----
Question:
G protein coupled receptor ?
Options:
a) NMDA receptor
b) Steroid
c) M2
d) Insulin receptors
-----
",2,2
"-----
Question:
Feilization takes place after how much time of ovulation ?
Options:
a) 1-2 days
b) 5-6 days
c) 8-12 days
d) > 12 days
-----
",0,2
"-----
Question:
RBC transketolase deficiency is seen in
Options:
a) Thiamine deficiency
b) Folic acid deficiency
c) Anaemia
d) Vitamin B12 deficiency
-----
",0,0
"-----
Question:
Where does ADH not act?
Options:
a) PCT
b) Collecting duct.
c) Collecting tubules
d) DCT
-----
",0,1
"-----
Question:
During the cardiac cycle the opening of the aortic valve takes place at the
Options:
a) Beginning of systole
b) End of isovolumetric contraction
c) End of diastole
d) End of diastasis
-----
",1,0
"-----
Question:
Which of the following clearly states the role of basal ganglia in motor function
Options:
a) Planning
b) Skilled function
c) Co-ordinate function
d) All of the above
-----
",0,3
"-----
Question:
An impoant non-respiratory function of lungs is
Options:
a) Anion balance
b) Defence against inhaled air
c) Potassium balance
d) Calcium balance
-----
",1,0
"-----
Question:
Which of the following hormones increases the sensitivity of heart to epinephrine:
Options:
a) Parathyroid
b) Insulin
c) Thyroid
d) Glucagon
-----
",2,3
"-----
Question:
Enterokinase is an activator of:
Options:
a) Trypsinogen
b) Trypsin
c) Chymotrypsin
d) Antitrypsin
-----
",0,0
"-----
Question:
Cerebral salt wasting occurs due to which of the following?
Options:
a) SIADH
b) Hyper secretion of ANP
c) Low coisol secretion
d) Low aldosterone secretion
-----
",1,3
"-----
Question:
Smooth muscle contraction due to release of calcium, occurs because of ?
Options:
a) Increased cAMP
b) Calcium combining with troponin C
c) Increased cGMP
d) Calmodulin-dependant myosin light chain kinase
-----
",3,1
"-----
Question:
A small ca+2 binding protein that modifies the activity of many enzymes and other proteins in response to changes of ca2+ concentration, is known as
Options:
a) Cycline
b) Calmodulin
c) Collagen
d) Kinesin
-----
",1,1
"-----
Question:
Which of these following is not an effect of insulin?
Options:
a) Decreased gluconeogenesis
b) Increased glycogenolysis
c) Increased transport of glucose into cells
d) Induction of lipoprotein lipase
-----
",1,2
"-----
Question:
What propey of the postsynaptic neuron would optimize the effectiveness of two closely spaced axodendritic synapses?
Options:
a) A high membrane resistance
b) A high dendritic cytoplasmic resistance
c) A small cross-sectional area
d) A small space constant
-----
",0,3
"-----
Question:
What is the result of increasing preload on cardiac muscle?
Options:
a) Shoening of muscle fibre
b) Lengthening of muscle fibre
c) No effect
d) Variable effect
-----
",1,1
"-----
Question:
Ruffini end organ is associated with sensation of:
Options:
a) Pressure
b) Cold
c) Heat
d) Touch
-----
",0,0
"-----
Question:
During the metabolism of iodine in thyroid synthesis, Wolff-Chaikoff effect is seen due to:
Options:
a) Inhibition of cAMP response of TSH
b) Inhibition of proteolysis of Thyroglobulin
c) Inhibition of organic binding of iodide
d) Inhibition of iodide trapping mechanism
-----
",2,3
"-----
Question:
The substance that is present in both serum and plasma is
Options:
a) Fibrinogen
b) Factor VII
c) Factor V
d) Factor II
-----
",1,0
"-----
Question:
Milk ejection is facilitated by:
Options:
a) Prolactin
b) Oxytocin
c) Growth hormone
d) ACTH
-----
",1,1
"-----
Question:
Which of the following inhibits aldosterone synthesis in the adrenal coex?
Options:
a) Adrenocoicotropin (ACTH)
b) Atrial natriuretic peptide (ANP)
c) Angiotensin I
d) Angiotensin II
-----
",1,1
"-----
Question:
Maximum reservoir of blood
Options:
a) Large vein
b) Aoa
c) Hea
d) Capillaries
-----
",0,0
"-----
Question:
The major initiating response for peristalsis is
Options:
a) Hormonal
b) Local stretching of gut
c) Neural
d) Gastric acid
-----
",1,2
"-----
Question:
Which vessel regulates blood flow?
Options:
a) Aery
b) Aerioles
c) Venules
d) Capillaries
-----
",1,2
"-----
Question:
Normal cerebral blood flow in ml/min -
Options:
a) 55
b) 150
c) 750
d) 1000
-----
",2,1
"-----
Question:
Conduction velocity in AV node & SA node?
Options:
a) 0.05 meter/sec
b) 0.5 meter/sec
c) 1 meter/sec
d) 5 meter/sec
-----
",0,1
"-----
Question:
Brodman's area number for motor area
Options:
a) 4 and 6
b) 1,2,3
c) 5 and 7
d) 16 and 18
-----
",0,0
"-----
Question:
Not a secondary Messenger:
Options:
a) cAMP
b) cGMP
c) Ca
d) Mg
-----
",3,0
"-----
Question:
Which lobe of the cerebral cortex contains the small bilateral cortical area that controls voluntary fixation movements?
Options:
a) Frontal lobe
b) Limbic lobe
c) Occipital lobe
d) Parietal lobe
-----
",0,3
"-----
Question:
Baroreceptor are ?
Options:
a) Carotid body
b) Carotid sinus
c) Aoic body
d) None
-----
",1,0
"-----
Question:
Which of the following best describes the ""blind spot"" of the eye?
Options:
a) Located 5 degrees lateral to the central point of vision
b) The exit point of the optic nerve
c) Contains only rods and thus has monochromatic vision
d) Contains no blood vessels
-----
",1,1
"-----
Question:
The blood pressure regulatory system that is labeled as a buffer system is
Options:
a) Baroreceptor
b) Chemoreceptor
c) Kidney
d) CNS ischemic response
-----
",0,1
"-----
Question:
The weight of the uterus at 8 weeks postpaum is
Options:
a) 100 g
b) 500 g
c) 700 g
d) 900 g
-----
",0,2
"-----
Question:
How will you assess the function of nerve after injury:
Options:
a) Nerve conduction study
b) Open dissection
c) EMG
d) None of the above
-----
",0,0
"-----
Question:
CCK-PZ causes all of the following except :
Options:
a) Gall bladder contraction
b) Pancreatic enzyme secretion
c) Increased gastrin secretion
d) Decreased lower esophageal sphinictor
-----
",2,3
"-----
Question:
Isovolumetric relaxation phase of the cardiac cycle ends with
Options:
a) Peak of C waves
b) Opening of AV valve
c) Closure of semilunar valve
d) Beginning of T waves
-----
",1,1
"-----
Question:
All the following factors stimulate Growth hormone secretion except
Options:
a) Deep sleep
b) Increased blood amino acids
c) Exercise
d) Increased blood glucose
-----
",3,1
"-----
Question:
Afferent fibres for stretch reflex includes
Options:
a) Ia and Ib  fibres
b) Ia  and II fibres
c) Ib  and II fibres
d) Golgi tendon organ
-----
",1,0
"-----
Question:
Parasympathetic stimulation induces salivary acinar cells to release the protease:
Options:
a) Bradykinin
b) Kallikrein
c) Kininogen
d) Kinin
-----
",1,1
"-----
Question:
In proximal tubule, HCO3 is absorbed with the step of
Options:
a) Na+ Cl cotranspoer
b) Na+ - K+2Cl contraspoer
c) Na+ - H+ exchanger
d) Na+ -K+ exchanger
-----
",2,2
"-----
Question:
A cardiologist asks for measurement of electromechanical systole and left ventricular ejection time (LVET) and pre ejection period (PEP). The cardiologist is informed by the technician that the carotid transducer is not functioning . Which of the following readings could not be obtained
Options:
a) QS2
b) QS2 and LVET
c) QS2 and PEP
d) LVET and PEP
-----
",3,3
"-----
Question:
Percentage of Oxygen carried in chemical combination is
Options:
a) 97%
b) 3%
c) 67%
d) 33%
-----
",-1,1
"-----
Question:
Which of the following is not true about axonotmesis?
Options:
a) Impairment of both sensory and motor function
b) Wallerian degeneration
c) Intact neural sheath is not present
d) Reversible loss, which will be regenerated in 6-8 wks
-----
",2,3
"-----
Question:
Following can reduce the glomerular filtration rate (GFR) EXCEPT
Options:
a) Norepinephrine
b) Epinephrine
c) Endothelium derived nitrous oxide (EDRF)
d) Endothelin
-----
",2,3
"-----
Question:
Insulin mediated glucose transport is seen in -
Options:
a) Adipose tissue
b) Brain
c) RBC
d) Kidney
-----
",0,0
"-----
Question:
EEG waves seen in Hippocampus are
Options:
a) alpha
b) beta
c) theta
d) delta
-----
",2,2
"-----
Question:
Site of RBC formation in 20-year-old healthy male is
Options:
a) Flat bones
b) Long bones
c) Liver
d) Yolk sac
-----
",0,1
"-----
Question:
Hormone responsible for BP regulation after a fall due to blood loss.
Options:
a) ADH
b) ANP
c) Epinephrine
d) Aldosterone
-----
",0,1
"-----
Question:
Mydriasis is due to
Options:
a) Relaxation of ciliary muscle
b) Relaxation of radial muscle
c) Contraction of ciliary muscle
d) Contraction of radial muscles
-----
",3,1
"-----
Question:
Cardiac event at the end of isometric relaxation phase:
Options:
a) Atrioventricular valves open
b) Atrioventricular valves closes
c) Corresponds to peak of C wave in JVP
d) Corresponds to T wave in ECG
-----
",0,1
"-----
Question:
Tubular maximum for glucose is:
Options:
a) 180 mg/dl
b) 325 mg/min
c) 375 mg/min
d) 375 mg/dl
-----
",2,0
"-----
Question:
Normal Respiratory quotient-
Options:
a) 0.5
b) 0.8
c) 1
d) 1.5
-----
",1,2
"-----
Question:
A patient with complaints of somnambulism has fallen asleep. She passes from light sleep into a deeper sleep. Just before she experiences an episode of somnambulism, her electroencephalogram is likely to show:
Options:
a) Alpha waves
b) Beta waves
c) Delta waves
d) Sleep spindles and K-complexes
-----
",2,2
"-----
Question:
Transducin is a protein found in
Options:
a) Glomerulus
b) Retina
c) Skeletal muscle
d) Adrenal medulla
-----
",1,1
"-----
Question:
An infant is evaluated for paial intestinal obstruction that has been present from bih. Esophagogastroduodenal endoscopic visualization fails to demonstrate an intraluminal lesion, but does show prominent narrowing at the level of the mid duodenum. CT studies demonstrate a mass lesion surrounding that poion of the duodenum. Which type of tissue is most likely present within the lesion?
Options:
a) Gastric
b) Hepatic
c) Pancreatic
d) Renal
-----
",2,2
"-----
Question:
True about lateral coicospinal tract:
Options:
a) Crossed
b) Uncrossed
c) Stops in midthoracic region
d) Crossed at midspinal level
-----
",0,1
"-----
Question:
Which of the following is insulin dependent for its action?
Options:
a) GLUT 1
b) GLUT 2
c) GLUT 3
d) GLUT 4
-----
",3,3
"-----
Question:
Function of preoptic nucleus of hypothalamus
Options:
a) Temperature regulation
b) Thirst
c) Sexual behaviors
d) All of the above
-----
",3,3
"-----
Question:
Which of the following statement is true about Functional residual capacity:
Options:
a) Tidal volume + volume expired forcefully
b) Volume remaining after forced expiration
c) Tidal volume + volume inspired forcefully
d) Volume remaining after normal expiration
-----
",3,1
"-----
Question:
Progesterone is associated with the following except
Options:
a) Ovulation
b) Proliferative phase of menstrual cycle
c) Thermogenesis
d) Secretory phase of menstrual cycle
-----
",1,3
"-----
Question:
Fibers more susceptible to hypoxia are:
Options:
a) Preganglionic
b) Postganglionic
c) Both
d) None
-----
",0,2
"-----
Question:
All the following mediate their action using cAMP as second messenger except:
Options:
a) Coicotropin
b) Dopamine
c) Glucagon
d) Vasopressin
-----
",3,0
"-----
Question:
____________ is an example for rapidly acting
neurotransmitter
Options:
a) Somatostatin
b) Calcitonin
c) Substance P
d) Glycine
-----
",3,2
"-----
Question:
Spermatogenesis is maintained by which hormones (s): (PGI Dec 2008)
Options:
a) Testosterone
b) FSH
c) LH
d) Prolactin
-----
",0,2
"-----
Question:
Which ion has the greatest concentration of saliva under resting conditions?
Options:
a) Na+
b) K+
c) Cl-
d) HCO3-
-----
",3,2
"-----
Question:
A decrease in which of the following is the most likely cause of peripheral edema in a patient with long-term alcoholism and liver disease?
Options:
a) Capillary hydrostatic pressure
b) Interstitial colloid osmotic pressure
c) Interstitial hydrostatic pressure
d) Plasma colloid osmotic pressure
-----
",3,1
"-----
Question:
Tidal volume in a normal man at rest is
Options:
a) 0.5 L
b) 1L
c) 1.5 L
d) 2 L
-----
",0,1
"-----
Question:
CSF pressure is mainly regulated by:
Options:
a) Rate of CSF formation
b) Rate of CSF absorption
c) Cerebral blood flow
d) Venous pressure
-----
",1,1
"-----
Question:
Hyperbaric oxygen is dangerous because it:
Options:
a) Decreases displacement of 02 from kHb
b) Decreases respiratory drive
c) Enzyme damage
d) Is toxic to tissures
-----
",3,3
"-----
Question:
Activation of which receptor causes pulmonary vasoconstriction?
Options:
a) Alpha 2 adrenergic
b) H2 histamine
c) M3 cholinergic
d) ETA epithelial receptor
-----
",3,0
"-----
Question:
During acclimatization to high altitude all of the following take place except
Options:
a) Increase in minute ventilation
b) Increase in the sensitivity of central chemoreceptors
c) Increase in the sensitivity of carotid body to hypoxia
d) Shift in the oxygen dissociation curve to the left
-----
",3,3
"-----
Question:
A hospitalized patient has an ejection fraction of 0.4, a hea rate of 95 beats/min, and a cardiac output of 3.5 L/min. What is the patient's end-diastolic volume?
Options:
a) 14 mL
b) 37 mL
c) 55 mL
d) 92 mL
-----
",3,2
"-----
Question:
Increased in plasma viscosity is maximally caused by which plasma protein?
Options:
a) Fibrinogen
b) Albumin
c) Globulin
d) All have equal effect
-----
",-1,0
"-----
Question:
Resting membrane potential is mainly due to
Options:
a) Na+
b) K+
c) Cl-
d) Mg++
-----
",1,1
"-----
Question:
Testosterone is secreted by
Options:
a) Gonadotropic cells
b) Leydig's cells
c) Acidophilic cells
d) Seoli cells
-----
",1,1
"-----
Question:
Iron is absorbed predominantly in the
Options:
a) Stomach
b) Duodenum
c) Ileum
d) Colon
-----
",1,1
"-----
Question:
Below …………………………. pressure, CSF absorption stops -
Options:
a) 60 mm CSF
b) 68 mm CSF
c) 80 mm CSF
d) 50 mm CSF
-----
",1,2
"-----
Question:
The gas that is used to measure diffusing capacity of lung is:
Options:
a) Carbon monoxide
b) Carbon dioxide
c) Nitrogen
d) helium
-----
",0,0
"-----
Question:
The distance by which two touch stimuli must be separated to be perceived as two separate stimuli is greatest at ?
Options:
a) The lips
b) The palm of the hand
c) The back of scapula
d) The dorsum of the hand
-----
",-1,3
"-----
Question:
Reticulocvtes are stained with: March 2013
Options:
a) Auramine
b) Brilliant cresyl blue
c) Sudan black
d) Indigo carmine
-----
",1,0
"-----
Question:
The force of muscle contraction can be increased by all of the following except:
Options:
a) Increasing the frequency of activation of motor units
b) Increasing the number of motor units activated
c) Increasing the amplitude of action potentials in the motor neurons
d) Recruiting larger motor units
-----
",2,3
"-----
Question:
What determine the movement of water insoluble substance in the body:
Options:
a) Charge
b) Molecular weight
c) Lipid solubility
d) Hydrated diameter of molecule
-----
",2,0
"-----
Question:
Massage and the application of ligaments to painful areas in the body relieves pain due to-
Options:
a) Stimulation of endogenous analgesic system
b) Release of endorphins by the first order neurons in the brain stem
c) Release of glutamate and substance P in the spinal cord
d) Inhibition by large myelinated afferent fibres
-----
",3,0
"-----
Question:
Parathormone increases calcium absorption by acting at -
Options:
a) PCT
b) DCT
c) Loopofhenle
d) Collecting duct
-----
",1,0
"-----
Question:
Blood tissue barrier in testis is formed by?
Options:
a) Basal lamina & interstitial cells
b) Adjacent seoli cells with basal lamina
c) Basal lamina & spermatogonia
d) Basal lamina & leydig cells
-----
",-1,0
"-----
Question:
Gamma glutamate carboxypeptidase is linked with absorption of -
Options:
a) Riboflavin
b) Niacin
c) Folic acid
d) Pyridoxine
-----
",2,3
"-----
Question:
Which one of the following transmitter is not a protein/ glycopeptide/polypeptide?
Options:
a) Serotonin
b) Dynorphin
c) Substance-P
d) Met-enkephalin
-----
",0,0
"-----
Question:
Conduction in which type of nerve fibres is blocked maximally by pressure
Options:
a) C fibres
b) A- alpha fibres
c) A - Beta
d) A- gamma
-----
",1,0
"-----
Question:
Endogenous triglycerides are maximum in:
Options:
a) Chylomicrons
b) VLDL
c) LDL
d) HDL
-----
",1,1
"-----
Question:
The cross-bridges of the sarcomere in skeletal muscle are components of:
Options:
a) Myosin
b) Actin
c) Troponin
d) Tropomyosin
-----
",0,0
"-----
Question:
Oxygen Hb dissociation curve: Inulin clearance closely resembles:
Options:
a) GFR
b) Renal plasma flow
c) Creatinine clearance
d) PAH clearance
-----
",0,0
"-----
Question:
During starvation, the non-protein RQ value is close to
Options:
a) 1
b) 0.5
c) 0.25
d) 0.75
-----
",0,1
"-----
Question:
In thyroid gland, iodine is transpoed into the lumen of the follicles by
Options:
a) Endocytosis
b) Pendrin protein
c) Antipo
d) Primary active transpo
-----
",1,1
"-----
Question:
Vitamin K is used in which step of clotting factor activation-
Options:
a) Methylation
b) Carboxylation
c) Hydroxylation
d) Transketolation
-----
",1,1
"-----
Question:
Which of the following ranges of hemoglobin O2 saturation from systemic venous to systemic arterial blood represents a normal resting condition?
Options:
a) 25 to 75%
b) 40 to 75%'
c) 40 to 95%
d) 75 to 98%
-----
",3,2
"-----
Question:
Counter current multiplier system is primarily driven by ?
Options:
a) Concentration of Na+
b) H+ at loop of Henle
c) Concentration of Na+-
d) H+ at ascending loop of henle, Osmolality at Loop of Henle
-----
",0,3
"-----
Question:
The longest transit time in GIT is seen in
Options:
a) Stomach
b) Jejunum
c) Colon
d) Ileum
-----
",2,2
"-----
Question:
All are true about hormone functions except -
Options:
a) Thyroid hormones regulate metabolism
b) ADH regulates blood osmolality
c) Insulin regulates blood glucose
d) Cortisol regulates plasma volume
-----
",3,2
"-----
Question:
Transpulmonary pressure is difference between?
Options:
a) The bronchus and atmospheric pressure
b) Pressure in alveoli and intrapleural pressure
c) Atmosphere and intrapleural pressure
d) Atmosphere and intraalveolar pressure
-----
",1,1
"-----
Question:
Chemical regulation of respiration is not affected by-
Options:
a) PO2
b) PCO2
c) pH
d) Mean BP
-----
",3,1
"-----
Question:
Somatomedin mediates:
Options:
a) Deposition of chondroitin sulfate
b) Li polysis
c) Gluconeogenesis
d) Decreased rate of glucose uptake by cells
-----
",0,2
"-----
Question:
Group B muscle fibres are
Options:
a) Sympathetic preganglionic
b) Sympathetic post ganglionic
c) Parasympathetic preganglionic
d) Parasympathetic post ganglionic
-----
",0,1
"-----
Question:
An open wound contracts by
Options:
a) Stretching of surrounding tissues
b) Epithelial growth
c) Skin grafting
d) Fibroblast proliferation
-----
",3,3
"-----
Question:
True regarding autonomic system is
Options:
a) High centre of integration is medulla oblongata
b) Conduction autonomic fibres is same as in somatic motor fibres
c) Preganglionic parasympathetic fibres are more lengthy
d) Ratio of preganglionic and post ganglionic fibres is 20:1
-----
",2,0
"-----
Question:
Which drug is not used for alcohol dependence?
Options:
a) Buspirone
b) Naltrexone
c) Acamprostate
d) Disulfiram
-----
",0,3
"-----
Question:
A person has been referred to you by the cou. You find a discrepancy between the history and examination findings. Which of these conditions you should be aware of in this situation?
Options:
a) Malingering
b) Factitious disorder
c) Somatization syndrome
d) Dissociative fugue
-----
",0,0
"-----
Question:
Least commonly seen in conduct disorder seen in girls:-
Options:
a) Run away from home
b) High risk sexual behavior
c) Physical aggression
d) Emotional bullying
-----
",2,2
"-----
Question:
A mother has a first child of ""Trisomy-21"" (Down's syndrome). What is the percentage of occurrence of reccurence in 2nd child?
Options:
a) 50%
b) 25%
c) 15%
d) 1%
-----
",3,3
"-----
Question:
Which of the following is not used to treat ADHD?
Options:
a) Dexamphetamine
b) Dexmethylphenidate
c) Dextromethorphan
d) Clonidine
-----
",2,3
"-----
Question:
The awareness regarding the disease in psychiatric patient in mental status examination (MSE, not MMSE was given in the question) is called:
Options:
a) Insight
b) Orientation
c) Judgment
d) Rapport
-----
",0,0
"-----
Question:
""Confusional assessment method"" is used for :
Options:
a) Dementia
b) Schizophrenia
c) Bipolar disorder
d) Delirium
-----
",3,3
"-----
Question:
Not true about Narcolepsy is
Options:
a) Cataplexy
b) Sleep architecture normal
c) Loss of muscle tone
d) Hallucination
-----
",1,2
"-----
Question:
What is the drug of choice in nocturnal enuresis in children-
Options:
a) Desmopressin
b) Imipramine
c) Amitriptyline
d) Benzodiazepines
-----
",0,0
"-----
Question:
Z track technique is used for
Options:
a) Monitoring of lithium therapy
b) Monitoring of carbamazepine therapy
c) Administration of long acting depot antipsychotics
d) Administration of nicotine patches
-----
",2,1
"-----
Question:
Slow waves In EEG activity seen in :
Options:
a) Depression
b) Delirium
c) Schizophrenia
d) Mania
-----
",1,1
"-----
Question:
A 32 year old female starts developing suspicion on her husband of having an affair with his secretory for 2 weeks. Diagnosis is?
Options:
a) Illusion
b) Delusion
c) Hallucination
d) Delirium
-----
",1,1
"-----
Question:
Which of the following subtype of Schizophrenia is associated with best prognosis?
Options:
a) Simple Schizophrenia
b) Paranoid Schizophrenia
c) Catatonic Schizophrenia
d) Hebephrenic Schizophrenia
-----
",2,0
"-----
Question:
The drug of choice for obsessive-compulsive disorder is
Options:
a) Imipramine
b) Fluoxetine
c) Chlorpromazine
d) Benzodiazepine
-----
",1,1
"-----
Question:
Pa of mind which is working on reality principle is
Options:
a) Ego
b) Id
c) Ego-ideal
d) Super ego
-----
",0,0
"-----
Question:
Schizophrenia word means-
Options:
a) Split mind
b) Split mood
c) Split thoughts
d) Split associations
-----
",0,0
"-----
Question:
Not true about narcolepsy
Options:
a) Sudden sleep attack
b) Long duration (>3 hrs) of sleep
c) Cataplexy
d) Presents in 2nd decade
-----
",1,0
"-----
Question:
Severe mental retardation is -
Options:
a) 50-70
b) 35-50
c) 20-35
d) <20
-----
",2,1
"-----
Question:
Blood of 45 yrs old male shows -HVA. This patient is most likely to show -
Options:
a) PCC
b) Schizophrenia
c) Depression
d) Parkinson's ds
-----
",2,1
"-----
Question:
Not a feature of mania
Options:
a) Elation
b) Disorientation
c) Pressure of speech
d) Delusion of grandeur
-----
",1,3
"-----
Question:
Best therapy suited to teach daily life skill to a mentally challenged child
Options:
a) Cognitive Behavior therapy
b) Behaviour Therapy
c) Contingency reconstruction
d) Self instruction
-----
",1,1
"-----
Question:
A patient with acute psychosis, who is on haloperidol 20mg/day for last 2 days, has an episode characterized by tongue protrusion, oculogyric crisis, stiffness and abnormal posture of limbs and trunk without loss of consciousness for last 20 minutes before presenting to casualty. This improved within a few minutes after administration of diphenhydramine HCl. The most likely diagnosis is
Options:
a) Acute dystonia
b) Akathisia
c) Tardive dyskinesia
d) Neuroleptic malignant syndrome
-----
",0,3
"-----
Question:
Anticraving drug given in alcohol dependence:
Options:
a) Buprenorphine
b) Acamprosate
c) Disulfiram
d) Diazepam
-----
",1,1
"-----
Question:
Drug of choice for psychosis in Parkinson's disease is:
Options:
a) Clozapine
b) Haloperidol
c) Lithium
d) Risperidone
-----
",0,1
"-----
Question:
False about Neurotic disorders
Options:
a) Aware of reality
b) Delusion absent
c) Hallucination absent
d) Loss of insight
-----
",3,3
"-----
Question:
All of the following Personality disorders can be associated with bipolar disorder except:
Options:
a) Antisocial
b) Anakastic
c) Borderline
d) Narcissistic
-----
",0,2
"-----
Question:
Consultation - liaison (C-L) psychiatry involves diagnosing
Options:
a) Psychiatric illness in medically ill
b) Medical illness in psychiatric patients
c) Sucidal tendency in psychiatric patients
d) Sucidal tendency in medically ill
-----
",0,1
"-----
Question:
Bestiality is :
Options:
a) Having intercourse with an animal
b) Cruelty to animals
c) Cruelty to fellow human
d) Beast like behaviour of an Insane
-----
",0,0
"-----
Question:
Alcoholic Paranoia is associated with -
Options:
a) Fixed delusions
b) Hallucinations
c) Drowsiness
d) Impulse agitation
-----
",0,0
"-----
Question:
Which of the following is not a cause for reversible dementia?
Options:
a) Toxic dementia
b) Hypothyroidism
c) Multi infarct dementia
d) Subdural heamatoma
-----
",2,0
"-----
Question:
False about delusional disorder
Options:
a) Delusion is a disorder of thought content
b) Patient has a false belief
c) Delusion of persecution is the most common
d) Hallucination is present
-----
",3,0
"-----
Question:
A 72-year-old male suffering from major depression is recently trying to commit suicide multiple times. The best treatment is
Options:
a) Amitriptyline
b) Selegiline
c) Haloperidol
d) ECT
-----
",3,3
"-----
Question:
All the following drugs are used to prevent relapse and maintain abstinence in cases of alcohol withdrawal except ?
Options:
a) Disulfiram
b) Acamprosate
c) Naltrexone
d) Propranolol
-----
",3,2
"-----
Question:
Most effective treatment in borderline personality disorders?
Options:
a) Pharmacotherapy
b) Behaviour therapy
c) Combination of both pharmacotherapy and behavioural therapy
d) None
-----
",1,2
"-----
Question:
Illusion is:
Options:
a) A false unshaken belief not keeping one's sociaocultural background
b) Perception without stimuli
c) Abnormal perception by a sensory misinterpretation of actual stimulus
d) Fear of closed spaces
-----
",2,2
"-----
Question:
A 8 year old child after tonsillectomy sees a bear in her room. She screams in fright. A nurse who rushes in switches on the light, finds a rug wrapped on a armchair. She pacifies the child what the child experienced was a :
Options:
a) Delusion
b) Illusion
c) Hallucination
d) None of the above
-----
",1,2
"-----
Question:
Which of the following is not true about sleep -
Options:
a) REM sleep comes earlier than NREM sleep
b) REM sleep is also called paradoxical sleep
c) Sleep walking comes in NREM sleep
d) Dreams come in REM sleep
-----
",0,3
"-----
Question:
Mature defence mechanism is seen in:
Options:
a) Altruism
b) Repression
c) Regression
d) None
-----
",0,1
"-----
Question:
MBBS 1st year girl came to OPD complaining of intermittent episodes of feeling of impending doom accompanied by intense perspiration Usually the episodes occur prior to her exams what is the most likely diagnosis
Options:
a) Panic attack
b) Generalised anxiety disorder
c) Phobia
d) Schizophrenia
-----
",0,0
"-----
Question:
Displacement reaction is characteristically seen in:
Options:
a) Mania
b) Phobia
c) Conversion disorder
d) Depression
-----
",1,2
"-----
Question:
Intense depression & misery without any cause is?
Options:
a) Melancholia
b) Major depressive disorder
c) Mania
d) Schizophrenia
-----
",0,0
"-----
Question:
Basanti, 27 year female thinks that her nose is ugly. Her idea is fixed and is not shared by anyone else. Whenever she goes out of the home, She hides her face? She visits a surgeon for plastic surgery. The appropriate next step would be:-
Options:
a) Investigate and then operate
b) Reassure the patient
c) Immediate operation
d) Refer to psychiatrist
-----
",3,3
"-----
Question:
A28 year old female weighs 35 kg. She is hesitated to take food telling that she is already fatty. On fuher evaluation, diagnosis of anorexia nervosa is made. The following symptoms are common in anorexia nervosa, EXCEPT:
Options:
a) Weight loss
b) Hypothermia
c) Mood changes
d) Menorrhagia
-----
",3,2
"-----
Question:
The patients of Down syndrome has high risk of developing  ________ in the future :
Options:
a) Parkinson syndrome
b) Lewy body dementia
c) Alzheimer's disease
d) Juvenile myoclonic epilepsy
-----
",2,2
"-----
Question:
CAGE test is used for diagnosis of
Options:
a) Opioid abuse
b) Schizophrenia
c) Alcoholism
d) Paranoid Psychosis
-----
",2,0
"-----
Question:
A component of conversion disorder is
Options:
a) Hystericfits
b) Derealisation
c) Depersonaiisation
d) Amnesia
-----
",0,0
"-----
Question:
Waxy fkexibility is characteristic of:
Options:
a) Excitatory catatonia
b) Stuporous cataonia
c) OCD
d) All
-----
",1,3
"-----
Question:
A female presents with the history of slashed wrists and attempted suicide, now presents with similar history. The diagosis is:
Options:
a) Borderline personality
b) OCD
c) Conversion Reaction
d) Histirionic Personality
-----
",0,0
