mcq,cop,llm_cop
"-----
Question:
Erythropoietin is/are produced by -
Options:
a) Juxtaglomerular cells
b) Interstitial cells of the peritubular capillary bed of the kidneys
c) Pars recta of PCT
d) Macula densa
-----
",1,1
"-----
Question:
During under water diving the main danger is due to?
Options:
a) Oxygen and nitrogen
b) CO, and nitrogen
c) Oxygen only
d) Nitrogenonly
-----
",0,3
"-----
Question:
Activation of which of the following causes constriction of pulmonary arteries?
Options:
a) Histamine H2
b) Muscarinic M3
c) Endothelin ETA
d) Adrenergic Alpha-2
-----
",2,2
"-----
Question:
Maximum are a of representation in the motor cortex is for
Options:
a) Face & hand
b) Leg & thigh
c) Perineum
d) Neck
-----
",0,0
"-----
Question:
The main cause of increased blood flow to exercising muscles is :
Options:
a) Raised blood pressure
b) Vasodilatation due to local metabolites
c) Increased sympathetic discharge to peripheral vessels
d) Increased hea rate
-----
",1,1
"-----
Question:
Nutrients are mainly absorbed in:
Options:
a) Small intestine
b) Large intestine
c) Liver
d) Stomach
-----
",0,0
"-----
Question:
Anemic hypoxia is due to
Options:
a) ↓PO2 in arterial blood
b) ↑PO2 in arterial blood
c) ↑PCO2 in arterial blood
d) ↓O2 content in arterial blood
-----
",3,3
"-----
Question:
Bile acid uptake by hepatocytes is dependent on:
Options:
a) Calcium
b) Iron
c) Sodium
d) Potassium
-----
",2,2
"-----
Question:
In which segment of the nephron does tubular fluid has the highest osmolarity?
Options:
a) Henle's loop
b) Distal tubule
c) Proximal tubule
d) Collecting duct
-----
",0,0
"-----
Question:
The SGLT-1 cotranspoer is present in GIT and it transpos :
Options:
a) 1 Na+ : 1 glucose
b) 2 Na+ : 1 glucose
c) 1 Na+ : 2 glucose
d) 3 Na+: 2 glucose
-----
",1,1
"-----
Question:
Vitiligo is associated with each of the following disorders except
Options:
a) Nelson's syndrome
b) Alopecia areata
c) Graves' disease
d) Addison's disease
-----
",1,2
"-----
Question:
Blood brain barrier is absent in ?
Options:
a) Adenohypophysis
b) Neurohypophysis
c) Hypothalamus
d) Thalamus
-----
",1,0
"-----
Question:
All of the following statements about Renal Regulation in a patient with Hypovolemic shock are true, except:
Options:
a) Renal Vasoconstriction
b) Reduced Renal Plasma Flow
c) Reduced Glomerular Filtration Rate
d) Constriction of Afferent aerioles more than the Efferent aeriole
-----
",3,3
"-----
Question:
FSH is secreted by -
Options:
a) Ovary
b) Hypothalamus
c) Posterior pituitary
d) Anterior pituitary
-----
",3,3
"-----
Question:
Hypothalamus controls the hormone secretion of
Options:
a) Anterior hypophysis
b) Posterior hypophysis
c) Kidney
d) Pineal gland
-----
",0,0
"-----
Question:
Ethanol increases urine output by
Options:
a) Inhibiting Na+ reabsorption
b) Suppressing ADH secretion
c) Increasing glomerular filtration rate
d) Suppressing H+ secretion
-----
",1,1
"-----
Question:
Which of the following statements about pulmonary surfactant is false?
Options:
a) It is secreted by Type II pneumocytes
b) It contains lecithin and sphingomyelin
c) It increases surface tension
d) It prevents collapse of smaller alveoli
-----
",2,2
"-----
Question:
Factor required for erythrocyte stability: March 2010
Options:
a) Anky-rin
b) Spectrin
c) NADPH
d) All of the above
-----
",3,3
"-----
Question:
A standing person lies down. Which of the following occurs?
Options:
a) Increase in cerebral blood flow
b) Immediately increase in venous return to heart
c) Decreased blood flow to the apex of lung
d) Increase in heart rate
-----
",1,2
"-----
Question:
The Golgi complex
Options:
a) is an organelle that participates in the breakdown of proteins and lipids.
b) is an organelle that participates in posttranslational processing of proteins.
c) is an organelle that participates in energy production.
d) is an organelle that participates in transcription and translation.
-----
",1,1
"-----
Question:
Efferent aeriole constriction causes
Options:
a) Increased GFR
b) Decreased GFR Increases
c) GFR initially then decreases
d) Decreased GFR initially then increase
-----
",2,1
"-----
Question:
Substance involved in countercurrent mechanism for maintaining medullary gradient -
Options:
a) NaCl
b) Urea
c) NaCl, urea
d) NaCl, urea, water
-----
",3,2
"-----
Question:
C natriuretic peptide is found in:
Options:
a) Brain
b) Kidney
c) Pituitary
d) All of the above
-----
",3,1
"-----
Question:
The normal AV nodal delay is
Options:
a) 0.16 sec
b) 0.13 sec
c) 0.09 sec
d) 0.03 sec
-----
",2,1
"-----
Question:
The primary reason that the female phenotype develops in an XY male is:
Options:
a) The secretion of progesterone
b) Adrenal insufficiency
c) The lack of testosterone action
d) Increased inhibin secretion
-----
",2,2
"-----
Question:
All are true about Hvpothalamus-pituitary-Adnnal axis except
Options:
a) CRH stimulates zona fasiculata leading to increased cortrisol production
b) CRH & Vasopressin are released from neurosecretory nerve terminals at the median eminence
c) Cortisol produced in the adrenal cortex will negatively feedback
d) Epinephrine and norepinephrine will positively feed- back to the pituitary
-----
",0,3
"-----
Question:
Hb O2 dissociation curve to left by
Options:
a) Increase pH
b) Increased PCO2
c) Increased 2.3
d) DPG Exercise
-----
",0,2
"-----
Question:
Least conduction velocity is seen in
Options:
a) AV node
b) Purkinje fibres
c) Bundle of His
d) Ventricular myocardial fibers
-----
",0,0
"-----
Question:
Pacemaker regulating the rate of respiration -
Options:
a) Pneumotax ic centre
b) Dorsal group of nucleus
c) Apneustic centre
d) Pre-Botzinger Complex
-----
",3,0
"-----
Question:
Lesion of preoptic nucleus of hypothalamus causes?
Options:
a) Hyperphagia
b) Hyperdypsia
c) Hypehermia
d) Hyperglycemia
-----
",-1,1
"-----
Question:
As a pa of space-research program , a physiologist was asked to investigate the effect of flight-induced stress on blood pressure. Accordingly, the blood pressure of the cosmonauts were to be measured twice: once before the take-off and once after the spacecraft entered the designated orbit around the eah. For a proper comparison, the preflight blood pressure should be recorded in which position?
Options:
a) The sitting position
b) The standing position
c) The lying down position
d) Any position, as long as the post-flight recording is made in the same position
-----
",2,2
"-----
Question:
In brain, Which cells convert glutamate to glutamine
Options:
a) Oligodendrocytes
b) Astrocytes
c) Ependymal cells
d) Microglia
-----
",1,1
"-----
Question:
The most impoant hormone that increases gallbladder contraction after a fatty meal is:
Options:
a) Gastrin
b) Secretin
c) CCK
d) GIP
-----
",2,2
"-----
Question:
Nerve fibers innervating sweat glands release the following at their endings
Options:
a) Noradrenaline
b) Dopamine
c) Histamine
d) Acetylcholine
-----
",3,3
"-----
Question:
All of the following are true about  glucose transport in kidney except
Options:
a) Sodium Glucose symport is an example of  primary active transport
b) GLUT - 2 receptors are present along basolaterl membrane
c) Defective SGLT - 2 leads to isolated renal glycosuria
d) Transport maximum for glucose is 2 oomg / dL
-----
",0,0
"-----
Question:
During regulatory volume decrease, many cells will increase
Options:
a) Their volume
b) Influx of Na+
c) Efflux of K+
d) Synthesis of sorbitol
-----
",2,2
"-----
Question:
In which of the following conditions the respiratory muscles are relaxed
Options:
a) Residual volume
b) Functional residual capacity
c) Expiratory reserve volume
d) Inspiratory reserve volume
-----
",1,0
"-----
Question:
Blood pressure in the dead (i.e., when hea is not beating) is:
Options:
a) Zero
b) 6-7 mm Hg
c) 20 mm Hg
d) 40 mm Hg
-----
",1,1
"-----
Question:
Rate limiting step in cholinergic transmission ?
Options:
a) Synthesis of acetylcholine from choline
b) Active uptake of choline in axons
c) Active uptake of acetylcholine by synaptic vesicle
d) Release of acetylcholine from synaptic vesicle
-----
",1,3
"-----
Question:
Which of the following has same concentration in CSF and plasma ?
Options:
a) Ca""
b) HCO3
c) Glucose
d) Cl?
-----
",-1,2
"-----
Question:
If Renal Blood flow is 1250 ml / min. Calculate renal plasma flow ________
Options:
a) 690  ml / min
b) 650  ml / min
c) 710  ml / min
d) 670  ml / min
-----
",0,0
"-----
Question:
Brain blood supply -
Options:
a) 55mL/100gm/min
b) 400mL/100gm/min
c) 100 ml/100gm/min
d) 200 ml/100gm/min
-----
",0,1
"-----
Question:
The mechanism of hearing and memory, include all, EXCEPT:
Options:
a) Changes in level of neurotransmitter at synapse
b) Increasing protein synthesis
c) Recruitment by multiplication of neurons
d) Spatial Reorganization of synapse
-----
",2,2
"-----
Question:
Smooth muscle cell membrane is
Options:
a) Sarcoplasm
b) Sarcolemma
c) Sarcomere
d) Sarcoplasmic reticulum
-----
",1,1
"-----
Question:
Function of peritoneum are A/E:
Options:
a) Lubrication
b) Hormone release
c) Pain sensitive
d) Enzymatic digestion
-----
",1,0
"-----
Question:
Vagal stimulation of the hea causes:
Options:
a) Increased hea rate
b) Increased R-R interval in ECG
c) Increased force of hea contraction
d) Increased cardiac output
-----
",1,1
"-----
Question:
Mass movement of the colon would be abolished by
Options:
a) Extrinsic denervation
b) Distension of the colon
c) Gastrocolic reflex
d) Destruction of auerbach's plexus
-----
",3,3
"-----
Question:
Melatonin is secreted from which cells of pineal gland
Options:
a) Glial cells
b) Pinealocytes
c) Oncocytes
d) Zymogen cells
-----
",1,1
"-----
Question:
According to myogenic theory of renal autoregulation, the afferent aerioles contract in response to stretch induced by
Options:
a) NO
b) Noradrenalin
c) Opening of Ca2+ channels
d) Adenosine release
-----
",2,2
"-----
Question:
All are functions of leukotrienes except:
Options:
a) Increase vascular permeability.
b) Broncho constrictors.
c) Platelet aggregators.
d) Counter regulatory compounds of immune system.
-----
",2,3
"-----
Question:
A 50 year old man presents with paresthesia. Hb = 6.8 gms/dl. Peripheral smear shows macrocytes and neutrophis with hypersegmented nuclei. Endoscopy reveals atroghic gastritis. Which of the following deficiency is more likely?
Options:
a) Fotate deficiency
b) Vitamin B12 deficiency
c) Riboliavan deficiency
d) Fotate deficiency
-----
",1,1
"-----
Question:
In decorticate animal which reflex is lost?
Options:
a) Hopping and placing reflex
b) Tonic neck reflex
c) Tonic labyrinthine reflex
d) Stretch reflex
-----
",0,1
"-----
Question:
Urinary concentrating ability of kidney increases if there is: September 2008
Options:
a) Increase in renal blood flow
b) Increase in GFR
c) Decrease in medullary hyperosmolarity
d) Contraction in extracellular fluid volume
-----
",3,3
"-----
Question:
In caissons disease pain in joint is because of -
Options:
a) Nitrogen bubble
b) Oxygen bubble
c) Carbon monoxide
d) Air in joint
-----
",0,0
"-----
Question:
Endocrine glands that are not influenced by the pituitary gland include the:
Options:
a) Thyroid gland, testes, and adrenal medulla
b) Adrenal medulla, parathyroids, and the islets of langerhans
c) Adrenal cortex, parathyroids and ovaries
d) Pancreas, adrenal medulla and thyroid gland
-----
",1,1
"-----
Question:
Golgi tendon is innervated by which nerve fibre?
Options:
a) Ia
b) Ib
c) II
d) III
-----
",1,1
"-----
Question:
Which hormones antagonize the effect of NO and cause the penis to become flaccid after orgasm?
Options:
a) Endothelin and norepinephrine
b) Estrogen and progesterone
c) Luteinizing hormone (LH) and follicle-stimulating hormone (FSH)
d) Progesterone and LH
-----
",0,0
"-----
Question:
For sodium-potassium pump, the coupling ratio is
Options:
a) 1:01
b) 2:03
c) 3:02
d) 1:04
-----
",2,1
"-----
Question:
The per cent of fluid present in arterial system is
Options:
a) 85%
b) 15%
c) 30%
d) 50%
-----
",0,0
"-----
Question:
Vomiting centre is situated in the
Options:
a) Hypothalamus
b) Amygdala
c) Rons
d) Medulla
-----
",3,3
"-----
Question:
Growth hormone is not produced during:
Options:
a) Deep sleep
b) Hypoglycemia
c) Low free fatty acid content in the body
d) Paradoxical sleep
-----
",3,3
"-----
Question:
PTH does what directly?
Options:
a) Controls the rate of 25-hydroxycholicalciferol formation
b) Controls the rate of calcium transpo in the mucosa of the small intestine
c) Controls the rate of formation of calcium-binding protein
d) Controls the rate of formation of 1,25-dihydroxycholicalciferol
-----
",3,3
"-----
Question:
Bicarbonate is maximally absorbed from:
Options:
a) PCT
b) DCT
c) Collecting duct
d) Thick ascending loop of Henle
-----
",0,0
"-----
Question:
Swan Ganz Catheter is used to measure -
Options:
a) Mean arterial pressure
b) Cardiac output
c) Blood volume
d) Pulmonary capillary wedge pressure
-----
",3,3
"-----
Question:
BRD4 is required for stimulating kinase activity of
Options:
a) P-TEFB
b) HEXIMI
c) HOX-B
d) TSKsnRNA
-----
",0,0
"-----
Question:
Most potent stimulus for secretin is -
Options:
a) Dilatation of intestine
b) Acid chime
c) Protein
d) Fat
-----
",1,1
"-----
Question:
Which of the following is cause of Hyperkalemia:
Options:
a) Exercise
b) Alkalosis
c) Insulin injection
d) Decrease serum osmolarity
-----
",0,2
"-----
Question:
Testosterone production is mainly contributed by -
Options:
a) Leydig cells
b) Sertoli cells
c) Seminiferous tubules
d) Epididymis
-----
",0,0
"-----
Question:
Which of the following enzymes is stable at acidic pH
Options:
a) Pepsin
b) Trypsin
c) Chymotrypsin
d) Carboxypeptidase
-----
",0,0
"-----
Question:
Tumor of which of the following type of cells result in Zollinger Ellison syndrome?
Options:
a) ECL cells
b) Chief cells
c) G cells
d) S cells
-----
",2,2
"-----
Question:
Which of the following acts as ""Gatekeeper"" in the GIT?
Options:
a) Na+-amino acid cotranspoer
b) Na+ K+ ATPass
c) Calcium channel
d) Ne-glucose cotranspoer
-----
",-1,0
"-----
Question:
The mechanism that protects normal pancreas from autodigestion is
Options:
a) Secretion of biocarbonate
b) Protease inhibitors present in plasma
c) Proteolytic enzymes secreted in inactive form
d) The resistance of pancreatic cells
-----
",2,2
"-----
Question:
Which of the following has small representation in somatosensory area of cerebral coex ?
Options:
a) Lips
b) Thumb/fingers
c) Tongue
d) Trunk
-----
",3,3
"-----
Question:
All of the following are true about saccharolytic fermentation, EXCEPT:
Options:
a) Undigested fat conveed into sho chain fatty acids (SCFAs)
b) Action of GUT flora
c) Acetic acid, butyric acid and propionic acid are it products
d) SCFAs inhibit the growth of intestinal epithilial cells
-----
",3,3
"-----
Question:
Ion ligand receptors are
Options:
a) Glycine receptor
b) b adrenergic receptors
c) V1 receptor
d) Insulin receptor
-----
",0,3
"-----
Question:
Basal ganglia is involved in which type of memory
Options:
a) Conditioning
b) Procedural
c) Explicit memory
d) None
-----
",1,1
"-----
Question:
Milk ejection is facilitated by:
Options:
a) Prolactin
b) Oxytocin
c) Growth hormone
d) ACTH
-----
",1,1
"-----
Question:
Which of the following antipsychotic is a partial agonist at D2 receptors?
Options:
a) Olanzapine
b) Ziprasidone
c) Aripiprazole
d) Quetiapine
-----
",2,2
"-----
Question:
Which one of the following antipsychotic drugs is considered the best in treatment of Resistant Schizophrenia?
Options:
a) Olanzapine
b) Clozapine
c) Resperidone
d) Chlorpromazine
-----
",1,1
"-----
Question:
A 10 year old boy was brought to the psychiatrist by parents with complaints of not following the rules of school, arguing with teachers and fellow students. The parents repos that he misbehaves with them too and at times tries to provoke them. What is the likely diagnosis-
Options:
a) Autism spectrum disorder
b) Oppositional defiant disorder
c) Conduct disorder
d) Attention deficit hyperactivity disorder
-----
",1,1
"-----
Question:
A 40 year old man presents to casualty with history of regular and heavy use of alcohol for ten years and morning drinking for one year. The last alcohol intake was three days back. There is no history of head injury or seizures. On examination, there is no icterus, sign of hepatic encephalopathy or focal neurological sign. The patient had coarse tremors, visual hallucinations and had disorientation to time. Which of the following is the best medicine to be prescribed for such a patient ?
Options:
a) Diazepam
b) Haloperidol
c) Imipramine
d) Naltrexone
-----
",0,0
"-----
Question:
Which of the following types of OCD, responds poorly to Exposure and response prevention (ERP), and has poor prognosis-
Options:
a) Contamination
b) Pathological doubts
c) Hoarding disorder
d) Magical thinking
-----
",2,2
"-----
Question:
All the following are types of temperament Except
Options:
a) Slow to warm
b) Easy
c) Difficult
d) Unpredictable
-----
",3,3
"-----
Question:
Who is referred as the Father of Psychoanalysis?
Options:
a) Benjamin Rush
b) Emil Kraepelin
c) Sigmund Freud
d) Eugen Bleuler
-----
",2,2
"-----
Question:
Which of the following is not the new entity added in the proposed ICD-11?
Options:
a) Olfactory reference disorder
b) Compulsive sexual behavior disorder
c) Complex post-traumatic stress disorder
d) Schizophreniform disorder
-----
",3,3
"-----
Question:
While doing MMSE, maximum score is given to :
Options:
a) Orientation
b) Recall
c) Registration
d) Language
-----
",0,0
"-----
Question:
Delusion is a disorder of -
Options:
a) Thought
b) Perception
c) Affect
d) Emotions
-----
",0,0
"-----
Question:
Features of obsessive-compulsive neurosis are -a) Repetitivenessb) Irresistibilityc) Unpleasantnessd)  Poor personal care
Options:
a) ab
b) abc
c) acd
d) bcd
-----
",1,2
"-----
Question:
A 42 year old female brought by her relative complaining that she always tell everyone that she is getting instructions from other planets. All of the following are first rank symptoms of schizophrenia, EXCEPT:
Options:
a) Voices commenting
b) Thought broadcasting
c) Disorders of perceptions
d) Somatic passivity
-----
",2,3
"-----
Question:
Flash back is seen in
Options:
a) flunitrazepam
b) LSD
c) toluene
d) anabolic androgenic steroids
-----
",1,0
"-----
Question:
A 23-year old young boy with schizophrenia is well maintained on risperidone for the last 2 months. He has no family history of the disease. For how long medication should be continued in this patient?
Options:
a) 5 years
b) 6 months
c) 2 years
d) 12 months
-----
",2,0
"-----
Question:
A 17-year-old boy is diagnosed with schizophrenia. What is the risk that one of his siblings will develop the disease?
Options:
a) 2%
b) 5%
c) 9%
d) 20%
-----
",2,2
"-----
Question:
The maximum DALY loss is for the following disease -
Options:
a) Schizophrenia
b) Unipolar depression
c) Bipolar depression
d) Mania
-----
",1,1
"-----
Question:
A pateint presented with sho lasting episodic behavioural changes which includes agitation & dream like state with thrashing movements of his limbs. He does not recall of these episodes & no precipitating factor is likely. The most likely diagnosis is-
Options:
a) Schizophrenia
b) Temporal lobe epilepsy
c) Panic episodes
d) Dissociative disorder
-----
",1,1
"-----
Question:
Formication is seen
Options:
a) Cannabis
b) Cocaine
c) Opioids
d) Ecstasy
-----
",1,1
"-----
Question:
A 13 years old boy often argue with parent and teachers. However he is not physical aggressive and there is no history of drug abuse, theft, lying or bullying. Most likely diagnosis is-
Options:
a) Conduct disorder
b) Oppositional defiant disorder
c) Autism
d) Pervasive developmental disorder
-----
",1,1
"-----
Question:
Which out of the following which of the following is not a cognitive dysfunction?
Options:
a) Thought block
b) Catastrophization
c) Selective abstraction
d) Overgeneralization
-----
",0,1
"-----
Question:
""Agarophobia"" is described as which of the following?
Options:
a) Fear of closed spaces
b) Fear of crowds
c) Fear of Night
d) Fear of Height
-----
",1,1
"-----
Question:
Which of the following is an immature defense mechanism?
Options:
a) Anticipation
b) Humor
c) Suppression
d) Regression
-----
",3,3
"-----
Question:
Which of the following is not true about sleep -
Options:
a) REM sleep comes earlier than NREM sleep
b) REM sleep is also called paradoxical sleep
c) Sleep walking comes in NREM sleep
d) Dreams come in REM sleep
-----
",0,0
"-----
Question:
Mature defence mechanism is seen in:
Options:
a) Altruism
b) Repression
c) Regression
d) None
-----
",0,0
"-----
Question:
False sense of perception without any external object or stimulus is known as :
Options:
a) Illusion
b) Impulse
c) Hallucination
d) Phobia
-----
",2,2
"-----
Question:
Protein involved in Alzheimer's disease
Options:
a) Presel in - II
b) ApoE gene
c) Amyloid portion
d) All of the above
-----
",3,3
"-----
Question:
Which of the following Autism spectrum disorders has normal IQ and language skills?
Options:
a) Rett's syndrome
b) Asperger's syndrome
c) Heller's syndrome
d) Munchausen syndrome
-----
",1,1
"-----
Question:
Treatment of choice for phobias is -
Options:
a) Psychotherapy
b) Behavior therapy
c) Sedatives
d) ECT
-----
",1,0
"-----
Question:
Treatment of hyperkinetic syndrome include:
Options:
a) Imipramine
b) Methyl phenidate
c) Haloperidol
d) Clozapine
-----
",1,0
"-----
Question:
Features of alcohol withdrawal are all except-
Options:
a) Epileptic seizure
b) Restlessness
c) Hypersomnolence
d) Hallucination
-----
",2,2
"-----
Question:
which of the following is the charecterstic of type D disorder
Options:
a) feelings of worry
b) acheivement oriented
c) reward dependent
d) odd and excentric
-----
",0,2
"-----
Question:
Which of the following is not included in delusional misidentification syndromes?
Options:
a) Capgras syndrome
b) Fregoli syndrome
c) Syndrome of intermetamorphosis
d) Syndrome of objective doubles
-----
",3,2
"-----
Question:
Patients with generalized anxiety disorder have?
Options:
a) Delusion
b) Night mares
c) Obsession
d) Worries
-----
",3,3
"-----
Question:
Wechsler test is a test for
Options:
a) Memory
b) Orientation
c) Speech
d) Intelligence
-----
",3,3
"-----
Question:
A man with intermittent hiccups feels that he is about to die because he is suffering from gastric cancer. All his radiological investigations prove the contrary. Which is the most probable diagnosis?
Options:
a) Somatization disorder
b) Hypochondriasis
c) Conversion disorder
d) Delusional disorder
-----
",1,0
"-----
Question:
Capgras syndrome is
Options:
a) delusion of marital infedility
b) delusion of love
c) delusion of persecution
d) delusion of doubles
-----
",3,3
"-----
Question:
Blunting of affect is seen in
Options:
a) Schizophrenia
b) Depression
c) Mania
d) Delirium
-----
",0,0
"-----
Question:
Which is the treatment of choice for OCD?
Options:
a) Exposure and response prevention
b) Psychoanalysis
c) Flooding
d) Modeling
-----
",0,0
"-----
Question:
Pica is associated with poisoning: NEET 14
Options:
a) Mercury
b) Arsenic
c) Lead
d) Phosphorus
-----
",2,2
"-----
Question:
Delusion of doubles is seen in:
Options:
a) Schizoaffective disorder
b) Capgras syndrome
c) Delusional disorder
d) Paranoid Schizophrenia
-----
",1,2
"-----
Question:
All of the following suggests of organic disease except :
Options:
a) Early age onset
b) Absence of family history of psychiatric illness
c) Absence of previous history of psychiatric illness
d) Absence of any apparent psychological precipitant
-----
",0,1
"-----
Question:
Which of the following disorders is not seen in the ""REM"" stage of sleep?
Options:
a) Nightmares
b) Narcolepsy
c) Somnambulism
d) Sleep apnea
-----
",2,2
"-----
Question:
Desensitization is a type of -
Options:
a) Psychotherapy
b) Psychoanalysis
c) Behavioral therapy
d) None
-----
",2,2
"-----
Question:
DOC for schizophrenic patient with poor oral absorption is?
Options:
a) Clozapine
b) Fluphenazine
c) Sulpride
d) Penfluridol
-----
",1,0
"-----
Question:
Which chromosomal anomaly associated with alzheimer's dementia?
Options:
a) Trisomy 18
b) Trisomy 21
c) Patau syndrome.
d) Turners syndrome
-----
",1,1
"-----
Question:
All of the following are true about paranoid schizophrena except:
Options:
a) Most common type of schizophrenia
b) Onset in 3rd / 4th decade
c) Delusions of grandeur
d) Rapid deterioration of personality.
-----
",3,2
"-----
Question:
Mode of action of Fluoxetine is -
Options:
a) GABA inhibition
b) Adrenergic neuron blocking agent
c) Inhibition axonal uptake of 5HT
d) Alpha adrenergic stimulation
-----
",2,2
"-----
Question:
Psychosurgical procedures are used in the treatment of all of these mental disorders except
Options:
a) Uncontrollable aggression
b) Treatment resistant depression
c) Treatment resistant dissociative disorder
d) Treatment resistant OCD
-----
",2,2
"-----
Question:
side effect of bupropion is
Options:
a) relapse of smoking
b) seizures
c) impairs attention
d) decreases sexual desire
-----
",1,1
"-----
Question:
Copycat suicide is seen at age of:-
Options:
a) Adolescence
b) Child age
c) Adult age
d) Old age
-----
",0,0
"-----
Question:
General adaptation syndrome is seen in:
Options:
a) Stressful situations
b) Anxiety
c) Panic attacks
d) Depression
-----
",0,0
"-----
Question:
Increase in suicidal behaviour is due to
Options:
a) Increase in serotonin
b) Decrease in serotonin
c) Increase in noradrenaline
d) Reactive depression
-----
",1,1
"-----
Question:
A patient complaints of sadness of mood, increased letharg, early morning awakening, loss of interest and repos no will to live and hears voices asking her to kill self. What is the diagnosis?
Options:
a) Schizophrenia
b) Major depressive disorder plus psychosis
c) Schizoaffective disorder
d) Schizotypal personality disorder
-----
",1,1
"-----
Question:
A female presented with history of episodes of altered sensorium, involuntary movements, memory deficits and headache since the last 6 months. 4 episodes occurred during the day and 2 during sleep. She has been married since 1 year. Most likely diagnosis is:
Options:
a) Epilepsy
b) Somatization disorder
c) Somatoform disorder
d) Hypochondriasis
-----
",0,0
"-----
Question:
Disruption or disorganisation of biological rhythm is observed in
Options:
a) Schizophrenia
b) Anxiety
c) Depression
d) Mania
-----
",2,0
"-----
Question:
Drug of choice in mixed mania is
Options:
a) Lithium
b) Lamotrigine
c) Sodium Valproate
d) Carbamezepine
-----
",0,0
"-----
Question:
Awareness of having a disease is
Options:
a) Insight
b) Perseveration
c) Delusion
d) Incoherence
-----
",0,0
"-----
Question:
The preferred drug for treating attention deficit hyperactivity disorder in a 6 year old boy, whose father has a history of substance abuse:-
Options:
a) Methylphenidate
b) Atomoxetine
c) Clonidine
d) Dexamphetamine
-----
",1,1
"-----
Question:
A young lady presents with repeated episodes of excessive eating followed by purging by use of laxatives. What is the diagnosis?
Options:
a) Bulimia nervosa
b) Binge eating
c) Schizophrenia
d) Anorexia nervosa
-----
",0,0
"-----
Question:
A 34 year old housewife repos a three month history of feeling low, lack of interest in activities, lethargy, multiple body-aches, ideas of wohlessness, decreased appetite and disturbed sleep with early morning awakening. She is likely to benefit form:Anti-psychotics
Options:
a) Anti-psychotics
b) Anti-depressants
c) Anxiolytics
d) Hypno-sedatives
-----
",1,1
"-----
Question:
The patients of Down syndrome has high risk of developing  ________ in the future :
Options:
a) Parkinson syndrome
b) Lewy body dementia
c) Alzheimer's disease
d) Juvenile myoclonic epilepsy
-----
",2,2
"-----
Question:
X-linked disease leading to mental retardation is -
Options:
a) Myotonic dystrophy
b) Fragile-X syndrome
c) Tuberous sclerosis
d) Phenylketonuria
-----
",1,1
"-----
Question:
Conduct disorder in a child manifests with all except
Options:
a) Disregard for right of others
b) Doesn't care for authority
c) Backward in studies
d) Decreased head circumference
-----
",3,3
"-----
Question:
A 25 years old male c/o recurrent abdominal pain but biochemical assays and ultrasound abdomen is normal. He also complains of constant headache. He suddenly complains of loss of vision of bilateral eyes. Ophthalmologist finds nothing on examination. Symptoms are most probably due to -
Options:
a) Bilateral optic neuritis
b) Posterior inferior cerebellar artery infarct
c) Malingering
d) Factitious disorder
-----
",3,1
"-----
Question:
Which of the following conditions is classified under anxiety disorders according to DSMIII -
Options:
a) Obsessive compulsive disorder
b) Depression
c) Schizophrenia
d) Bipolar disorder
-----
",0,0
"-----
Question:
Psychoanalysis was founded by which of the following scientist
Options:
a) Eysenck
b) Sigmund Freud
c) Carl Jung
d) Alfred Alder
-----
",1,1
"-----
Question:
A young female presented with halo's abdominal pain and amnesia she is likely to be suffering from
Options:
a) Conversion disorder
b) Dissociative disorder
c) Depresonalization disorder
d) Mania
-----
",1,1
"-----
Question:
Which of the following is the best predictor of attempting suicide in the future?
Options:
a) Alcohol abuse
b) Unemployment
c) Prior suicide attempt
d) Divorce
-----
",2,2
"-----
Question:
Defense mechanism in depression
Options:
a) Altruism
b) Projection
c) Undoing
d) Introjection
-----
",3,2
"-----
Question:
which of the following is type of histironic personality disorder
Options:
a) theaterical and dramatic
b) odd and excentric
c) magical thinking
d) black and white thinking
-----
",0,0
"-----
Question:
Antipsychotic induced ""akathisia"" is characterized by:
Options:
a) Rigidity
b) Tremor
c) Spasm of muscle/muscle group
d) Restlessness
-----
",3,3
"-----
Question:
A 60 year old male suffering from auditory hallucination says that people staying upwards are talking about him and conspiring against him. He dropped police complaint against them but the allegations were proved to be wrong. The diagnosis is -
Options:
a) Depression
b) Dementia
c) Delusional disorder
d) Schizophrenia
-----
",3,2
"-----
Question:
False regarding childhood autism is:
Options:
a) Isolated area of talent may be remarkable developed'
b) Parental attitude and behavior do not attribute to it
c) Emergence of speech and social smile is often delayed
d) It represents a type of childhood neurotic disorder
-----
",3,3
"-----
Question:
A 22 year old boy was all alright 2 days back. But since then he claims that people are abusing him and he c/o hearing of voices when no one is around, aggressive behavior since 2 days. He has fever since only 2 days. No past history. Which is the most likely diagnosis?
Options:
a) Dementia
b) Acute psychosis
c) Delirium
d) Delusion
-----
",1,2
"-----
Question:
A 27 year old female, who works in an office refuses to socialize with her colleagues. She doesn't have any friends and when a male colleague asked her out, she refused, though she really liked him. On asking the reason, she says, no body would like me and I don't want to hu myself. Which of the following is the likely diagnosis?
Options:
a) Histrionic personality disorder
b) Schizoid personality disorder
c) Avoidant personality disorder
d) Anankastic persoanlity disorder
-----
",2,2
"-----
Question:
All are features of psychosis except -
Options:
a) Loss of insight
b) Presence of delusions
c) Preserved contact with reality
d) Personality disturbances
-----
",2,2
"-----
Question:
Which of the following stressors most often leads to psychological impairment that could be diagnosed as an adjustment disorder?
Options:
a) Rape
b) Plane accident
c) Loss of job
d) All of the above
-----
",2,2
