mcq,cop,llm_cop
"-----
Question:
The drug used by health workers in the management of acute respiratory infection -
Options:
a) Cotrimoxazole
b) Chloramphenicol
c) Benzyl penicillin
d) Gentamycin
-----
",0,0
"-----
Question:
Which is cholera vaccine -
Options:
a) Ty21 A
b) HGD - 103
c) WC-rBS
d) None
-----
",2,0
"-----
Question:
Standarised moality rate is standardised for
Options:
a) Age
b) Disease
c) Region
d) A paicular time period
-----
",0,3
"-----
Question:
Bias in which variation occur due to different diseased treated in different hospitals:
Options:
a) Neyman bias
b) Berksonian bias
c) Attention bias
d) Recall bias
-----
",1,1
"-----
Question:
'JSY' stands for:
Options:
a) Janani Suraksha Yojana
b) Jeevan Swastha Yojna
c) Jan Sewa Yojna
d) Jan Suraksha Yojna
-----
",0,0
"-----
Question:
Components of IDEAS include all of the following except-
Options:
a) Self care
b) Communication and understanding
c) Economic condition
d) Performing in work
-----
",2,0
"-----
Question:
Which is NOT used in treatment of heroin dependence?
Options:
a) Disulfiram
b) Buprenorphine
c) Clonidine
d) Lofexidine
-----
",0,0
"-----
Question:
From Ist Jan 2007 to 30th June 2007, 22 new cases of tuberculosis were repoed per 1, 65, 000 population. But during this period 120 suspected cases of TB were newly registered. What will be the incidence rate?
Options:
a) 133 per 10,00, 000 population
b) 90 per 10,00,000 population
c) 75 per 10,00,000 population
d) 270 per 10,00,000 population
-----
",0,0
"-----
Question:
NFHS-3 was carried out in
Options:
a) 1995
b) 2000
c) 2005
d) 2010
-----
",2,2
"-----
Question:
Under eradication of congenital rubella syndrome program the first priority group for rubella vaccination is
Options:
a) All nonpregnant women of age 15-44 years
b) All adolescent nonpregnant girls 15 to 24 of age
c) All female children at one year
d) All nonpregnant women
-----
",0,0
"-----
Question:
Rare complication of measles ?
Options:
a) Diarrhoea
b) Pneumonia
c) Otitis media
d) SSPE
-----
",3,1
"-----
Question:
The number of new cases occuring in a defind population during a specified period of time is called
Options:
a) Period prevalence
b) Point prevalence
c) Prevalence
d) Incidence
-----
",3,3
"-----
Question:
Best way to plot the change of incidence of disease oveime-
Options:
a) Line diagram
b) Bar cha
c) Histogram
d) Pie cha
-----
",0,0
"-----
Question:
Kyanasur forest disease is transmitted by ?
Options:
a) Haema physalis spinigera
b) Culex vishnui
c) Aedes
d) Anopheles
-----
",0,2
"-----
Question:
Absolute Contraindication for the Use of OCPs is:
Options:
a) Thromboembolism
b) Hypeension
c) Diabetes
d) Epilepsy
-----
",0,0
"-----
Question:
In the statement""......benefit under the ESI act to an insured person in the case of sickness is payable for a continuous maximum period of X days the daily rate being Y of the avearage daily wages"", X and Y stand respectively for -
Options:
a) 91 and 5\/12
b) 91 and 7\/12
c) 181 and 7\/12
d) 181 and 5\/12
-----
",1,2
"-----
Question:
SSPE is a complication of ?
Options:
a) Mumps
b) Diphtheria
c) Measles
d) Peussis
-----
",2,3
"-----
Question:
Kyasanur forest disease is transmitted by:September 2011
Options:
a) Mite
b) Tick
c) Mosquito
d) None
-----
",1,3
"-----
Question:
Cause to progression is seen in all except:
Options:
a) Case control study
b) Coho study
c) RCT
d) Ecological study
-----
",0,1
"-----
Question:
People are separated into groups, from each group people are selected randomly. What type of sampling is this -
Options:
a) Simple random
b) Stratified random
c) Systemic random
d) Cluster
-----
",1,1
"-----
Question:
Calculate degree of freedom Material Location X Y Glass 8 23 Cupboard 56 3 Metal 1 14
Options:
a) 1
b) 2
c) 3
d) 4
-----
",1,1
"-----
Question:
Which of the following is not transmitted through sexual route?
Options:
a) Hep A
b) Hep E
c) Hep A & E
d) Hep D
-----
",1,2
"-----
Question:
Disease caused by mite is -
Options:
a) Scrub typhus
b) Fever
c) Trench fever
d) Endemic typhus
-----
",0,0
"-----
Question:
The usefulness of a screening test in a community depends on its-
Options:
a) Sensitivity
b) Specificity
c) Reliability
d) Predictive value
-----
",0,0
"-----
Question:
Highest protein content is in
Options:
a) Red gram
b) Black gram
c) Soya bean
d) Bengal gram
-----
",2,0
"-----
Question:
Sterilization & disinfection of blood spills is done by-
Options:
a) Fordaldehyde
b) Sodium Hypochlorite
c) Tincture iodine
d) Phenols
-----
",1,1
"-----
Question:
Maximum PUFA is seen in -
Options:
a) Coconut oil
b) Mustard oil
c) Safflower oil
d) Soyabean oil
-----
",2,0
"-----
Question:
Which IUCD acts for 10 yrs -
Options:
a) Cu-T 200 B
b) Nova-T
c) Cu-T 380A
d) Multi load-250
-----
",2,0
"-----
Question:
If there is bleeding from the wound after a dog bit, the treatment includes ?
Options:
a) Only wound cleansing
b) Only antirabies vaccine
c) Antirabies vaccine and wound cleansing
d) Wound cleansing, antirabies vaccine and rabies immunoglobulin
-----
",3,2
"-----
Question:
The active immunity offered by tetanus toxoid is effective in nearly -
Options:
a) 25% of the patients
b) 50% of the patients
c) 75 % of the patients
d) 100% of the patients
-----
",3,2
"-----
Question:
As per the Central Bih and Death Registration act, a bih should be registered within:
Options:
a) 7 days
b) 10 days
c) 14 days
d) 21 days
-----
",3,3
"-----
Question:
Protein quality assessment is best done by ?
Options:
a) NPU
b) Biological value
c) Digestibillity coefficient
d) Amino acid score
-----
",0,1
"-----
Question:
To eradicate measles the percentage of population to be caccinated is at least ______% -
Options:
a) 70
b) 80
c) 85
d) 95
-----
",3,1
"-----
Question:
Live vaccines are -a)  TTb) BCGc)  DPTd)  OPVe)  MMR
Options:
a) dc
b) cbe
c) bde
d) eb
-----
",2,0
"-----
Question:
Prevalence is a -
Options:
a) Rate
b) Ratio
c) Propoion
d) mean
-----
",2,2
"-----
Question:
Transmission assessment survey (TAS) is done in the following?
Options:
a) To determine when infections have been reduced below these target thresholds
b) For assessing primary immunization coverage
c) To provide reliable estimates of bih rate, death rate and infant moality rate
d) All
-----
",0,2
"-----
Question:
In urea cycle disorder, which of the following substance can be used to reduce the levels of ammonia?
Options:
a) L-carnitine
b) Phenylbutyrate
c) Isoleucine
d) Glutamate
-----
",1,3
"-----
Question:
To achieve neonatal tetanus elimination, incidence of eonatal tetanus per 1000 live births should be reduced to less than -
Options:
a) 0.1
b) 2
c) 0.5
d) 1
-----
",0,0
"-----
Question:
Under the National Programme for Control of Blindness, the goal is to reduce the prevalence of blindness to a level of -
Options:
a) 0.10%
b) 0.31%
c) 0.50%
d) 1%
-----
",1,2
"-----
Question:
Which is the colour of highest priority in emergency triage:
Options:
a) Red
b) Yellow
c) Black
d) White
-----
",0,0
"-----
Question:
In cholera epidemic which step should be first taken:
Options:
a) Vaccination to all individuals immediately
b) Primary chemoprophylaxis
c) Cure with tetracycline
d) Safe water supply and sanitation
-----
",3,3
"-----
Question:
A person with tuberculosis on domiciliary treatment is expected to do all, except?
Options:
a) Dispose sputum safely
b) Use separate vessels
c) Collect drugs regularly
d) Report to PHC if new symptoms arise
-----
",1,3
"-----
Question:
Additional daily energy requirement during the first six months for a lactating woman is ?
Options:
a) 350 K calories
b) 450 K calories
c) 550 K calories
d) None
-----
",3,0
"-----
Question:
Which of the following is a continous distribution
Options:
a) Normal
b) Poison's
c) Binomial
d) Bernoulli's
-----
",0,0
"-----
Question:
Which is not included in NVBDCP ?
Options:
a) Dengue
b) Malaria
c) Japanese encephalitis
d) Plague
-----
",3,0
"-----
Question:
Infective period of chicken pox is
Options:
a) 2 days before and 2 days after rash appearance
b) 2 days before and 5 days after rash appearance
c) 4 days before and 4 days after rash appearance
d) 4 days before and 5 days after rash appearance
-----
",1,3
"-----
Question:
Bagassosis is due to inhalation of: September 2012
Options:
a) Cotton dust
b) Silica dust
c) Sugarcane/Bagasse dust
d) Coal dust
-----
",2,2
"-----
Question:
Byssinosis is due to exposure of ?
Options:
a) Coal dust
b) Cotton dust
c) Sugarcane dust
d) Silica
-----
",1,0
"-----
Question:
COTPA is a legislative act dealing with:
Options:
a) Child trafficking
b) Control of tobacco products
c) Child marriages
d) Dowry death
-----
",1,0
"-----
Question:
Following are the major symptoms of obsessive compulsive disorders -
Options:
a) Contamination
b) Pathological doubts
c) Intrusive thoughts
d) All the above
-----
",3,3
"-----
Question:
Transovarian transmission is seen in -
Options:
a) Ticks
b) Louse
c) Flea
d) None
-----
",0,0
"-----
Question:
Feility, moality, marriage, migration and social mobility are 5 components constituting
Options:
a) Demographic trends
b) Demographic characteristics
c) Demographic processes
d) Demographic indicators
-----
",2,0
"-----
Question:
Quarantine is related to
Options:
a) Minimum incubation period
b) Maximum incubation
c) Serial interval
d) Generation time
-----
",1,0
"-----
Question:
Which is the fish is used for larva control of malaria-
Options:
a) Gambusia
b) Amphethis
c) Globerulis
d) None
-----
",0,0
"-----
Question:
Small for date baby is -
Options:
a) < 10 percentile for that gestational age
b) < 50 percentile for that gestational age
c) <2000gm
d) <2500 gm
-----
",0,0
"-----
Question:
The denominator in maternal mortality rate
Options:
a) 1,000 live births
b) 100 live births
c) 1,00,000 live births
d) 10,000 live births
-----
",2,3
"-----
Question:
Primary Urban Health Centre should be for a population of:
Options:
a) 30,000
b) 50,000
c) 10,000
d) 1,000,000
-----
",1,1
"-----
Question:
Which of the following variabls is measure on ordinal scale-
Options:
a) Type of anemia
b) Severity of anemia
c) Hemoglobin
d) Serum ferritin
-----
",1,1
"-----
Question:
Association of Psychomotor learning
Options:
a) Knowledge
b) Attitudes
c) Skills
d) Belief
-----
",2,2
"-----
Question:
Prevalence is a-
Options:
a) Rate
b) Ratio
c) Propotion
d) Mean
-----
",2,2
"-----
Question:
Function of ASHA-
Options:
a) Provides DOTS
b) Promotes family planning
c) Promoting universal immunization
d) All of the above
-----
",3,3
"-----
Question:
Of all the following, incineration is done for -
Options:
a) Mercury
b) Radiological waste
c) Halogen containing plastics
d) Human anatomical waste
-----
",3,2
"-----
Question:
Which of the following regarding Maternal Moality Rate (MMR) is not TRUE?
Options:
a) Numerator includes total number of female deaths within 42 days of delivery
b) Denominator includes still bihs and aboions
c) It is expressed as a rate and not ratio
d) It is expressed per 1000
-----
",1,2
"-----
Question:
9 families surveyed have 1, 2,2, 2,3,4, 4, 6, 7 children respectively. The mean, median, mode respectively are -
Options:
a) 3.4., 2, 3
b) 3,2,3
c) 3,3,3
d) 3.4,3,2
-----
",3,0
"-----
Question:
Contribution to ESI Corporation by Employer & Employee are ____ and ____ respectively.
Options:
a) 3.25 & 0.75%
b) 3.75 & 1.25%
c) 4.25 & 1.50%
d) 4.50 & 0.50%
-----
",0,0
"-----
Question:
Only disease which is eradicated worldwide ?
Options:
a) Small pox
b) Polio
c) Diphtheria
d) Measles
-----
",-1,0
"-----
Question:
The earliest case of severe acute respiratory syndrome (SARS) was repoed in -
Options:
a) China
b) Singapore
c) Vietnam
d) Toronto
-----
",0,0
"-----
Question:
Which of the following is an example of disability limitation
Options:
a) Reducing occurrence of polio by immunization
b) Resting affected limbs in neutral position
c) Providing calipers for walking
d) Arranging for schooling of child suffering from PRPP (post polio residual paralysis)
-----
",1,3
"-----
Question:
Slit smear negative leprosy is-
Options:
a) Neuritic type
b) Tuberculoid type
c) Indeterminate type
d) All
-----
",3,3
"-----
Question:
International notification is a must in the following except-
Options:
a) Plague
b) Cholera
c) Yellow
d) Paralytic polio
-----
",3,3
"-----
Question:
True about chicken pox ?
Options:
a) Caused by Human Herpes Virus-3
b) Scab is infective
c) Rash is deep seated
d) SAR is 70%
-----
",0,3
"-----
Question:
Maternal zinc deficiency leads to :
Options:
a) Anencephaly
b) Low birth weight
c) Spontaneous abortion
d) All of the following
-----
",3,3
"-----
Question:
Simplest measure of mortality -
Options:
a) Crude death rate
b) Case fatality rate
c) Proportional mortality rate
d) Specific death rate
-----
",0,0
"-----
Question:
Point shource epidemic is -
Options:
a) Short term fluctuation
b) Periodic fluctuation
c) Long term fluctuation
d) Secular trend
-----
",0,2
"-----
Question:
""Founder effect"" describes the distribution of diseases on the basis of
Options:
a) Occupation
b) Environment
c) Genetics
d) All of the above
-----
",2,2
"-----
Question:
SSPE is a rare complication of
Options:
a) Mumps
b) Measles
c) Rubella
d) Influenza
-----
",1,2
"-----
Question:
What is absent in breast milk ?
Options:
a) Vit K
b) Vit C
c) Lactose
d) Vit A
-----
",0,2
"-----
Question:
Vaccine which should not be frozen -
Options:
a) OPV
b) Measles
c) HBV
d) Yellow fever
-----
",2,0
"-----
Question:
All are true about P-value except
Options:
a) Is the probability of committing Type-I error
b) When P-value is less than a, the result is statistically significant
c) Is the chance that the presence of difference is concluded when actually there is none
d) Is equal to 1-b
-----
",3,0
"-----
Question:
Endemic Disease' means that a disease -
Options:
a) Occurs clearly in excess of normal expectancy
b) Is constantly present in a given population group
c) Exhibits seasonal pattern
d) Is prevalent among animals
-----
",1,1
"-----
Question:
Which of the following indicators involve repro ductive woman
Options:
a) G.F.R
b) Birth Rate
c) T.F.R
d) Maternal mortality rate
-----
",0,0
"-----
Question:
Skimmed milk is devoid of:
Options:
a) Fat
b) Carbohydrate
c) Protein
d) Vitamin B12
-----
",0,0
"-----
Question:
A 3 yr old completely unimmunised child comes to an immunization clinic at PHC for the first time. He should receive
Options:
a) BCG, Measles, Vitamin - A
b) DT-1, OPV-1, Measles, Vitamin - A
c) BCG, DPT - 1, OPV - 1, Measles, Vitamin - A
d) DPT-1, OPV-1, Measles, Vitamin - A
-----
",1,1
"-----
Question:
Evidence ul decreased risk of cardiovascular disease is associated with all of the following exceof
Options:
a) Vitamin E supplementation
b) Low to moderate daily alcohol consumption
c) Regular physical activity
d) Potassium
-----
",0,0
"-----
Question:
Square root of deviation is called
Options:
a) Standard error
b) Standard deviation
c) Mean deviation
d) Range
-----
",1,1
"-----
Question:
RCH programme includes-
Options:
a) CSSM plus school health
b) CSSM plus family planning
c) CSSM plus ORS
d) None
-----
",1,0
"-----
Question:
Smallpox eradication was successful due to all of the following reasons except
Options:
a) Subclinical cases did not transmit the disease
b) A highly effective vaccine was available
c) Cross-resistance existed with animal pox
d) Infection provided lifelong immunity
-----
",2,0
"-----
Question:
Endemic ascites is caused by –
Options:
a) Argemone mexicana seed
b) Khesari dal
c) Jhunjhunia seeds
d) Ergot poisoning
-----
",2,2
"-----
Question:
While launching a community programme best method of action is –
Options:
a) Publicity drive
b) Talk to community leaders
c) Involvement of voluntary agencies
d) Organize lecture
-----
",1,0
"-----
Question:
Trends can be best represented by
Options:
a) Scatter diagram
b) Line diagram
c) Bar diagram
d) Pie chart
-----
",1,1
"-----
Question:
The most important function of sentinel surveillance is
Options:
a) To determine the trend of disease in a population
b) To notify disease
c) To find the total amount of disease in a population
d) To plan effective control measures
-----
",2,0
"-----
Question:
Community physician takes action based on -
Options:
a) Population attributable risk
b) Relative risk
c) Attributable risk
d) Odds ratio
-----
",0,0
"-----
Question:
Beta naphthyl-amines is associated with cancer of:
Options:
a) Bladder
b) Oral
c) Liver
d) none of the above
-----
",0,3
"-----
Question:
M DG is to reduce MMR by -
Options:
a) 1\/2
b) 2\/3
c) 3\/4
d) 4\/5
-----
",2,2
"-----
Question:
Which of the following glycoprotein has both lubricant and protective action:
Options:
a) Mucin
b) Immunoglobulin
c) Collagen
d) Albumin
-----
",0,0
"-----
Question:
Which line of death certificate represent major antecedent cause of death -
Options:
a) la
b) lb
c) Ic
d) II
-----
",2,3
"-----
Question:
Most important indicator of air pollution is:
Options:
a) SO2
b) CO2
c) CO2
d) N2O
-----
",0,1
"-----
Question:
KFD is caused by ?
Options:
a) Flavivirus
b) Myxovirus
c) Alphavirus
d) Phlebovirus
-----
",0,2
"-----
Question:
NSABP stands for ?
Options:
a) National surgical adjuvant for breast project
b) National surgical adjuvant for breast and bowel project
c) National surgical adjuvant for brain and breast
d) National surgical adjuvant for bowel and brain
-----
",1,1
"-----
Question:
In a UK study, it was found that there were more deaths from Asthma than the sale of Anti-asthma drugs. This is an example of
Options:
a) Cohort study
b) Case reference study
c) Ecological study
d) Experimental study
-----
",2,2
"-----
Question:
A disease has 3 time more incidence in females as compared to males, with same prevalence in both males and females. TRUE statement is -a) Increase fatality in womenb) More survival in womenc) Better prognosis in mend) Less fatality in man
Options:
a) ac
b) ad
c) abc
d) c
-----
",1,3
"-----
Question:
A family where all of its members are playing a pa in it&;s management is known as
Options:
a) Elementary family
b) New family
c) 3rd generation family
d) Communal family
-----
",3,3
"-----
Question:
What is the color coding of the bag used in hospitals to dispose off human anatomical wastes such as body pas:
Options:
a) Yellow
b) Black
c) Red
d) Blue
-----
",0,0
"-----
Question:
Drug of choice for falciparum malaria in endemic area-
Options:
a) Artemisinin
b) Chloroquine
c) Mefloquine
d) Halofantrine
-----
",0,0
"-----
Question:
Major signs for AIDS case definition according to WHO are -a) Generalized lymphadenopathyb) Prolong fever more than 1 monthc) Prolong cough for > 1 monthd) Chronic diarrhoea > 1 monthe) Weight loss > 10%
Options:
a) abc
b) ade
c) ace
d) abde
-----
",3,3
"-----
Question:
95% carrier and 5% cases are seen in ?
Options:
a) Measles
b) Diphtheria
c) Rabies
d) Hepatitis B
-----
",-1,1
"-----
Question:
Healthy worker effect is bias of which type?
Options:
a) Selection bias
b) Recall bias
c) Confounding bias
d) Berksonian bias
-----
",0,0
"-----
Question:
No of ASHA visits after home delivery is :
Options:
a) 4
b) 6
c) 5
d) 7
-----
",3,0
"-----
Question:
All included in WHO criteria for water quality except
Options:
a) Hardness of water below 3000 mg/l
b) Lead below 0.01 mg/l
c) Nitrates <3 mg/l
d) Zero infections micro - organisms
-----
",2,3
"-----
Question:
Purest water in nature is
Options:
a) Rain water
b) River water
c) Deep well
d) Impounding reservoirs
-----
",0,0
"-----
Question:
True regarding Dots Target -
Options:
a) Case finding 80%, cure rate 85%
b) Case finding 80%, cure rate 80%
c) Case finding 70%, cure rate 75%
d) Case finding 70%, cure rate 85%
-----
",3,0
"-----
Question:
Category 4 and 7 treated by
Options:
a) Incineration
b) Autoclaving
c) Deep burial
d) Disposal in landfill
-----
",1,0
"-----
Question:
Sullivan index is an index for -
Options:
a) Life free of disability
b) Life expectancy
c) Earning capacity
d) Population index
-----
",0,1
"-----
Question:
Menngococcal Vaccine -
Options:
a) ACW135Y
b) ABCW135
c) CYW135B
d) ABCY
-----
",0,1
"-----
Question:
The maximum number of death in children occur in following age group -
Options:
a) 2-5 years
b) 1-2 years
c) first 7 days
d) 6 months - 12 months
-----
",2,1
"-----
Question:
Berkesonian bias refers to -
Options:
a) Bias arsing from different rates of admission to the hospital
b) Bias arising from presence of confounding factors
c) Bias arising from the case not being representative of general population
d) Bias arising from improper selection of cases
-----
",0,2
"-----
Question:
ICDS was Launched at -
Options:
a) Community development block
b) Town level
c) City level
d) District level
-----
",0,2
"-----
Question:
Confirmatory diagnostic test used in HIV
Options:
a) ELISA
b) SIMPLE test
c) Western Blot Assay
d) RAPID test
-----
",2,0
"-----
Question:
Panchayati Raj included all, except -
Options:
a) Gram Sabha
b) Gram Panchayat
c) Nyaya Sabha
d) Nyaya Panchayat
-----
",2,0
"-----
Question:
Which of the following Statement is true with respect to program given below:-
Options:
a) Deworming of children 5-9 yr with Albendazole 400 mg - 2 tablets
b) IFA supplementation in 5-9 yr. Iron (45), FA (500) Weekly - Pink tablet
c) IFA supplementation 10-19 Adolescents Iron (60), FA (500). Weekly - Blue tablet
d) IFA Supplementation of 6-59 months children, Iron (30mg) FA (200mg) Biweekly - Bottle 50 ml.
-----
",2,2
"-----
Question:
Anti tobacco day is:-
Options:
a) 1-Jul
b) 24-Mar
c) 31-May
d) 1-Dec
-----
",2,0
"-----
Question:
In epidemic, 1st step is-
Options:
a) Verification of diagnosis
b) Isolation
c) Immunization
d) Notification
-----
",0,3
"-----
Question:
Scrub typhus is caused by which of the following Vector
Options:
a) Mite
b) Louse
c) Tick
d) Flea
-----
",0,2
"-----
Question:
All of the following are example of Ratios except
Options:
a) Relative risk
b) Incidence
c) Sex ratio
d) Maternal moality ratio
-----
",1,1
"-----
Question:
Which of the following represents the function of fever treatment depot involved in controlling malaria?
Options:
a) Treatment of fever
b) Diagnosis of cases and spraying
c) Collection of slides & treatment of fever
d) Treatment & slide collection + spraying
-----
",2,3
"-----
Question:
Dose of iron and folic acid in pregrnancy is -
Options:
a) 20 mg iron and 100 mcg FA
b) 30 mg iron and 250 mcg FA
c) 100 mg iron and 500 mcg FA
d) 100 mg iron and 100 mcg FA
-----
",2,0
"-----
Question:
True about late expanding phase of demographic cycle
Options:
a) Birth rate is lower than the death rate
b) Death rate begins to decline, while the birth rate remains unchanged
c) Death rate declines still further, and the birth rate tends to fall
d) High birth rate and high death rate
-----
",2,3
"-----
Question:
Xerophthalmia is considered a problem in a community if:-
Options:
a) Night blindness >1%
b) Bitot spots >1%
c) Corneal ulceration > 0.05%
d) Corneal ulcer >0.5%
-----
",0,0
"-----
Question:
What is the size of paicle is rapid sand filter ?
Options:
a) 0.1 mm
b) 0.2
c) 0.5
d) 4 to 0.7 mm
-----
",3,0
"-----
Question:
In a non-breastfeeding woman, use of Combined oral contraceptive pill during first three weeks following delivery is :-
Options:
a) Relative contraindication
b) Absolute contraindication
c) Indicated
d) Not required
-----
",0,3
"-----
Question:
Q fever is caused by which Rickettsial Agent
Options:
a) R. prowazekii
b) R. tsutsugamushi
c) C. burnetii
d) Rochalimaea quintana
-----
",2,0
"-----
Question:
In which of the following disease, the overall survival is increased by screening procedure -
Options:
a) Prostate Ca
b) Lung Cancer
c) Colon Ca
d) Ovarian Ca
-----
",2,0
"-----
Question:
All are true about leprosy except -
Options:
a) .+2 mean 2 bacilli in 2 smear
b) At least 7 smear examined
c) Paucibacillary bacterial index < 2
d) Multi bacillary bacterial index grater than or equal to 2
-----
",0,0
"-----
Question:
Under National Programme for Prevention of Nutritional Blindness, a child in the age group of 6-11 months is given a single dose of vitamin A is:March 2005
Options:
a) 50,000 IU
b) 1,00,000 IU
c) 1,50,000 IU
d) 2,00,000 IU
-----
",1,0
"-----
Question:
Which of the following is a characteristic of a point source epidemic ?
Options:
a) Herd immunity regulates spread of cases
b) Person to person transmission is seen
c) Secondary wave of cases is always seen
d) All cases develop within one incubation period
-----
",3,1
"-----
Question:
True about measles vaccine is that it is -
Options:
a) Thermolabile
b) Thermostable
c) Bonth
d) None
-----
",0,3
"-----
Question:
Which of the following increases the prevalence of the disease-
Options:
a) Immigration of healthy people
b) Increase in cure rates
c) Decrease in the number of new cases
d) Increase in duration of disease
-----
",3,0
"-----
Question:
According to WHO definition, what is the criteria for considering a high endemic area for meningococcal meningitis?
Options:
a) <2 per 1,00,000 population
b) 2-10 per 1,00,000 population
c) >10 per 1,00,000 population
d) >100 per 1,00,000 population
-----
",2,2
"-----
Question:
Recommended illumination range for regular work is _______ foot-candles
Options:
a) 25-50
b) 12-Jun
c) 50-75
d) 75-100
-----
",1,3
"-----
Question:
All are food fortification except:(1994)
Options:
a) Addition of color to saccharin
b) Addition of Vit A to food stuffs
c) Addition of extra nutrients to food stuffs
d) Iodisation of salt
-----
",0,0
"-----
Question:
For hookworm to be a major public health problerr chandler's index should be more than:
Options:
a) 100
b) 200
c) 250
d) 300
-----
",3,0
"-----
Question:
Which of the following is not a feature of a cross sectional study -
Options:
a) Not expensive
b) Observational study
c) Used for chronic diseases
d) Well suited for establishing interrelationships of diseases
-----
",3,0
"-----
Question:
Post exposure prophylaxis is given in all except ?
Options:
a) Rabies
b) Chickenpox
c) Measles
d) Typhoid
-----
",3,0
"-----
Question:
The ICDS scheme includes children upto.................... years of age -
Options:
a) 6
b) 10
c) 4
d) 8
-----
",0,0
"-----
Question:
Aflatoxin is produced by?
Options:
a) Aspergillus niger
b) Aspergilus flavus
c) Candida albicans
d) Actinomycetes
-----
",1,0
"-----
Question:
Biomedical waste when mixed with cement is known as
Options:
a) Incineration
b) Autoclaving
c) Inertization
d) Shredding
-----
",2,2
"-----
Question:
True about typhoid vaccines are all except -
Options:
a) Vi polysaccharide vaccine is given in single dose
b) Storage temperature is +2 to +8degC
c) Typhoral vaccine is given in 3 doses
d) Typhoral vaccine cannot be given with other live vaccines
-----
",3,0
"-----
Question:
Copper-T with threads is visible in a case of early pregnancy. Treatment of choice is
Options:
a) Remove CuT only
b) Suction evacuation with Copper-T removal
c) Reassurance and continue pregnancy
d) Laparotomy
-----
",0,1
"-----
Question:
Child sex ration is -
Options:
a) Female 0-6/1000 males
b) Female 0-5/1000 males
c) Male 0-5/1000 females
d) 0-6male/1000 females
-----
",0,0
"-----
Question:
What is the standard dose of PPD for Mantoux test -
Options:
a) 5TU
b) 10TU
c) 15TU
d) 20TU
-----
",0,0
"-----
Question:
All are water borne disease, except-
Options:
a) Leptospirosis
b) Schistosomiasis
c) Fish tape worm
d) Brucellosis
-----
",3,3
"-----
Question:
Keshan cardiomegaly -
Options:
a) Se
b) Cu
c) Zn
d) Fe
-----
",0,0
"-----
Question:
Epidemic ty phus cause & vector -
Options:
a) Rickettessiae prowazki & Louse
b) R. typhi & mite
c) R. conorii & tick
d) R. akari & mite
-----
",0,1
"-----
Question:
Iron requirement in pregnancy-
Options:
a) 1000 mg
b) 35 mg
c) 500 mg
d) 800 mg
-----
",1,1
"-----
Question:
Function of Health worker female -
Options:
a) Perform 50% of deliveries
b) Trains dais
c) Enlist dais of the subcentre
d) Chlorination of water
-----
",1,3
"-----
Question:
Which of the following is a Prerequisite for the Chi-square test to compare -
Options:
a) Both sample should be mutually exclusive
b) Both sample need not be mutually exclusive
c) Normal distribution
d) All of the above
-----
",0,1
"-----
Question:
Adult non–pregnant female requires, calcium per day –
Options:
a) 400 mg
b) 600 mg
c) 800 mg
d) 1000 mg
-----
",1,3
"-----
Question:
Colostrum has in compared to normal milk
Options:
a) Increased proteins
b) Decreased Na+
c) Decreased Vitamin A
d) Increased calories
-----
",0,0
"-----
Question:
Ultra low volume fogging is done for:
Options:
a) DDT
b) Malathion
c) Pyrethroid
d) Abate
-----
",1,0
"-----
Question:
A farmer working in the sugar cane industry comes to you for advice on how to prevent fungal infection (bagassosis) of the lung. His elder brother was diagnosed to have bagassosis 1 month ago. You would advise him to spray the sugar cane with which of the following?
Options:
a) 2% formic acid
b) 2% acetic acid
c) 2% propionic acid
d) 10% hypochlorite solution
-----
",2,0
"-----
Question:
BCG is a -
Options:
a) Killed vaccine
b) Toxoid
c) Live attenuated vaccine
d) Antitoxin
-----
",2,2
"-----
Question:
The characteristic finding in a case of leprosy is -
Options:
a) Culture test is positive in 2-3 months in LT media
b) Long contact with tuberculoid leprosy can transmit the disease.
c) CMI is seen in Lepromatous leprosy
d) Macule lesion heals spontaneously
-----
",1,0
"-----
Question:
Defluoridation of water is carried out using:
Options:
a) Chlorine
b) Phosphate
c) Calcium
d) Ozone
-----
",1,2
"-----
Question:
For treatment of extended drug resistance which of the following drugs are used EXCEPT?
Options:
a) Rifampicin
b) INH
c) Moxifloxacin
d) Capreomycin
-----
",0,1
"-----
Question:
Network analysis is -
Options:
a) Quantitative method
b) Qualitative method
c) Health education
d) None
-----
",2,0
"-----
Question:
Breast feeding week is celebrated on ?
Options:
a) 1st week of March
b) 1st week of July
c) 1st week of August
d) December
-----
",2,0
"-----
Question:
Under the Antyodaya Anna Yojana, wheat is given at a rate of:
Options:
a) Rs. 2/Kg
b) Rs. 3/Kg
c) Rs. 5/Kg
d) Rs. 6/Kg
-----
",0,1
"-----
Question:
Number of holes per square inch of mosquito net is:
Options:
a) 100
b) 150
c) 250
d) 350
-----
",1,1
"-----
Question:
A Physician, after examining a group of patients of a certain disease, classifies the condition of each one as 'Normal', 'Mild', Moderate' or Severe'. Which one of the following is the scale of measurement that is being adopted for classification of the disease condition?
Options:
a) Nominal
b) Interval
c) Ratio
d) Ordinal
-----
",3,3
"-----
Question:
All are used as emergency contraception except
Options:
a) Saheli
b) Combined OCPS
c) IUD
d) High dose estrogen for 5 days
-----
",0,0
"-----
Question:
WHO declared global eradication of small pox on ?
Options:
a) 26th October 1977
b) 5th July 1975
c) 17th May 1975
d) 8th May 1980
-----
",3,0
