mcq,cop,llm_cop
"-----
Question:
The schedule of HDCV in rabies is:
Options:
a) 0, 3, 7, 10, 14, 28
b) 0, 3, 10, 30
c) 3, 7, 14, 16, 18
d) 0, 7, 14, 16, 18
-----
",0,0
"-----
Question:
Global cerebral dysfunction characterized by alteration in cognitive function and consciousness is known as
Options:
a) Acute anxiety
b) Depression
c) Delirium
d) Dementia
-----
",2,2
"-----
Question:
Feature of ruptured skin caused by excessive heat: AIIMS 10
Options:
a) Irregular margin
b) Clear regular margin
c) Contused margin
d) Abraded margin
-----
",0,0
"-----
Question:
Condition promoting adipocere formation -
Options:
a) Dry and hot
b) Hot and humid
c) Dry and optimum
d) Cold and moist
-----
",1,1
"-----
Question:
The protective effects of breast milk are known to be associated with ___________
Options:
a) IgM antibodies
b) Lysozyme
c) Mast cells
d) IgA antibodies
-----
",3,3
"-----
Question:
Green stick fracture is -
Options:
a) Fracture in adults
b) Complete fracture
c) Incomplete fracture
d) Fracture spine
-----
",2,2
"-----
Question:
Claw hand is caused by damage to?
Options:
a) Ulnar nerve
b) Radial nerve
c) Medial nerve
d) Axillary nerve
-----
",0,0
"-----
Question:
Choledochotomy is-
Options:
a) Removal of bile duct
b) Opening of CBD
c) Opening of cystic duct
d) Removal of cystic duct
-----
",1,1
"-----
Question:
Lipoprotein associated with carrying cholesterol from periphery tissues to liver is -
Options:
a) HDL '
b) LDL
c) VLDL
d) IDL
-----
",0,0
"-----
Question:
A 29 years old man with IDDM for the last 14 years develops sudden vision loss, has non–proliferating diabetic retinopathy, cause is –
Options:
a) Macular oedema
b) Vitreous haemorrhage
c) Subretinal haemorrhage
d) Retinal traction
-----
",0,0
"-----
Question:
Resting membrane potential in ventricular myocardium
Options:
a) -50mV
b) >70mV
c) +70mV
d) -90mV
-----
",3,0
"-----
Question:
The karyotope in testicular feminising syndrome is ?
Options:
a) XX
b) XY
c) XXY
d) XXXY
-----
",1,1
"-----
Question:
A patient with bilirubin value of 8 mgldl and serum creatinine of 1.9 mg/dl is Planned for surgery.What is the muscle relaxant of choice in this patient-
Options:
a) vecuronium
b) Pancuronium
c) Atracurium
d) Rocuronium
-----
",2,0
"-----
Question:
Highest risk of ectopic pregnancy is with:
Options:
a) Intrauterine device
b) Surgery for previous ectopic
c) Salpingitis
d) Salpingitis isthmica nodosa
-----
",1,2
"-----
Question:
A 45-year-old driver is involved in a motor vehicle collision and sustains a pos terior dislocation of the left hip. What is the most likely concomitant injury
Options:
a) Right knee meniscus tear
b) Left knee anterior cruciate ligament tear
c) Subdural hematoma
d) Lumbar burst fracture
-----
",1,2
"-----
Question:
There is a retained iron foreign body. What is the best investigation for monitoring vision?
Options:
a) ERG
b) Dark adaptometry
c) Serial Evoked Potentials
d) Arden index
-----
",0,0
"-----
Question:
Which is 21stamino acid
Options:
a) Alanine
b) Cystine
c) Arginine
d) Seleno cysteine
-----
",3,3
"-----
Question:
Treatment for fracture neck of femur in a 70 year old patient with avascular necrosis of head of femur?
Options:
a) Total hip replacement
b) Total knee replacement
c) Unicondylar knee replacement
d) Hemiahroplasty
-----
",0,0
"-----
Question:
Fluoroquinolone with highest oral bioavailability
Options:
a) Gemifloxacin
b) Norfloxacin
c) Ciprofloxacin
d) Levofloxacin
-----
",0,2
"-----
Question:
Which of the following is the investigation of choice for evaluation of acute head injury?
Options:
a) NCCT Head
b) CECT Head
c) MRI Braind
d) PET scan
-----
",0,0
"-----
Question:
Surfactant appears in amniotic fluid at:
Options:
a) 20 wk
b) 28 wk
c) 32 wk
d) 4 wk
-----
",1,1
"-----
Question:
24-12-6 rule is applied for
Options:
a) Ptosis surgery
b) Pterygium surgery
c) Orbital surgery
d) Glaucoma surgery
-----
",2,1
"-----
Question:
An elderly house wife lost her husband who died suddenly of Myocardial infarction couple of years ago. They had been staying alone for almost a decade with infrequent visits from her son and grandchildren. About a week after the death she heard his voice clearly talking to her as he would in a routine manner from the next room. She went to check but saw nothing. Subsequently she often heard his voice conversing with her and she would also discuss her daily matters with him. This however, provoked anxiety and sadness of mood when she was preoccupied with his thought. She should be treated with -
Options:
a) Clomipramine
b) Alprazolam
c) Electroconvulsive therapy
d) Haloperidol
-----
",0,1
"-----
Question:
Local anaesthetic with prolonged action ?
Options:
a) Procaine
b) Cocaine
c) Lidocaine
d) Dibucaine
-----
",3,2
"-----
Question:
Most common cause of cervical neoplasia is
Options:
a) HPV 6
b) HPV 11
c) HPV 16
d) HPV36
-----
",2,2
"-----
Question:
CMV causes: March 2013
Options:
a) IUGR
b) Sepsis
c) Hydrocephalus
d) Thrombocytosis
-----
",0,0
"-----
Question:
Which of the following is the nucleus for upwards gaze?
Options:
a) Paramedian Pontine Reticular Formation
b) Nucleus Raphe Magnus
c) Cuneiform nucleus
d) Nucleus of Cajal
-----
",3,0
"-----
Question:
Superior orbital fissure syndrome - following nerves are affected ?
Options:
a) C.N. 1, 2, 4, 6
b) C.N. 2, 3, 4, 6
c) C.N. 3, 4, 5, 6
d) C.N. 1, 2, 3, 4, 5
-----
",2,1
"-----
Question:
Most often used thickness of the matrix band is:
Options:
a) 0.0015 cm
b) 0.0015 inch
c) 0.015 inch
d) 0.0028 mm
-----
",1,0
"-----
Question:
Number of prosthetic groups in a hemoglobin molecule ?
Options:
a) 1
b) 2
c) 3
d) 4
-----
",3,2
"-----
Question:
Secretion of estrogen is maximum at
Options:
a) Just before menopause
b) At pubey
c) At menstruation
d) Before ovulation
-----
",3,0
"-----
Question:
Local vasoconstriction is seen with:
Options:
a) Cocaine
b) Lignocaine
c) Bupivacaine
d) Mepivacaine
-----
",0,0
"-----
Question:
Laser irodotomy is done in: March 2012
Options:
a) Angle closure glaucoma
b) Open angle glaucoma
c) Neovascular glaucoma
d) Congenital glaucoma
-----
",0,1
"-----
Question:
Aspirin is used for secondary prevention of ischemic hea disease because it:-
Options:
a) Inhibits TXA2 synthesis by platelets
b) Inhibit prostacyclin synthesis
c) Inhibits release of EDRF
d) Inhibit synthesis of endothelins
-----
",0,0
"-----
Question:
Which causes raised angiotensin in blood -a) Increased blood volumeb) Raised cardiac outputc) Decreased blood pressured) Increased sympathetic tone
Options:
a) ab
b) bc
c) cd
d) ac
-----
",2,2
"-----
Question:
Normal vision with absence of direct & consensual light reflex, which nerve is involved ?
Options:
a) Optic
b) Oculomotor
c) Trigeminal
d) Abducens
-----
",1,0
"-----
Question:
Amebic liver disease is characterized by?
Options:
a) Most common in right lobe of the liver
b) Diarrhea is the most common presentation
c) Resistant to metronidazole
d) Liver is the most common primary site of infection
-----
",0,3
"-----
Question:
Shivering is controlled by
Options:
a) Medulla
b) Hypothalamus
c) Thalamus
d) Basal ganglia
-----
",1,1
"-----
Question:
The given appearance of pinna is suggestive of:
Options:
a) Pseudomonas infection
b) Aspergillus infection
c) Post-traumatic
d) Tuberculosis
-----
",2,0
"-----
Question:
Administration of scoline (Sch) produces dangerous hyperkalemia in
Options:
a) Acute renal failure (ARF)
b) Raised ICT
c) Fracture femur
d) Paraplegia
-----
",3,0
"-----
Question:
GABA is produced from:
Options:
a) Alanine
b) Glycine
c) Glutamate
d) Glutamine
-----
",2,2
"-----
Question:
Edmonston strain is -
Options:
a) Hepatitis-B
b) Measles
c) Mumps
d) Rubella
-----
",1,3
"-----
Question:
In AS type of tympanogram, compliance:
Options:
a) Increases
b) Decreases
c) Normal
d) Not related
-----
",1,0
"-----
Question:
The MTP Act was passed in the year ?
Options:
a) 1971
b) 1976
c) 1982
d) 1988
-----
",0,0
"-----
Question:
Oxygen is effective during radiotherapy?
Options:
a) Just before staing
b) During and within microsecond of staing
c) After 5 min
d) After 10 min
-----
",0,1
"-----
Question:
Which enzyme is defective in Refsums disease?
Options:
a) Phytanic acid oxidase
b) Succinate thiokinase
c) Malonate dehydrogenase
d) Thiophorase
-----
",0,0
"-----
Question:
Gender specific adverse effect of valproate is
Options:
a) Weight gain
b) Tremors
c) Alopecia
d) Polycystic ovarian disease
-----
",3,3
"-----
Question:
The most suitable agent for IV induction and maintenance in a day care surgery?
Options:
a) Etomidate
b) Ketamine
c) Propofol
d) Thiopentone
-----
",2,2
"-----
Question:
In CSF rhinorrhea CSF from middle cranial fossa reaches the nose :
Options:
a) Sphenoid sinus
b) Frontal sinus
c) Cribriform plate
d) Fovea ethmoidalis
-----
",0,2
"-----
Question:
Contrast material used in the diagnosis of esophageal atresia is
Options:
a) Gastrograffin
b) Conray 420
c) Dianosil
d) Myodii
-----
",2,0
"-----
Question:
The following phenomenon is responsible for antibiotic resistance in bacteria due to slime production -
Options:
a) Co-aggregation
b) Biofilm formation
c) Mutation evolving in altered target site for antibiotics
d) Mutation evolving a target by pass mechanism
-----
",1,1
"-----
Question:
By which of the following condition, aoa is at more risk of getting inflammed (aoitis)?
Options:
a) Ascending Aoic Aneurysm
b) Abdominal Aoic Aneurysm
c) Thoracic Aoic Aneurysm
d) Narrow superior mediastinum
-----
",0,0
"-----
Question:
Schwaz operation is done in
Options:
a) CSOM
b) Serous otitis media
c) Otosclerosis
d) Acute mastoiditis
-----
",3,1
"-----
Question:
The Hormone which forms the basis for 'Basal Body Temperature' as a method of detecting ovulation is :
Options:
a) Estrogen
b) Progesterone
c) HCG
d) Oxytocin
-----
",1,1
"-----
Question:
A Patient Presented with the following . What is the etiopathogenesis of the disease process ?
Options:
a) Septal detion of nose
b) Sweat gland hyperophy
c) Mucous gland hyperophy
d) Sebaceous gland hyperophy
-----
",3,2
"-----
Question:
Ashleaf spots are seen in: March 2007
Options:
a) Psoriasis
b) Tuberous sclerosis
c) Multiple sclerosis
d) Pemphigus vulgaris
-----
",1,0
"-----
Question:
A patient Shweta with raised serum alkaline phosphatase and raised parathormone level along with low calcium and low phosphate level is likely to have -
Options:
a) Primary hyperparathyroidism
b) Paget's disease
c) Osteoporosis
d) Vitamin D deficiency
-----
",3,0
"-----
Question:
Language function is preserved in
Options:
a) Autism
b) Asperger's syndrome
c) Rett syndrome
d) Tourette syndrome
-----
",1,1
"-----
Question:
Pseudogestational sac is seen in ultrasonography is suspicious of
Options:
a) Missed aboion
b) Incomplete aboion
c) Ectopic pregnancy
d) Complete aboion
-----
",2,2
"-----
Question:
Another name for oral thrush is ?
Options:
a) Candidiasis
b) Herpangina
c) Vincent's infection
d) Hand foot and mouth disease
-----
",0,0
"-----
Question:
Tuberculin test is ?
Options:
a) Subcutaneous
b) Intradermal
c) Intramuscular
d) Subdermal
-----
",1,1
"-----
Question:
Pulse deficit of more than 10 per minute is seen in:
Options:
a) Ventricular Premature Contraction (VPC) (NBE)
b) Bradyarrhythmias
c) Atrial Fibrillation (AF)
d) Ventricular Fibrillation (VF)
-----
",2,1
"-----
Question:
Type-II lepra reaction is found in :
Options:
a) BB(Borderline)
b) LL(Lepromatous)
c) BT (Borderline tuberculoid)
d) TT(Tuberculoid)
-----
",1,0
"-----
Question:
Which of the following drug is not associated with drug induced pemphigus?
Options:
a) Rifampicin
b) Penicillin
c) Captopril
d) Furosemide
-----
",3,0
"-----
Question:
Left testicular vein drains into which of the following?
Options:
a) Left renal vein
b) Inferior vena cava
c) Common iliac vein
d) Internal iliac vein
-----
",0,1
"-----
Question:
Muscle rigidity by fentanyl is due to which receptor:
Options:
a) Meu (m)
b) Kappa (k)
c) Delta (d)
d) Sigma (s)
-----
",0,1
"-----
Question:
A bacterium acquires an antibiotic-resistance gene that is carried by a phage vector. The phage vector does not carry randomly chosen poions of bacterial DNA, but instead almost always carries primarily the antibiotic-resistance gene. This is an example of which of the following?
Options:
a) Conjugation
b) Generalized transduction
c) Site-specific transduction
d) Transformation
-----
",2,2
"-----
Question:
An absolute contraindication of MRI is:
Options:
a) Automatic Cardioverter-defibrillators
b) Prosthetic cardiac valves
c) Insulin pump
d) Cochlear implants
-----
",0,1
"-----
Question:
A 67-year-old male smoker was seen in the ER for evaluation of cough and treated for acute bronchitis. A CXR done at that time prompted a referral to the chest clinic. The patient gives a past history of myocardial infarction, but at the moment is asymptomatic. BP is 128/80 and cardiopulmonary exam is unremarkable. PPD is 7 mm. CXR is shown in. The likely diagnosis is
Options:
a) Hypeensive cardiomyopathy
b) Tuberculous pericarditis
c) Epicardial fat pad
d) Left ventricular aneurysm
-----
",3,1
"-----
Question:
Indomethacin causes:
Options:
a) Closure of ductus in premature neonate
b) Patent ductus arteriosus
c) Closure of ductus in term & premature neonates
d) Closure of ductus in older children also
-----
",0,2
"-----
Question:
Which of the following drugs used in the therapy of metastatic melanoma is a MEK inhibitor?
Options:
a) Vemurafenib
b) Ipilimumab
c) Dabrafenib
d) Trametinib
-----
",3,0
"-----
Question:
The regeneration of endometrial surface of uterus is completed - weeks after labour :
Options:
a) 1
b) 2
c) 3
d) 4
-----
",2,2
"-----
Question:
A 2 month baby presents with history of jaundice, turmeric colored urine and pale stools since bih. Examination reveals liver span of 10 ems. The most specific investigation for establishing the diagnosis would be -
Options:
a) Liver function tests
b) Ultrasound abdomen
c) Peroperative cholangiogram
d) Liver biopsy
-----
",3,3
"-----
Question:
Which of the following arteries supplies blood to trigeminal ganglion?
Options:
a) Basilar artery
b) Anterior cerebral artery
c) Posterior communicating artery
d) Cavernous part of internal carotid artery
-----
",3,3
"-----
Question:
A 64-year-old woman presents with 6 weeks of fatigue, dyspnea, and night sweats. She has lost 11 lb. She has no history of trauma, has never had surgery, and takes no medications. Chest x-ray reveals a large right-sided pleural effusion. Thoracentesis yields pleural fluid that appears milky. Pleural fluid triglyceride level is 500 mg/dL. Which of the following disorders is most likely in this patient?
Options:
a) Lymphoma
b) Congestive heart failure
c) Pulmonary embolism
d) Pneumonia
-----
",0,0
"-----
Question:
Kienbock's disease is osteochondritis of which bone?
Options:
a) Lower pole of patella
b) Lunate
c) Capitellum
d) Navicular
-----
",1,1
"-----
Question:
A sewage worker with fever and jaundice presented to the emergency depament. Lab investigations revealed increased blood urea nitrogen and serum creatinine - indicative of renal failure. Which of the following antibiotics is preferred in this patient?
Options:
a) Erythromycin
b) Doxycycline
c) Penicillin G
d) Ciprofloxacin
-----
",2,3
"-----
Question:
Which is not a fibrous joint?
Options:
a) Sutures of the skull
b) First costochondral joint
c) Tooth socket
d) Inferior tibiofibular joints
-----
",1,2
"-----
Question:
Calcification of Posterior Longitudnal Ligament is best diagnosed by
Options:
a) X-Ray
b) CT
c) MRI
d) PET
-----
",1,1
"-----
Question:
Major reason for H5N1 not to become a global pandemic is
Options:
a) Man to man transmission is rare
b) Route of transmission is not respiratory
c) Does not cause serious disease among humans
d) Restricted to few countries only
-----
",0,0
"-----
Question:
Dietary triglyceride is a major source of nutrient for the human body. It is digested mostly in the intestinal lumen by pancreatic lipase to release:
Options:
a) Lysophosphatidylcholines and fatty acids
b) Glycerol and fatty acids
c) Diglyceride and fatty acids
d) 2-Monoglyceride and fatty acids
-----
",3,2
"-----
Question:
A 11 year-old boy is brought to the physician with complaint that he gets up at night and while sleeping walks around the house for a few minutes before returning to bed. When parents try to wake him up he is confused and disoriented. Which of the following is the most appropriate treatment for him?
Options:
a) Tell the parents to maintain a safe environment and monitor the patient's symptoms
b) Sta the patient on a low dose of benzodiazepines at night
c) Sta the patient on a low dose of a tricyclic antidepressant
d) Tell the parents that the child would benefit from cognitive psychotherapy
-----
",0,0
"-----
Question:
Stain used for staining fungal elements –
Options:
a) Acid fast stain
b) Mucicarmic
c) Methenamine
d) Gram stain
-----
",2,0
"-----
Question:
Which of the following is not a diahrosis ?
Options:
a) Elbow joint
b) Interphalangeal joint
c) Skull sutures
d) Hip joint
-----
",2,2
"-----
Question:
Bucket handle tear at knee joint is due to:
Options:
a) Injury to medial collateral ligament
b) Injury to lateral collateral ligament
c) Injury to ligamentum patellae
d) Injury to menisci
-----
",3,1
"-----
Question:
Which of the following does not cause cornea veicillata
Options:
a) Indomethacin
b) Chloroquine
c) Fabry disease
d) Tay sach's disease
-----
",3,2
"-----
Question:
A 2 day old newborn girl born out of non-consanguinous marriage was evaluated for tense blister and areas of denuded skin that had been present since bih. The child develops while mother handles for bathing and feeding. The sibling of child also had h/o developing similar lesions.
Options:
a) Congenital syphilis
b) Congenital epidermolysis bullosa
c) LCH
d) Congenital bullous icthyosiform erythroderma
-----
",1,0
"-----
Question:
A patient admitted to an ICU is on central venous line for the last one week. He is on ceftazidime and amikacin. After 7 days of antibiotics he develops a spike of fever and his blood culture is positive for gram positive cocci in chains, which are catalase negative. Following this, vancomycin was staed but the culture remained positive for the same organism even after 2 weeks of therapy. The most likely organism causing infection is:
Options:
a) Staphylococcus aureus
b) Viridans streptococci
c) Enterococcus faecalis
d) Coagulase negative Staphylococcus
-----
",2,2
"-----
Question:
Most common inheritance of Achondroplasia is
Options:
a) Sporadic
b) Autosomal dominant
c) Autosomal recessive
d) X-linked recessive
-----
",1,1
"-----
Question:
Most common site for the osteoporotic veebral Fracture is :
Options:
a) Dorsolumbar spine
b) Cervical spine
c) Lumbosacral spine
d) Dorsal spine
-----
",0,2
"-----
Question:
13, years old boy, the LEAST common cause of proximal lytic lesion of the head of the femur is -
Options:
a) Plasmacytoma
b) Metastasis
c) Histiocytosis
d) Bone tumour
-----
",0,1
"-----
Question:
In Alzheimer disease patients, the major effect on neurotransmitter systems of tacrine, donepezil, rivastigmine, and galantamine is to
Options:
a) increase dopamine availability
b) decrease dopamine availability
c) increase Ach availability
d) decrease Ach availability
-----
",2,2
"-----
Question:
Which of the following is least likely associated with vascular injury -
Options:
a) Fracture supracondylar femur
b) Fracture supracondylar humerus
c) Fracture shaft of femur
d) Fracture shaft humerus
-----
",3,0
"-----
Question:
Sporulation occurs at
Options:
a) Lag phase
b) Log phase
c) Stationary phase
d) Decline
-----
",2,2
"-----
Question:
Dengue fever is caused by:
Options:
a) Orthomyxo virus
b) Paramyxo virus
c) Bunya virus
d) Arbovirus
-----
",3,3
"-----
Question:
Which one of the following is the most sensitive and specific screening test to detect breast cancer -
Options:
a) Regular X-ray
b) Self breast examination
c) Mammography
d) Regular biopsy
-----
",2,2
"-----
Question:
Wickham's striae are seen in:
Options:
a) Lichen nitidus
b) Lichenoid eruption
c) Lichen striatus
d) Lichen planus
-----
",3,2
"-----
Question:
Which of the following is not a stem cell of the bone marrow
Options:
a) Lymphoblast
b) Myeloblast
c) Myoblast
d) Normoblast
-----
",2,1
"-----
Question:
Which among the following is an absolute contraindication of Hormone replacement therapy ?
Options:
a) Endometriosis
b) Osteoahritis
c) Hea disease
d) Breast carcinoma
-----
",3,3
"-----
Question:
Which of the following structures is responsible for detecting rotational acceleration?
Options:
a) Cochlea
b) Fovea centralis
c) Saccule
d) Semicircular canals
-----
",3,3
"-----
Question:
Inhalat ional anesthetic agent of choice in children is?
Options:
a) Sevoflurane
b) Methoxyflurane
c) Desflurane
d) Isoflurane
-----
",0,0
"-----
Question:
A patient is having deficiency of Von Willebrand factor. Which of the following abnormalities are seen in this patient?
Options:
a) Increased PTT, increased PT
b) Decreased PT, Increased PTT
c) Normal PT , Normal PTT
d) Normal PT & Increased PTT
-----
",2,3
"-----
Question:
Dorsal column lesions are associated with loss of:
Options:
a) Ankle jerk
b) Knee jerk
c) Proprioception
d) Superficial abdominal reflexes
-----
",2,2
"-----
Question:
The primary form of coisol in the plasma is that which is
Options:
a) Bound to albumin
b) Bound to transthyretin
c) Free in solution
d) Bound to coicosteroid-binding globulin (CBG)
-----
",3,2
"-----
Question:
Equatorial diameter of the lens is
Options:
a) 7mm
b) 8mm
c) 9mm
d) 10mm
-----
",2,1
"-----
Question:
Bronchial aery supplies lungs up to:
Options:
a) Teiary bronchioles
b) Respiratory bronchiole
c) Alveolar ducts
d) Terminal bronchiole
-----
",1,3
"-----
Question:
Which of the following drug is preferred in acute attack of asthma during labour
Options:
a) Salbutamol
b) Formeterol
c) Ipratropium
d) Zafirleukast
-----
",2,0
"-----
Question:
Dose response curves of salbutamol for bronchodilation and tachycardia are widely separated on dose axis. This information suggested that sulbutamol is
Options:
a) Highly potent cardiac stimulant
b) Highly efficacious bronchodilator
c) Highly toxic drug
d) Highly selective drug
-----
",3,1
"-----
Question:
Biphasic histopathology is seen in -a)  Rhabdomyomab)  Mesotheliomac)  Neurofibromatosisd)  Synovial sarcoma
Options:
a) bd
b) d
c) ab
d) ac
-----
",0,2
"-----
Question:
Drug metabolized by Glutathionation is
Options:
a) Benzodiazepines
b) Dapsone
c) Fosfomycin
d) Nicotinic acid
-----
",2,1
"-----
Question:
Trochlear nerve nucleus lies at the level of
Options:
a) Inferior cerebellar peduncle
b) Inferior colliculus
c) Superior colliculus
d) Superior cerebellar peduncle
-----
",1,1
"-----
Question:
Anterior vitreous cells are least likely to be found in
Options:
a) CMV
b) Serpiginous Choroidopathy
c) Chronic cyclitis
d) Retinitis pigmentosa
-----
",3,3
"-----
Question:
Choana is:
Options:
a) anterior nares
b) Posterior nares
c) Tonsils
d) Larynx
-----
",1,0
"-----
Question:
A 32-year-old male is a known hypertensive and is being planned for cholecystectomy. Which of the following anaesthetic agents is contraindicated in this person?
Options:
a) Propofol
b) Ketamine
c) Midazolam
d) Etomidate
-----
",1,3
"-----
Question:
A 20-year-old man is suspected of acute stimulant intoxication. His symptoms are most likely to resemble which of the following conditions?
Options:
a) Alcohol intoxication
b) Antisocial personality disorder
c) Mania
d) Obsessive-compulsive disorder
-----
",2,2
"-----
Question:
What abnormality does this child have?
Options:
a) Bruxism
b) Thumb sucking
c) Pica
d) Breath holding spell
-----
",2,2
"-----
Question:
In case control study of buccal carcinoma ?
Options:
a) CA is commoner in zarda pan users than non users
b) Zarda pan is a cause of buccal CA
c) Zarda pan is associated with buccal CA
d) If use of zarda pan is stopped, number of cases will reduce
-----
",2,2
"-----
Question:
Soap bubble appearance on Xray is seen in which bone tumor -
Options:
a) Osteogenic sarcoma
b) Giant cell tumor
c) Multiple myeloma
d) Chondroblastoma
-----
",1,1
"-----
Question:
Sequestrated lung is most commonly supplied by:
Options:
a) Bronchial artery
b) Subclavian artery
c) Pulmonary artery
d) Ascending aorta
-----
",3,0
"-----
Question:
The bone tumor seen in children with characteristic ""onion-peel"" periosteal reaction is?
Options:
a) Osteosarcoma
b) Giant cell tumor
c) Ewings sarcoma
d) Osteoid osteoma
-----
",2,1
"-----
Question:
Highest protein content is in
Options:
a) Red gram
b) Black gram
c) Soya bean
d) Bengal gram
-----
",2,2
"-----
Question:
Pigs are reservoir for -a)  T. Soliumb) T. Saginatac) Trichinella spiralisd)  Ancyclostoma
Options:
a) a
b) bc
c) ac
d) b
-----
",2,3
"-----
Question:
Jaundice at birth or within 24 hours of birth is commonly due to –
Options:
a) Erythroblastosis
b) Congenital hyperbilirubinemia
c) Biliary atresia
d) Physiological
-----
",0,1
"-----
Question:
In Alzheimer's disease, the pathology seen in the brain is -
Options:
a) Atrophy of parietal and temporal lobes
b) Atrophy of temporal lobes
c) Atrophy of temporal and occipital lobes
d) Atrophy of parietal and occipital lobes
-----
",0,0
"-----
Question:
Incidence of breech presentation at term is?
Options:
a) 1%
b) 3%
c) 7
d) 10%
-----
",1,1
"-----
Question:
Patient with HNPCC (hereditary nonpolyposis colon cancer) has genes with microsatellite instability. This is due to failure of which repair mechanism of DNA
Options:
a) Mismatch repair
b) Base excision repair
c) Homologous end joining repair
d) Non homologous end joining repair
-----
",0,0
"-----
Question:
A 35 yr old male presented with a 15 day history of proptosis in his right eye and pain on eye movement. There is difficulty in upward and downward gaze movements. CT scan showed a cystic lesion with a hyperdense opacity within it, located in the superior oblique muscle. What is the MOST probable diagnosis?
Options:
a) Dermoid
b) Hemangioma
c) Pseudotumor
d) Cysticercosis cellulosae
-----
",3,2
"-----
Question:
Remitting and relapsing features are associated with
Options:
a) Multiple Sclerosis
b) Guillain-Barre syndrome
c) Parkinson's disease
d) Subdural haematoma
-----
",0,0
"-----
Question:
External auditory meatus is derived from which cleft?
Options:
a) 1
b) 2
c) 3
d) 4
-----
",0,2
"-----
Question:
Which of the following is the most common cause of meningoencephalitis in children -
Options:
a) Mumps
b) Arbovirus
c) HSV
d) Enterovirus
-----
",3,3
"-----
Question:
Hypopigmented patches are seen in
Options:
a) Nevus ota
b) Nevus Ito
c) Nevus anemicus
d) Becker nevus
-----
",2,2
"-----
Question:
First order kinetics is: September 2005
Options:
a) Absorption of the drug is independent of the serum concentration
b) Elimination of the drug is independent of the serum concentration.
c) Elimination of the drug is propoional to the serum concentration
d) Absorption of the drug is propoional to the serum concentration
-----
",2,2
"-----
Question:
Negri bodies are characteristic of
Options:
a) Measles
b) Tetanus
c) HIV/AIDS
d) Rabies
-----
",3,0
"-----
Question:
Which of the following is not done for diagnosis of parotid tumor
Options:
a) MRI
b) CT
c) Open surgical biopsy
d) FNAC
-----
",2,2
"-----
Question:
Cremastric muscle is supplied by:
Options:
a) Ilioinguinal nerve
b) Iliohypogastric nerve
c) Genital branch of genitofemoral nerve
d) Femoral branch of genitofemoral nerve
-----
",2,2
"-----
Question:
Perforated trays are used with
Options:
a) Alginate impression material
b) Silicone impression material
c) Modeling compound
d) Impression waxes
-----
",0,0
"-----
Question:
While launching a community programme best method of action is –
Options:
a) Publicity drive
b) Talk to community leaders
c) Involvement of voluntary agencies
d) Organize lecture
-----
",1,0
"-----
Question:
Carcinoid syndrome produces valvular disease primarily of the
Options:
a) Venous valves
b) Tricuspid valve
c) Mitral valve
d) Aoic valve
-----
",2,2
"-----
Question:
Collapsing glomerulopathy, features:
Options:
a) Tuft necrosis
b) Mesangiolysis
c) Proliferation of parietal epithelium cells
d) Hyperophy of visceral epithelium cells
-----
",3,0
"-----
Question:
The function of P cells of the kidney is
Options:
a) H+ secretion
b) K+ reabsorption
c) Na+ reabsorption
d) Cl- secretion
-----
",2,0
"-----
Question:
Commonest cause of abdominal pain in children is -
Options:
a) Porphyria
b) Worm colic
c) Lead poisoning
d) Appendicitis
-----
",3,3
"-----
Question:
Which of the following is the etiology of Werner syndrome?
Options:
a) Increased length of telomere
b) Sho telomere with damaged DNA and loss of helicase
c) Increased advanced glycation end products
d) Decreased lipid peroxidation
-----
",1,1
"-----
Question:
Coronaviruses are recognized by club-shaped surface projections that are 20 nm long and resemble solar coronas. These viruses are characterized by their ability to
Options:
a) image_question
b) image_question
c) image_question
d) image_question
-----
",1,2
"-----
Question:
RNA can is detected by
Options:
a) Southern Blot Technique
b) Nohern Blot Technique
c) Western Blot Technique
d) South-Western Blot Technique
-----
",1,0
"-----
Question:
Adamantinoma affects
Options:
a) Radius
b) Humerus
c) Femur
d) Tibia
-----
",3,2
"-----
Question:
Death in copper sulphate poisoning occurs due to:March 2003
Options:
a) Renal failure
b) Cardiac arrest
c) Vascular collapse
d) Convulsions
-----
",0,0
"-----
Question:
Triple helix is seen in -
Options:
a) Collagen
b) DNA
c) Elastin
d) RNA
-----
",0,0
"-----
Question:
Oath is defined under the section
Options:
a) 40 IPC
b) 44 IPC
c) 51 IPC
d) 178 IPC
-----
",2,1
"-----
Question:
Which category of hypersensitivity involves complement activation?
Options:
a) 2
b) 3
c) 2 & 3
d) 4 & 2
-----
",2,1
"-----
Question:
Which of the following drugs cause oligospermia
Options:
a) Leflunomide
b) D-pencillamine
c) Methotrexate
d) Sulfasalazine
-----
",3,2
"-----
Question:
Insulin causes decrease in activity of which enzyme?
Options:
a) PFK-1
b) Glucokinase
c) Pyruvate Carboxylase
d) Acetyl CoA Carboxylase
-----
",2,0
"-----
Question:
Pfropf's Schizophrenia
Options:
a) Schizophrenia in professors
b) Schizophrenia in children
c) Schizophrenia in patients
d) Schizophrenia in doctors
-----
",1,2
"-----
Question:
Intercourse in closely related individual in relation -
Options:
a) Incest
b) Adultery
c) Bestiality
d) Tribadism
-----
",0,0
"-----
Question:
Which of the following aquaporin water channels is located on apical membrane of principal cells of the collecting duct
Options:
a) Aquaporin 1
b) Aquaporin 2
c) Aquaporin 3
d) Aquaporin 4
-----
",1,1
