,id,question,question_comment,option_a,option_a_comment,option_b,option_b_comment,option_c,option_c_comment,option_d,option_d_comment,correct_option
246,OIC-332-05-A,Quels éléments sont principalement utilisés pour l'orientation diagnostique initiale d'un état de choc?,Cette question évalue la compréhension des éléments clés utilisés pour identifier la cause d'un état de choc. Le piège courant est de penser que l'anamnèse est la seule source d'information.,Les éléments cliniques,Les signes vitaux et les symptômes physiques sont les premiers indicateurs de l'étiologie du choc.,L'anamnèse complète,"L'anamnèse est importante, mais elle est moins précoce que l'évaluation clinique initiale.",Les examens complémentaires,"Les examens complémentaires sont utiles pour confirmer le diagnostic, mais ne sont pas les premiers éléments utilisés.",Les antécédents médicaux,"Les antécédents médicaux sont importants, mais ne sont pas les éléments les plus importants pour l'orientation diagnostique initiale.",a
247,OIC-332-06-B,Quel examen est spécifiquement mentionné pour caractériser le profil hémodynamique d'un patient en état de choc?,Cette question évalue la compréhension des examens complémentaires utilisés pour diagnostiquer le type d'état de choc. Le piège courant est de choisir un examen qui évalue la gravité ou la cause du choc.,Échographie cardiaque,C'est l'examen spécifiquement mentionné pour caractériser le profil hémodynamique.,Lactates artériels veineux,Cet examen évalue la gravité du choc.,Radio de thorax,"Cet examen peut être utilisé pour identifier la cause du choc, mais pas spécifiquement pour le profil hémodynamique.",NFS,"Cet examen peut fournir des informations sur la gravité et la cause du choc, mais pas spécifiquement sur le profil hémodynamique.",a
248,OIC-332-08-A,Quelle est la première mesure symptomatique à prendre en cas d'état de choc?,Cette question évalue la compréhension des mesures immédiates à prendre en cas d'état de choc. Le piège courant est de se concentrer sur l'étiologie plutôt que sur la prise en charge initiale.,Oxygénothérapie systématique,C'est la première mesure symptomatique à prendre en cas d'état de choc pour améliorer l'apport en oxygène aux tissus.,Remplir le bilan paraclinique,Le bilan paraclinique est important mais doit être réalisé en parallèle des mesures symptomatiques immédiates.,Identifier l'étiologie du choc,L'identification de l'étiologie est cruciale mais doit être réalisée en même temps que les mesures symptomatiques.,Appeler le réanimateur,L'appel à l'aide est essentiel mais ne constitue pas la première mesure symptomatique.,a
249,OIC-332-09-A,Quelle est la première étape de la prise en charge du choc hémorragique ?,Cette question évalue la compréhension de l'ordre des actions à prendre en cas de choc hémorragique. Le piège courant est de se concentrer sur la transfusion sanguine.,"Mise en condition, surveillance et voies veineuses",C'est la première étape essentielle pour stabiliser le patient.,Identification de la cause de l'hémorragie et contrôle du saignement,"Bien importante, cette étape intervient après la mise en condition initiale.",Prévention et correction d'une hypothermie,"Une mesure symptomatique importante, mais secondaire à la mise en condition initiale.",Transfusion sanguine,"La transfusion sanguine est une étape importante, mais elle intervient après les mesures de stabilisation initiale.",a
250,OIC-332-10-B,Lequel des types de choc suivants est causé par une réaction allergique grave?,Cette question évalue la compréhension des différentes étiologies du choc. Le piège courant est de confondre le choc anaphylactique avec le choc cardiogénique.,Anaphylactique,C'est la bonne réponse. Le choc anaphylactique est déclenché par une réaction allergique grave.,Hypovolémique,Le choc hypovolémique est causé par une perte importante de sang ou de liquide.,Cardiogénique,Le choc cardiogénique est causé par un dysfonctionnement du cœur.,Septique,Le choc septique est causé par une infection grave.,a
251,OIC-332-11-B,Quelle est la première étape de la prise en charge d'un état de choc cardiogénique?,Cette question évalue la compréhension de l'ordre des actions à prendre en cas de choc cardiogénique. Le piège courant est de se concentrer sur les causes du choc sans tenir compte des mesures immédiates.,"Mise en condition, surveillance et voies veineuses",C'est la première étape essentielle pour stabiliser le patient.,Identifier la cause de l'état de choc cardiogénique,"L'identification de la cause est importante, mais elle doit suivre les mesures de stabilisation initiale.",Appel du réanimateur pour les tableaux non rapidement réversibles,"L'appel du réanimateur est une mesure à prendre en fonction de la gravité de la situation, pas la première étape.",Evaluer l’indication de drogue inotrope=dobutamine,La décision d'utiliser un médicament inotrope dépend de l'évaluation de la situation et ne doit pas être la première action.,a
252,OIC-332-12-B,Quelle est la première étape de la prise en charge du choc obstructif?,Cette question évalue la compréhension de l'ordre des actions à entreprendre en cas de choc obstructif. Le piège courant est de se concentrer sur les causes du choc sans tenir compte des mesures immédiates.,"Mise en condition, surveillance et voies veineuses","C'est la première étape fondamentale de la prise en charge du choc, quelle que soit sa cause.",Diagnostic de l'étiologie du choc,"Le diagnostic est important, mais doit suivre les mesures de stabilisation initiale.",Administration d'anticoagulants,"L'anticoagulation est un traitement spécifique à certaines causes de choc obstructif, pas une première étape.",Réalisation d'une échographie transthoracique,"L'échographie est utile pour le diagnostic, mais la stabilisation initiale est prioritaire.",a
253,OIC-332-13-A,Quelle est la première intention de prise en charge d'un état de choc anaphylactique?,Cette question évalue la compréhension de la première ligne de traitement du choc anaphylactique. Attention aux distracteurs qui mentionnent d'autres traitements importants.,Injection d'adrénaline par voie IM,C'est la première intention de traitement du choc anaphylactique.,Expansion volémique cristalloides,L'expansion volémique est importante mais secondaire à l'adrénaline.,Aérosols de β2-mimétiques,"Les β2-mimétiques sont utilisés en cas de détresse respiratoire associée, pas en première intention.",Méthylprednisolone IV,"La corticothérapie est un traitement préventif du rebond, pas une urgence initiale.",a
254,OIC-336-01-A,Lequel des éléments suivants est une caractéristique essentielle du coma?,Cette question évalue la compréhension de la définition du coma. Le piège courant est de confondre vigilance et conscience.,Altération aiguë de la vigilance et de la conscience,C'est la définition précise du coma.,Absence de réponse aux stimulations douloureuses uniquement,"Le coma implique l'absence de réponse à des stimulations verbales, tactiles et douloureuses.",Ouverture des yeux et un rythme veille-sommeil,"Ceci décrit la vigilance, qui peut être présente sans conscience.",Interaction spontanée avec l'environnement,"L'interaction avec l'environnement est une caractéristique de la conscience, pas du coma.",a
255,OIC-336-02-B,Quels centres nerveux sont impliqués dans l'éveil et la conscience?,Cette question évalue la compréhension des mécanismes physiopathologiques du coma. Le piège courant est de se concentrer uniquement sur les lésions cérébrales sans comprendre le rôle des centres nerveux.,Le tronc cérébral et le thalamus,Correct. Le tronc cérébral et le thalamus jouent un rôle crucial dans l'éveil et la conscience.,Le cervelet et le cortex cérébral,"Incorrect. Le cervelet est principalement impliqué dans l'équilibre et la coordination, tandis que le cortex cérébral est plus impliqué dans les fonctions cognitives supérieures.",L'hypothalamus et l'hippocampe,Incorrect. L'hypothalamus régit les fonctions autonomes et l'hippocampe est impliqué dans la mémoire.,Les ganglions de la base et le cervelet,Incorrect. Les ganglions de la base sont impliqués dans le mouvement et le contrôle moteur.,a
256,OIC-336-03-A,Quel est l'élément essentiel pour diagnostiquer un coma chez un patient?,Cette question évalue la compréhension de la définition d'un coma. Le piège courant est de se concentrer sur les aspects de l'évaluation du coma plutôt que sur son diagnostic initial.,"Absence de réponse du patient malgré des stimulations verbales, tactiles ou douloureuses",C'est la définition principale d'un coma.,Présence d'un pouls central,"La présence d'un pouls central exclut un arrêt cardiorespiratoire, mais ne définit pas un coma.",Évaluation de la profondeur du coma avec la Glasgow Coma Scale,"La Glasgow Coma Scale est utilisée pour évaluer la profondeur du coma, pas pour le diagnostiquer.",Absence de traumatisme,"L'absence de traumatisme exclut un coma traumatique, mais ne définit pas un coma en général.",a
257,OIC-336-05-A,Lequel des éléments suivants n'est PAS un signe d'orientation clinique devant un coma non traumatique?,Cette question évalue la compréhension des signes cliniques associés au coma non traumatique. Le piège courant est de choisir des éléments liés au traumatisme.,Fièvre,"La fièvre peut être un signe d'infection, une cause fréquente de coma non traumatique.",Ecchymoses,"Les ecchymoses sont plus souvent associées à un traumatisme, pas à un coma non traumatique.",Troubles oculomoteurs,"Les troubles oculomoteurs sont un signe courant de coma, qu'il soit traumatique ou non.",Présence d'un syndrome méningé,"Un syndrome méningé peut indiquer une infection cérébrale, une cause fréquente de coma non traumatique.",b
258,OIC-336-07-A,Quel est le traitement d'urgence pour une hypoglycémie entraînant un coma ou un trouble neurologique ?,Cette question évalue la compréhension du traitement immédiat d'une hypoglycémie sévère.,Sérum glucosé en IV direct (G30% 1 ampoule),C'est le traitement d'urgence pour une hypoglycémie entraînant un coma ou un trouble neurologique.,Jus d'orange,"Le jus d'orange peut être utilisé si la conscience est présente, mais pas en cas de coma.",Sucre en morceau,"Le sucre en morceau peut être utilisé si la conscience est présente, mais pas en cas de coma.",Réévaluation,"La réévaluation est importante, mais elle n'est pas le traitement immédiat d'une hypoglycémie sévère.",a
259,OIC-336-08-A,Quel signe parmi les suivants est caractéristique d'un engagement temporal interne chez un patient en coma?,Cette question évalue la compréhension des signes d'engagement chez un patient en coma. Le piège courant est de choisir un signe de détresse respiratoire ou un signe d'HTIC.,Mydriase unilatérale avec réponse motrice en décérébration du même côté lors de l’engagement temporal,Cette option décrit précisément le signe d'engagement temporal interne.,Score de Glasgow inférieur à 8,"Le score de Glasgow est un indicateur de gravité du coma, mais pas spécifique à l'engagement temporal.",Glycémie inférieure à 3 mmol/L,"La glycémie basse peut être un facteur contribuant au coma, mais pas un signe d'engagement temporal.",Atteinte du nerf optique (VI) uni- ou bi-latérale,"L'atteinte du nerf optique est un signe d'HTIC, pas d'engagement temporal.",a
260,OIC-336-10-B,"En cas de suspicion d'AVC ischémique, quel examen est plus sensible que le scanner et est préféré en première intention si disponible?",Cette question évalue la compréhension des indications de l'IRM en urgence en cas d'AVC ischémique.,IRM cérébrale,L'IRM est plus sensible que le scanner pour détecter les AVC ischémiques.,Scanner cérébral,"Bien que le scanner soit utile, l'IRM est plus sensible pour les AVC ischémiques.",Echographie cérébrale,L'échographie cérébrale n'est pas adaptée pour le diagnostic d'AVC ischémique.,Radiographie du crâne,La radiographie du crâne ne permet pas de visualiser les lésions cérébrales liées à un AVC ischémique.,a
261,OIC-336-11-B,"Sur une tomodensitométrie, quelle caractéristique permet de différencier une hémorragie intracrânienne d'un AVC ischémique?",Cette question évalue la compréhension des signes radiologiques distinctifs d'une hémorragie intracrânienne et d'un AVC ischémique.,Présence d'une hyperdensité spontanée au sein du parenchyme cérébral,C'est la caractéristique principale d'une hémorragie intracrânienne sur une tomodensitométrie.,Diminution de la densité dans la zone touchée,Une diminution de la densité est caractéristique d'un AVC ischémique.,Effondrement des ventricules,"L'effondrement des ventricules peut être observé dans les deux cas, mais n'est pas spécifique à l'hémorragie.",Présence d'un anévrysme visible,L'anévrysme est rarement visible en l'absence d'injection de produit de contraste iodé.,a
262,OIC-336-12-B,Quels sont les signes radiologiques d'un engagement cérébral?,Cette question évalue la compréhension des signes radiologiques spécifiques à l'engagement cérébral. Attention aux distracteurs qui mentionnent des anomalies cérébrales sans spécifier l'engagement.,"Déviation de la ligne médiane, disparition des ventricules et disparition de l'espace entre le lobe temporal et le tronc cérébral",Cette option liste les trois signes radiologiques clés d'un engagement cérébral.,Déviation de la ligne médiane et dilatation des ventricules,Cette option mentionne une caractéristique de l'engagement cérébral (déviation de la ligne médiane) mais inclut une anomalie non spécifique à l'engagement (dilatation des ventricules).,Disparition des ventricules et augmentation de la taille du lobe temporal,Cette option mentionne une anomalie possible dans l'engagement cérébral (disparition des ventricules) mais inclut une anomalie non spécifique (augmentation de la taille du lobe temporal).,Dilatation des ventricules et augmentation de la taille du tronc cérébral,Cette option liste deux anomalies non spécifiques à l'engagement cérébral.,a
263,OIC-336-13-A,Quelles sont les principales causes de coma non traumatique chez l'adulte et l'enfant ?,Cette question évalue la compréhension des différentes catégories de causes de coma non traumatique. Attention aux distracteurs qui peuvent sembler plausibles.,"Lésionnelles, métaboliques, infectieuses, endocriniennes, toxiques et épileptiques",Cette option liste les principales catégories de causes de coma non traumatique.,"Lésionnelles, vasculaires, infectieuses et métaboliques uniquement","Cette option manque les causes endocriniennes, toxiques et épileptiques.","Lésionnelles, infectieuses, vasculaires et endocriniennes uniquement",Cette option manque les causes métaboliques et toxiques.,"Lésionnelles, métaboliques et vasculaires uniquement","Cette option manque les causes infectieuses, endocriniennes et toxiques.",a
264,OIC-336-14-A,Quelle est la première mesure à prendre en cas de coma non traumatique chez un adulte?,Cette question évalue la compréhension des étapes initiales de la prise en charge d'un patient en coma. Le piège courant est de se concentrer sur les traitements spécifiques sans identifier la mesure d'urgence fondamentale.,Libérer les voies aériennes,C'est la première mesure essentielle pour assurer la respiration du patient.,Administrer du sérum glucosé,"L'administration de sérum glucosé est réservée aux cas d'hypoglycémie, après une évaluation.",Appeler le réanimateur,"Bien que l'appel à l'aide soit crucial, la libération des voies aériennes est prioritaire.",Mettre en place une perfusion de sérum physiologique,"La perfusion est une mesure importante, mais elle intervient après la sécurisation des voies aériennes.",a
265,OIC-336-15-B,"En cas de coma non traumatique avec un score de Glasgow inférieur à 8 et sans cause rapidement réversible, quelle est la première mesure thérapeutique à prendre?",Cette question évalue la compréhension des protocoles de prise en charge du coma non traumatique. Le piège courant est de se concentrer sur le maintien de l'homéostasie sans identifier la mesure immédiate.,Intubation orotrachéale et mise sous ventilation mécanique,C'est la mesure thérapeutique la plus urgente pour assurer une ventilation adéquate.,Maintien de la glycémie normale,"Bien important, ce n'est pas la première mesure à prendre en cas de risque d'asphyxie.",Préférer la perfusion de sérum physiologique à la perfusion de glucosé,"Cette mesure est importante pour l'homéostasie, mais pas la priorité immédiate.",Mobilisation et prévention des complications du décubitus,"Ces mesures sont importantes pour la prévention à long terme, mais pas urgentes en cas de coma.",a
266,OIC-342-01-A,Lequel des termes suivants décrit une perte de connaissance brève et spontanée avec amnésie des faits et perte du tonus postural?,Cette question évalue la compréhension de la définition d'une syncope. ,Malaise,"Le malaise est une sensation vague de mal-être, pas une perte de connaissance.",Lipothymie,La lipothymie est une sensation imminente de syncope sans perte de connaissance complète.,Syncope,C'est la définition correcte d'une syncope.,Crise comitiale,"Une crise comitiale est une manifestation liée à l'hyperactivité neuronale, pas nécessairement à une perte de connaissance.",c
267,OIC-342-02-B,Quel est le mécanisme physiopathologique principal d'un malaise?,Cette question évalue la compréhension des causes principales d'un malaise. Le piège courant est de se concentrer uniquement sur la syncope.,Hypoperfusion cérébrale,"C'est une cause principale du malaise, comme dans le cas de la syncope.",Dysfonctionnement de l'activité cérébrale,"C'est également une cause principale du malaise, comme dans le cas des crises épileptiques.",Problème cardiaque,"Bien que les problèmes cardiaques puissent contribuer à un malaise, ce ne sont pas le mécanisme physiopathologique principal.",Problème respiratoire,"Les problèmes respiratoires peuvent provoquer des malaises, mais ce ne sont pas le mécanisme physiopathologique principal.",a
268,OIC-342-04-A,Quelles sont les informations importantes à recueillir lors du diagnostic d'une syncope ou d'une lipothymie?,Cette question évalue la compréhension des éléments clés du diagnostic de syncopes et lipothymies. Attention à ne pas se focaliser uniquement sur les symptômes.,"Circumstances déclenchantes, caractéristiques cliniques et présence ou non de prodromes",Cette option correspond aux éléments clés du diagnostic mentionnés dans le contenu éducatif.,"Symptômes, durée de la perte de connaissance et traumatisme","Bien que ces éléments soient importants, ils ne couvrent pas l'ensemble des informations clés du diagnostic.","Survenue à l'effort, position pendant l'épisode et antécédents médicaux",Ces éléments sont importants mais ne constituent pas l'ensemble des informations clés du diagnostic.,"Fréquence des épisodes, âge du patient et température corporelle",Ces éléments ne sont pas mentionnés comme étant essentiels pour le diagnostic de syncopes et lipothymies.,a
269,OIC-342-06-A,Quelle est la principale différence entre une crise épileptique et une pseudo-crise?,Cette question évalue la compréhension de la distinction entre les crises épileptiques et les pseudo-crises. Un piège courant est de confondre les deux en raison de symptômes similaires.,"Une crise épileptique est causée par une activité électrique anormale du cerveau, tandis qu'une pseudo-crise est un comportement intentionnel ou inconscient.",Cette option est correcte car elle décrit la différence fondamentale entre les deux types de crises.,"Une crise épileptique est toujours accompagnée de perte de conscience, tandis qu'une pseudo-crise ne l'est pas.",Cette option est incorrecte car certaines crises épileptiques peuvent ne pas entraîner de perte de conscience.,Une crise épileptique est plus longue qu'une pseudo-crise.,Cette option est incorrecte car la durée des crises peut varier.,Une crise épileptique est plus grave qu'une pseudo-crise.,Cette option est incorrecte car la gravité des crises dépend de nombreux facteurs et ne peut pas être déterminée uniquement par la nature de la crise.,a
270,OIC-342-07-A,Quelles sont les causes possibles des syncopes/lipothymies?,"Cette question évalue la compréhension des causes des syncopes, en incluant les causes cardiovasculaires et non cardiovasculaires.","Hypotension, réflexe vagal, causes cardiaques",Cette option est correcte car elle liste les causes cardiovasculaires et non cardiovasculaires des syncopes.,Seulement des causes cardiaques,Cette option est incorrecte car elle ne mentionne pas les causes non cardiovasculaires des syncopes.,Seulement des causes non cardiaques,Cette option est incorrecte car elle ne mentionne pas les causes cardiovasculaires des syncopes.,Maladies infectieuses,"Cette option est incorrecte car, bien qu'elle puisse être une cause de malaise, elle n'est pas une cause directe de syncopes/lipothymies.",a
271,OIC-342-08-A,Quelles sont les causes neurologiques possibles d'un malaise chez un adulte ?,Cette question évalue la compréhension des causes neurologiques des malaises. Le piège courant est de choisir des causes non neurologiques.,Hypoglycémie,L'hypoglycémie est une cause neurologique de malaise.,Fracture de la jambe,"Une fracture de la jambe est une cause traumatique, pas neurologique.",Allergie aux arachides,"Une allergie aux arachides est une cause immunologique, pas neurologique.",Infection respiratoire,"Une infection respiratoire est une cause infectieuse, pas neurologique.",a
272,OIC-342-09-A,Quel est un exemple de cause non cardiaque et non neurologique de malaise avec perte de connaissance partielle ou totale?,Cette question évalue la compréhension des causes non cardiaques et non neurologiques de malaises. Le piège courant est de choisir une cause cardiaque ou neurologique.,Hypoglycémie,L'hypoglycémie est un trouble métabolique qui peut provoquer une perte de connaissance.,Angine de poitrine,L'angine de poitrine est une cause cardiaque de malaise.,AVC,Un AVC est une cause neurologique de malaise.,Migraine,La migraine est une cause neurologique de malaise.,a
273,OIC-342-10-A,Quelle est la gravité d'un malaise dont la cause est cardiaque?,Cette question évalue la compréhension de la gravité des malaises en fonction de leur cause. Le piège courant est de penser que tous les malaises sont de même gravité.,"Grave, nécessitant une hospitalisation avec surveillance continue du rythme cardiaque",C'est la bonne réponse. Les malaises cardiaques sont potentiellement très graves et nécessitent une surveillance médicale étroite.,"Modérée, nécessitant une consultation médicale dans les jours suivants",Cette option est incorrecte car les malaises cardiaques nécessitent une prise en charge immédiate et hospitalisation.,"Légère, pouvant être traitée à domicile avec des médicaments en vente libre",Cette option est incorrecte car les malaises cardiaques ne peuvent pas être traités à domicile.,"Indéterminée, nécessitant des examens complémentaires pour déterminer la cause","Bien que des examens complémentaires soient nécessaires, la gravité d'un malaise cardiaque est connue et nécessite une prise en charge immédiate.",a
274,OIC-342-11-A,"En cas de syncope ou lipothymie, quelles anomalies ECG peuvent avoir une valeur diagnostique immédiate ?",Cette question évalue la compréhension des indications et des anomalies décisives de l'ECG en cas de syncope ou lipothymie.,"Les anomalies du rythme cardiaque, comme la fibrillation auriculaire.",Vrai : certaines anomalies du rythme cardiaque peuvent être décisives en cas de syncope.,"Les anomalies de l'onde T, comme une inversion.",Faux : les anomalies de l'onde T peuvent être présentes dans divers contextes et ne sont pas toujours décisives en cas de syncope.,"Les anomalies de l'onde QRS, comme une large QRS.",Vrai : certaines anomalies de l'onde QRS peuvent indiquer un bloc de branche ou une autre anomalie cardiaque grave pouvant causer un syncope.,"Les anomalies de l'intervalle QT, comme un QT court.",Faux : un QT court peut être normal chez certaines personnes et n'est pas nécessairement un signe de syncope.,a
275,OIC-342-12-B,"En cas de malaise ou de perte de connaissance présumés d'origine épileptique, quelle est l'indication principale d'un électroencéphalogramme (EEG)?",Cette question évalue la compréhension des indications d'un EEG en cas de suspicion d'épilepsie. Le piège courant est de choisir une option qui ne correspond pas à l'indication principale.,Confirmer le diagnostic d'épilepsie,C'est l'indication principale d'un EEG en cas de suspicion d'épilepsie.,Évaluer la fonction cognitive,L'EEG n'est pas le meilleur outil pour évaluer la fonction cognitive.,Détecter une tumeur cérébrale,Une IRM est plus appropriée pour détecter une tumeur cérébrale.,Évaluer la présence d'une infection cérébrale,Une ponction lombaire est plus appropriée pour évaluer la présence d'une infection cérébrale.,a
276,OIC-342-13-B,Quels sont les examens de seconde intention utilisés pour diagnostiquer les syncopes et lipothymies?,Cette question évalue la compréhension des examens complémentaires utilisés dans le diagnostic des syncopes et lipothymies. Le piège courant est de choisir des examens de première intention.,"Monitoring ECG implantable, test d'inclinaison, étude électrophysiologique endocavitaire",Cette option correspond aux examens de seconde intention mentionnés dans le contenu éducatif.,Ionogramme sanguin et créatininémie,"Bien que l'ionogramme sanguin et la créatininémie soient des examens importants, ils ne sont pas spécifiquement des examens de seconde intention pour les syncopes et lipothymies.",Radiographie thoracique,La radiographie thoracique n'est pas un examen de seconde intention pour les syncopes et lipothymies.,Echographie cardiaque,"L'échographie cardiaque peut être utile dans certains cas, mais elle n'est pas spécifiquement mentionnée comme un examen de seconde intention pour les syncopes et lipothymies.",a
277,OIC-342-14-A,Quel élément clinique justifie un avis cardiologique dans les moins de 24 heures?,Cette question évalue la compréhension des éléments cliniques qui nécessitent un avis cardiologique urgent.  ,Perte de connaissance au cours d'un effort physique,C'est un élément clinique qui peut indiquer une problématique cardiaque nécessitant un avis cardiologique urgent.,Confusion après une perte de connaissance brève,Ce symptôme est plutôt lié à un avis neurologique.,Morsure de langue lors d'une perte de connaissance,Ce symptôme est plutôt lié à un avis neurologique.,Impression de déjà-vu avant une perte de connaissance,Ce symptôme est plutôt lié à un avis neurologique.,a
278,OIC-342-15-A,Quel est le geste d'urgence à effectuer en présence d'une crise convulsive généralisée?,Cette question évalue la compréhension des gestes d'urgence en cas de crise convulsive. Le piège courant est de choisir une option qui n'est pas appropriée ou sécuritaire.,Placer une cuillère dans la bouche de la personne,Incorrect. Cela peut provoquer des blessures et ne pas être nécessaire.,Tourner la personne sur le côté pour maintenir les voies respiratoires ouvertes,Correct. Cela permet d'éviter l'aspiration et de faciliter la respiration.,Donner de l'eau à la personne pendant la crise,Incorrect. La personne pourrait s'étouffer.,Tenir fermement la personne pour l'empêcher de se blesser,Incorrect. Cela peut aggraver les blessures et causer de la douleur.,b
279,OIC-342-17-B,"Quel est l'objectif principal du suivi cardiologique d'un patient présentant un malaise, une syncope ou une lipothymie de cause rythmique ?",Cette question évalue la compréhension de l'importance du suivi cardiologique dans la prévention de la mort subite.,Prévenir le risque de mort subite.,C'est l'objectif principal du suivi cardiologique dans ce contexte.,Diagnostiquer la cause exacte de la syncope.,"Bien que la cause soit importante, l'objectif principal est la prévention de la mort subite.",Améliorer la qualité de vie du patient.,"Bien que cela puisse être un effet secondaire positif, ce n'est pas l'objectif principal.",Évaluer la fonction cardiaque globale.,"L'évaluation de la fonction cardiaque est importante, mais l'objectif principal est la prévention de la mort subite.",a
280,OIC-342-18-B,"Quel est l'objectif principal de l'éducation du patient lors d'un malaise, d'une syncope ou d'une lipothymie réflexe?",Cette question évalue la compréhension de l'importance de rassurer le patient et de lui expliquer la bénignité de ces symptômes.,Rassurer le patient et lui expliquer la bénignité de ses symptômes.,C'est l'objectif principal de l'éducation du patient dans ce contexte.,Déterminer la cause exacte du malaise.,"La détermination de la cause est importante, mais l'objectif principal est la rassurance et l'éducation.",Prescrire des médicaments pour prévenir de futurs malaises.,La prescription de médicaments n'est pas toujours nécessaire et dépend de la cause du malaise.,Planifier des examens complémentaires pour écarter des pathologies graves.,"Les examens complémentaires sont parfois nécessaires, mais l'éducation du patient est primordiale en premier lieu.",a
281,OIC-342-19-B,Quel est l'objectif principal de l'objectif de connaissance OIC-342-19-B?,Cette question évalue la compréhension des objectifs de prise en charge d'un patient présentant un malaise et une hypotension artérielle orthostatique. ,"Connaître les recommandations et l'organisation du suivi d'un patient vu pour malaise, hypotension artérielle orthostatique",Cette option correspond à l'objectif principal de l'OIC-342-19-B.,Examiner les traitements du patient,"Bien que l'examen des traitements soit important, ce n'est pas l'objectif principal de l'OIC-342-19-B.",Éduquer le patient sur sa condition,"L'éducation du patient est une composante importante de la prise en charge, mais pas l'objectif principal de l'OIC-342-19-B.",Surveiller les sujets âgés pour des complications,"La vigilance chez les sujets âgés est importante, mais l'objectif principal de l'OIC-342-19-B est plus spécifique au suivi d'un patient avec un malaise et une hypotension orthostatique.",a
282,OIC-342-20-A,"En cas de crise comitiale chez un adulte, quel type de traitement anticonvulsivant est administré de courte durée?",Cette question évalue la compréhension des indications spécifiques pour les benzodiazépines en cas de crise comitiale.,Benzodiazépines,Les benzodiazépines sont des médicaments anticonvulsivants de courte durée d'action utilisés pour contrôler les crises comitiales.,Antiépileptiques de longue durée,"Les antiépileptiques de longue durée sont utilisés pour prévenir les crises, pas pour les contrôler en cours.",Analgésiques,"Les analgésiques soulagent la douleur, mais ne traitent pas les crises comitiales.",Antihistaminiques,"Les antihistaminiques sont utilisés pour traiter les allergies, pas les crises comitiales.",a
283,OIC-342-21-A,Quel est le principe des traitements de longue durée d'action à associer au traitement de courte durée d'action en cas de crise comitiale?,Cette question évalue la compréhension des principes de prise en charge de la crise comitiale. Le piège courant est de se concentrer uniquement sur le traitement de courte durée d'action.,Maintenir un niveau thérapeutique constant pour prévenir les crises futures.,Cette option est correcte car elle décrit le but des traitements de longue durée d'action.,Réduire la durée de la crise comitiale actuelle.,Cette option est incorrecte car elle décrit le rôle du traitement de courte durée d'action.,Augmenter l'efficacité du traitement de courte durée d'action.,Cette option est incorrecte car elle n'est pas le principal objectif des traitements de longue durée d'action.,Supprimer les causes de la crise comitiale.,Cette option est incorrecte car elle ne décrit pas le rôle des traitements de longue durée d'action.,a
284,OIC-347-01-A,Laquelle des affirmations suivantes décrit le mieux la rétention aiguë d'urine ?,Cette question évalue la compréhension de la définition de la rétention aiguë d'urine. Attention aux distracteurs qui peuvent évoquer des aspects de la rétention mais pas la définition précise.,Impossibilité soudaine et totale d'uriner malgré un besoin impérieux ou douloureux.,Cette option correspond à la définition de la rétention aiguë d'urine.,Difficulté à uriner avec un débit faible.,"Cette option décrit plutôt une dysurie, pas une rétention aiguë d'urine.",Urines fréquentes et urgentes.,"Cette option décrit plutôt une pollakiurie, pas une rétention aiguë d'urine.",Absence totale de sensation de besoin d'uriner.,"Cette option décrit plutôt une anurie, pas une rétention aiguë d'urine.",a
285,OIC-347-02-B,Quelle est la cause principale d'une rétention aiguë d'urine?,Cette question évalue la compréhension de la physiopathologie de la rétention aiguë d'urine. Le piège courant est de choisir une seule cause parmi les multiples possibilités.,Une obstruction mécanique,C'est une cause fréquente de rétention aiguë d'urine.,Une anomalie de contraction détrusorienne,C'est également une cause fréquente de rétention aiguë d'urine.,Un col vésical fermé,"Bien que le col vésical puisse être impliqué, ce n'est pas la cause principale de la rétention aiguë d'urine.",Un urètre dilaté,"Un urètre dilaté ne causerait pas une rétention aiguë d'urine, mais plutôt une incontinence.",a
286,OIC-347-03-A,Quelle est la principale cause d'obstruction mécanique de l'urine chez l'homme ?,Cette question évalue la compréhension des causes spécifiques de la rétention aiguë d'urine. Le piège courant est de choisir une cause générale sans se concentrer sur le sexe.,Hypertrophie bénigne de la prostate,C'est la cause la plus fréquente d'obstruction mécanique chez l'homme.,Cancer du col utérin,Cette cause est plus fréquente chez la femme.,Lithiase urinaire,"Bien que la lithiase urinaire puisse obstruer l'urine chez les deux sexes, ce n'est pas la cause la plus fréquente chez l'homme.",Neuropathies périphériques,"Les neuropathies périphériques peuvent causer une rétention aiguë d'urine, mais ce n'est pas une obstruction mécanique.",a
287,OIC-347-04-A,Quel est le symptôme principal d'une rétention aiguë d'urine ?,Cette question évalue la compréhension des symptômes clés de la rétention aiguë d'urine. Le piège courant est de confondre la rétention aiguë d'urine avec l'incontinence urinaire.,Douleur sus-pubienne et impossibilité d'uriner,C'est le symptôme principal de la rétention aiguë d'urine.,Incontinence urinaire et douleur abdominale,"Ce sont des symptômes d'incontinence urinaire, non de rétention aiguë d'urine.",Fièvre et dysurie,"Ces symptômes peuvent être associés à une infection urinaire, mais ne sont pas spécifiques à la rétention aiguë d'urine.",Troubles du transit et sensation de brûlure lors de la miction,"Ces symptômes peuvent être associés à d'autres problèmes gastro-intestinaux ou urinaires, mais ne sont pas spécifiques à la rétention aiguë d'urine.",a
