,id,question,option_a,option_b,option_c,option_d,correct_option
89,OIC-020-16-A,Quels sont les principaux médicaments à risque pour la grossesse?,"Isotrétinoïne (Roaccutane®, Acnetrait®, Curacne®, Procuta®)",Lithium (Téralithe®),Warfarine (Coumadine®),"Valproate de sodium (Dépakine®), carbamazépine (Tégrétol®)",a
90,OIC-020-18-A-,Quelle est la prise en charge des femmes enceintes fumeuses?,La femme enceinte peut continuer à fumer.,Elle doit arrêter immédiatement de fumer.,Il faut lui substituer une autre substance.,Toutes les options sont valables.,b
91,OIC-020-19-B,Le syndrome d'alcoolisation fœtale est caractérisé par le retard de croissance intra utérin.,Vrai,Faux,Peut être,"Non, pas du tout",a
92,OIC-020-20-A,Quelle est la principale méthode de dépistage de l'alcoolisation maternelle pendant la grossesse  ?,Interrogatoire clinique,Dosage du taux d'alcool dans le sang,Analyse des urines,Echographie,a
93,OIC-020-20-A-,Quels sont les principaux effets du cannabis sur la grossesse?,Retard de croissance intra-utérin,Prématurité,Syndrome de sevrage néonatal modéré,"Troubles de l'attention, difficulté d'apprentissage, troubles du sommeil",a
94,OIC-020-22-A,Quelle est la prévalence du syndrome de sevrage néonatal chez les enfants nés de mères ayant consommé des opiacés ou des traitements de substitution aux opiacés pendant la grossesse ?,60 % des cas,50 % des cas,40 % des cas,70 % des cas,a
95,OIC-020-24-A,Connaître les signes d’une infection bactérienne néonatale,Les signes généraux incluent la fièvre ou l’hypothermie.,"Les signes respiratoires comprennent la détresse respiratoire, la tachypnée et les apnées.","Les signes hémodynamiques sont caractérisés par une tachycardie ou une bradycardie, ainsi que des signes de choc.","Les signes neurologiques comprennent la somnolence, l’irritabilité, l’hypotonie et les convulsions.",a
96,OIC-020-24-A-,Connaître les signes d’une détresse respiratoire,Polypnée,Signes de lutte respiratoire,Cyanose et/ou saturation en oxygène basse,Intensité de la détresse respiratoire,a
97,OIC-020-25-A,Le retard de croissance intra-utérin (RCIU) est défini par un petit poids pour l'âge gestationnel (PAG). Le PAG sévère correspond à un PAG inférieur au 3e percentile. ,Le retard de croissance intra-utérin (RCIU) est défini par un petit poids pour l'âge gestationnel (PAG). Le PAG sévère correspond à un PAG inférieur au 3e percentile.,Le retard de croissance intra-utérin (RCIU) est défini par un petit poids pour l'âge gestationnel (PAG). Le PAG sévère correspond à un PAG inférieur au 10e percentile.,Le retard de croissance intra-utérin (RCIU) est défini par un petit poids pour l'âge gestationnel (PAG). Le PAG sévère correspond à un PAG inférieur au 5e percentile.,Le retard de croissance intra-utérin (RCIU) est défini par un petit poids pour l'âge gestationnel (PAG). Le PAG sévère correspond à un PAG inférieur au 15e percentile.,a
98,OIC-020-27-B,Quels sont les soins systématiques d'un nouveau-né en salle de naissance?,Soins initiaux au nouveau-né,Prise en charge d'allaitement normal et difficile,Anomalies de la croissance staturo-pondérale,Soins du cordon,a
99,OIC-020-27-B-,Quels sont les dépistages systématiques néonatals ?,"Phénylcétonurie, hypothyroïdie, insuffisance surrénalienne et Mucoviscidose","Hypoglycémie, hypocalcémie, hyperbilirubinémie et asphyxie neonatale","Drépanocytose, déficit en MCAD, ostéodystrophie congénitale","Hypertension artérielle persistante, hypothyroïdie congénitale, insuffisance surrénalienne",a
100,OIC-020-28-B,"Le dépistage des hanches chez le nouveau-né consiste en un examen clinique à la naissance puis à chaque consultation jusqu'à l'âge de la marche et recherche une asymétrie des plis et des longueurs des membres inférieurs, une limitation d'abduction <60° et une instabilité de la hanche par la manœuvre de Barlow.",L'examen clinique à la naissance,La manœuvre de Barlow,Les deux options précédentes,Aucune des options précédentes,c
101,OIC-020-28-B-,Quels sont les objectifs du suivi médical régulier des nouveau-nés à terme dans les 3 premières années de vie?,Promouvoir la qualité des premiers liens affectifs parents-enfant,Expliquer les bases de la puériculture,Assurer le suivi médical régulier,Vérifier la vaccination anti coqueluche des parents et informer du calendrier vaccinal de l'enfant,c
102,OIC-020-29-A,Quels sont les principaux facteurs de risque de complications néonatales chez le nouveau-né ?,Prématurité,Retard de croissance intra-utérin (RCIU),Infections bactériennes néonatales,Détresse respiratoire,a
103,OIC-020-30-A,Quel était le but de la loi sur l'interruption volontaire de grossesse (IVG) de 1975?,Protéger les femmes mineures,Dépénaliser l'avortement,Améliorer la démographie du pays,Faciliter l'accès à l'IVG pour toutes les femmes,b
104,OIC-020-31-B-,Quelle tranche d'âge réalise le plus grand nombre d'interruptions volontaires de grossesse (IVG) en France?,20-24 ans,25-29 ans,30-34 ans,35-39 ans,a
105,OIC-020-32-B-,Les structures de prise en charge des interruptions volontaires de grossesse comprennent :,Des établissements de santé,Des centres de planification familiale,Des médecins généralistes,Des sage-femmes,a
106,OIC-020-33-A-,Quelle est la technique médicamenteuse utilisée pour réaliser une interruption volontaire de grossesse ?,Médicamenteuse,Instrumentale,Les deux,Aucune des deux,a
107,OIC-022-04-B,Quel est le principal facteur prédictif de fertilité chez la femme?,Le poids,L'âge,La consommation de tabac,Les antécédents familiaux,B
108,OIC-022-04-B-,Quelle est la fréquence des rapports sexuels chez le couple ? ,De 2 à 4 fois par semaine,Moins de 2 fois par mois,Plus de 4 fois par semaine,Une fois par mois,a
109,OIC-022-05-A,Quelle est la principale cause d'infertilité chez l'homme?,Maladie testiculaire,Problème hormonal,Problème urologique,Problème génital,a
110,OIC-022-06-B,Le bilan de première intention pour une femme présentant des difficultés à procréer comprend plusieurs tests. Lesquels d'entre eux sont systématiquement réalisés?,Bilan hormonal J2 à J5,Echographie pelvienne J2 à J5,Hystérosalpingographie J5-J9,"Sérologie rubéole, toxoplasmose",a
111,OIC-024-01-A,Quelles sont les principales causes d'infertilité féminine?,Troubles du cycle menstruel,Etiologie tubo-péritonéale,Endométriose,Pathologie utérine ou cervicale,a
112,OIC-024-01-A-,Quelles sont les principales causes d’infertilité masculine ?,Anomalie de production des spermatozoïdes par les testicules,"Origine testiculaire : environnementales, génétiques ou pathologies testiculaires acquises",Origine centrale fonctionnelle ou tumeurs de la régions hypothalamo-hypophysaire...,"Production normale des spermatozoïdes, mais obstruction en aval du testicule",a
113,OIC-024-03-A,Quelles sont les techniques d'assistance médicale à la procréation (AMP) ?,Insémination intra-utérine (IIU),Fécondation in vitro classique (FIVc) ou assistée avec microinjection intra-cytoplasmique d'un spermatozoïde (ICSI),Congélation embryonnaire,Diagnostic pré-implantatoire (DPI),a
114,OIC-024-04-A-,Quelles sont les principales indications pour recourir à l'assistance médicale à la procréation (AMP)?,Pathologies de la reproduction,Risque de transmission d'une pathologie génétique particulièrement grave,Risque de transmission d'une pathologie virale,Accomplissement d'un projet parental chez un couple de femmes ou une femme non mariée,a
115,OIC-024-05-A,Une IIU peut être réalisée avec des spermatozoïdes sélectionnés à partir d’un prélèvement de sperme « frais » ou bien congelé.,Ses spermatozoïdes congelés peuvent être à partir des spermatozoïdes du conjoint (IAC) ou bien d’un tiers donneur (IAD).,"Les indications d’IAC avec spermatozoïdes « frais » sont : infertilité inexpliquée, infertilité cervicale, altérations modérées des paramètres spermatiques et troubles sexuels balistiques.","Les indications d’IAC avec spermatozoïdes congelés sont : spermatozoïdes conservés avant traitement gonadotoxique avec persistance de troubles sévères de la spermatogenèse au décours du traitement, spermatozoïdes conservés pour d’autres indications médicales et contexte à risque viral chez l’homme.","Les indications d’IAD avec spermatozoïdes congelés de donneur sont : azoospermie obstructive ou non obstructive avec ou sans échec à l’extraction chirurgicale de spermatozoïdes testiculaires ou épididymaires, échecs répétés d’ICSI d’indication masculine, pathologie génétique / cytogénétique masculine et couple de femmes ou femme non mariée.",a
116,OIC-024-05-A-,Quelles sont les principales indications de la fécondation in vitro avec ou sans microinjection intracytoplasmique?,L’infertilité tubaire,L’endométriose,Les échecs d’IIU ou d’inductions simples de l’ovulation,Les anomalies spermatiques sévères,a
117,OIC-024-06-B,Les principales indications du don d’ovocytes ou de spermatozoïdes sont :,"Infertilité sévère voire stérilité médicalement constatée (insuffisance ovarienne prématurée, azoospermie, autres altérations spermatiques très sévères)",Risque de transmettre une maladie génétique d’une particulière gravité à l’enfant à venir,Risque de transmettre une maladie virale d’une particulière gravité à l’autre membre du couple,"En cas d’échec d’AMP intraconjugale, dans certains cas, un don d’ovocyte ou de spermatozoïdes peut être proposé",a
118,OIC-024-06-B-,"Les principales indications médicales de préservation de la fertilité féminine, sont",Traitements gonadotoxiques utilisés dans le traitement du cancer,Traitements gonadotoxiques utilisés dans le traitement de pathologies non cancéreuses,Pathologies à risque d’insuffisance ovarienne prématurée,Autres cancers,a
119,OIC-024-07-B,"Quels sont les examens cliniques, biologiques et radiologiques minimales à réaliser avant le recours à l’AMP pour identifier les causes d'infertilité du couple et évaluer la balance bénéfice-risque d’une prise en charge en AMP ?","Exploration clinique des deux membres du couple, exploration du cycle et du statut ovarien, exploration utérine et/ou utéro-tubaire selon les cas, spermogramme, spermocytogramme, spermoculture et test de migration de survie des spermatozoïdes si approprié, échographie testiculaire voire des voies excrétrices spermatiques le cas échéant.","Exploration clinique des deux membres du couple, exploration du cycle et du statut ovarien, exploration utérine et/ou utéro-tubaire selon les cas, spermogramme, spermocytogramme, spermoculture et test de migration de survie des spermatozoïdes si approprié, échographie testiculaire voire des voies excrétrices spermatiques le cas échéant.","Exploration clinique des deux membres du couple, exploration du cycle et du statut ovarien, exploration utérine et/ou utéro-tubaire selon les cas, spermogramme, spermocytogramme, spermoculture et test de migration de survie des spermatozoïdes si approprié, échographie testiculaire voire des voies excrétrices spermatiques le cas échéant.","Exploration clinique des deux membres du couple, exploration du cycle et du statut ovarien, exploration utérine et/ou utéro-tubaire selon les cas, spermogramme, spermocytogramme, spermoculture et test de migration de survie des spermatozoïdes si approprié, échographie testiculaire voire des voies excrétrices spermatiques le cas échéant.",a
120,OIC-024-08-A,Quelles sont les principales complications liées à l'AMP ?,Le risque allergique.,Le syndrome d’hyperstimulation ovarienne.,Torsion d’annexe.,Les risques liés à la ponction ovarienne.,b
121,OIC-024-09-B,"Quand un enfant est diagnostiqué avec une maladie génétique, les parents ont-ils besoin d'un soutien médical et psychologique?","Oui, ils en ont besoin.","Non, ils n'en ont pas besoin.",Seulement le soutien médical.,Seulement le soutien psychologique.,a
122,OIC-024-09-B-,Quels sont les principes éthiques qui guident le médecin dans son travail ?,Le respect de l'autonomie.,La non-malveillance.,La bienveillance.,La justice.,a
123,OIC-024-10-B-,Quels sont les éléments pris en compte pour le dépistage prénatal de la trisomie 21 au 1er trimestre ?,Âge maternel et mesure de la clarté nucale,"Dosage des marqueurs sériques au 1er trimestre (PAPP-A, beta-HCG libre)",Âge maternel uniquement,Mesure de la clarté nucale uniquement,a
124,OIC-024-11-A,Quels sont les principaux signes échographiques d'une trisomie 21 ?,"Le nuque supérieure à 3,5 mm",Cardiopathie,Hypoplasie ou aplasie des os propres du nez,Fémurs courts,a
