,id,question,option_a,option_b,option_c,option_d,correct_option
2278,OIC-261-02-A,"Parmi les facteurs suivants, lequel est mentionné comme un facteur de mauvais pronostic dans la spondyloarthrite ?",L'absence de tabagisme.,L'absence de coxite.,Le début tardif de la maladie (après seize ans).,La résistance aux AINS.,d
2279,OIC-261-03-B,Le texte indique que le seuil de solubilité des urates correspond à quel niveau d'hyperuricémie ?,Inférieur à 360 µmol/l,Supérieur à 60 mg/l,360 µmol/l ou 60 mg/l,Variable selon l'individu,c
2280,OIC-261-03-B-,Quel est le seuil d'uricémie à partir duquel la cristallisation de l'urate de sodium se produit dans le plasma à 35°C ?,Inférieur à 360 µmol/l.,Supérieur à 600 µmol/l.,Supérieur à 360 µmol/l.,Variable selon le pH urinaire.,c
2281,OIC-261-04-A,Quelle est la localisation spécifique de la calcification décrite dans le contenu éducatif ?,Ligament croisé antérieur du genou,Ligament triangulaire du carpe,Ligament collatéral médian du coude,Ligament calcanéoplanétaire du pied,b
2282,OIC-261-04-A-,Quels éléments radiographiques sont spécifiquement mentionnés comme présents sur l'image ?,Érosion osseuse et ostéophytes,Calcification méniscale et cartilagineuse,Déminéralisation osseuse et élargissement articulaire,Corps étrangers intra-articulaires et fuite d'os,b
2283,OIC-261-05-B,"La présence de calcifications sur une radiographie du bassin, comme celles illustrées, est un signe radiologique associé à quelle pathologie ?",L'ostéoporose,L'arthrose,Les arthropathies microcristallines,La spondylarthrite ankylosante,c
2284,OIC-261-05-B-,Comment la prévalence de la goutte en France se compare-t-elle aux autres rhumatismes inflammatoires courants ?,Elle est inférieure à celle des rhumatismes inflammatoires courants.,Elle est égale à celle des rhumatismes inflammatoires courants.,Elle est supérieure à celle des rhumatismes inflammatoires courants.,Elle est similaire à celle des rhumatismes inflammatoires chroniques.,c
2285,OIC-261-06-B,"Quelle est la durée maximale typique pour atteindre le pic de symptômes lors d'une crise microcristalline aiguë, selon le texte ?",Plusieurs jours,Plusieurs semaines,Moins de 24 heures,Plusieurs mois,c
2286,OIC-261-06-B-,"Parmi les éléments suivants, lequel est considéré comme une comorbidité associée à la goutte selon le texte ?",Prise de diurétiques,Consommation excessive d'alcool,Traumatisme articulaire,Diabète,d
2287,OIC-261-07-B,Dans quelles situations le texte recommande-t-il de consulter un spécialiste pour la goutte ?,Lorsqu'une crise est traitée avec succès par colchicine.,Lorsqu'une crise débute après l'âge de 50 ans.,Lorsqu'il y a une goutte polyarticulaire.,Lorsqu'une crise est déclenchée par un traumatisme.,c
2288,OIC-261-08-A,"Outre les accès aigus, comment la goutte peut-elle se manifester sur le plan articulaire chez un patient connu ?",Uniquement sous forme d'atteinte des membres inférieurs.,Sous forme d'oligoarthrite ou de polyarthrite.,Uniquement sous forme d'atteinte chronique d'une seule articulation.,Uniquement sous forme d'atteinte du rachis.,b
2289,OIC-261-08-A-,Qu'est-il rapporté concernant la présence de microcristaux dans le liquide synovial inflammatoire lié aux arthropathies microcristallines ?,Ils sont toujours présents et abondants.,Ils sont systématiquement absents.,Leur présence est inconstante.,Ils sont présents uniquement en cas d'infection bactérienne associée.,c
2290,OIC-261-09-B,"Selon le contenu, où peut-on typiquement trouver un tophus cliniquement décelable ?",Dans le foie ou les reins.,Sur le cartilage articulaire.,"Sur l'hélix, la pulpe du doigt ou l'orteil.",Dans le liquide synovial.,c
2291,OIC-261-09-B-,Quel est l'intérêt de réaliser une créatininémie dans le cadre du diagnostic de la goutte ?,Pour mesurer directement le taux d'acide urique dans le sang.,Pour évaluer la fonction rénale et estimer le débit de filtration glomérulaire (DFG).,Pour détecter une éventuelle inflammation associée à la crise de goutte.,Pour déterminer la taille des cristaux d'urate dans l'articulation.,b
2292,OIC-261-10-B-,"Quel site articulaire est le plus fréquemment atteint lors d'une crise initiale de goutte, selon le texte ?",Le genou,L'épaule,L'articulation métatarsophalangienne (MTP) du gros orteil ou d'autres articulations du pied.,Le poignet,c
2293,OIC-261-11-B,"Quels sont les principaux facteurs à considérer pour choisir le traitement d'une crise de goutte, selon le texte ?",Uniquement le nombre d'articulations touchées et l'intensité de la douleur.,"Les comorbidités, les antécédents d'intolérance médicamenteuse, les interactions potentielles et le nombre/type d'articulations touchées.",Seulement l'âge du patient et la durée de la crise.,Uniquement la préférence du patient pour un traitement oral ou local.,b
2294,OIC-261-11-B-,"Parmi les recommandations hygiéno-diététiques suivantes, laquelle est spécifiquement mentionnée comme à interdire ?",La consommation de viande rouge.,La consommation de bière.,La consommation de jus de fruits.,La consommation de produits laitiers écrémés.,b
2295,OIC-261-12-B,"Où les tophi peuvent-ils se localiser, selon le texte ?",Uniquement autour des articulations atteintes.,Exclusivement dans les articulations interphalangiennes distales.,"Dans des sites électifs comme l'oreille, les coudes, les tendons, et parfois dans les articulations.",Uniquement dans les tendons calcanéen et patellaire.,c
2296,OIC-261-12-B-,Le contenu éducatif mentionne deux affections liées aux dépôts de PPCa. Laquelle de ces options représente correctement ces affections ?,Maladie d'Alzheimer et sclérose en plaques,Hémochromatose et hyperparathyroïdie primaire,Diabète de type 1 et hypertension artérielle,Fibromyalgie et syndrome de l'intestin irritable,b
2297,OIC-261-13-B,"Concernant le traitement des accès aigus de PPC, quelle est la principale précaution à prendre par rapport aux accès goutteux ?",Les AINS et la colchicine sont contre-indiqués.,L'infiltration intra-articulaire est la seule option thérapeutique.,"Il faut être plus prudent dans l'emploi des AINS et de la colchicine, et adapter les posologies.",Les patients atteints de PPC sont systématiquement plus jeunes que ceux atteints de goutte.,c
2298,OIC-261-13-B-,Quelle est la place des injections cortisoniques locales dans le traitement d'un accès aigu de cristaux d'hydroxyapatite ?,"Traitement de première intention, systématiquement recommandé.","Traitement de seconde intention, réservé aux cas réfractaires.",Contre-indiqué en raison des risques d'infection.,Utilisé en complément de la corticothérapie orale.,b
2299,OIC-261-14-A,Quelle est la catégorie de donneurs la plus fréquente selon le texte ?,Les donneurs décédés après arrêt circulatoire (DDAC).,Les donneurs vivants.,Les donneurs en état de mort encéphalique.,Les donneurs ayant présenté un arrêt cardiaque extra-hospitalier.,c
2300,OIC-261-14-A-,Le texte mentionne plusieurs types de greffes. Lequel des éléments suivants est classé comme un tissu plutôt qu'un organe transplantable ?,Cœur,Foie,Peau,Pancréas,c
2301,OIC-261-15-A,Quel test est effectué juste avant la transplantation pour évaluer la compatibilité immunologique et détecter d'éventuels anticorps préformés ?,Typage HLA du donneur et du receveur,Recherche d'anticorps anti-HLA chez le receveur,Test du cross-match,Détermination du groupe sanguin ABO,c
2302,OIC-261-15-A-,"Qu'est-ce qui caractérise principalement la situation actuelle concernant la transplantation d'organes, selon le texte ?",Un équilibre entre le nombre de donneurs et de receveurs.,"Une pénurie d'organes, où les besoins dépassent les possibilités.",Une diminution du nombre de patients inscrits pour une transplantation.,"Une augmentation du nombre de transplantations réalisées, dépassant les besoins.",b
2303,OIC-261-16-B,"Quel est le principe concernant la relation entre le donneur et le receveur dans le cadre du don d'organe, selon la loi de bioéthique ?",Identification mutuelle,Anonymat,Confidentialité partielle,Traçabilité limitée,b
2304,OIC-261-16-B-,Quels éléments cliniques caractérisent la mort encéphalique selon le texte ?,"Coma profond, réflexes du tronc cérébral présents, respiration spontanée présente.","Coma profond, aréactif, disparition des réflexes du tronc cérébral, absence de respiration spontanée.","Réactivité aux stimuli, réflexes du tronc cérébral présents, respiration spontanée présente.","Coma superficiel, réflexes du tronc cérébral présents, absence de respiration spontanée.",b
2305,OIC-261-17-B,"Lequel des éléments suivants est un critère clinique essentiel pour établir le diagnostic de mort encéphalique, selon le texte ?",La réalisation d'un électro-encéphalogramme nul.,L'abolition de tous les réflexes du tronc cérébral.,L'arrêt de la circulation encéphalique vérifié par angiographie.,L'absence de ventilation spontanée vérifiée par une épreuve d'hypoxie.,b
2306,OIC-261-17-B-,"Parmi les mécanismes d'action listés, lequel correspond aux inhibiteurs de la calcineurine ?",Déplétion des lymphocytes T circulants.,Inhibition de l'action de l'IL-2 sur son récepteur.,Inhibition du signal 1 d'engagement du récepteur T.,Inhibition de la prolifération cellulaire.,c
2307,OIC-261-18-B,"Concernant le donneur à cœur arrêté (DDAC), quelle est la première étape administrative après la constatation du décès par ECG ?",Interroger le registre national de refus (RNR).,Réaliser une angiographie cérébrale.,Effectuer un électro-encéphalogramme (EEG).,Obtenir l'autorisation de la famille.,a
2308,OIC-261-18-B-,"Quel dispositif permet à une personne de s'opposer au prélèvement de ses organes après son décès, selon le texte ?",Le consentement présumé,Le registre national des refus,La loi de bioéthique de 1994,Le témoignage des proches,b
2309,OIC-263-01-A,Quelles sont les deux principales protections mises en place en amont de la transplantation pour assurer la protection des futurs donneurs vivants ?,Le comité donneurs vivants et le Président du Tribunal judiciaire.,Le fabricant de l'organe et le chirurgien.,Le receveur et sa famille.,Le gouvernement et les associations de patients.,a
2310,OIC-263-01-A-,"Le texte indique que face à une opacité ronde bien circonscrite (syndrome nodulaire), quelle est l'hypothèse principale à considérer, malgré ses limites de sensibilité et spécificité ?",Une pneumonie infectieuse,Un cancer du poumon,Un anévrysme de la crosse aortique,Des plaques pleurales liées à l'amiante,b
2311,OIC-263-02-A,Qu'est-ce qui définit un volet costal selon le texte ?,Une fracture d'au moins trois côtes successives impliquant uniquement l'arc postérieur.,Une fracture d'au moins trois côtes successives impliquant uniquement l'arc antérieur.,La présence de deux foyers de fracture intéressant au moins trois côtes successives.,Une fracture d'au moins trois côtes successives avec mouvement paradoxal de l'hémithorax.,c
2312,OIC-263-02-A-,Lequel des éléments suivants permet de différencier un hémothorax d'un simple épanchement pleural liquidien sur un scanner thoracique sans injection ?,La présence d'un niveau hydro-aérique.,L'aspect biconvexe de la collection pleurale.,La densité du liquide pleural est supérieure à celle du sang.,La densité du sang (autour de 60 UH) est supérieure à celle du liquide pleural (0-20 UH).,d
2313,OIC-263-03-B,Lequel des examens suivants n'a pas de place dans le bilan d'un pneumothorax (PNO) ?,IRM,TEP-TDM au FDG,Scanner thoracique,Echographie pleurale,b
2314,OIC-263-03-B-,"Qu'est-ce qui caractérise un syndrome alvéolaire systématisé, selon le texte ?",Une opacité qui s'arrête au contact de la scissure pulmonaire délimitant le lobe atteint.,Une opacité qui s'étend au-delà de la scissure pulmonaire.,Une opacité associée à une perte de volume du lobe.,"Une opacité bilatérale et symétrique, péri-hilaire.",a
2315,OIC-263-04-B,"Parmi les lésions élémentaires décrites dans le texte, laquelle est spécifiquement associée à une destruction fibreuse irréversible du poumon et est corrélée à l'aspect histopathologique de la pneumonie interstitielle commune (PIC) ?",Les lignes septales.,Les réticulations intralobulaires.,Le rayon de miel.,Les micronodules centrolobulaires.,c
2316,OIC-263-04-B-,Quel est l'examen de choix pour préciser la localisation et caractériser une anomalie médiastinale détectée en radiographie ?,L'IRM médiastinale.,La radiographie de thorax en position latérale.,La TDM thoracique.,L'échographie transthoracique.,c
2317,OIC-263-05-B,Quels sont les éléments radiographiques permettant de diagnostiquer une atélectasie d'origine bronchique selon le texte ?,"Opacité systématisée à bords nets, absence de bronchogramme aérique, déplacement scissural concave vers le parenchyme sain, attraction des structures adjacentes, ascension de la coupole diaphragmatique homolatérale.","Opacité floue à bords mal définis, présence de bronchogramme aérique, déplacement scissural convexe vers le parenchyme sain, absence d'attraction des structures adjacentes, descente de la coupole diaphragmatique homolatérale.","Opacité systématisée à bords nets, présence de bronchogramme aérique, déplacement scissural concave vers le parenchyme sain, attraction des structures adjacentes, descente de la coupole diaphragmatique homolatérale.","Opacité floue à bords mal définis, absence de bronchogramme aérique, déplacement scissural convexe vers le parenchyme sain, attraction des structures adjacentes, ascension de la coupole diaphragmatique homolatérale.",a
2318,OIC-263-05-B-,Quel examen est généralement privilégié en première intention lorsque le pronostic vital est engagé en urgence ?,Radiographie thoracique,ECG,Scanner thoracique avec injection,Radiographie de profil,c
2319,OIC-263-06-A,Lequel des signes radiologiques suivants est caractéristique d'un thymus hypertrophié sur une radiographie thoracique de face ?,Refoulement des vaisseaux du hile pulmonaire.,Opacité postérieure compressive.,Signe du recouvrement hilaire (les vaisseaux du hile sont visibles à travers l'opacité).,Opacité symétrique et bien limitée.,c
2320,OIC-263-06-A-,"Quelles sont les caractéristiques générales d'une masse médiastinale observée sur une radiographie thoracique de face, selon le texte ?","Contours externes flous, contours internes visibles, angles de raccordement aigus.","Contours externes nets, contours internes non visibles, angles de raccordement obtus.","Contours externes nets, contours internes visibles, angles de raccordement aigus.","Contours externes flous, contours internes non visibles, angles de raccordement obtus.",b
2321,OIC-263-07-B,Les kystes bronchogéniques sont principalement situés dans quel compartiment médiastinal chez l'enfant ?,Antérieur,Postérieur,Moyen,Latéral,c
2322,OIC-263-07-B-,Quel est le seuil de PaO2 en air ambiant au repos et à l'état stable qui définit l'IRC grave selon le texte?,PaO2 < 70 mmHg,PaO2 > 60 mmHg,PaO2 < 60 mmHg,PaO2 > 70 mmHg,c
2323,OIC-263-08-B,"Quels signes cliniques sont spécifiquement mentionnés comme étant associés à une IRC obstructive (par exemple, BPCO) ?","Dyspnée d'effort, toux sèche, crépitants","Toux avec expectorations, sibilants, ronchi","Déformation squelettique, dysfonction diaphragmatique","Diminution du murmure vésiculaire (uniquement), augmentation du diamètre antéro-postérieur (uniquement)",b
2324,OIC-263-08-B-,Dans quel groupe de classification de l'HTP est classée l'HTP secondaire à une insuffisance respiratoire chronique (IRC) ?,Groupe 1,Groupe 2,Groupe 3,Groupe 4,c
2325,OIC-263-09-A,"Parmi les options proposées, laquelle est un signe d'insuffisance cardiaque droite pouvant compliquer l'HTP ?",Souffle diastolique d'insuffisance pulmonaire,Éclat de B2 au foyer pulmonaire,Hépatomégalie,Dyspnée d'effort,c
2326,OIC-263-09-A-,"Une diminution de la capacité pulmonaire totale (CPT) inférieure à 80% des valeurs prédites, mesurée par pléthysmographie, est caractéristique de quelle type d'IRC ?",IRC obstructive,IRC restrictive,IRC liée à une pathologie de la pompe ventilatoire,IRC liée à une pathologie de l'échangeur pulmonaire,b
2327,OIC-263-10-B,L'interprétation des EFR permet principalement de différencier deux grands types d'IRC. Lesquels?,IRC aiguë et IRC chronique.,IRC obstructive et IRC restrictive.,IRC due au tabagisme et IRC due à la pollution.,IRC avec hypoxémie et IRC sans hypoxémie.,b
2328,OIC-263-10-B-,"Quels sont les signes de gravité d'une décompensation d'IRC mentionnés dans le texte, évaluables par les gaz du sang?",Une PaO2 > 60 mmHg et un pH > 7.35.,Une PaO2 < 60 mmHg et une PaCO2 < 45 mmHg.,Une PaO2 < 60 mmHg et une acidose respiratoire non compensée (pH < 7.35 avec PaCO2 > 45 mmHg).,Une PaO2 > 80 mmHg et un pH < 7.30.,c
2329,OIC-265-01-A,"Quelles conséquences de l'IRC sont spécifiquement liées à l'hypercapnie, selon le texte ?",Polyglobulie et hypertension pulmonaire,"Asthénie, somnolence, altération des fonctions supérieures",Insuffisance respiratoire aiguë et rétention hydro-sodée,Vasoconstriction pulmonaire hypoxique chronique,b
2330,OIC-265-01-A-,"Quels sont les deux principaux mécanismes physiopathologiques mentionnés pour les maladies de l'échangeur pulmonaire dans le texte ?

a) Anomalie du rapport ventilation/perfusion et atteinte de la pompe ventilatoire.
b) Atteinte de la diffusion alvéolo-capillaire et atteinte de la commande ventilatoire.
c) Anomalie du rapport ventilation/perfusion et atteinte de la diffusion alvéolo-capillaire.
d) Diminution de la compliance thoracique et atteinte de la diffusion alvéolo-capillaire.",a,b,c,d,c
2331,OIC-265-02-B-,"Quelle est la durée minimale recommandée d'utilisation de l'oxygénothérapie de longue durée (OLD) à domicile, selon le texte ?",Uniquement pendant la nuit,Au moins 8 heures par jour,"Idéalement 24h/24, minimum 15h/j",Uniquement pendant l'effort physique,c
2332,OIC-265-03-B,"Le texte indique que l'IRC grave, définie par une PaO2 inférieure à 60 mmHg, est considérée comme une Affection de Longue Durée (ALD) et confère un avantage spécifique. Quel est cet avantage ?",Une indemnisation pour perte de revenus.,L'exonération du ticket modérateur.,Une majoration de la pension de retraite.,Un accès simplifié aux aides à domicile.,b
2333,OIC-265-03-B-,L'hypercapnie est-elle une contre-indication à l'oxygénothérapie ?,"Oui, l'hypercapnie sévère empêche l'utilisation de l'oxygène.","Non, l'oxygénothérapie peut être utilisée, mais nécessite une surveillance étroite de la PaCO2.","Oui, l'oxygénothérapie aggrave toujours l'hypercapnie.",Seulement dans les cas légers d'hypercapnie.,b
2334,OIC-265-04-B,Dans quel contexte une TDM thoracique est-elle généralement envisagée devant une IRC ?,Systematiquement au moment du diagnostic.,Pour remplacer la radiographie thoracique.,En cas de suspicion de pathologie interstitielle diffuse (PID).,Pour évaluer la fonction respiratoire globale.,c
2335,OIC-265-04-B-,"Parmi les caractéristiques suivantes, laquelle est spécifiquement mentionnée comme une caractéristique d'un purpura ?",Effacement à la vitro-pression.,Présence de peau saine entre les lésions.,Lésions de couleur verte.,Lésions douloureuses au toucher.,b
2336,OIC-265-05-A,"Lequel des éléments suivants est caractéristique d'un purpura vasculaire des vascularites, contrairement à un purpura thrombopénique ?",Une distribution non déclive et une absence d'atteinte muqueuse.,Une absence d'infiltration et une non-confluence.,"Une infiltration de la paroi vasculaire, souvent associée à une inflammation.",Une prédominance dans les zones de frottement et une atteinte muqueuse fréquente.,c
2337,OIC-265-05-A-,"Quelle est la conduite à tenir immédiate en cas de suspicion de purpura fulminans, avant tout examen complémentaire ?",Réaliser une ponction lombaire pour rechercher une méningite.,Administrer immédiatement des antibiotiques (céphalosporine de 3ème génération) et réaliser des hémocultures.,Mettre en place des précautions de contact.,Réaliser un bilan biologique complet avant toute intervention.,b
2338,OIC-265-06-A,"Outre la fièvre, quels sont les autres éléments cliniques majeurs suggérant un purpura fulminans ?","Signes de défaillance hémodynamique, signes neurologiques et purpura nécrotique/ecchymotique/extensif","Signes de déshydratation, maux de tête et douleurs abdominales","Signes d'infection respiratoire, toux et essoufflement","Signes de réaction allergique, urticaire et angio-œdème",a
2339,OIC-265-06-A-,Quels éléments doivent alerter sur la possibilité d'un syndrome tumoral chez un patient présentant un purpura thrombopénique ?,Fièvre et protéinurie.,Prise de médicaments.,"Hépatomégalie, splénomégalie et adénopathies.",Souffle cardiaque.,c
2340,OIC-265-07-A,Dans quel contexte spécifique la prescription d'hémocultures est-elle indiquée en cas de purpura ?,En cas de purpura thrombopénique isolé.,En cas de purpura vasculaire.,En cas de fièvre et/ou souffle cardiaque nouveau.,En cas de frottis sanguin anormal.,c
2341,OIC-265-08-A,Le texte mentionne plusieurs causes de purpura. Laquelle de ces options n'est PAS classée comme une cause de purpura vasculaire ?,Vascularite à dépôt de complexes immuns,Purpura fulminans,Purpura thrombopénique immunologique (PTI),Périartérite noueuse,c
2342,OIC-265-08-A-,Dans quelles circonstances une transfusion de plaquettes peut-elle être indiquée pour un purpura associé à une thrombopénie ?,En cas de thrombopénie légère sans hémorragie.,En cas de thrombopénie profonde et/ou d'hémorragie.,En prévention systématique de tout purpura.,Uniquement en cas de purpura isolé sans thrombopénie.,b
2343,OIC-265-09-B-,Qu'est-ce qui est généralement observé concernant les autres lignées cellulaires dans le frottis sanguin d'un patient atteint du syndrome mononucléosique ?,Présence de cellules blastiques,Anomalies dans la lignée érythrocytaire,Autres lignées hématopoïétiques sont normales,Diminution des granulocytes,c
2344,OIC-265-10-B-,"Parmi les éléments suivants, lequel est un signe général fréquemment rapporté lors de l'interrogatoire d'un patient présentant un syndrome mononucléosique ?",Douleurs abdominales.,Adénopathies.,Odynophagie.,Fièvre.,d
2345,OIC-265-11-A,Lequel des signes cliniques suivants est fréquemment associé à la primo-infection par Epstein Barr virus (EBV) selon le texte ?,Hépatomégalie,Splénomégalie,Douleurs articulaires,Angine rare,b
2346,OIC-265-11-A-,"Quel signe biologique est associé au syndrome DRESS, une cause non infectieuse de syndrome mononucléosique ?",Neutropénie,Thrombocytopénie,Hyperéosinophilie,Anémie,c
2347,OIC-265-12-B,"Dans quelles situations les équations SCORE2 ou SCORE2-OP ne doivent-elles pas être utilisées, selon le texte ?",Chez les patients présentant un risque cardiovasculaire faible ou modéré.,Chez les patients présentant un risque cardiovasculaire très élevé.,"Chez les patients atteints de diabète, d'insuffisance rénale chronique, d'hypercholestérolémie familiale ou ayant une pathologie athéromateuse avérée.",Chez les patients âgés de moins de 40 ans ou de plus de 70 ans.,c
2348,OIC-265-13-B,"Quelle est la relation entre l'hypertriglycéridémie et l'athérosclérose, selon le texte ?",Il n'y a aucune relation.,Le niveau de preuve est aussi élevé que pour le LDL-cholestérol.,"Le lien est probable, surtout en association avec un HDL bas.",L'hypertriglycéridémie est le principal facteur de risque.,c
2349,OIC-265-14-A,Quelles sont les deux principales catégories d'hyperlipidémies mentionnées dans le texte ?,Hypercholestérolémie pure et hypertriglycéridémie mixte.,Hyperlipidémies primaires et hyperlipidémies secondaires.,Hyperchylomicronémies et hypertriglycéridémies endogènes.,Dysbetalipoprotéinémie et hyperlipidémie combinée familiale.,b
2350,OIC-265-14-A-,Quels signes cliniques sont spécifiquement mentionnés comme étant associés aux hypertriglycéridémies sévères ?,Xanthomes tendineux et arc cornéen,Xanthélasma et xanthomes tendineux,Xanthomatose éruptive et lipémie rétinienne,Arc cornéen et lipémie rétinienne,c
2351,OIC-267-01-A,Lequel des éléments suivants est cité comme une cause médicamenteuse d'hyperlipidémie secondaire ?,Antibiotiques.,Antalgiques.,Corticoïdes.,Antihypertenseurs.,c
2352,OIC-267-01-A-,"Parmi les examens listés, lequel est principalement utilisé pour rechercher une cause thyroïdienne d'hyperlipidémie secondaire ?",Créatininémie,Protéinurie,Phosphatases alcalines,TSH,d
2353,OIC-267-02-B,"Quel est l'objectif de LDL-cholestérol recommandé pour un patient de plus de 40 ans, non atteint de diabète, d'hypercholestérolémie familiale, d'insuffisance rénale ou de maladie cardiovasculaire avérée, et présentant un risque cardiovasculaire élevé ?","< 1,4 mmol/L","< 1,8 mmol/L","< 2,6 mmol/L","< 4,9 mmol/L",b
2354,OIC-267-02-B-,Quel conseil est spécifiquement mentionné pour la prise en charge des hypertriglycéridémies modérées ?,Augmenter la consommation de sucres simples.,Privilégier les graisses saturées.,Réduire la consommation d'alcool.,Augmenter l'apport en glucides complexes.,c
2355,OIC-267-03-A,"Quelle est la fréquence approximative de l'AOMI chez les personnes de plus de 70 ans, selon le texte ?",Moins de 5%,Environ 10%,Plus de 20%,Environ 50%,c
2356,OIC-267-03-A-,Quels sont les principaux facteurs de risque de l'AOMI mentionnés dans le texte ?,"Infection, inflammation, traumatisme, stress","Âge, sexe féminin, sédentarité, faible cholestérol","Âge, sexe masculin, tabagisme, diabète, HTA, hypercholestérolémie, obésité, sédentarité","Alimentation riche en fibres, activité physique régulière, faible tension artérielle, absence de tabagisme",c
2357,OIC-267-04-A,"Quel critère diagnostique est spécifiquement mentionné comme étant moins fiable chez les patients atteints de diabète ou d'insuffisance rénale chronique pour le diagnostic de l'AOMI, et quel test alternatif est recommandé dans ces cas ?",L'IPS (Index Systolique de Pression) ; la pression au gros orteil.,La pression de cheville ; la pression brachiale.,La pression au gros orteil ; l'IPS.,La pression brachiale ; la pression de cheville.,a
2358,OIC-267-04-A-,"Lequel des examens suivants n'est PAS considéré comme un examen de première intention pour le diagnostic de l'AOMI, selon le texte ?",Épreuve de marche sur tapis roulant avec mesure des pressions de cheville,Mesure des pressions de cheville et calcul des IPS,Angioscanner de l'aorte et des artères des membres inférieurs,Écho-doppler de l'aorte et des artères des membres inférieurs,c
2359,OIC-267-05-A,Quel est l'objectif principal de la revascularisation en cas de symptômes au repos dans l'AOMI ?,Améliorer la qualité de vie du patient.,Traiter la lésion la plus significative.,Sauver le membre.,Réduire le risque cardiovasculaire global.,c
2360,OIC-267-05-A-,"Quelle est la conséquence la plus fréquente de l'ischémie aiguë d'un membre, malgré une prise en charge adaptée, selon le texte ?",Bons résultats (50%),Décès (10%),Amputations (25%),Séquelles (15%),c
2361,OIC-267-06-B,Comment le texte décrit-il le diagnostic de l'ischémie aiguë ?,Il est principalement basé sur des examens complémentaires.,Il est clinique et ne doit pas être retardé par des examens.,Il est établi par la présence de marbrures cutanées.,Il est défini par l'absence de douleur.,b
2362,OIC-267-06-B-,"Outre les membres inférieurs, quel autre territoire artériel est important à considérer en cas d'embolie, selon le texte ?",Les artères cérébrales.,Les artères rénales.,Les artères viscérales (notamment mésentériques).,Les artères pulmonaires.,c
2363,OIC-267-07-A,Quelle est la méthode chirurgicale de référence pour traiter une embolie sur une artère saine en cas d'ischémie aiguë ?,L'endartériectomie.,Le pontage.,L'embolectomie à la sonde de Fogarty.,La thrombolyse in situ.,c
2364,OIC-267-07-A-,Quel est le principal facteur de risque associé à l'anévrisme de l'aorte abdominale (AAA) mentionné dans le texte ?,Le sexe féminin,L'âge jeune,Le tabagisme,L'absence de lésions athéromateuses,c
2365,OIC-267-08-B,Qui est concerné par le dépistage des AAA selon les recommandations mentionnées dans le texte ?,Tous les adultes de plus de 50 ans.,Tous les patients atteints de maladies cardiaques.,Les hommes de 60 à 85 ans et les femmes de 60 à 85 ans hypertendues ou tabagiques.,Seulement les personnes ayant des antécédents familiaux d'AAA.,c
2366,OIC-267-08-B-,Quelle est la présentation clinique la plus fréquente d'un anévrisme de l'aorte abdominale (AAA) ?,Douleur abdominale ou lombaire associée à un choc hémorragique (rupture).,Asymptomatique.,Occlusion artérielle aiguë d'un membre inférieur.,Syndrome de l'orteil bleu.,b
2367,OIC-267-09-B,Dans quel contexte clinique la TDM thoraco-abdomino-pelvienne est-elle indiquée en urgence pour un AAA ?,Pour le dépistage de routine des AAA asymptomatiques.,Pour le suivi de la croissance d'un AAA connu.,En cas d'AAA douloureux ou de suspicion de rupture.,Pour évaluer la longueur de l'anévrisme et la présence de thrombus endoluminal avant toute prise en charge.,c
2368,OIC-267-09-B-,Quel est le principal objectif du traitement chirurgical d'un anévrisme de l'aorte abdominale (AAA)?,Limiter la croissance de l'anévrisme.,Prévenir la rupture de l'anévrisme.,Réduire les facteurs de risque cardiovasculaires.,Améliorer la fonction rénale.,b
2369,OIC-267-10-B,Quelle complication d'un anévrisme de l'aorte abdominale nécessite une prise en charge immédiate par embolectomie ?,Une fistule aorto-cave.,Une fistule aorto-digestive chronique.,Une ischémie aiguë de membre inférieur due à une embolie.,Un anévrisme douloureux.,c
2370,OIC-267-10-B-,Comment le débit sanguin digestif varie-t-il après un repas ?,Il diminue progressivement pendant plusieurs heures.,Il reste constant.,"Il augmente considérablement, atteignant un maximum environ une heure après le repas et durant environ 5 heures.",Il diminue immédiatement après le repas.,c
2371,OIC-267-11-A,Lequel des éléments suivants est un signe fonctionnel typique de l'ischémie intestinale aiguë ?,Éviction et fractionnement alimentaires.,Amaigrissement important.,"Douleur abdominale soudaine et intense, initialement sans signes péritonéaux.",Souffle abdominal constant.,c
2372,OIC-267-11-A-,Qu'est-ce qui définit une embolie pulmonaire (EP) à haut risque selon le texte ?,Une EP associée à une défaillance hémodynamique et/ou une mortalité > 25%.,Une EP associée à une défaillance hémodynamique et/ou une mortalité > 10%.,Une EP associée à une défaillance hémodynamique et/ou une mortalité > 50%.,Une EP associée à une défaillance hémodynamique et/ou une mortalité > 20%.,a
2373,OIC-267-12-B,"Parmi les éléments suivants, lequel est considéré comme un facteur de risque persistant mineur pour la MTEV?",Syndrome des antiphospholipides,Grossesse,Maladies inflammatoires chroniques,Fracture des membres inférieurs dans les 3 derniers mois,c
2374,OIC-267-12-B-,"Lequel des éléments suivants est cité dans le texte comme un facteur favorisant l'hypercoagulabilité, un des piliers de la triade de Virchow?",Stase veineuse prolongée.,Lésions de l'endothélium vasculaire.,Thrombophilies acquises ou héréditaires.,Interventions chirurgicales.,c
