id,question,option_a,option_b,option_c,option_d,correct_option
OIC-315-07-B,Quel est le type de néphropathie vasculaire qui peut être la cause ou la conséquence de la maladie rénale et est souvent associée à une hypertension artérielle?,Syndrome de microangiopathie thrombotique,HTA et Néphroangiosclérose malignes,Emboles de cristaux de cholestérol,La sténose de l’artère rénale,b
OIC-315-07-B-,Quelle est la lésion histologique associée au syndrome de microangiopathie thrombotique ?,Lésion de glomérulonéphrite,Lésion de vasculite,Lésion de microangiopathie thrombotique,Lésion de méningite,c
OIC-315-08-A,Quel est le mécanisme de la microangiopathie thrombotique (MAT) ?,Formation d'auto-anticorps anti-ADAMTS13,Mutation des gènes codant pour les protéines du complément,Infection par le virus VIH,Toutes les options précédentes,a
OIC-315-08-A-,Quel est le facteur de risque principal pour le développement du SHU typique ?,"Diarrhée sanglante à entérobactérie sécrétrice d'une Shigatoxine (E. Coli, Shigella)",Fatigue chronique avec anémie,Hépatite virale avec insuffisance rénale,Insuffisance cardiaque avec anémie,a
OIC-315-09-A,Quel est le diagnostic atypique lié à une anomalie de la voie alterne du complément ?,Insuffisance rénale aiguë,Anémie hémolytique,Thrombopénie,Shigellose atypique,d
OIC-315-09-A-,Quel est le type de sténose des artères rénales qui est plus fréquent chez l'homme?,Fibrodysplasie,Sténose atheromateuse,Sténose fibromusculaire,Sténose vasculaire,b
OIC-315-10-B,Quelle est la principale cause de fibrodysplasie de l'artère rénale ?,HTA de découverte récente et parfois sévère et symptomatique,Hypokaliémie et alcalose métabolique (hyperaldostéronisme secondaire),Sténose bilatérale de l'artère rénale,Insuffisance rénale chronique,b
OIC-315-10-B-,Quel est l'examen qui permet de visualiser directement les artères rénales sans toxicité rénale?,Échographie rénale,Tomodensitométrie spiralée,Angio-IRM,Doppler des artères rénales,c
OIC-325-01-A,Quelle est la caractéristique de la néphroangiosclérose bénigne?,Une obstruction des artères rénales,Un cancer rénal,Une endartérite fibreuse progressive,Une insuffisance rénale aiguë,c
OIC-325-01-A-,Quel est le diagnostic confirmatoire de la maladie des emboles de cholestérol?,Biopsie cutanée d'un livedo,Fond d'œil,Biopsie rénale,Angio-IRM,c
OIC-325-02-A,Où se forment la majorité des calculs urinaires?,Dans les voies urinaires,Dans les reins,Dans la vessie,Dans le système nerveux urinaire,b
OIC-325-02-A-,Quel est le sex ratio des personnes atteintes de lithiase urinaire?,1 homme pour 1 femme,2 hommes pour 1 femme,3 hommes pour 1 femme,4 hommes pour 1 femme,b
OIC-325-03-A,Quel est le type de calcul qui présente une densité UH comprise entre 500 et 900 ?,Phosphate de calcium,Oxalate de calcium,Phosphate ammoniaco-magnésien,Cystine,d
OIC-325-03-A-,Quels sont les principaux germes uréasiques responsables d'infections urinaires?,"Pseudomonas, Klebsielle, Proteus mirabilis","Escherichia coli, Staphylococcus aureus, Candida albicans","Streptococcus pyogenes, Haemophilus influenzae, Neisseria gonorrhoeae","Bacillus subtilis, Clostridium difficile, Enterobacter cloacae",a
OIC-325-04-B,Quelle est la caractéristique principale de la colique néphrétique?,Douleur aiguë dans la région lombaire,Douleur brutale par mise en tension de la voie excrétrice supérieure,Douleur chronique dans la région abdominale,Douleur diffuse dans le dos et les jambes,b
OIC-325-04-B-,Quels sont les facteurs favorisants la migration d’un calcul rénal dans l’uretère ?,Voyage et chaleur,Deshydratation et activité physique,Écarts de régime,Tous les facteurs mentionnés,d
OIC-325-05-B,Le traitement de la colique néphrétique simple consiste en :,Antibiotiques et anti-inflammatoires,AINS et analgésiques,Hydratation et diurétiques,Chirurgie immédiate,b
OIC-325-05-B-,Quelle est la recommandation pour la surveillance en première intention d'une colique néphrétique de la femme enceinte?,Expulsion immédiate,Dérivation des urines rénales,"Imagerie IRM 1,5T injecté",Surveillance clinique uniquement,b
OIC-325-06-B,"Quels sont les symptômes associés à un calcul urinaire, autre que la colique néphrétique ?",Hématurie,Infections urinaires,Insuffisance rénale,Fortuit,c
OIC-325-06-B-,Quels examens d'imagerie sont indiqués hors contexte d'urgence pour déterminer les dimensions et la localisation des calculs ?,Couple ASP-échographie,Echographie urinaire seule,Scanner abdomino-pelvien faible dose,TDM seule,a
OIC-325-07-A,Quel est l'examen biologique qui permet d'identifier les formes graves/compliquées de colique néphrétique ?,Bandelette urinaire,NFS,Ionogramme,CRP,a
OIC-325-07-A-,Quels sont les paramètres à analyser dans le bilan métabolique de première intention pour le diagnostic étiologique d'une lithiase urinaire ?,"pH, densité et BU des urines fraiches, volume total et créatinine des urines des 24 heures","calcémie, glycémie à jeun et uricémie du sang, cristallurie et SPIR du calcul","volume total et créatinine des urines fraiches, calcémie et glycémie à jeun du sang","pH, densité et BU des urines des 24 heures, volume total et créatinine des urines fraiches",b
OIC-325-08-A,Quelle est la cause principale de lithiase urinaire ?,Hyperparathyroidie primaire,Hypercalcémie chronique,Hypercalciurie idiopathique,Nephrocalcinose,c
OIC-325-08-A-,Quelle est la contre-indication à la lithotritie extra corporelle (LEC) ?,Trouble congénital ou acquis de l'hémostase et de la coagulation,Grossesse,Infection urinaire non traitée,Obstacle en aval du calcul,c
OIC-325-09-B,Quelles sont les situations où il est nécessaire de réaliser des GDS veineux?,Suspicion d’acido-cétose,Intoxications métaboliques responsables d’acidose métabolique,État de choc,"Troubles de la conscience, coma",a
OIC-325-10-A,Quel est le critère secondaire pour diagnostiquer un trouble acido-basique ?,Analyse d'un résultat de gaz du sang,Mesure du pH et de la gazométrie circulante sanguine,Étude des anomalies primitives de la PCO2,Évaluation des réponses compensatrices rénales ou respiratoires,b
OIC-325-10-A-,Quels sont les effets de l'inhibition du métabolisme cellulaire et du coma dans ce contexte?,Diminution des débits cardiaques et tissulaires,Dyspnée,Résistance aux catécholamines,Inhibition du métabolisme cellulaire et coma,d
OIC-325-11-A,Quelle est la caractéristique d'une acidose métabolique simple?,PaCO2 > PaCO2 attendue,PaCO2 < PaCO2 attendue,HCO3- < 22 mmol/L,TA = 16 ± 4 mmol/L,c
OIC-325-11-A-,Quelle est la conséquence d'un TAU > 0 dans une acidose métabolique hyperchlorémique?,Origine extrarénale de l'acidose,Origine tubulaire rénale,Acidose métabolique normochloremique,Acidose métabolique hyperkaliémique,b
OIC-325-12-A,Quelle est la cause principale de l'acidose respiratoire liée à une dysfonction des centres respiratoires?,Perte de contrôle SAS type central,Hypothyroïdie,Alcalose métabolique,Lésion des voies afférentes et efférentes,a
OIC-325-13-B,Quelle est l'indication principale pour l'alcalinisation dans les troubles acido-basiques aigus sévères?,Dans les acidocétoses,Dans les acidoses lactiques,Dans les acidoses hyperchlorémiques ou associées à certaines intoxications,Dans les troubles hydro-électrolytiques,c
OIC-325-13-B-,Quel est le principal organe responsable de la régulation externe de la kaliémie?,Le rein,Le foie,Les surrénales,Le tube digestif,a
OIC-325-14-A,Quels sont les éléments à prendre en compte pour le dosage de la kaliémie à la recherche d'une hyperkaliémie ?,IRA et IRC,Prescription et surveillance de médicaments altérant le métabolisme du potassium,"Trouble musculaire aigue, trouble de la conduction et du rythme cardiaque, état de choc, perte de connaissance",Tous les éléments précédents,d
OIC-325-15-A,Quels sont les risques d'arythmie ventriculaire associés à l'hyperkaliémie?,Aucun risque,Risque élevé de fibrillation ventriculaire,Risque modéré de tachycardie ventriculaire,Risque faible de rythme ventriculaire idiopathique,b
OIC-325-16-A,Quel est le traitement de choix pour une hyperkaliémie sévère avec signes neuromusculaires ?,Administration de sels de calcium et insuline-glucose,Administration d'un antagoniste membranaire et arrêt des médicaments hyperkaliémiants,Transfert du K vers le compartiment intracellulaire par insuline-glucose,Réalisation immédiate d'une échographie cardiaque,c
OIC-325-16-A-,Quel est le traitement d'urgence recommandé pour une hyperkaliémie sévère avec insuffisance rénale sévère?,Administration de bicarbonate de Na,Hémodialyse extrarénale,Administration de salbutamol en nébulisation,"Diurétiques de l'anse (furosémide, bumétanide)",b
OIC-325-17-A,Quel est le traitement de choix pour l'hyperkaliémie avec hypoaldostéronisme ?,Administration des résines échangeuses d'ions.,Diminution des apports potassiques alimentaires et intraveineux.,Correction d'une acidose métabolique modérée.,Traitement par 9α-fluorohydrocortisone.,d
OIC-325-17-A-,Quels sont les signes cliniques qui peuvent indiquer une hypokaliémie?,Diarrhée aigue ou chronique,Bilan initiale d’une HTA,Prescription et surveillance de médicaments altérant le métabolisme du potassium (diurétiques hypokaliémiants),Tous les signes cliniques mentionnés précédemment,d
OIC-325-18-B,Quels sont les signes digestifs de l'hypokaliémie?,Une constipation et un iléus paralytique (Syndrome d’Ogilvie),Un retard à la reprise du transit post-opératoire,Des diarrhées,Toutes les options sont correctes,a
OIC-325-18-B-,Quels sont les facteurs favorisant la survenue d'arythmie ?,Hypertrophie ventriculaire gauche et hypercalcémie,Cardiopathie ischémique sous-jacente et hypomagnésémie,Traitements par digitalique ou anti-arythmiques et torsade de pointe,Survenue d'une torsade de pointe et absence de signes ECG,b
OIC-325-19-B,Quelles sont les principales causes d'hypokaliémie avec pertes rénales?,Carence d'apport en potassium,Transfert excessif du compartiment extracellulaire vers le compartiment intracellulaire,Augmentation des pertes de potassium,"Hyperaldostéronisme II (Sténose artère rénale, HTA maligne)",d
OIC-325-19-B-,Quel est le risque associé à l'apport de glucose lors d'une correction initiale d'hypokaliémie sévère ?,Augmentation du rythme cardiaque,Diminution du rythme cardiaque,Sécrétion d'insuline induite par l'apport de glucosé,Risque de déshydratation,c
OIC-325-20-B-,Quelle est la conséquence d'un bilan hydrique non nul dans l'intracellulaire ?,Une hyperhydratation extracellulaire,Une déshydratation intracellulaire,Une hypo-osmolalité,Une hyperosmolalité,c
OIC-325-21-B,Quels sont les symptômes d'hyponatrémie sévère ?,"Nausées, confusion et céphalées","Vomissements, détresse cardio-respiratoire et somnolence","Troubles de conscience, coma et comitialité",Aucun symptôme spécifique,b
OIC-325-21-B-,Quels sont les critères diagnostiques du SIADH ?,Posm > 275 mOsm/kg et Uosm < 100 mOsm/kg,Euvolémie clinique et UNa > 30 mmol/L,Absence d'hypothyroïdie et absence d'insuffisance surrénale,Fonction rénale normale et absence de traitement diurétique récent,b
OIC-326-01-A,Quel est le rythme de correction recommandé pour une hyponatrémie ?,Plus de 10 mmol/L/j les 24 premières heures,Moins de 8 mmol/L/j les 24 heures suivantes,Entre 5 et 10 mmol/L/j les 48 premières heures,Il n'y a pas de rythme de correction recommandé,c
OIC-326-01-A-,Quels sont les facteurs qui augmentent le risque de myélinolyse centro-pontine lors de la correction d'une hyponatrémie chronique?,Hypokaliémie et hyperventilation,Hyperkaliémie et hypothermie,"Correction rapide (< 10 mmol/L/24 h) et contexte d'hypoxie, de malnutrition et d'éthylisme",Insuffisance rénale chronique et prise de diurétiques,c
OIC-326-02-A,Quelle est la définition biologique du diagnostic de déshydratation intracellulaire (DIC) ?,Hypernatrémie associée à une hyperviscosité plasmatique,Hypotension artérielle et tachycardie,Hyper-osmolalité plasmatique (> 300 mOsm/Kg H20) avec hypernatrémie,Fibrine sérique élevé et hémoglobine basse,c
OIC-326-02-A-,Quelle est la cause de l'hyperviscosité plasmatique sans hypernatrémie ?,Une perte d'eau rénale due à une absence de sécrétion d'ADH,Une anomalie des centres de la soif ou des osmorécepteurs hypothalamiques,Un trouble de l'équilibre acido-basique,Une perte d'eau extrarénale cutanée ou respiratoire,b
OIC-326-03-B,Quels sont les signes neurologiques qui peuvent être observés chez un patient présentant une hypernatrémie ?,Somnolence et asthénie,Fièvre d'origine centrale et crise convulsive,Coma et hémorragies cérébro-méningées,Troubles du comportement à type d'irritabilité,c
OIC-326-03-B-,Quelle est la cause la plus courante de diabète insipide?,Anomalies hypothalamiques,Absence d'accès libre à l'eau,Intoxication au NaCl,Déficit d'apport d'eau,b
OIC-326-04-B,Quelle est la formule utilisée pour estimer la quantité d'eau à administrer en cas d'hypernatrémie?,Déficit en eau = poids x (Natrémie/140) - 1,Déficit en eau = poids x Natrémie - 60,Déficit en eau = 60% x poids x ([Natrémie/140] – 1),Déficit en eau = poids x (140/Natrémie) + 1,c
OIC-326-04-B-,Quelle pathologie expose-t-elle à l'hypocalcémie ?,Insuffisance rénale chronique,Diabète sucré,Maladie de Crohn,Antécédents d'intervention sur le parathyroïdes,d
OIC-326-05-A,Quelle est la cause de l'hypocalcémie?,Une augmentation des entrées de calcium dans la circulation,Une diminution des pertes de calcium,Une augmentation des pertes de calcium et une diminution des entrées de calcium,Une diminution des pertes de calcium et une augmentation des entrées de calcium,c
OIC-326-05-A-,Quels sont les signes cliniques spécifiques à l'hypocalcémie?,Signes provoqués de Chvostek et de Trousseau,Douleur abdominale aiguë avec nausée,Fébrile avec diarrhée et vomissements,Épuisement généralisé avec fatigue,a
OIC-326-06-B,Quel est le risque potentiel lié à l'élargissement de l'intervalle QT en situation d'hypocalcémie?,Risque de fibrillation ventriculaire,Risque de bloc auriculo-ventriculaire,Risque de troubles du rythme cardiaque,Aucun risque particulier,c
OIC-326-06-B-,Comment distinguer l'hypocalcémie parathyroïdienne de celle d'origine extraparathyroïdienne ?,PTH basse (<10pg/mL),PTH élevée (>65 pg/mL),PTH moyenne (10-65 pg/mL),Tous les critères précédemment mentionnés,b
OIC-326-07-B,Quel est le critère qui permet d'éviter une erreur dans l'interprétation des résultats de calcémie totale et ionisée ?,La présence d'une hyperphosphatémie,Une valeur de PTH anormalement élevée,Le dosage de la vitamine D sanguine,L'âge du patient,a
OIC-326-07-B-,Quel est le traitement recommandé pour une hypocalcémie chez un patient présentant une insuffisance rénale chronique?,Administration de calcium per os,Administration de vitamine D hydroxylée en position 1,Administration de calcium et de vitamine D hydroxylée en position 1,Arrêt d'un traitement étiologique,b
OIC-328-01-A,Quelle est une cause non urologique des douleurs lombaires aiguës ?,Néphropathie glomérulaire,Infarctus mésentérique,Hépatite,Rachialgie,b
OIC-328-01-A-,Quels sont les diagnostics différentiels des douleurs lombaires aiguës ?,"Lombalgie commune ou secondaire, sciatique, hernie discale, spondylarthrose","Infectieuse, tumorale, vasculaire et cardiologique","Urologique, néphrologique, gynécologique et pulmonaire","Arthrose, spondyloarthrite et compression médullaire non traumatique",a
OIC-328-02-A,"Pour une cause urologique, il faut identifier : ",Une colique néphrétique compliquée,Une pyélonéphrite aigüe compliquée ou à risque de complication,Une torsion du cordon spermatique,Un abcès pyéloureteral,a
OIC-328-02-A-,Quels sont les examens complémentaires recommandés en cas de suspicion de colique néphrétique ?,"Biologiques : NFS, plaquettes, ionogramme, créatininémie. Imagerie : échographie + ASP ou tomodensitométrie abdomino-pelvienne sans injection de contraste.","Biologiques : ECBU, ionogramme, créatininémie. Imagerie : TDM AP non injecté puis éventuellement injecté en cas de doute diagnostic.","Biologiques : NFS, plaquettes, ionogramme, créatininémie. Imagerie : échographie ou idéalement TDM AP non injecté puis éventuellement injecté en cas de doute diagnostic.","Biologiques : ECBU, ionogramme, créatininémie. Imagerie : échographie + ASP",a
OIC-328-03-B,Quel est l'examen clé devant une cause secondaire d'origine rachidienne ou neurologique ?,Scanner thoraco-abdomino-pelvien,Échographie abdominale et pelvine,IRM,Radiographies standards,c
OIC-328-03-B-,Quel est le critère pour demander un bilan biologique en urgence en cas de douleur lombaire aiguë ?,Signe de gravité,Douleur projetée viscérale,Suspicion d'une cause secondaire,Orientation diagnostique neurologique,c
OIC-328-04-B,Quels sont les facteurs professionnels associés à la chronicité dans une lombalgie aiguë ?,"Arrêts de travail prolongés, recherche de bénéfices secondaires",Conflit professionnel,"Excès de sollicitude (famille, médecins)",Type d'activité professionnelle,a
OIC-328-04-B-,Quelle est l'âge d'apparition le plus fréquent de la constipation chez l'enfant?,6-12 mois,1-4 ans,5-8 ans,9-12 ans,b
OIC-328-05-A,Quelle est la durée minimale pour considérer que la constipation est chronique?,3 mois,6 mois,Un an,Plus de 2 ans,b
OIC-328-05-A-,Quels sont les mécanismes qui peuvent favoriser la constipation fonctionnelle ?,Défaut d'apport hydrique ou en fibres et régime lacto farineux exclusif,Troubles ioniques et insuffisance de poussée,Médicaments et hypertonie du sphincter,Obstacle anal et absence de contraction colique,a
OIC-328-06-B,Quel est l'examen fonctionnel qui évalue le temps de transit colique?,Manométrie ano-rectale,Temps de transit colique aux marqueurs radio-opaques,Défécographie,Déféco-IRM ou IRM pelvienne dynamique,b
OIC-328-06-B-,Quel est l'examen clinique qui permet de mettre en évidence une sensibilité en fosse iliaque gauche?,Examen abdominal,Examen proctologique,Toucher rectal,Examen périnéal dynamique,a
OIC-328-07-B,Quels sont les signes d'alarme pour une constipation secondaire?,Les signes d'alarme pour une constipation secondaire sont l'amaigrissement et les douleurs nocturnes.,Les signes d'alarme pour une constipation secondaire sont le syndrome rectal et la présence de masse abdominale.,Les signes d'alarme pour une constipation secondaire sont l'anémie et le syndrome inflammatoire.,Les signes d'alarme pour une constipation secondaire sont les biologies anormales et la présence de douleurs abdominales.,a
OIC-328-08-A,Quelle est la complication liée à l'encoprésie?,Fissure anale,Prolapsus rectal,Douleurs abdominales,Infections urinaires,d
OIC-328-08-A-,Quels sont les principes de prise en charge de la constipation chronique chez le nourrisson allaité?,Evaluation de l'alimentation de la mère et vérification de la reconstitution des biberons,Traitement médicamenteux pour le nourrisson,Prise en charge psychologique pour la mère,Pas de prise en charge spécifique,a
OIC-328-09-A,Quel est le diagnostic clinique du syndrome de l'intestin irritable (SII) ?,La présence d'une maladie organique digestive,L'absence de douleurs abdominales,La présence de douleurs abdominales associées à des troubles du transit en l'absence de toute maladie organique digestive,La présence d'une pathologie bénigne mais chronique avec une importante altération de la qualité de vie,c
OIC-328-09-A-,Quel est le délai minimum avant de pouvoir poser le diagnostic du syndrome de l'intestin irritable ?,Trois mois,Six mois,Un an,Deux ans,b
OIC-328-10-B,Quel est l'impact le plus important du syndrome de l'intestin irritable sur la qualité de vie des patients?,La douleur abdominale,Les troubles digestifs,Le retentissement social et professionnel,L'anxiété et la dépression,c
OIC-328-10-B-,Quel est le deuxième symptôme clé de la colopathie fonctionnelle ?,Douleur abdominale chronique,Trouble du transit,Ballonnement abdominal,Sensation de plénitude abdominale,b
OIC-328-11-A,Quels sont les éléments cliniques qui doivent amener à la réalisation d'une coloscopie pour éliminer une organicité?,Apparition récente ou une modification des symptômes,Terrain à risque de néoplasie colique (ATCD familial de cancer colorectal),Anomalie à l'examen physique abdominal,Résistance au traitement médical proposé,b
OIC-328-11-A-,"La coloscopie est réalisée le plus souvent sous anesthésie générale, après une préparation colique orale.",Sous anesthésie locale,Sans anesthésie,Après une préparation colique rectale,Avant une préparation colique orale,d
OIC-328-12-B,Quels examens complémentaires sont recommandés pour éliminer les diagnostics différentiels d'une colopathie fonctionnelle ?,"NFS, CRP et TSH","Examen parasitologique des selles, NFS et CRP","TSH, anticorps anti-transglutaminase et examen parasitologique des selles","NFS, CRP et examen parasitologique des selles",a
OIC-328-12-B-,Quel est le but principal de la prise en charge diététique dans la colopathie fonctionnelle?,Éliminer les symptômes digestifs,Améliorer l'appétit,Régulariser les mouvements intestinaux,Réduire le stress,c
OIC-330-01-A,Où siègent les hémorroïdes?,Dans la partie basse du canal anal.,Dans la partie haute du canal anal ou péri anal.,Dans le rectum.,Dans l'utérus des femmes.,b
OIC-330-01-A-,"Parmi les personnes ayant eu un symptôme hémorroïdaire, quel pourcentage a consulté pour cela ?",66%,33%,50%,75%,b
OIC-330-02-A,Quels facteurs peuvent contribuer à la survenue des signes hémorroïdaires selon la théorie mécanique ?,Les efforts de poussée et les selles dures,L'insuffisance veineuse et l'accouchement,La fragilisation du tissu de soutien ou matériel d'ancrage des hémorroïdes internes,Les deux théories sont équivalentes,c
OIC-330-02-A-,Quel est le niveau du revêtement épithélial au plexus hémorroïdaire interne ?,Malpighien,Intestinal,Épidermique,Musculaire,b
OIC-330-03-A,Quel est le diagnostic non invasif de la thrombose hémorroïdaire externe ?,Anuscopie,Palpation digitale,Imagerie par résonance magnétique,Biopsie,b
OIC-330-03-A-,Les signes hémorroïdiens chroniques peuvent associer :,Des brûlures anales défécatoires et post-défécatoires peu durables.,Une procidence de l'anus plus ou moins importante et réductible après la défécation.,Des saignements qui peuvent avoir une évolution périodique.,Toutes les options précédentes.,d
OIC-330-04-A,Quel est le premier signe clinique d'une thrombose hémorroidaire externe?,Une douleur aiguë dans la région anale,Un œdème de la selle,Un saignement rectal,Une fissure anale,a
OIC-330-04-A-,Quels sont les deux principaux diagnostics différentiels de la thrombose hémorroïdaire externe ?,Hémorragie rectale aiguë et fissure anale,Thrombose hémorroïdaire interne et tumor rectal,Fissure anale et tumor rectal,Hémorragie rectale aiguë et thrombose hémorroïdaire interne,a
OIC-330-05-A,Quelle est la première étape pour attribuer l'anémie ferriprive par saignement chronique à des hémorroïdes internes ?,Effectuer une biopsie digestive,Éliminer d'autres causes possibles de saignement,Prescrire immédiatement un traitement anti-hémorroïdaire,Interroger le patient sur son régime alimentaire,b
OIC-330-05-A-,Quel est le stade des hémorroïdes internes qui s'extériorisent en permanence à l'extérieur lors d'un effort de poussée?,A,B,C,D,d
OIC-330-06-A,Quelle est la conséquence possible d'une thrombose hémorroïdaire non traitée?,Résolution spontanée,Formation de varices,Chronicité des symptômes,Hémorragie massive,c
OIC-330-06-A-,Quel est le principal facteur favorisant la pathologie hémorroïdaire?,La génétique,La nutrition,L'environnement,Le physique,d
OIC-330-07-A,Quel est le traitement recommandé pour la thrombose hémorroïdaire externe ?,Incision ou excision,Anti-inflammatoires non stéroïdiens,Principes des traitements instrumentaux et chirurgicaux,Traitement de la constipation chronique,b
OIC-330-07-A-,Quelle est la quatrième règle du préambule thérapeutique pour les hémorroïdes?,Les traitements médicamenteux sont habituellement réservés aux symptômes aigus et proposés en cure longue.,Les procédés instrumentaux et chirurgicaux constituent le traitement de fond de la maladie hémorroïdaire interne et sont réservés à une prise en charge spécialisée.,Le traitement des hémorroïdes doit être réservé aux formes chroniques.,Les traitements médicamenteux sont habituellement réservés aux symptômes chroniques et proposés en cure longue.,b
OIC-330-08-A,Quel est le traitement recommandé pour une thrombose hémorroïdaire interne ?,L'aspiration sous anesthésie locale,La chirurgie ouverte,Le traitement médicamenteux avec des vasodilatateurs,La sclérose thermique,b
OIC-330-08-A-,Quel est le critère principal pour décider du traitement chirurgical dans une pathologie hémorroïdaire?,La taille des hémorroïdes,Les symptômes subjectifs de douleur ou de sangement,L'âge du patient,Le sexe du patient,b
OIC-330-09-A,Quel est le risque de complications suppuratives secondaires pour la thrombose hémorroïdaire externe ?,Élevé,Faible,Moyen,Inexistant,d
OIC-330-09-A-,Quelle est la caractéristique d'une tumeur intra parenchymateuse?,Détachée des annexes de l'encéphale,Développée à partir des méninges et nerfs crâniens,Développée à l'intérieur de l'encéphale lui-même,Issue d'une métastase,c
OIC-330-10-A-,Quel est le type de tumeur qui se développe à partir des cellules de la glie et qui présente une progression inéluctable vers un grade 4 ?,Glioblastome,Astrocytome,Oligodendrogliome,Méningiome,a
OIC-330-11-A-,Quel est le tableau clinique qui peut être associé à une tumeur de la région sellaire ?,Syndrome d'hypertension intracrânienne,Déficits neurologiques focaux,Épilepsie,Troubles endocriniens,d
OIC-330-12-A,"Quelle est la méthode d'imagerie qui permet de caractériser les propriétés de la tumeur, telles que son volume et sa localisation ?",Scanner cérébral sans injection,Scanner cérébral avec injection,IRM sans injection,IRM avec injection,c
OIC-330-13-A,Quels sont les signes d'alerte pour une hypertension intracrânienne (HTIC) ?,"Saignement intra-tumoral, œdème majeur et hydrocéphalie obstructive","Troubles de la vision, somnolence et coma","Épilepsie, état de mal et collapsus cardio-tensionnel","Perte de l'équilibre, douleur cérébrale et défaillance multi-viscérale",a
OIC-330-13-A-,Quel est le traitement recommandé pour une épilepsie chez un patient porteur d'une tumeur intra-cérébrale ?,Prise de corticoïdes,Administration de diurétiques,Privilégier les molécules de nouvelle génération,Chirurgie de résection de la tumeur,c
OIC-330-14-A,Quelle est la tumeur maligne développée aux dépens des mélanocytes?,Basocellulaire,Épidermoïde,Mélanome,Tumeurs induites par HPV,c
OIC-330-14-A-,Quel est le traitement recommandé pour les verrues ?,Traitement spécifique contre l'infection à HPV,Informer le patient de la bénignité des lésions et attendre leur régression spontanée,Destruction chimique ou physique des verrues,Aucun traitement n'est recommandé,b
OIC-330-15-A,Quel est le facteur de risque principal pour les carcinomes cutanés?,Phototype clair,Immunodépression,Exposition solaire,Antécédent familial de mélanome,c
OIC-330-15-A-,Quelles sont les marges recommandées pour la reprise chirurgicale d'un mélanome ?,"Marges de 0,5 cm pour tous les mélanomes",Marges de 1 cm pour les mélanomes intra épidermiques et de 2 cm pour les mélanomes superficiels,Marges de 1 à 2 cm pour les mélanomes avec un indice de Breslow inférieur ou égal à 1 mm,Marges de 2 cm pour tous les mélanomes,b
OIC-330-16-A,Quel est le type de lésion prédisposante qui peut être associée au carcinome épidermoïde?,Keratoses actiniques (seniles),Radiodermite,Ulcère chronique de jambe,Leucoplasie,a
OIC-330-16-A-,Quel est le facteur de risque d'évolution péjorative des carcinomes basocellulaires (CBC) ?,L'âge du patient,La taille de la lésion (>2cm),Le sexe du patient,"La localisation sur tempe, oreille ou lèvre",d
OIC-330-17-A,Quel est le facteur de risque principal pour les carcinomes épidermoïdes et basocellulaires?,Fumeur,Non-fumeur,Exposition au soleil,Vitamine D,c
OIC-330-17-A-,Quels sont les facteurs responsables du développement des naevi?,Seul le facteur intrinsèque est responsable,Les facteurs intrinsèques et extrinsèques sont tous deux responsables,Les facteurs extrinsèques ne jouent aucun rôle dans le développement des naevi,Seul le facteur extrinsèque est responsable,b
OIC-332-01-A,Quels sont les autres diagnostics différentiels des nævi?,"Kératose séborrhéique, Histiocytofibrome, Carcinome basocellulaire, Lentigo actinique","Botriomycome, Angiome thombosé, Lésion hématique plantaire","Mélanome, Kératose séborrhéique, Histiocytofibrome","Carcinome basocellulaire, Lentigo actinique, Botriomycome",a
OIC-332-01-A-,Quel est le facteur qui accroît le risque de transformation d'un naevus congénital géant en mélanome ?,La taille du naevus,L'absence de lésions satellites,La topographie latérale,Les microtraumatismes répétés,a
OIC-332-02-A,Quel est le critère pronostique le plus pertinent pour un mélanome ?,Ulcération,Index mitotique,Épaisseur maximale de la tumeur,Taille de la tumeur,c
OIC-332-02-A-,Quels sont les facteurs de mauvais pronostique au stade IV du mélanome?,Un taux de LDH élevé et une masse tumorale élevée,Des métastases cérébrales symptomatiques et/ou plus de 3 métastases cérébrales,Un nombre important de ganglions envahis,Une rupture capsulaire,a
OIC-332-03-B-,Quelle est la principale cause des kératoses actiniques?,Le virus HPV.,L'exposition excessive au soleil.,Les facteurs génétiques.,La mauvaise hygiène cutanée.,b
OIC-332-04-A,Quel est le caractère clinique visible dans la photographie A?,Nodule translucide recouvert de télangiectasies,Plaque érythématosquameuse bien limitée à bordure perlée,Tumeur nodulaire avec des zones d'hémorragie,Carcinome superficiel avec des métastases lymphatiques,b
OIC-332-04-A-,Quelle est la caractéristique secondaire du carcinome épidermoïde représenté dans l'image ?,Il a une base molle.,Il présente des bords inflammatoires.,Il est recouvert d'une épiderme intacte.,Il est circulaire et non ulcéro-végétant.,b
OIC-332-05-A,Quel est le critère secondaire pour diagnostiquer un mélanome?,Pigmentation hétérogène,Taille inférieure à 10mm,Bords irréguliers,Évolution récente,d
OIC-332-05-A-,Quel est le score histo-pronostique ISUP qui caractérise les tumeurs de la prostate les mieux différenciées?,Score 5,Score 4,Score 3,Score 1,d
OIC-332-06-B,Quel est le rang du cancer de la prostate par rapport aux principaux cancers en termes de mortalité ?,Premier,Deuxième,Troisième,Quatrième,c
OIC-332-06-B-,Existe-t-il une modalité de chimio-prévention pour le cancer de la prostate?,"Oui, il existe plusieurs options","Non, il n'y a pas de chimioprévention",Seulement pour les formes héréditaires,Il y a une prévention chimique mais elle est réservée aux patients déjà atteints,b
