id,question,option_a,option_b,option_c,option_d,correct_option
OIC-256-03-B,Quel est le traitement d'urgence pour une surinfection herpétique ?,Dermocorticoïdes forts,Traitement anti-viral (aciclovir) par voie orale ou IV,Antibiotiques,Injections de stéroïdes,b
OIC-256-03-B-,Quel est le choix d’un dermocorticoïde (DC) dépendant de quatre critères ?,"L’âge, la localisation des lésions, l’étendue à traiter et le caractère suintant des lésions.","La gravité de la dermatite atopique, les préférences du patient, le type de galénique et la quantité à appliquer.","Le sexe, l’âge, la localisation des lésions et le caractère suintant des lésions.","La gravité de la dermatite atopique, les préférences du patient, le type de galénique et la quantité à appliquer en fonction de l’âge du patient.",a
OIC-256-04-B,Quelle est la durée approximative pour voir apparaitre l’eczéma de contact après le contact avec l’allergène chez un individu déjà sensibilisé ?,12 à 24h,24 à 48h,1 à 3 jours,plusieurs semaines,b
OIC-256-04-B-,Quelle est la différence entre l'eczéma aigu et l'eczéma de contact allergique ?,L'eczéma aigu se développe sur le site d'application de l'allergène.,L'eczéma de contact allergique peut s'étendre progressivement sur le reste du corps.,L'eczéma aigu est plus grave que l'eczéma de contact allergique.,L'eczéma aigu se développe uniquement sur les paupières.,b
OIC-256-05-A,Quelle caractéristique est visible dans la figure 4 ?,L'érythème se limite à la zone d'application de l'allergène.,Les vésicules sont présentes sur les zones d'application de l'allergène.,L'érythème déborde de la zone d'application de l'allergène.,Les œdèmes sont présents uniquement sur les zones d'application de l'allergène.,c
OIC-256-05-A-,Quels sont les types d'allergènes qui nécessitent une exposition aux rayons ultraviolets UV pour provoquer un eczéma de contact ?,Les allergènes professionnels,Les photoallergènes,Les cosmétiques et les médicaments à application cutanée,Les produits alimentaires,b
OIC-256-06-A,Quel est le résultat d'un test épicutané irritatif ?,Un eczéma de contact avec des vésicules et un érythème.,Un simple érythème qui disparait en quelques heures.,L'absence stricte d'érythème.,Une réaction allergique généralisée.,b
OIC-256-06-A-,Quel est le but de l'application quotidienne de dermocorticoïde?,Lutter contre la desquamation cutanée,Eviter les récidives,Guérir l'eczéma en général une dizaine de jours,Prevenir le contact avec l'allergène,c
OIC-256-07-B,Quels sont les symptômes de la rhinite allergique?,"Prurit, anosmie, rhinorrhée et éternuements","Dyspnée, sifflements et oppression thoracique","Toux, rhinite et éternuements","Fievre, maux de tête et douleurs abdominales",a
OIC-256-07-B-,Quel est le risque pour un enfant de développer un asthme si les deux parents sont asthmatiques ?,25%,50%,75%,plus de 90%,c
OIC-256-08-B,Quels sont les éléments qui participent à l'obstruction de la paroi bronchique et des voies aériennes supérieures ainsi qu'à l'hypersécrétion de mucus ?,Une hyperplasie des glandes muqueuses et un épaississement de la membrane basale,Une hyperperméabilité vasculaire provoquant un œdème de la muqueuse et une hyperréactivité bronchique,Une hyperplasie et hypertrophie des cellules musculaires lisses et un remodelage bronchique,Tous les éléments mentionnés dans le texte,d
OIC-256-08-B-,Quels sont les arguments en faveur du caractère allergique de la rhinite ?,Association forte entre l'exposition à un allergène et la survenue des symptômes,Présence d'IgE spécifiques sans test cutané positif,Test cutané négatif avec présence d'IgE spécifiques,Absence de sensibilisation vis-à-vis de l'allergène,a
OIC-256-09-B,Quel est le résultat attendu d'une EFR pour confirmer un diagnostic d'asthme?,"Trouble ventilatoire obstructif (VEMS/CV > 0,7) non réversible",Gain de moins de 200mL et <12% par rapport à la valeur initiale sur le VEMS,"Trouble ventilatoire obstructif (VEMS/CV < 0,7) réversible sous bronchodilatateurs",Une spirométrie normale est toujours un résultat normal,c
OIC-256-09-B-,Quel est le type de prise en charge possible pour les asthmes professionnels et le syndrome d’irritation bronchique?,Traitement médical uniquement,Prise en charge en Maladie Professionnelle / Accident du travail,Chirurgie respiratoire,Réadaptation professionnelle,b
OIC-256-10-B,Quels sont les allergènes présents dans l'atelier de boulanger ?,"Blé, acarien de farine, latex","Latex, aldéhydes, ammoniums","Persulfates, isocyanates, ammoniums","Blé, acarien de farine, persulfates",a
OIC-256-10-B-,Quel est le critère pour déterminer si l'asthme est contrôlé?,Les symptômes d'asthme ne sont pas contrôlés,Il y a une obstruction bronchique : VEMS/CVF < 0.7 ou VEMS < 80%,Les exacerbations sont fréquentes et nécessitent plus de 2 cures de corticothérapie système l'année précédente,"Les symptômes d'asthme sont contrôlés, les exacerbations sont rares et il n'y a pas d'obstruction bronchique",d
OIC-256-11-A,Quelle est la caractéristique de l'exacerbation d'asthme qui nécessite un diagnostic ?,L'augmentation progressive des symptômes durant moins de deux jours.,La non-calme par les bronchodilatateurs d'action rapide utilisés de façon fréquente et en quantité importante.,Le retour à l'état habituel après une modification du traitement.,Toutes les options précédentes sont correctes.,d
OIC-256-11-A-,Quels sont les signes qui indiquent une défaillance respiratoire chez un enfant ou un adulte souffrant d'une exacerbation d'asthme ?,"Parle avec des phrases courtes, FC > 120/min, SpO2 < 90% en air","Troubles de la conscience, bradycardie, collapsus, silence auscultatoire","Augmentation de la FR > 25/min, FC > 100/min, SpO2 < 95% en AA","Fievre élevée, nausées, vomissements",b
OIC-257-01-A,Quels sont les signes radiologiques (RP) d'une distension thoracique?,Aplatissement des coupoles diaphragmatiques et horizontalisation des côtes sans hyperclarté des champs pulmonaires,Hyperinflation des poumons avec déplacement du milieu clair des poumons vers le haut,Horizontalisation des côtes sans aplatissement des coupoles diaphragmatiques et hyperclarté des champs pulmonaires,Hyperclarté des champs pulmonaires avec aplatissement des coupoles diaphragmatiques et horizontalisation des côtes,d
OIC-257-01-A-,Quelle est la condition pour parler de réversibilité complète en explorations fonctionnelles respiratoires (EFR) ?,"VEMS/CV ≥ 0,7 et VEMS > 70% post bronchodilatateur",Réversibilité post bronchodilatateur de plus de 200mL et augmentation de ≥12% de la valeur avant bronchodilatateur,"VEMS/CV < 0,5",VEMS > 80% post bronchodilatateur,a
OIC-257-02-B,Quels sont les tests immuno-allergiques utilisés?,Seuls les patch tests,Les prick-tests et le dosage des IgE spécifiques,Les i dr sans les prick-tests,Aucun test immuno-allergique n'est utilisé,b
OIC-257-02-B-,Quelles sont les professions qui présentent un risque élevé d'asthme professionnel ?,"Les travailleurs de l'éducation, les infirmières et les médecins","Les ouvriers du bâtiment, les employés des industries chimiques et les agriculteurs","Les travailleurs de la santé, les enseignants et les professionnels de l'informatique","Les artistes, les musiciens et les écrivains",b
OIC-257-03-B,Quel est le facteur de risque de décès par l'asthme?,ATCD d'exacerbation sévère ayant nécessité un passage en réanimation ou ayant nécessité une intubation et une ventilation mécanique,Hospitalisation ou visite aux urgences pour asthme dans l'année précédente,Prise actuelle ou arrêt récent d'une corticothérapie orale,Mauvaise observance thérapeutique : arrêt ou absence de corticostéroïdes inhalés (CSI),a
OIC-257-03-B-,Quels sont les traitements médicamenteux utilisés pour la rhinite allergique?,Anti-histaminiques par voie orale uniquement,Rhino-corticoïdes uniquement,"Anti-histaminiques et corticoïdes, seuls ou en association",Aucun traitement médicamenteux n'est utilisé,c
OIC-257-04-A,Quels sont les deux traitements qui doivent être prescrits en association pour l'asthme?,BDCA et BDLA,CSI et ALT,BDLA et anti-leucotriène,CSI et BDCA,d
OIC-257-04-A-,Quel est l'objectif d'une éducation à la manipulation du dispositif d'inhalation?,Fournir des informations sur les effets secondaires des médicaments,Vérifier la technique de prise du traitement inhalé,Donner des conseils sur l'alimentation du patient,Expliquer les causes de l'asthme,b
OIC-257-05-A,Quels sont les éléments à surveiller lors du traitement de fond de l'asthme ?,"L'évaluation de l'observance thérapeutique, la recherche d'effets secondaires et la technique de prise",La seule efficacité du traitement,Seulement l'évaluation systématique de la technique de prise,L'évaluation de l'observance thérapeutique uniquement,a
OIC-257-05-A-,Quel est l'objectif de la corticothérapie dans le traitement d'une crise d'asthme ?,Réduire les symptômes,Éviter les complications,Améliorer la qualité de vie,Réduire l'inflammation et contrôler les symptômes,d
OIC-257-06-A,Quels sont les compétences que le patient doit acquérir grâce à l'éducation thérapeutique?,Comprendre les mécanismes de sa maladie et connaître les signes de la perte de contrôle,Mesurer et interpréter son DEP et maîtriser l'utilisation des dispositifs d'inhalation,Connaître les mécanismes d'action et indications des traitements et mettre en place le plan d'action,Toutes les compétences mentionnées ci-dessus,d
OIC-257-06-A-,Quelle est une mesure d’éviction allergénique pour les animaux domestiques ?,Les animaux doivent rester à l’intérieur et accéder à la chambre à coucher,Les animaux doivent rester à l’extérieur et ne pas accéder à la chambre à coucher,Utiliser des housses anti-acariens pour les couettes et oreillers,Privilégier une température ambiante supérieure à 20°C,b
OIC-257-07-A,Quel est le résultat de l'asthme mal contrôlé?,Sédentarité,Absentéisme scolaire ou professionnel,Obésité,Diabète,b
OIC-257-07-A-,Quelle est la durée minimale pendant laquelle la fièvre doit durer pour être considérée comme 'prolongée'?,2 semaines,3 jours,3 semaines,1 semaine,c
OIC-257-08-A,Quel est le type de cause qui n'est pas infectieux?,Inflammatoire,Néoplastique,Endocrinien,Allergique,b
OIC-257-08-A-,Quel est l'examen physique complet qui doit être effectué dans l'enquête étiologique d'une fièvre prolongée ?,b,c,d,e,a
OIC-260-01-A,Quelles sont les principales infections responsables de la fièvre prolongée chez l'enfant ?,"infections virales : EBV, CMV","parasitaires : toxoplasmose, paludisme (récurrence)","bactériennes : tuberculose, infections urinaires, Bartonellose (forme systémique plus fréquente que chez l'adulte)",infections virales : VIH,c
OIC-260-01-A-,Quelles sont les principales causes non infectieuses de fièvre prolongée chez l'enfant ?,"Cancers, maladies inflammatoires ou auto-immunes, médicaments et causes diverses.","Maladies cardiaques, diabète, hypertension artérielle et obésité.","Affections neurologiques, troubles du sommeil, stress et anxiété.","Cancers, maladies inflammatoires ou auto-immunes, médicaments et causes diverses, notamment KAWASAKI.",d
OIC-260-02-B,Quels sont les examens d'imagerie recommandés en deuxième intention ou selon le contexte clinique pour une fièvre prolongée ?,radiographie thoracique et échographie abdomino-pelvienne,tomodensitométrie (TDM) thoraco-abdomino-pelvienne avec injection,IRM cérébrale et TEP-TDM au 18FDG,"selon le contexte clinique, IRM cérébrale, TEP ou scintigraphie osseuse",d
OIC-260-02-B-,Quels sont les examens morphologiques recommandés en première intention à J7 chez un enfant ?,"NFS, CRP, fibrinogène, VS, HAA, iono ASAT ALAT ALAT, ferritine","Radiographie thoracique, échographie abdominale, échographie cardiaque","Hémocultures, sérologie EBV, CMV, parvovirus, BU (avec leucocytes et protéinurie) + ECBU","Protéine C-réactive (CRP), électrophorèse des protéines sériques, créatine kinase (CK)",c
OIC-260-03-A,Quelle est la définition d'une urgence thérapeutique?,Fièvre et PNN < 1500/mm3,Fièvre et PNN < 500/mm3,PNN > 1500/mm3 et fièvre,PNN > 500/mm3 et absence de fièvre,b
OIC-260-03-A-,Quel est le facteur de risque associé à la cryptococcose ?,VIH,"Neutropénie (PNN <0,5G/L) > 7 jours",Cathéter vasculaire central (nutrition parentérale),Insuffisance rénale,a
OIC-260-04-B,Quels sont les signes de gravité à dépister rapidement lors d'un examen clinique ?,"Tension artérielle, fréquence respiratoire et température uniquement","HémoglocuTest, diurèse et score de Glasgow uniquement",Tous les signes mentionnés dans le texte,Auscultation pulmonaire et cardiaque seulement,c
OIC-260-04-B-,"Quel type de déficit immunitaire est associé à une infection par Bactéries intracellulaires, Mycobactéries, Listeria, Salmonella ?","Déficit des phagocytes (PNN, macrophages)",Déficit de l’immunité cellulaire,Déficit de l’immunité humorale,Déficit en complément,b
OIC-260-05-B,Quelle est la principale porte d'entrée infectieuse pour le tube digestif ?,La bouche,L'estomac,Le rectum,Les deux précédentes,d
OIC-260-05-B-,"Chez un patient immunodéprimé, quelle est l'urgence de la recherche d'un agent infectieux?",La fièvre n'est pas une urgence et peut être ignorée,Il faut rechercher un agent infectieux fonction du déficit présenté par le patient,L'urgence dépend de la gravité des symptômes,La recherche d'un agent infectieux n'est pas nécessaire si les prélèvements microbiologiques sont négatifs,b
OIC-260-06-B,Quels sont les principaux agents infectieux responsables d’infection en cas de déficit de l’immunité cellulaire ?,"Bactéries extra-cellulaires, particulièrement Streptocoque pneumoniae et Hemophilus Influenzae","Pneumocystis jirovecii, Toxoplasme, Aspergillus, Candida, Nocardia, BK (anti-TNF)","Bacilles Gram négatifs (enterobactéries, Pseudomonas aeruginosa), Staphylocoques en présence de cathéter, champignons (Aspergillus ou Candida) en cas de neutropénies profondes et prolongées.","Virus, bactéries extra-cellulaires, particulièrement Streptocoque pneumoniae et Hemophilus Influenzae",b
OIC-260-06-B-,Quels examens doivent être réalisés en fonction d’un point d’appel chez un patient neutropénique fébrile ?,"Examen cytobactériologique des crachats (ECBC), prélèvement naso-pharyngé pour PCR des virus respiratoires en période épidémique, Coproculture, recherche de clostridium si antibiothérapie préalable","Hémocultures aéro-anaérobies périphériques et centrales si cathéter veineux central, Examen cytobactériologique des urines (ECBU)","Scanner thoraco-abdomino-pelvien à la recherche d’un foyer infectieux profond, Antigénémie aspergillaire et B-D glucanes, hémocultures mycologiques","Examen cytobactériologique des crachats (ECBC), prélèvement naso-pharyngé pour PCR des virus respiratoires en période épidémique",a
OIC-260-07-A,Quel est le type d’antibiothérapie à débuter en urgence pour la neutropénie fébrile ?,Piperacilline/tazobactam ou céfépime,Amoxicilline/acide clavulanique + ciprofloxacine,Vancomycine seul,Aucun des précédents,a
OIC-260-07-A-,Quel est l'un des vaccins recommandés pour un patient asplénique ?,Vaccin contre la grippe,Vaccin anti-méningococcique tétravalent ACYW135 et B,Vaccin contre la tuberculose,Vaccin anti-Haemophilus B,b
OIC-260-08-A,Quel est le calendrier vaccinal recommandé pour un patient immunodéprimé ?,Vaccination anti-grippale tous les 5 ans,Vaccins du calendrier + vaccination anti-pneumococcique,Vaccination anti-VHB uniquement,Chez un patient immunodéprimé on doit s'assurer que le calendrier vaccinal est à jour,d
OIC-260-08-A-,Quels sont les spondyloarthrites périphériques articulaires ?,sacro-iliite radiographique et spondylarthrite ankylosante,arthrites réactionnelles et arthrites associées aux entérocolopathies inflammatoires,"rhumatisme psoriasique et syndrome SAPHO, érosives et non érosives",sacro-iliite radiographique sans spondylarthrite ankylosante,c
OIC-260-09-A,Quel est l'âge de début des symptômes des spondyloarthrites?,Avant 30 ans,Entre 30 et 45 ans,Après 45 ans,Avant l'âge de la retraite,b
OIC-260-09-A-,Quelle est la prévalence du HLA-B27 dans les populations caucasiennes ?,10 à 15 %,6 à 8 %,20 à 25 %,30 à 35%,b
OIC-260-10-A,Qu'est-ce que l'enthésite ?,La lésion élémentaire des polyarthrites rhumatoïdes,"L'atteinte inflammatoire des enthèses (ou enthésites), axiales ou périphériques",Une douleur musculaire non inflammatoire,Un type de synovite,b
OIC-260-10-A-,Quel est le signe articulaire périphérique de la spondyloarthrite ?,Syndrome pelvirachidien,Oligoarthrite des membres inférieurs,Coxite,Talalgie,d
OIC-260-11-A,Quels sont les signes extra-articulaires associés à l'entérocolopathie inflammatoire ?,Uvéite aiguë antérieure,Atteintes cardiaques très rares,Psoriasis inversé et unguéal,Maladie de Crohn ou rectocolite hémorragique,d
OIC-260-11-A-,Quels sont les critères de classification ASAS 2009 pour la spondyloarthrite périphérique ?,Rachialgie depuis plus de 3 mois et âge de début inférieur à 45 ans,Rachialgie depuis moins de 3 mois et âge de début supérieur à 50 ans,Rachialgie depuis plus de 3 mois et âge de début supérieur à 60 ans,"Rachialgie depuis plus de 3 mois et âge de début inférieur à 45 ans, avec des signes radiologiques d'ostéite (Figure 2)",d
OIC-260-12-A,Quel est le type de spondyloarthrite caractérisée par une atteinte du squelette axial pouvant conduire à une ankylose?,Rhumatisme psoriasique,Arthrites réactionnelles,Spondylarthrite ankylosante,Entérocolopathies inflammatoires chroniques,c
OIC-260-12-A-,Quel est l'objectif principal d'une photographie d'une dactylite?,Montrer les symptômes de la spondyloarthrite,Illustrer une maladie auto-immune,Reconnaître une calcification anormale du pied,Décrire un type spécifique de photographie,c
OIC-260-13-B,Quels sont les syndesmophytes ?,Les tissus conjonctifs entre deux vertèbres,Des constructions osseuses fines et verticales entre deux vertèbres,Les muscles qui soutiennent le rachis,Les articulations entre les vertèbres,b
OIC-260-13-B-,Quelle est la caractéristique radiographique d'une sacroiliite?,Pincement localisé de l'interligne articulaire avec ostéophytose,Pincement global de l'interligne articulaire sans ostéophytose,Aspect régulier des berges sacro-iliaques,Dilatation de l'interligne articulaire avec ostéophytose,c
OIC-261-01-A,Quel examen est utile pour rechercher une affection associée à la spondyloarthrite ?,Recherche du HLA B27,Explorations fonctionnelles respiratoires,Électrocardiogramme,CRP voire VS,d
OIC-261-01-A-,Quels sont les objectifs de la kinésithérapie dans le traitement de la spondyloarthrite ?,Réduire l'inflammation et l'adénopathie,"Maintenir la capacité à l'effort et la fonction, réduire le risque d'ankylose",Améliorer la mobilité et la flexibilité,Réduire les douleurs et les symptômes,b
OIC-261-02-A,Quelles sont les complications propres de plus en plus exceptionnelles dans la spondyloarthrite?,"L'amylose AA, les dysplasies bulleuses kystiques des apex, la fibrose pulmonaire et le syndrome restrictif","Les complications cardiaques, l'atteinte osseuse avec ostéoporose et risque fracturaire, la dilatation du cul-de-sac dural","L'arthrite rhumatoïde, la polyarthrite rhumatoïde","La spondylolisthèse, l'ankylose rachidienne",a
OIC-261-02-A-,Quel est le type de microcristal responsable du rhumatisme à pyrophosphate?,Cristaux d'acide urique,"Cristaux calciques, mais pas les cristaux de pyrophosphate de calcium",Cristaux de cholestérol,Cristaux de pyrophosphate de calcium,d
OIC-261-03-B,Quel est le seuil de solubilité des urates ?,240 µmol/l ou 40 mg/l,360 µmol/l ou 60 mg/l,480 µmol/l ou 80 mg/l,600 µmol/l ou 100 mg/l,b
OIC-261-03-B-,Quelle est la valeur d'hyperuricémie qui correspond à la saturation du plasma en urate de sodium à 35 °C?,360 µmol/l (60 mg/l),"400 µmol/l (66,6 mg/l)",420 µmol/l (70 mg/l),"440 µmol/l (73,3 mg/l)",a
OIC-261-04-A,Quel est le type d'arthropathie représenté dans la radiographie de poignet ?,Arthropathie dégénérative,Arthropathie infectieuse,Arthropathie microcristalline,Arthropathie métastatique,c
OIC-261-04-A-,Quelle est la caractéristique de la calcification méniscale et cartilagineuse visible sur une radiographie du genou?,Elle est rare et ne se produit que chez les personnes âgées,Elle est souvent associée à des douleurs aiguës,Elle est visible sur une radiographie standard du genou,Elle est un signe précoce d'arthropathies microcristallines,d
OIC-261-05-B,Quel est le type d'arthropathie qui peut être diagnostiqué grâce à ces radiographies ?,Arthropathies macrocristallines,Arthropathies microcristallines,Arthropathies dégénératives,Arthropathies infectieuses,b
OIC-261-05-B-,Quel est le statut de la goutte en France par rapport aux rhumatismes inflammatoires courants?,La moins fréquente,La plus fréquente,De même prévalence que les autres,Supérieure à celle des rhumatismes inflammatoires courants,d
OIC-261-06-B,Quel est le délai de survenue des accès microcristallins articulaires ou péri-articulaires typiques ?,< 12 heures,< 24 heures,> 48 heures,Variable selon les individus,b
OIC-261-06-B-,Quels sont les facteurs déclenchants d'une crise de goutte ?,"La prise médicamenteuse, la déshydratation et l'infarctus.","L'infection à distance, le traumatisme et la mise en route d'un hypouricémiant.","L'aliment trop calorique ou riche en protéines animales, les boissons riches en fructose et l'absorption de certaines boissons.","Le contexte postopératoire, la prise médicamenteuse et l'infection à distance.",d
OIC-261-07-B,Quelles sont les situations nécessitant un avis spécialisé ?,"Goutte précoce, goutte polyarticulaire et goutte tophacée",Goutte en contexte d'insuffisance rénale chronique ou cardiaque instable,Toutes les situations mentionnées précédemment,Seule la goutte précoce débutant avant l'âge de 35 ans,c
OIC-261-07-B-,Quelle est l'une des raisons pour exclure une infection articulaire dans le cas d'un syndrome inflammatoire aiguë biologique ?,L'infection articulaire n'est pas possible,La fièvre et la CRP sont normales,Une infection articulaire doit être exclue en raison de signes généraux,Le syndrome inflammatoire aiguë biologique est une maladie rare,c
OIC-261-08-A,Quelles manifestations peuvent survenir après plusieurs années chez un goutteux?,Des oligoarthrites ou des polyarthrites goutteuses ne sont pas possibles,"Les membres supérieurs, le rachis, la hanche et l'épaule peuvent être atteints",La goutte se limite toujours à une seule articulation,Seules les articulations du pied sont touchées,b
OIC-261-08-A-,Quel est le résultat de l'examen bactériologique du liquide synovial dans les arthropathies microcristallines ?,Présence de bactéries,Négativité des examens bactériologiques systématiques,Présence d'éléments de dégénérescence cartilagineuse,Présence de microcristaux,b
OIC-261-09-B,Où se trouve le tophus représenté dans les photographies?,Sur la main,Sur l'orteil,Dans la pulpe du doigt,Dans la paume de la main,c
OIC-261-09-B-,Quel est l'examen biologique qui peut être normale lors d'une attaque goutteuse?,créatininémie,estimation du débit de filtration glomérulaire (MDRD ou CKD-EPI),uricémie,hémogramme,c
OIC-261-10-B,Quel est le risque associé à une hypouricémie dans le contexte de la goutte?,Réduction du risque cardiovasculaire,Augmentation du risque cardiovasculaire,Aucun effet sur la santé,Amélioration de l'arthropathie microcristalline,b
OIC-261-10-B-,Quel est le site d'une crise calcique apatitique ?,Articulation métatarsophalangienne (MTP) du gros orteil ou d'une autre articulation du pied,Genou ou poignet,"Épaule par tendinite calcifiante des muscles de la coiffe, ou la main avec de pseudo-phlegmons/abcès/cellulites récidivants des doigts ou des poignets",Torse et dos,c
OIC-261-11-B,Quels sont les facteurs à prendre en compte pour le choix du traitement de la crise de goutte ?,Seul l'âge du patient,"Les comorbidités, antécédents d'intolérance médicamenteuse et interactions médicamenteuses potentielles",Le type d'articulations touchées,La gravité de la crise de goutte,b
OIC-261-11-B-,Quel est l'objectif principal du traitement de la goutte ?,Réduire les crises de goutte,Abaisser l'uricémie pour dissoudre les dépôts de cristaux d'urate,Améliorer la qualité de vie du patient,Éliminer les symptômes de la goutte,b
OIC-261-12-B,Qu'est-ce que les tophus peuvent indiquer ?,Une forme bénigne de la goutte.,Une arthropathie chronique avec douleurs mécaniques et crises inflammatoires.,Un traitement hypouricémiant efficace.,Une absence totale de comorbidités.,b
OIC-261-12-B-,Quelles sont les deux principales affections associées aux dépôts de PPCa?,Hypertension artérielle et insuffisance cardiaque,Hémochromatose et hyperparathyroïdie primaire,Arthrose et arthropathies sèches,Maladie de Parkinson et sclérose en plaques,b
OIC-261-13-B,Quel est le facteur à prendre en compte lors du traitement des accès aigus à cristaux de PPC ?,L'âge plus élevé des patients et les comorbidités souvent plus nombreuses et sévères,Les médicaments associés et le risque d'interactions,La présence de comorbidités mineures,L'absence totale de comorbidités,a
OIC-261-13-B-,Quelle est la règle générale pour les injections cortisoniques locales dans le traitement d'un accès aigu à cristaux d'hydroxyapatite ?,En première intention,En seconde intention,En fonction des résultats de l'imagerie médicale,En fonction du niveau de douleur,b
OIC-261-14-A,Quelle catégorie représente la majorité des donneurs potentiels?,Donneurs vivants,Donneurs décédés après arrêt circulatoire,Donneurs en état de mort apparente,Donneurs en état de mort encéphalique,d
OIC-261-14-A-,Quels sont les exemples de greffes de cellules et de tissus ?,"Cellules souches hématopoïétiques, cornée, membranes amniotiques, os, tendons, ligaments, ménisques","Peau, valves cardiaques, artères et veines, foie, cœur","Rein, intestins, pancréas, poumons","Cœur, poumons, reins, foie, estomac",a
OIC-261-15-A,Quel est le test utilisé pour évaluer la compatibilité tissulaire avant une transplantation d'organe?,Typage HLA du donneur et du receveur,Recherche d'anticorps anti-HLA chez le receveur,Test du cross-match juste avant la transplantation,Tous les tests mentionnés sont utilisés en même temps,c
OIC-261-15-A-,Quel est le rôle principal de l'Agence de la Biomédecine dans l'organisation administrative de la transplantation d'organe ?,Promouvoir la recherche en transplantation et le don d'organes.,Gérer le registre national des refus (RNR) au prélèvement et coordonner les prélèvements d'organes.,Assurer l'évaluation des activités médicales des équipes de transplantation et gérer la liste nationale des malades en attente de transplantation.,"Attribuer les organes prélevés selon des critères médicaux, d'équité et de priorités.",c
OIC-261-16-B,Quel est le principe éthique qui stipule que la personne qui donne un organe ne doit pas recevoir de rémunération pour cela?,L'anonymat,Le consentement présumé,La gratuité du don,La confidentialité,c
OIC-261-16-B-,Quels sont les caractères de la mort encéphalique ?,Présence de réflexes du tronc cérébral et respiration spontanée.,Absence de réflexes du tronc cérébral et absence de respiration spontanée.,Présence de réflexes du tronc cérébral sans absence de respiration spontanée.,Absence de réflexes du tronc cérébral avec présence de respiration spontanée.,b
OIC-261-17-B,Quels sont les critères paracliniques pour le diagnostic de mort encéphalique?,2 électro-encéphalogrammes nuls et aréactifs pendant 30 minutes réalisés à 4 heures d'intervalle,Angiographie cérébrale objectivant l'arrêt de la circulation encéphalique,Tous les deux électro-encéphalogrammes nuls et aréactifs pendant 30 minutes réalisés à 4 heures d'intervalle ou bien angiographie cérébrale objectivant l'arrêt de la circulation encéphalique,Seul un électro-encéphalogramme nul et aréactif pendant 30 minutes réalisé à 4 heures d'intervalle,c
OIC-261-17-B-,Quel est le mécanisme d'action des inhibiteurs de la calcineurine ?,Déplétion des lymphocytes T circulants,Inhibition du signal 2 (inhibition de la costimulation),Inhibition de l'activation lymphocytaire (signal 1 et signal 2),Par inhibition de l'action de l'IL-2 sur son récepteur,c
OIC-261-18-B,Quels sont les types de donneurs à cœur arrêté autorisés par la loi française?,Seulement des donneurs ayant présenté un arrêt cardiaque extra-hospitalier,Seulement des donneurs ayant présenté un arrêt circulatoire en réanimation,Tous les deux types de donneurs,Aucun type de donneur n'est autorisé,c
OIC-261-18-B-,Quel est le registre national qui permet aux personnes de s'opposer au prélèvement d'organes?,Le registre des donneurs vivants,Le registre national des refus (RNR),Le registre des greffes,Le registre des transplantations,b
OIC-263-01-A,Qui vérifie que le consentement du donneur vivant est libre et éclairé avant la transplantation ?,Le comité donneurs vivants,Le Président du Tribunal judiciaire (anciennement grande instance),L'équipe médicale du donneur potentiel,Tous les deux,d
OIC-263-01-A-,Quel est le type d’opacité qui doit faire évoquer un cancer du poumon jusqu’à preuve du contraire ?,Syndrome alvéolaire,Syndrome nodulaire,Syndrome interstitiel,Syndrome bronchique,b
OIC-263-02-A,Quel est le traitement recommandé pour un volet costal?,Un traitement conservateur avec immobilisation thoracique,Une prise en charge de réanimation et parfois un traitement chirurgical,Une intervention chirurgicale immédiate,Aucun traitement spécifique,b
OIC-263-02-A-,Quel type d'épanchement pleural est caractérisé par la présence de liquide et d'air dans la cavité pleurale ?,Empyème,Hémothorax,Hydropneumothorax,Pachypleurite,c
OIC-263-03-B,Quels sont les signes de pneumothorax sous-tension ?,"Déplacement médiastinal vers le côté opposé, abaissement de la coupole diaphragmatique homolatérale",Expansion de l'hémithorax homolatéral et élargissement des espaces intercostaux,Rétraction pulmonaire totale avec opacité pulmonaire collabée au hile,Tous les signes mentionnés ci-dessus,d
OIC-263-03-B-,Quel est le type de syndrome alvéolaire qui se caractérise par une perte de volume du lobe ou du poumon concerné ?,systématisé,rétractile,atélectasie,bilatéral et symétrique,b
OIC-263-04-B,Quel est le type de lésion élémentaire qui s'observe dans la fibrose pulmonaire idiopathique ?,Lignes septales,Réticulations intralobulaires,Rayon de miel,Micronodules péri-lymphatiques,c
OIC-263-04-B-,Quel est l'examen de choix pour préciser la localisation d'une anomalie médiastinale et caractériser la lésion?,Radiographie de thorax,TDM thoracique,IRM médiastinale,Biopsie médicale,b
OIC-263-05-B,Quel examen est indiqué pour préciser le siège de l'obstruction et sa nature?,Radiographie de profil,TDM thoracique,Biopsie pulmonaire,IRM thoracique,b
OIC-263-05-B-,Quels sont les principaux « non-indications » de la radiographie thoracique en urgence ?,Tous les cas de douleur thoracique,"Suspicion de dissection aortique, embolie pulmonaire ou de rupture œsophagienne, traumatisme thoracique ou polytraumatisme : scanner avec injection en première intention",Seuls les cas d'infarctus du myocarde,"Les cas d'infection des voies aériennes hautes, bronchiolite de l'enfant non équivoque et non compliquée",d
OIC-263-06-A,Quel signe radiologique du thymus montre une opacité triangulaire latéro-médiastinale droite avec un bord inférieur s'appuyant sur la scissure horizontale ?,Signe de la vague,Signe du raccordement,Signe de la voile,Signe du recouvrement hilaire,c
