id,question,option_a,option_b,option_c,option_d,correct_option
OIC-242-07-B,Quand doit-on informer le microbiologiste d'une hémoculture fongique positive?,Après 24 heures,Immédiatement,Après 3 jours,Seulement lors de la suspicion d'endocardite,b
OIC-242-07-B-,Quelle est l'interprétation correcte de la procalcitonine dans le cadre d'une bactériémie/fongémie?,"Une procalcitonine < 0,25 ng/ml rend peu probable l’existence d’une bactériémie/fongémie","Une procalcitonine < 0,25 ng/ml rend probable l’existence d’une bactériémie/fongémie",Pas d’indication à les doser systématiquement,"Une procalcitonine > 0,25 ng/ml rend peu probable l’existence d’une bactériémie/fongémie",c
OIC-242-08-B,Quelle est l’indication pour adapter le traitement antimicrobien?,L’examen direct de l’hémoculture (coloration de Gram),L’identification d’espèce,L’antibiogramme / antifongigramme,L’analyse de la sanguine,c
OIC-242-08-B-,Quel antimicrobien est prescrit pour le méningocoque?,Pénicilline A,Céphalosporine de 3<sup>ème</sup> génération,Fluoroquinolone,Imidazole,b
OIC-242-09-A,Quand est nécessaire l'ablation chirurgicale?,Lorsqu'il y a une bactériémie liée à un matériel étranger,Lorsqu'il y a une infection secondaire,Lorsqu'il y a une bactériémie sans matériel étranger,Lorsqu'il y a une infection cutanée,c
OIC-242-09-A-,Dans quel cas est indispensable le contrôle chirurgical ou radio-interventionnel de la source infectieuse?,Arthrite avec sepsis/choc septique ou bactériémie persistante,Endocardite compliquée d’un choc cardiogénique (délabrement valvulaire),Pyélonéphrite aigue bloquée : dérivation des urines,Mise à plat ou drainage radiologique d’un abcès,c
OIC-242-10-A,...,...,...,...,...,c
OIC-242-10-A-,Quelle combinaison d'antibiothérapie est recommandée en cas de sepsis/choc septique sans foyer identifié?,"Une ß-lactamine à large spectre active sur les bacilles à Gram négatif nosocomiaux (pipéracilline/tazobactam, céfépime, carbapénème)",+ Amikacine,+= Vancomycine (si nécessité de couvrir un staphylocoque résistant à la méticilline),+= Échinocandine (en fonction du terrain et de la gravité du patient),a
OIC-242-11-A,Quelle action doit être prise en cas de persistance de la fièvre pendant le traitement?,Réduction de la posologie des antibiotiques,Recherche d'infections associées aux soins (ex. colite à C. difficile),Mise en place d'un suivi des hémocultures fongiques,Ajustement des voies d'administration des antibiotiques,c
OIC-242-11-A-,Quel facteur de risque est spécifiquement mentionné pour les infections urinaires à risque de complication?,Diabète sucré de type 1,Immunodépression sévère,Sujet âgé (>75 ans),Anomalie de l’arbre urinaire,c
OIC-242-12-B,Quel mécanisme de résistance est associé à la résistance aux fluoroquinolones chez les entérobactéries?,Résistance chromosomique de type 2,Résistance plasmidique,Résistance acquis par hyperexpression de l'enzyme,Résistance due à la pénicillinase,b
OIC-242-12-B-,Quel examen est recommandé pour la pyélonéphrite à risque de complications?,BU,ECBU avec antibiogramme systématique,urée,CRP,c
OIC-242-13-B,Quel examen n'est pas recommandé en première intention pour la cystite simple?,Cystographie rétrograde,Scintigraphie DMSA,Échographie des voies urinaires,Uro-TDM,d
OIC-242-13-B-,Quand la VPP (valeur probante positive) n’a pas de valeur?,Dans les cas d’IU associée aux soins,Lorsque le patient est asymptomatique,En cas de présence de matériel endo-urinaire,Dans les cas d’IU communautaire,c
OIC-245-01-A,Quand l'ECBU n'est pas indiqué en cas de clinique évidente?,Lorsque la leucocyturie est négative (immunodépression),Lorsque la bactériurie est positive et accompagnée de symptômes,Lorsque la bactériurie est positive sans symptômes,Lorsque la leucocyturie est positive et que l'ECBU est mal réalisé,c
OIC-245-01-A-,Quand une colonisation urinaire n'est pas traitée?,Dans tous les cas de présence de bactéries dans l'urine.,Dans les cas de chirurgie urologique au contact de l'urine.,Dans les cas de grossesse 28 semaines.,Dans les cas de diabète sucré.,c
OIC-245-02-A,Quel symptôme n'est pas typique d'une cystite aiguë?,Les brûlures mictionnelles,L'hématurie discrète,La dysurie sans pollakiurie,La douleur pelvienne en fin de miction,b
OIC-245-02-A-,Quel est le diagnostic principal associé à la pyélonéphrite aigüe obstructive selon les critères de gravité?,Sépsis avec qSOFA 2 ou 3,Choc septique avec drainage urinaire nécessaire,Pyélonéphrite simple sans signe de gravité,Infection urinaire non spécifique,b
OIC-245-03-A,Quel est l'interet de l'ECBU dans le traitement de la cystite simple?,Pour évaluer la résistance de la bactérie,Pour déterminer le diagnostic initial,Pour évaluer la guérison en 72h,Pour évaluer la prévention des récidives,c
OIC-245-04-A,Quelle est la prise en charge appropriée pour une pyélonéphrite aiguë grave avec risque de BLSE?,Bi-antibiothérapie avec C3G IV,Amikacine seule,C3G IV + amikacine (si non allergique),Aminosides uniquement,c
OIC-245-04-A-,Quelles sont les complications les plus graves des infections urinaires masculines?,La rétention aiguë d'urine,La sepsis grave et la rétention aiguë d'urine,La fièvre aiguë et les frissons,Les symptômes de la phase de remplissage avec brûlure urinaire,c
OIC-245-05-A,Quelles sont les causes à rechercher systématiquement lors d'une infection urinaire?,Hypertrophie bénigne de la prostate,Sténose de l'urètre,Troubles de la miction et incontinence urinaire de l'adulte et du sujet âgé,Rétention aiguë d'urine,c
OIC-245-05-A-,Quelle est la recommandation pour le traitement probabiliste en cystite aiguë gravidique?,Un traitement probabiliste est à débuter après le résultat de l’antibiogramme,Un traitement probabiliste est à débuter sans attendre le résultat de l’antibiogramme,Un traitement probabiliste est à débuter 8 à 10 jours après l’arrêt du traitement,Un traitement probabiliste est à débuter 7 jours après l’arrêt du traitement,b
OIC-245-06-B,Quelle est la principale raison pour laquelle des symptômes atypiques doivent être rapportés en cas d'ECBU positif?,Pour éviter la surdiagnostic,Pour éliminer une infection urinaire,Pour identifier une colonisation urinaire,Pour confirmer une pathologie aiguë,c
OIC-245-06-B-,Quels signes indiquent une sévérité grave d'une pyélonéphrite aigue?,Incontinence urinaire chez un enfant de 5 ans,Douleur lombaire fébrile chez un enfant de 4 ans,Tachycardie et oligurie chez un enfant de 3 mois,Urines malodorantes chez un enfant de 6 ans,c
OIC-245-07-A,Quand est-il indiqué de réaliser l'ECBU chez l'enfant?,Après la BU pour tous les enfants de plus de 1 mois,Après la BU pour les enfants de moins de 1 mois,Sous réserve de signes de gravité ou de facteur de risque d'infection compliquée,"Aucun cas, la BU est suffisante",c
OIC-245-07-A-,Quel est le critère de hospitalisation pour une pyélonéphrite aigue en enfant?,Âge >3 mois,Absence de signes de sévérité,Surveillance à domicile difficile,Fièvre persistante,c
OIC-245-08-B,Quelle mesure est essentielle pour confirmer l'infection dans une patiente étiquetée comme ayant des cystites récidivantes?,Une analyse de sang pour la présence de protéines urinaires,Une cystographie pour évaluer la vessie,Une confirmation par ECBU (échographie de la vessie par ultrasons),Une analyse de sang pour la présence de bactéries,c
OIC-245-08-B-,Quelle mesure hygiéno-diététique est considérée comme la plus efficace pour la prévention des cystites récidivantes?,L’augmentation de l’hydratation orale,La miction post-coïtale et les mictions non retenues,Le catalogue mictionnel,La régularisation du transit 283,c
OIC-245-09-A,Quel est un facteur favorisant des infections urinaires chez les enfants?,La vidange vésicale immatura,La constipation,Les deux,Aucun,c
OIC-245-09-A-,Quelle est la symptomatologie la plus commune chez l'homme pour l'infection gonococque?,Cervicit,Anorectite,Urétrite,Oropharyngite,c
OIC-245-10-B,Quel est un facteur de risque principal d'IST?,homosexualité masculine,multipartenariat,antécédent d'IST,prostitution,b
OIC-245-10-B-,Quelle mesure est essentielle pour la prise en charge des IST?,Vacciner contre l'HPV,Ne pas recommander la vaccination contre l'HPV,Proposer un test de sérologie VIH,Ne pas proposer de tests de PCR,c
OIC-245-11-B,Proposer systématiquement :,sérologie VIH,test tréponémique,sérologie d'hépatite B,PCR urinaire ou génitale à la recherche de 'Neisseria gonorrhoeae' et 'Chlamydia trachomatis',c
OIC-245-11-B-,Quelle est une cause non infectieuse d'ulcérations génitales?,Traumatique,Caustique,Mécanique,Dermatose bulleuse,c
OIC-245-12-A,Quel type de virus est associé à l'herpès génital?,Un virus bactérien,Un virus à transmission asymétrique,Un virus à transmission virale,Un virus à transmission fongique,c
OIC-245-12-A-,Quelle affirmation est correcte concernant les ulcérations génitales dans le contexte de la syphilis?,Elles sont toujours accompagnées d'une éruption cutanée,Elles sont exclusivement liées à la syphilis,Toute ulcération génitale est une signe de syphilis jusqu'à preuve du contraire,Elles sont toujours douloureuses et indolores,c
OIC-245-13-B,Quelle est la durée typique de l'urétrite masculine?,Acute,Sub-aiguë,Chronic,Subacute,c
OIC-245-13-B-,Quelle est l'origine non vénérale de l'urétrite?,Infectieuse,Traumatique,Radicale,Tumorale,c
OIC-245-14-B,Quels sont les symptômes de la vulvo-vaginite chez la femme?,"Prurit, dyspareunie, leucorrhées, vulve œdématiée","Leucorrhée, pesanteur pelvienne, signe d'urétrite associée, col inflammatoire","Fevere, urticaire, écoulement à l'orifice cervical, douleur au genou","Toux, nausées, écoulement vaginal, gonorrhée",c
OIC-245-14-B-,Quel est le signe clinique spécifique de l'endométrite?,Fièvre +++,Douleur pelvienne augmentée au TV,Écoulement de l’orifice du col,Douleur au toucher vaginal,c
OIC-245-15-A,Quelle est une manifestation gynécologique spécifique de la chlamydiose?,Col non inflammatoire et écoulement purulent,Sécrétions blanches et caillebottées,Fragilité du col utérin et sécrétions mucopurulentes,Vulve œdématiée et prurit +++,c
OIC-245-15-A-,Quelle est une cause non vénérienne d'infections génitales hautes chez la femme?,Gonocoque,Chlamydiose,Streptocoque,Entérocoques,c
OIC-245-16-A,What is a common extra-genital manifestation of chlamydia?,Pharyngite,Oculo-urethro-synovial syndrome,Anorectite,Péri-hépatite,b
OIC-245-16-A-,Quel examen est réalisé pour les infections basses de la femme en cas d'IST?,Sérologie VIH et VHB,PCR pour le gonocoque et la chlamydia,"CRP, NFS, prélèvement avec speculum",Culture systématique pour le gonocoque,a
OIC-245-17-B,Quel traitement est proposé pour une urétrite en cas de contagiosité active?,Doxycycline 200mg/J + Ceftriaxone 1g en dose unique,"Benzathine pénicilline G DU IM 2,4 millions d’unités",Préparation de PrEP contre le VIH,Tréponémie sans traitement,b
OIC-245-17-B-,Quelle mesure est recommandée en cas d'infection compliquée chez la femme?,CRP,Prélèvement avec pose de speculum pour examen direct + culture standard + PCR ''Neisseria gonorrhoeae'' et ''Chlamydia trachomatis'',Prélèvement chirurgicaux ou radioguidés si infection compliquée pour culture + PCR ''Neisseria gonorrhoeae'' et ''Chlamydia trachomatis'',NFS,c
OIC-245-18-B,Quelle est la durée du traitement recommandé pour le gonocoque?,7 jours,14 jours,5 jours,3 jours,c
OIC-245-18-B-,Quelle méthode est utilisée pour le diagnostic de l'HPV chez les femmes?,Uretroscopie,FCV ou test HPV-HR,Colposcopie-biopsie,Examen proctologique,c
OIC-245-19-B,Quels sont les alternatives à la première intention pour la chlamydiose en cas d'allergie à β-lactamines?,Doxycycline 200 mg pendant 7 jours,Azithromycine 1g dose unique,Érythromycine ou ofloxacine,Secnidazole 2g dose unique,c
OIC-245-19-B-,Quelle est la combinaison thérapeutique recommandée pour les IST complexes?,Ceftriaxone 1g IV/IM 14 jours,Doxycycline 100mg/12h per os 14 jours,Ceftriaxone 1g IV/IM 14 jours + Doxycycline 100mg/12h per os 10 jours + Métronidazole 500mg/12h per os 10 jours,Doxycycline 100mg/12h IV 14 jours + Métronidazole 500mg/12h per os 10 jours,c
OIC-245-20-B,Quelle test est systématiquement proposé lors de la prise en charge des IST?,La sérologie VIH,Le test tréponémique,La sérologie VIH et le test tréponémique,La PCR urinaire et la PCR pharyngée,c
OIC-245-20-B-,Quels sont les symptômes typiques de la phase secondaire de la syphilis?,Une roséole syphilitique et des papules cuivrées,Une fièvre et des maux de tête,Une syphilides papuleuses et des signes généraux,Une régression des chancres,c
OIC-245-21-B,Quelles sont les formes cliniques de la syphilis tertiaire?,Syphilis gommeuse,Syphilis osseuse,"Syphilis cardiovasculaire (aortite, sténose des coronaires, …)",Neurosyphilis tertiaire,c
OIC-245-21-B-,Quelle forme de syphilides est caractérisée par des papules érythémateuses cuivrées sur les paumes et les plantes?,Papuleuses,Palmoplantaires,Génitales,Fausse perlèche,c
OIC-245-22-B,Quels sont les symptômes typiques de la syphilis secondaire?,Ulcère pâle et rouge,Rash cutané et éruption cutanée,Ulcère pâle et éruption cutanée,Ulcère rouge et éruption cutanée,c
OIC-245-22-B-,Quelle situation correspond à un faux positif?,TT+ et TNT+,TT- et TNT+,TT+ et TNT-,TT- et TNT+,b
OIC-245-23-A,Quand peut survenir la réaction d’Herxheimer en traitement de la syphilis primaire?,Avant la injection de Benzathine pénicilline G,Durant la prise de doxycycline,Après la injection de Benzathine pénicilline G,Aucune des réponses ci-dessus,c
OIC-245-23-A-,Quand est-il possible de constater une réaction d’Herxheimer?,Pour la syphilis primaire ou secondaire,Pour la syphilis secondaire précoce,Pour la syphilis secondaire tardive,Pour la syphilis primaire,a
OIC-245-24-B,Quelle est la nature des lésions NIE?,Cancerogènes,Malignes,Pré-cancéreuses,Benignes,c
OIC-245-24-B-,Quelle méthode de traitement est utilisée pour les infections liées au HPV par l'immunologique?,Cryothérapie,Laser CO2,Immunologique : imiquimod,Chimique : podophyllotoxine,c
OIC-245-25-B,Quel est le mode de transmission apparente des IST mentionné dans le texte?,Contact direct avec une personne infectée,"Transmission par les vecteurs (mouches, mites)",La transmission apparente impose une recherche de conduite à risque et un dépistage des autres IST,Transmission par l'eau potable,c
OIC-245-25-B-,Quelle méthode n'est pas utilisée pour la chlamydiose?,PCR pour les hommes,Sérologie pour les femmes,Examen direct pour les deux sexes,PCR pour les femmes,b
OIC-247-01-A,Quelle est la bonne modalité de traitement pour la gonococcie non compliquée?,Ceftriaxone dose unique IM ou IV 1000 mg,Azithromycine 1g dose unique,Céfixime,Doxycycline 10 jours,c
OIC-247-01-A-,Quelle complication est la plus grave des IGH chez la femme?,Stérilité tubaire,Algies pelviennes inflammatoires,Grossesse extra-utérine,Inflammation pelvienne chronique,c
OIC-247-02-A,Quelle est la durée de développement des cancers HPV induits selon le contenu éducatif?,Dans les quelques années après les premiers rapports sexuels,Dans les quelques années après l’âge de 15 ans,Dans plusieurs années après les premiers rapports sexuels,Dans les 10 ans après l’âge de 15 ans,c
OIC-247-02-A-,Où sont généralement localisés les condylomates acuminés?,Les genoux,Les grandes lèvres,La peau,La bouche,b
OIC-247-03-A,Quel type d'exanthème est classé en fonction des lésions élémentaires?,Maculopapular,Erythematous,Vésiculo-pustuleux,Maculeux,c
OIC-247-03-A-,Quel facteur favorise la survenue de l'érythème polymorphe majeur?,Infection virale,Contagion importante de la rougeole,Usage de médicaments,Fragilité de l'hôte,c
OIC-247-04-A,Quel diagnostic est principalement basé sur la clinique et non sur un examen complémentaire?,Varicelle,MNI,Kawasaki,Stevens-Johnson,b
OIC-247-04-A-,Quel est le délai de contagiosité de la rougeole?,5 jours avant jusqu'à 5 jours après l'éruption,10 jours avant jusqu'à 10 jours après l'éruption,5 jours avant jusqu'à 5 jours après l'éruption,15 jours avant jusqu'à 15 jours après l'éruption,c
OIC-247-05-B,Quelle mesure préventive est obligatoire pour les enfants en âge de procréer?,Vaccination ROR,Déclaration obligatoire,Éviction de collectivité,Avoidement des contacts avec les femmes enceintes,d
OIC-247-05-B-,Quelle est la phase pré-éruptive de l'éruption megalérythème?,Éruption sur les joues,Fièvre élevée,Phase de 48h-72h,Éruption sur les mains,c
OIC-247-06-A,Quelle est la caractéristique clinique de la phase pré-éruptive du HHV6?,Fièvre persistante avec éruption maculopapuleuse,Éruption rouge vif sur le visage et le tronc,"Fièvre élevée avec signes généraux durant 1 à 6 jours, puis disparition de la fièvre après l'éruption","Éruption pâle sur le visage et le tronc, sans fièvre",c
OIC-247-06-A-,Quel est le signe le plus fréquent dans le tableau clinique typique de l'infection à EBV?,Fevere,Sore throat,Splenomegaly,Polyadenopathy,c
OIC-247-07-A,Quelle est la mesure de prévention recommandée pour la scarlatine?,L'antibioprophylaxie orale,L'éviction de la collectivité jusqu'à 48h,La vaccination,L'isolement des patients,b
OIC-247-07-A-,Quel est le nombre minimal de critères majeurs requis pour le diagnostic de la maladie de Kawasaki?,4,3,2,1,a
OIC-247-08-B,Quelle complication métabolique est associée à la prise d'aspirine en cas de varicelle?,Pneumonie,Hépatite,Syndrome de Reye,Encéphalite,c
OIC-247-08-B-,Quelle est la durée de la diarrhée chronique chez l'adulte?,Plus de 4 semaines,Moins de 2 semaines,Plus de 3 semaines,Moins de 1 semaine,a
OIC-247-09-B,"Les mécanismes des diarrhées d’origine infectieuse (et donc des TIAC), se répartissent en 2 types",mécanisme sécrétoire (perte d’eau et d’électrolytes),mécanisme invasif (invasion de la muqueuse),mécanisme sécrétoire et invasif,mécanisme sécrétoire et non invasif,c
OIC-247-09-B-,Quel critère est un indicateur de hospitalisation en urgence pour une diarrhée fébrile au retour de voyage?,Perte de poids ≥10% chez l'enfant,Vomissements incoercibles,Paludisme,Insuffisance rénale aiguë,c
OIC-247-10-B,Quel pathogène a une incubation brève (24 à 48 heures)?,Salmonella typhi,Rotavirus,Campylobacter jejuni,E. coli EHEC,b
OIC-247-10-B-,Quand est-il inutile de faire une recherche de Clostridium difficile chez l'enfant?,Après 4 ans,Avant 4 ans,Chez tous les enfants,Chez tous les enfants de plus de 4 ans,b
OIC-247-11-B,Quel parasite est à rechercher en cas d'immunosuppression par le VIH et de cryptosporidiose?,Giardia intestinalis,Cryptosporidium,Cystoisospora belli,Amoebose,c
OIC-247-11-B-,Quand est-il inutile de faire une recherche de ''C. difficile''?,Chez l'adulte en cas de diarrhée hospitalisée,Chez l'enfant de 4 ans,Chez l'enfant de 4 ans,Chez l'adulte en cas de diarrhée persistante,c
OIC-247-12-B,Quelle indication doit être spécifiée en cas de diarrhée chronique et d'immunodépression?,Recherche de giardiase,Recherche d'amoebose intestinale,Recherche de cryptosporidiose,Recherche d'anguillulose,c
OIC-247-12-B-,Quels paramètres sont mesurés pour évaluer la sepsis associée aux diarrhées infectieuses?,"Ionogramme sanguin, créatininémie, NFS",Évaluation des dysfonctionnements organiques,Gaz du sang avec lactates,Analyse des protéines sanguines,c
OIC-247-13-B,Quelle est l'indication rare pour l'examen endoscopique chez l'enfant?,Diarrhée avec pseudo-membranes de la colite à C difficile,Diarrhée d'immunodépression sans étiologie identifiée,Examen endoscopique obligatoire chez l'enfant,Examen endoscopique en cas de colite ulcerée,c
OIC-247-13-B-,Quel médicament est contre-indiqué pour le traitement de la diarrhée aiguë chez l'enfant?,Racécadotril,Loperamide,Diosmectite,Acétorphan,b
OIC-247-14-B,Quelle est la bonne approche pour réduire l'intensité de la diarrhée?,a) corriger,b) prévenir,c) réduire l'intensité,d) quelque chose d'autre,c
OIC-247-14-B-,Quelle est la durée habituelle du traitement par azithromycine chez l'enfant en cas de Shigellose?,1 jour,3 jours,5 jours,7 jours,b
OIC-247-15-A,Quelle est l'indication d'une éviction de la collectivité en cas de diarrhée infectieuse?,"Shigellose, E. coli, Salmonella Typhi et Paratyphi",Infections à C. difficile,Toutes les affirmations ci-dessus,Aucune indication,c
OIC-247-15-A-,Quel est le facteur distinctif entre une infection toxique alimentaire collective et une non-collective?,Caused by bacteria,Caused by toxins,Caused by toxins,Caused by parasites,c
OIC-247-16-A,Quel est le nom de la hyponatremie sévère liée à la diarrhée infectieuse?,Hyponatremie,Hyponatremie sévère,Hypertension,Sécheresse,c
OIC-247-16-A-,Quel est le traitement symptomatique correct pour la diarrhée aiguë en enfant?,L'opium,Les antihistaminiques,L'opium avec prudence chez les enfants,Les antidépresseurs,c
OIC-247-17-A,Quel est l'hôte définitif de l'agent pathogène de la toxoplasmose?,L'homme,Le chat,Les humains et les mammifères,Les animaux domestiques,b
OIC-247-17-A-,Quels symptômes sont associés à la trichinellose?,Gastralgies et nausées,Mouvements d'œufs dans les intestins,Polymyosite et œdème de la face,Inflammation des yeux,c
OIC-247-18-A,Quel est le moyen principal de prévention des risques sanitaires liés à l'eau?,Boiling de l'eau,Utilisation de filtres à eau,Programmes de surveillance de l'état des eaux,Ajustement de la fluoration de l'eau,c
OIC-247-18-A-,Quel est un exemple de source de pollution chimique?,La pollution thermique,La pollution radioactive,Les phosphates des activités agricoles et rejets urbains,Les métaux lourds,c
OIC-247-19-A,Quelles sont les mesures de prévention des risques sanitaires liés à l’eau qui sont appliquées pour contrôler les activités génératrices de pollution?,Zones de production des coquillages,"Filtration et traitement de l’eau, physique ou chimique",Contrôle des activités génératrices de pollution : zones de production des coquillages etc.,Entretien du réseau de distribution,c
OIC-247-19-A-,Quel est le principal facteur de risque pour l'atteinte neurologique liée à l'alimentation?,Microbienne,Toxique,Macromycètes,Allergie,c
OIC-247-20-A,Quels agents peuvent causer des symptômes neurologiques dans les TIAC?,Toxines thermostables diffusées par ''Staphylococcus aureus'' et ''Bacillus cereus'',Toxines de dinoflagellés (coquillages) et histamine (scombrotoxine),Clostridium botulinum et neurotoxines des dinoflagellés,Toxines de champignons et produits chimiques,c
OIC-247-20-A-,Quel principe de diagnostic est utilisé pour le botulisme?,Mise en évidence de la toxine dans l'aliment incriminé,Régression rapide par antihistaminiques,Diagnostic clinique et sérothérapie si atteinte respiratoire,Analyse du sang pour détecter la toxine,c
OIC-247-21-A,Le signalement de la TIAC se fait par quel moyen?,Par un rapport écrit,Par un formulaire spécifique,Par un médecin,Par un journaliste,b
OIC-247-21-A-,Quelle étape de l'investigation est dirigée par les médecins inspecteurs de l’ARS?,Une enquête épidémiologique,Une enquête microbiologique,Une enquête sanitaire,Une enquête de cohorte,c
OIC-247-22-B,Quelle action est prise en présence d’une TIAC?,Consignations des denrées suspectes,Éviction de la source dès qu’elle est identifiée,Suspension des activités de restauration,Prélèvements microbiologiques de routine,b
OIC-247-22-B-,Quels membres composent une équipe pluridisciplinaire d'un SPST?,"Infirmiers, ergonomes, psychologues","Infirmiers, médecins, ingénieurs","Infirmiers, ergonomes, médecins","Infirmiers, ergonomes, administrateurs",c
OIC-247-23-A,Quelle action est considérée comme une des principales actions des services de santé au travail?,Évaluer les risques professionnels,Conseiller sur l'organisation des secours et des services d'urgence,Promouvoir la santé au travail,Analyser les substances chimiques dans les prélèvements atmosphériques,c
OIC-247-23-A-,L’équipe pluridisciplinaire du médecin du travail inclut :,seule l’équipe médicale,seule l’équipe de santé au travail,"la médecine du travail, les infirmières de santé au travail et les professionnels de santé",seule l’équipe de gestion des risques professionnels,c
OIC-247-24-A,Quand l'employeur doit-il informer le salarié de la possibilité de faire une visite de préreprise?,Après l'arrêt de travail,Périodiquement,Au moment de l'embauche,Aucun moment,c
OIC-247-24-A-,Quelle est la différence entre la fiche d’entreprise et la fiche d’aptitude / inaptitude?,Inclut l’avis du médecin du travail,Transmise à l’employeur,Contient les préconisations pour réduire l’exposition,Ne mentionne pas la pathologie du salarié,c
OIC-247-25-A,Quelle est la caractéristique de la prévention secondaire?,Vise à dépister le plutôt possible des pathologies liées au risque professionnel concerné,Principalement médicale,Par ex : faire des audiogrammes,Elle peut être médicale : vaccination par exemple,c
OIC-247-25-A-,Quelle action doit être effectuée après l'estimation des risques?,Méthodologie de la prévention,Caractérisation des dangers,Comparaison des expositions aux valeurs limites,Évaluation des mesures d'ambiance,c
OIC-247-26-B,Quelle mesure est associée à la limite des émissions à la source?,Utiliser des équipements de protection collective,Aspirer les poussières de bois,Organiser le travail pour diminuer les personnes présentes dans la pièce,Porter des gants adaptés,c
OIC-247-26-B-,Quelle phase est symptomatique dans la physiopathologie des hypersensibilités allergiques?,La phase de sensibilisation centrale dans les ganglions,La phase de révélation périphérique dans les tissus,La phase de sensibilisation dans les ganglions et de révélation dans les tissus,La phase de révélation périphérique sans symptômes,b
OIC-247-27-B,Quel est l'allergène principal du venin d'abeille?,Hyaluronidase,Phospholipase A2,Antigène 5,Hyaluronidase 1,c
OIC-247-27-B-,Quels allergènes sont les plus fréquents chez l'enfant?,"L'œuf, l'arachide et le lait de vache",Les fruits et les légumineuses,Les poissons et les crustacés,Les groupes céréales et les légumineuses,a
OIC-247-28-B,Quel est le type de urticaire le plus fréquent dans les cas d'hypersensibilité médicamenteuse?,Urticaire allergique,Urticaire non allergique,Urticaire médicamenteuse allergique,Urticaire médicamenteuse non allergique,d
OIC-247-28-B-,Quelle est la prévalence des allergies aux venins d'hyménoptères?,10%,20%,30%,40%,c
OIC-247-29-B,Quels allergènes sont principalement associés aux pneumallergènes d'intérieur?,Les pollens d'arbres,Les acariens et les blattes,Les moisissures d'extérieur,Les allergènes d'extérieur,b
OIC-247-29-B-,"Chez l’adulte, les allergènes les plus fréquents sont les fruits, en particulier les rosacées (pommes, pêches, poires, abricots,..) et les fruits associés au latex (kiwi, banane, avocat)",fruits,dairy,eggs,peanuts,a
OIC-247-30-B,Quel est le test considéré comme le gold standard pour le diagnostic de l’allergie à l’arachide?,Les tests cutanés,L’enquête catégorielle alimentaire,Le test de provocation,Les IgE spécifiques,c
OIC-247-30-B-,Quel est l’exemple d’allergène croisé mentionné dans le tableau clinique?,Le pollen de bouleau et la pomme,Le pollen de cyprès et la pêche,L’œuf et les plumes d’oiseaux,Le pollen de cyprès et le lait,c
OIC-247-31-B,Quelles étapes sont incluses dans le diagnostic des allergies aux venins d’hyménoptères?,l’anamnèse,les tests cutanés : tests intradermiques ('pas de prick'),les tests biologiques : dosage des IgE spécifiques des venins,la persistance ou non d’un dard en place,c
OIC-247-31-B-,Quel facteur environnemental agit comme un adjuvant dans les réactions allergiques?,Le tabagisme passif,La diversification alimentaire tardive,La pollution atmosphérique,La baisse de la biodiversité microbienne,c
OIC-254-01-B,Quelle est la bonne interprétation d'un test multi-allergénique positif?,Il indique une allergie,Il indique une sensibilité à un allergène spécifique,Il n'indique pas d'allergie (ex. IgE positif à l'arachide mais le patient mange l'arachide sans problème),Il nécessite un arrêt des anti-histaminiques avant le prélèvement,c
OIC-254-01-B-,Quelles sont les deux conditions nécessaires pour déclarer un test cutané de type I négatif?,Absence de papule et absence de réaction à l’histamine,Papule urticarienne et absence de réaction à l’histamine,Papule urticarienne et absence de papule sur le test,Absence de papule et réaction à l’histamine,c
OIC-254-02-B,Quel élément est inclus dans la trousse d'urgence pour une allergie alimentaire?,Un antihistaminique H1,Un corticoïde oraux,L'adrénaline auto-injectable,Un bronchodilatateur,c
OIC-254-02-B-,Quel test est réservé à la recherche?,Les signes cliniques,La présence d'une sensibilisation (prick tests positifs ou détection d'IgE spécifiques),Le test de provocation conjonctival avec l'allergène suspect,Toutes les affirmations ci-dessus,c
OIC-254-03-B,Quel type de traitement est utilisé pour inhiber la dégranulation des mastocytes dans le contexte de la conjonctivite allergique?,Antihistaminiques H1 en collyre,Lavage oculaire fréquent,Inhibiteurs de la dégranulation des mastocytes en collyre (cromoglicate de sodium),Antibiotiques oculaires,c
OIC-254-03-B-,Quel est le taux de mortalité annuel liée à l'anaphylaxie en France?,Plus de 1 décès par an,Moins de 1 décès par an,"0,5 décès par an",2 décès par an,c
OIC-254-04-A,Quel est le facteur de risque le plus important pour l’asthme chez l’enfant?,La prévalence de 10% des enfants asthmatiques en France,L’asthme d’un parent,Les deux parents asthmatiques,Le microbiote du nouveau-né,c
OIC-254-04-A-,Quel est le principal inconvénient d’un test multiallergénique positif?,Il ne signifie pas nécessairement une allergie,Il permet de détecter toutes les allergies,Il est toujours nécessaire d’éviter l’allergène,Il est toujours négatif si l’individu est sensibilisé,c
OIC-254-05-A,Quelle est la durée typique de l'urticaire aigue?,Plus de 6 semaines,Moins de 2 semaines,Plus de 2 semaines,Moins de 6 semaines,c
OIC-254-05-A-,Quels sont les deux mécanismes de l'urticaire?,IgE et IgG,Mastocytes et AINS,IgE et mastocytes,IgG et AINS,c
OIC-254-06-A,Quel est le taux d'isolement de l'urticaire profonde?,10%,20%,40%,50%,a
OIC-254-06-A-,Quel est le mécanisme principal de l'urticaire selon le contenu éducatif?,Infection bactérienne,Inflammation chronique,Hypersensibilité immunitaire,Dégénérescence tissulaire,c
