id,completion,label,source
OIC-045-09-A,"Question: Quelles sont les principales manifestations cliniques de la trisomie 21 ou syndrome de Down ?
a) Cardiopathies fréquentes
b) Troubles du spectre autistique plus fréquents
c) Hypoacousie/surdité à dépister
d) Pieds plats valgus fréquents",True,openbiollm_8b
OIC-225-04-A,"Question: Quel est l&#39;examen de référence pour déterminer la localisation des lésions artérielles et leur retentissement hémodynamique dans le cas de l&#39;AOMI ?
a) L&#39;angioscanner de l&#39;aorte et des artères des membres inférieurs
b) L&#39;écho-doppler de l&#39;aorte et des artères de membres inférieurs
c) L&#39;artériographie des membres inférieurs
d) L&#39;angio-IRM de l&#39;aorte et des artères des membres inférieurs",False,llama3_1_8b
OIC-019-12-A,"Question: Quel est le critère pour bénéficier d'une exonération du ticket modérateur en cas de forme grave ou invalidante d'une maladie non présente sur la liste des 30 ALD ?
a) La durée prévisible du traitement doit être inférieure à six mois.
b) Le traitement doit comporter une thérapeutique particulièrement coûteuse et avoir une durée prévisible supérieure à six mois.
c) L'assurance maladie prend en charge les frais à 50 %.
d) La maladie doit être présente sur la liste des 30 ALD.",True,llama3_1_8b
OIC-108-08-A,"Question: Quelles sont les manifestations cliniques de la Maladie d’Alzheimer aux différentes phases?
a) La phase prédémentielle ou prodromale
b) La phase d'état ou de démence (légère à modérée)
c) La phase de démence sévère
d) Toutes les options sont correctes.",False,openbiollm_8b
OIC-201-10-A,"Question: Quels sont les principes éthiques et légaux en matière de don d’organes?
a) Le don d’organe est encadré par 3 grands principes éthiques inscrits dans la loi de bioéthique : le consentement présumé, la gratuité du don et l’anonymat entre le donneur et le receveur.
b) Les prélèvements d’organes de donneurs en état de mort encéphalique sont régis par les lois de bioéthique de 1994, qui repose sur le principe du consentement présumé. Il existe aussi un registre national des refus.
c) Depuis le 1er janvier 2017, tous les défunts diagnostiqués en mort encéphalique sont considérés comme donneurs par défaut. Si une personne s’oppose de son vivant au prélèvement, elle doit s’inscrire sur le registre national des refus ou transmettre à ses proches un témoignage oral ou écrit.
d) Le Tableau 3 résumé les lois importantes régissant l’activité de transplantation d’organe en France.",False,openbiollm_8b
OIC-188-05-A,"Question: Quels sont les critères nécessaires pour un diagnostic positif d'asthme chez l'enfant et l'adulte ?
a) Symptômes caractéristiques uniquement
b) Obstruction des voies aériennes réversible sous bronchodilatateurs
c) Exposition à des allergènes ou infections uniquement
d) EFR avec trouble ventilatoire obstructif (VEMS/CV < 0,7) réversible",True,llama3_1_8b
OIC-247-17-A,"Question: Quelle est la principale complication métabolique aiguë du diabète sucré?
a) Hyperglycémie
b) Hypoglycémie
c) Acidocétose
d) Insuffisance rénale",False,openbiollm_8b
OIC-099-13-A,"Question: Une migraine chronique peut être diagnostiquée avec un abus médicamenteux associé.
a) La surconsommation d’antalgiques est une conséquence de l’augmentation des céphalées.
b) La surconsommation d’antalgiques est une cause de l’augmentation des céphalées, ou les deux.
c) Le rôle de la surconsommation d’antalgiques dans l’apparition d’une migraine chronique ne doit pas être surestimé.
d) Une migraine chronique peut être diagnostiquée avec un abus médicamenteux associé.",False,openbiollm_8b
OIC-164-08-A,"Question: Quelle est la maladie virale qui cause le syndrome mononucléosique chez l'enfant?
a) Le syndrome mononucléosique chez l'enfant est causé par la rubéole.
b) Le syndrome mononucléosique chez l'enfant est causé par la varicelle.
c) Le syndrome mononucléosique chez l'enfant est causé par le CMV (Cytomegalovirus).
d) Le syndrome mononucléosique chez l'enfant est causé par la mononucléose infectieuse (Maladies infectieuses éruptives : mononucléose infectieuse).",False,openbiollm_8b
OIC-050-06-A,"Question: Quel est le traitement de l'orchi-épididymite chez un adolescent?
a) Ceftriaxone 500 mg en 1 injection IM puis Doxycycline 200mg/jour pendant 10 jours
b) Ofloxacine 200mg 2 fois par jour pendant 10 jours
c) Ciprofloxacine ou lévofloxacine avec un antibiogramme
d) Triméthoprim-sulfamethoxazole",True,openbiollm_8b
OIC-183-02-B,"Question: Quels sont les modes d'action des services de santé au travail ?
a) Seuls les consultations médicales sont réalisées sur le lieu de travail.
b) L'évaluation des risques professionnels, la consultation sur l'organisation des secours et les actions de promotion de santé sont effectuées par les services de santé au travail.
c) Les seules actions réalisées sont les consultations médicales et les analyses de prélèvements atmosphériques.
d) Seuls les médecins du travail peuvent réaliser des analyses ou des mesures sur le lieu de travail.",True,llama3_1_8b
OIC-032-06-A,"Question: Quels sont les avantages de l'allaitement maternel?
a) Il offre un modèle nutritionnel adapté aux besoins physiologiques de l'enfant.
b) Il diminue le risque infectieux pour l'enfant.
c) Il contribue au lien mère-enfant.
d) Il est avantageux économiquement.",False,openbiollm_8b
OIC-050-17-A,"Question: Quelle est la différence entre un phimosis et un paraphimosis?
a) Le phimosis est une maladie infectieuse du prépuce, tandis que le paraphimosis n'est pas considéré comme une maladie.
b) Le phimosis est plus commun chez les adultes que chez les enfants, alors que le paraphimosis est plus fréquent chez les enfants.
c) Le phimosis se manifeste par un repli du prépuce sur lui-même, tandis que le paraphimosis se caractérise par l'écoulement de la peau préputiale.
d) Le phimosis est une maladie génétique, alors que le paraphimosis est considéré comme une anomalie congénitale.",False,openbiollm_8b
OIC-039-02-A,"Question: Quelle est la définition de la préservation de la fertilité féminine et masculine ?
a) Pratiques cliniques et biologiques pour conserver les gamètes ou tissus germinaux en vue d'une assistance médicale à la procréation.
b) Méthodes de conservation des ovocytes uniquement, sans recours aux spermatozoïdes.
c) Pratiques cliniques et biologiques pour conserver les gamètes ou tissus germinaux en vue de leur utilisation ultérieure dans une assistance médicale à la procréation.
d) Méthodes de conservation des spermatozoïdes uniquement, sans recours aux ovocytes.",True,llama3_1_8b
OIC-048-04-A,"Question: Quel est le bon moment pour introduire des morceaux de taille croissante dans l'alimentation du nourrisson ?
a) De 4 à 6 mois
b) De 8 à 10 mois
c) A partir de 10 mois
d) A partir de 12 ans",True,llama3_1_8b
OIC-027-10-A,"Question: Quelles sont les conséquences néonatales de la rougeole maternelle?
a) Augmentation du risque de malformations congénitales
b) Rougeole périnatale (rougeole « congénitale »)
c) Risque majoré si infection maternelle dans les 3 semaines qui précèdent la naissance
d) Pas d’augmentation du risque de malformations congénitales",False,openbiollm_8b
OIC-156-07-A,"Question: Quelles sont les indications et contre-indications de la ponction articulaire?
a) Indications
b) Contre-indications
c) Analyses à effectuer
d) Interprétation des résultats",False,openbiollm_8b
OIC-233-10-B,"Question: Les indications de traitement chirurgical des valvulopathies IM, RA, RM et IA sont évaluées en fonction de critères cliniques et échocardiographiques. Les principales indications comprennent :
a) Insuffisance mitrale aigue mal tolérée
b) Insuffisance mitrale chronique sévère avec possibilité d'une plastie mitrale ou remplacement valvulaire mitral
c) Rétrécissement aortique serré symptomatique, asymptomatique avec retentissement valvulaire grave ou très serré avec épreuve d'effort positive
d) Insuffisance aortique sévère aigue, chronique avec possibilité de remplacement valvulaire si le patient est symptomatique ou asymptomatique avec certaines conditions spécifiques",False,openbiollm_8b
OIC-336-04-A,"Question: Connaître les modalités de réalisation de l’examen neurologique d’un patient dans le coma
a) Meilleure réponse motrice aux stimulations nociceptives
b) Etat des pupilles (réflexe photomoteur)
c) Mouvements oculaires
d) Aucune de ces réponses",False,openbiollm_8b
OIC-328-08-A,"Question: Quels sont les éléments constitutifs d'une prothèse ?
a) Manchon, emboîture, effecteurs intermédiaires (pièces de liaison), effecteur terminal.
b) Emboîture, manchon, pièce unique en un seul morceau, habillage esthétique.
c) Membre résiduel, emboîture, manchon, effecteurs intermédiaires (pièces de liaison), effecteur terminal.
d) Emboîture, manchon, membre résiduel, pièce unique en un seul morceau, habillage esthétique.",True,openbiollm_8b
OIC-102-04-B,"Question: Quels sont les mouvements oculaires des ductions et des vergences?
a) Les ductions comprennent l'abduction et l'adduction, tandis que les vergences regroupent la convergence et la divergence.
b) Seules les ductions existent et ne sont composées que de l'abduction et de l'adduction.
c) Les vergences sont les seules mouvements oculaires qui existent et comprennent uniquement la convergence et la divergence.
d) Toutes les options précédentes sont correctes.",True,openbiollm_8b
OIC-086-03-A,"Question: Quelle est la différence entre un ptosis et une dermachalasis?
a) Le ptosis est caractérisé par le trop haut de la paupière supérieure, alors que dans une dermachalasis c'est le repli cutané qui recouvre l'axe visuel.
b) Un ptosis se manifeste par un trop bas du bord libre de la paupière supérieure, tandis qu'une dermachalasis est caractérisée par un excès de peau de la paupière.
c) Le ptosis est une maladie où le bord libre de la paupière supérieure est trop bas, alors que dans une dermachalasis c'est le repli cutané qui recouvre l'axe visuel.
d) Un ptosis se manifeste par un trop haut du bord libre de la paupière supérieure, tandis qu'une dermachalasis est caractérisée par un excès de peau de la paupière.",False,openbiollm_8b
OIC-108-09-A,"Question: Quel est le type de trouble de la mémoire qui caractérise la maladie d'Alzheimer (MA) ?
a) Trouble de l'encodage
b) Trouble de la récupération
c) Trouble de la consolidation en mémoire épisodique
d) Trouble de la formation des souvenirs",True,llama3_1_8b
OIC-006-05-A,"Question: Les réunions de concertation pluridisciplinaire (RCP) sont organisées systématiquement dans le domaine de la cancérologie pour définir la stratégie diagnostique, thérapeutique et de suivi des patients atteints de cancer. Les RCP peuvent être organisées dans d'autres domaines lorsqu'il est nécessaire d'avoir un avis concerté et collégial sur la meilleure prise en charge du patient.
a) Toutes les deux
b) Seules les personnes formant une équipe de soins peuvent y assister
c) Elles ne sont pas systématiques dans le domaine de la cancérologie
d) Ne sont organisées que pour les patients en stade avancé de cancer",False,openbiollm_8b
OIC-207-01-A,"Question: Quelle est la caractéristique principale d'une opacité pulmonaire radiographique ?
a) Elle correspond toujours à une tumeur maligne.
b) Elle peut être causée par des maladies du parenchyme pulmonaire ou d'autres anomalies pleurales, pariétales ou médiastinales.
c) Elle est toujours visible en projection basale droite.
d) Elle n'est jamais visible en scanner.",True,llama3_1_8b
OIC-288-01-A,"Question: Quelles sont les composantes anatomiques des hémorroïdes?
a) Veines saphéno-femorales dilatées
b) Artères rénales dilatées
c) Shunts artério-veineux entre l'aorte et les veines fémorales
d) Tissu conjonctif à base osseuse",False,openbiollm_8b
OIC-198-21-B,"Question: Quelles sont les deux principales affections associées aux dépôts de PPCa?
a) Hémochromatose
b) Hyperparathyroïdie primaire
c) Maladie de Wilson
d) Maladie de von Recklinghausen",False,openbiollm_8b
OIC-086-06-A,"Question: Reconnaître un orgelet
a) Un furoncle du bord libre de la paupière centré sur un follicule pilosébacé du cil.
b) Une infection bactérienne, le plus souvent à Staphylococcus aureus, du follicule pilosébacé.
c) Un développement en quelques jours qui peut entraîner une douleur vive.
d) Une tuméfaction rouge centrée par un point blanc au niveau du bord libre.",False,openbiollm_8b
OIC-208-04-B,"Question: Quels sont les signes d'HTP ?
a) Tachycardie et galop
b) Souffle holosystolique d'insuffisance tricuspide se majorant à l’inspiration profonde (signe de Carvalho), éclat de B2 au foyer pulmonaire, souffle diastolique d’insuffisance pulmonaire, dyspnée d'effort
c) Reflux hépato-jugulaire et œdème des membres inférieurs
d) Hépatomégalie et anasarque",True,llama3_1_8b
OIC-099-16-A,"Question: Quelle est la recommandation en matière de contraception pour une patiente migraineuse avec aura ?
a) Contraceptifs oraux oestroprogestatifs
b) Progestatifs purs
c) Autres modes de contraception
d) Toutes les options sont possibles",False,openbiollm_8b
OIC-342-12-B,"Question: Quels sont les cas où un électroencéphalogramme (EEG) est indiqué en cas de malaise ou perte de connaissance présumée d'origine épileptique ?
a) Lorsque le patient présente des convulsions répétées
b) En cas de suspicion de crise comitiale chez l'adulte
c) Lorsqu'il y a une histoire familiale d'épilepsie
d) Seulement en cas de traumatisme cranien",True,llama3_1_8b
OIC-245-02-A,"Question: Quels sont les signes digestifs associés à l’insuffisance surrénale primaire ?
a) Nausées
b) Amaigrissement
c) Tous les deux
d) Aucun",True,llama3_1_8b
OIC-157-05-B,"Question: Quels sont les agents infectieux à l'origine des fongémies et leur porte d'entrée, ainsi que le terrain associé?
a) Candida albicans est la cause de 50-60% des cas de candidémie
b) La flore commensale joue un rôle dans la colonisation avant la translocation vers le compartiment sanguin
c) Les candidémies sont presque toujours associées aux soins et favorisées par l'immunodépression, les voies veineuses centrales, la chirurgie abdominale, le séjour en réanimation, l'antibiothérapie préalable ou la dénutrition
d) Les portes d’entrée les plus fréquentes des candidémies sont le cathéter vasculaire, la chirurgie abdominale, les lésions muqueuses digestives et la toxicomanie IV",False,openbiollm_8b
OIC-267-16-B,"Question: Quel est le traitement de choix en cas d'insuffisance rénale sévère pour l'élimination de la surcharge potassique ?
a) Diurétiques de l'anse (furosémide, bumétanide)
b) Bicarbonate de Na
c) Hémodialyse
d) Agents β-adrénergiques (salbutamol)",True,llama3_1_8b
OIC-027-37-A,"Question: Quels sont les principaux troubles associés au syndrome d'alcoolisation fœtale (SAF) ?
a) Retard de croissance intra utérin modéré et malformations
b) Dysmorphie faciale typique et retard des acquisitions à distance
c) Malformations neurologiques, cardiaques et squelettiques
d) Anomalie du développement psychomoteur et troubles comportementaux",False,openbiollm_8b
OIC-351-09-B,"Question: Quels sont les éléments cliniques qui orientent vers une cause psychiatrique versus non psychiatrique dans le cas d'un état aigu d'agitation et de délire?
a) Syndrome confusionnel
b) Signes physiques de déshydratation
c) Signes physiques infectieux
d) Signe de défaillance cardio-vasculaire ou respiratoire",False,openbiollm_8b
OIC-325-13-B,"Question: Quel est l'objectif principal de la matériovigilance ?
a) Surveiller les dispositifs médicaux pour améliorer leur efficacité.
b) Assurer la sécurité des patients et des utilisateurs en évitant les incidents et risques d’incidents liés aux dispositifs médicaux.
c) Fournir des informations sur les dispositifs médicaux à destination des professionnels de santé.
d) Gérer les stocks de dispositifs médicaux dans les hôpitaux.",True,llama3_1_8b
OIC-157-09-A,"Question: Quelles sont les indications pour réaliser des hémocultures en cas de suspicion de bactériémie/fongémie ?
a) A-Fièvre (+/- frissons) associée à l’un des critères suivants : Purpura fébrile, Nécessité d’une hospitalisation OU fièvre survenant en cours d’hospitalisation, Terrain particulier (asplénie, neutropénie, présence d’un cathéter vasculaire), Hypothermie +/- signes de défaillance d’organe, Hypotension, tachycardie associée à des signes de mauvaise perfusion périphérique
b) B-Suspicion d’endocardite = réaliser trois paires d'hémocultures, même en l’absence de fièvre
c) C- En cas de suspicion de fongémie (cathéter, immunodéprimé fébrile sous antibiotiques, chirurgie digestive...), des hémocultures sur flacons fongiques sont indiquées, car ces milieux inhibent la croissance bactérienne qui empêche les levures de pousser
d) D-Toutes les options ci-dessus sont correctes",False,llama3_1_8b
OIC-325-14-A,"Question: Quel est le contenu d'une déclaration d'un effet indésirable suspecté d'être dû à des biomatériaux ?
a) Tout incident ou risque d’incident grave ayant entraîné ou susceptible d’entraîner la mort ou la dégradation grave de l’état de santé d’un patient, d’un tiers ou d’un utilisateur relatif à un dispositif médical.
b) Seulement les effets indésirables mineurs sur les patients
c) Tout incident ou risque d’incident grave ayant entraîné ou susceptible d’entraîner la mort ou la dégradation grave de l’état de santé d’un patient, d’un tiers ou d’un utilisateur relatif à un dispositif médical, ainsi que les effets indésirables mineurs sur les patients
d) Seulement les incidents graves sur les utilisateurs des biomatériaux",True,llama3_1_8b
OIC-242-04-A,"Question: Quelle est la définition d'une crise aiguë thyrotoxique ?
a) Une augmentation des niveaux de TSH
b) Une exacerbation des symptômes de l'hyperthyroïdie
c) Un traitement contre l'hyperthyroïdie
d) Une diminution des niveaux de thyroxine",True,llama3_1_8b
OIC-261-05-B,"Question: Quelles sont les principales indications de la ponction biopsie rénale (PBR) et quelles sont ses contre-indications, modalités et complications?
a) La PBR est indiquée dans le syndrome de néphropathie glomérulaire.
b) La PBR est contre-indiquée chez les patients présentant un rein unique ou une HTA mal contrôlée.
c) La PBR peut être pratiquée sous anesthésie locale et nécessite deux prélèvements pour étude en microscopie optique et immunofluorescence.
d) Les principales complications de la PBR sont le saignement, pouvant conduire à des hématomes péri- ou rétro-rénaux, une hématurie macroscopique, un caillotage des voies urinaires et une prise en charge nécessitant parfois une embolisation ou une néphrectomie.",False,openbiollm_8b
OIC-124-10-B,"Question: Avant la prescription du THM, quelles sont les examens complémentaires nécessaires pour une femme ménopausée ?
a) La mammographie et l'ostéodensitométrie
b) La mammographie et l'échographie utéro-ovarienne
c) Le bilan biologique minimum avec dosage du cholestérol total, des triglycérides et de la glycémie à jeun
d) Toutes les options précédentes",False,openbiollm_8b
OIC-145-01-A,"Question: Quelle est la définition des maladies infectieuses transmissibles ?
a) Elles sont causées par un agent infectieux et se transmettent entre individus.
b) Toutes les maladies transmissibles sont contagieuses.
c) Seules les maladies contagieuses sont considérées comme des maladies infectieuses transmissibles.
d) Elles ne sont pas causées par un agent infectieux.",True,llama3_1_8b
OIC-267-25-A,"Question: Quels sont les symptômes d'hyponatrémie sévère ?
a) Nausées, confusion et céphalées
b) Vomissements, détresse cardio-respiratoire, somnolence anormale et profonde, comitialité, troubles de conscience et coma
c) Fébrile, diarrhée et douleur abdominale
d) Fièvre, toux et écoulement nasal",True,llama3_1_8b
OIC-099-11-B,"Question: Quels sont les examens complémentaires de première intention devant une douleur de la face ?
a) Seul l'examen ORL complet (otoscopie et fibroscopie)
b) Panoramique dentaire : en cas de douleur dentaire, TDM du massif facial et des sinus (sans et avec injection), biopsie si lésion suspectes de la muqueuse buccale
c) Interrogatoire et examen clinique complet de la face, des oreilles et de la cavité buccale
d) TDM du massif facial et des sinus (sans et avec injection), biopsie si lésion suspectes de la muqueuse buccale",False,llama3_1_8b
OIC-027-39-A,"Question: Quelle est la meilleure approche pour dépister l'alcoolisation maternelle pendant la grossesse?
a) Interrogatoire intensifié
b) Utilisation d'un autoquestionnaire validé
c) Echographie
d) Dosage du taux d'alcoolémie maternelle",False,openbiollm_8b
OIC-198-19-A,"Question: Quel est l'objectif principal du traitement de la goutte ?
a) Réduire les crises de goutte sans tenir compte de l'uricémie
b) Abaisser l'uricémie pour dissoudre les dépôts de cristaux d'urate et prévenir les complications chroniques
c) Se concentrer uniquement sur la prise en charge des crises aiguës de goutte
d) Ne pas prendre en compte l'importance de l'observance au long cours aux traitements hypouricémiants",True,llama3_1_8b
OIC-050-03-B,"Question: Quelle est la différence entre une bourse transilluminable et une bourse non transilluminable?
a) Une bourse transilluminable est plus large que une bourse non transilluminable.
b) Une bourse transilluminable a un fond noir, contrairement à la bourse non transilluminable.
c) Une bourse transilluminable peut être palpée au niveau du scrotum, tandis qu'une bourse non transilluminable ne peut pas.
d) Une bourse transilluminable est plus épaisse que la peau, alors qu'une bourse non transilluminable n'est pas aussi épaisse.",False,openbiollm_8b
OIC-263-10-B,"Question: Quel examen met en évidence les cristaux dans la maladie des emboles de cholestérol?
a) Biopsie cutanée d'un livedo
b) Fond d'œil
c) Biopsie rénale
d) Todas las anteriores",False,openbiollm_8b
OIC-270-04-A,"Question: Quels sont les signes cliniques de la colique néphrétique ?
a) Douleur lombaire bilatérale, fièvre élevée et signes fonctionnels urinaires.
b) Douleur lombaire unilatérale, irradiation oblique distale et antérieure vers la fosse iliaque homolatérale.
c) Douleur abdominale diffuse, nausées et vomissements.
d) Douleur thoracique, toux sèche et signes de pneumonie.",True,llama3_1_8b
OIC-102-05-B,"Question: Quelle est la définition d'une tropie (ou strabisme) ?
a) Déviation des axes visuels.
b) Problème de vision lié à l'âge.
c) Trouble de la coordination oculaire.
d) Maladie du nerf optique.",True,llama3_1_8b
OIC-239-01-A,"Question: Quels sont les acrosyndromes vasculaires et leurs caractéristiques ?
a) Phénomène de Raynaud (PR)
b) Erythermalgie
c) Acrocyanose
d) Engelures",False,openbiollm_8b
OIC-027-35-A,"Question: Connaître les conséquences d’une intoxication tabagique pendant la grossesse
a) Le tabagisme n'a aucun impact sur le fœtus.
b) Il augmente le risque de naissance prématurée et diminue le poids à la naissance.
c) Il ne provoque pas d'effets néfastes sur l'enfant après la naissance.
d) Le tabagisme n'a aucun impact sur la santé du fœtus.",True,openbiollm_8b
OIC-267-40-A,"Question: Le traitement des hypocalcémies comprend la supplémentation en calcium et vitamine D, le traitement de la cause si possible, et le traitement symptomatique. Les options correctes sont : A) Supplémentation en calcium et vitamine D, B) Traitement de la cause si possible, C) Traitement symptomatique, D) Cas particuliers.
a) Supplémentation en calcium et vitamine D
b) Traitement de la cause si possible
c) Traitement symptomatique
d) Cas particuliers",False,openbiollm_8b
OIC-074-20-A,"Question: Quels sont les effets indésirables potentiels du zopiclone et du zolpidem ?
a) Ils n’ont pas d’effets indésirables
b) Ils entraînent une tolérance pharmacologique, un trouble d'usage et une anxiété rebond
c) Ils sont sans risque pour les personnes âgées
d) Ils n’ont pas de principaux interactions médicamenteuses",True,llama3_1_8b
OIC-094-08-B,"Question: Quels sont les facteurs favorisants d’une évolution vers la chronicité d’une rachialgie ?
a) Problèmes émotionnels et attitudes inappropriées par rapport au mal de dos.
b) Absence de mesures facilitant le retour ou le maintien à l’emploi et incitatifs financiers.
c) Comportements douloureux inappropriés et conflit lié au travail.
d) Insécurité financière et manque de contact avec le milieu de travail.",True,llama3_1_8b
OIC-245-08-B,"Question: Quelles sont les principales causes d'insuffisance surrénale de l'adulte?
a) Rétraction corticale auto-immune
b) Tuberculose bilatérale des surrénales
c) Iatrogènes
d) Lésions surrénaliennes bilatérales",False,openbiollm_8b
OIC-263-02-A,"Question: Le syndrome de microangiopathie thrombotique se caractérise par : A) Une anémie hémolytique mécanique avec présence de schizocytes, B) Une thrombopénie de consommation et une ou plusieurs dysfonctions d'organe, C) Un déficit en globules rouges, D) Des plaquettes élevées.
a) Une anémie hémolytique mécanique avec présence de schizocytes
b) Une thrombopénie de consommation et une ou plusieurs dysfonctions d'organe
c) Un déficit en globules rouges
d) Des plaquettes élevées",False,openbiollm_8b
OIC-267-27-A,"Question: Le traitement d'une hyponatrémie asymptomatique consiste en : A) La restriction hydrique et l'arrêt de certains médicaments. B) L'administration d'urée per os. C) L'utilisation d'un antagoniste des récepteurs V2 de l'ADH. D) Une perfusion rapide de NaCl hypertonique.
a) La restriction hydrique et l'arrêt de certains médicaments.
b) L'administration d'urée per os.
c) L'utilisation d'un antagoniste des récepteurs V2 de l'ADH.
d) Une perfusion rapide de NaCl hypertonique.",False,openbiollm_8b
OIC-223-04-A,"Question: Quand est-il conseillé de dépister une dyslipidémie sans facteur de risque cardiovasculaire ?
a) Chez les femmes entre 25 et 40 ans
b) Chez les hommes à partir de 30 ans
c) À partir de 50 ans chez la femme et chez toute femme ménopausée
d) Chez les enfants à partir de 10 ans",True,llama3_1_8b
OIC-050-07-B,"Question: Quelle est la prise en charge d'une torsion du cordon spermatique?
a) Exploration chirurgicale immédiate de l'abdomen
b) Attente de l'évolution clinique
c) Traitement médical uniquement
d) Orchidectomie préventive",False,openbiollm_8b
OIC-188-04-A,"Question: Quels sont les symptômes de la rhinite allergique selon l'acronyme PAREO ?
a) Pain, Anxiété, Rhume, Éruption cutanée, Obstruction nasale
b) Prurit, Anosmie, Rhinorrhée, Éternuements, Obstruction nasale
c) Perte d'odorat, Anxiété, Rhume, Éruption cutanée, Obstruction nasale
d) Pain, Anxiété, Rhume, Éruption cutanée, Obstruction nasale",True,llama3_1_8b
OIC-112-04-A,"Question: Quel est l'intérêt de la biopsie cutanée avec examen en immunofluorescence directe dans le diagnostic d'une dermatose bulleuse ?
a) Seul moyen de diagnostic pour les maladies bulleuses auto-immunes
b) Permet d'écarter le diagnostic de dermatose bulleuse auto-immune et oriente vers d'autres étiologies de lésions bulleuses en cas de négativité de l'immunofluorescence directe
c) Ne permet pas la distinction entre les dermatoses sous-épidermiques et intra-épidermiques
d) N'est pas nécessaire pour confirmer le diagnostic de maladie bulleuse auto-immune",True,llama3_1_8b
OIC-009-25-B,"Question: Qui peut être donneur vivant selon la loi ?
a) Seulement les pères et mères des receveurs
b) Toute personne apportant la preuve d’une vie commune d’au moins deux ans avec le receveur, ainsi que certains membres de la famille
c) Les seuls conjoints des receveurs
d) Seulement les grands-parents des receveurs",True,llama3_1_8b
OIC-265-11-A,"Question: Quels sont les examens biologiques réalisés en urgences pour identifier les formes graves/compliquées de colique néphrétique ?
a) Bandelette urinaire
b) Examen cytobactériologique des urines, hémocultures si suspicion de colique néphrétique fébrile, dosage de la créatinine sérique.
c) Ionogramme
d) NFS",True,llama3_1_8b
OIC-094-16-B,"Question: Quelle est la démarche diagnostique devant une coccygodynie?
a) Palpation du coccyx
b) Radiographie de l'aire sacro-coccygienne
c) Analgésiques et anti-inflammatoires
d) Infiltration locale d'anesthésique",False,openbiollm_8b
OIC-267-34-A,"Question: Quand doit-on prescrire une calcémie pour rechercher une hypocalcémie ?
a) Lorsque les résultats de la calcémie sont inférieurs à 2,20 mmol/L
b) Lorsqu'il y a des symptômes évocateurs tels que troubles neuro-musculaires ou cardiaques
c) Lorsqu'il y a une pathologie exposant à l'hypocalcémie comme l'insuffisance rénale chronique
d) Toutes les situations mentionnées précédemment",True,llama3_1_8b
OIC-156-02-B,"Question: Quelle est la prévalence des infections ostéo-articulaires (IOA) chez l'enfant en France ?
a) 10/100 000 habitants/an
b) 22/100 000 / an (80 / 100 000 chez l’enfant âgé de moins de 1 an)
c) 50/100 000 habitants/an
d) 70/100 000 habitants/an",True,llama3_1_8b
OIC-284-06-B,"Question: Quelles sont les indications pour une coloscopie ?
a) Toutes les personnes âgées de plus de 50 ans.
b) Une personne présentant des selles sanglantes (rectorragies ou méléna).
c) Une personne qui souffre de symptômes nocturnes.
d) Une personne amaigrie.",False,openbiollm_8b
OIC-325-20-B,"Question: Quels sont les motifs de saisine de l’Office national d’indemnisation des accidents médicaux (ONIAM) et des commissions de conciliation et d’indemnisation (CCI)?
a) Accident médical, affection iatrogène ou infection nosocomiale ayant entraîné un dommage grave
b) Affection iatrogène ayant entraîné un déficit fonctionnel temporaire supérieur à 50%
c) Infection nosocomiale ayant entraîné une inaptitude définitive à exercer l'activité professionnelle
d) Accident médical ayant entraîné un arrêt temporaire des activités professionnelles pour une durée de six mois consécutifs ou non",True,openbiollm_8b
OIC-082-13-B,"Question: Quelle est la caractéristique de l'œil présentée dans la photographie ?
a) L'œil a une vision claire.
b) La papille est floue et en relief, avec un bord indistinct.
c) Il n'y a pas d'œdème papillaire.
d) L'œil est complètement aveugle.",False,llama3_1_8b
OIC-005-15-B,"Question: Quelle est la troisième grande classe de repérage des erreurs dans les hôpitaux?
a) Systèmes passifs fondés sur l’analyse de dossiers ou de traces électroniques
b) Systèmes actifs reposant sur le volontariat des médecins et autres professionnels de santé
c) Systèmes actifs reposant sur la volonté des patients ou de leur famille ou proches
d) Systèmes passifs fondés sur l’analyse de dossiers cliniques papier",False,openbiollm_8b
OIC-330-06-A,"Question: Quelles sont les principales modalités de surveillance d'un traitement par anti-agrégants plaquettaires?
a) Observance du traitement
b) Tolérance au traitement (signe de saignement)
c) Efficacité du traitement (absence de récidive d'événements cardiovasculaire ou cérébrovasculaire par mécanisme athérothrombotique)
d) Pas de surveillance spécifique pour dépister une toxicité, contrôle de la crase sanguine éventuelle",False,openbiollm_8b
OIC-027-14-B,"Question: Quelle est la recommandation pour une femme enceinte atteinte d'une primo-infection herpétique ?
a) Traitement maternel avec aciclovir et accouchement par voie basse.
b) Traitement maternel avec valaciclovir et césarienne si infection dans les 6 semaines avant début de travail sauf RPM > 4h.
c) Pas de traitement, l'infection se résorbera spontanément.
d) Accouchement par voie basse sans traitement médicamenteux.",True,llama3_1_8b
OIC-197-14-B,"Question: Quelle est la principale complication potentielle de l'ankylose rachidienne ?
a) Osteoporose
b) Infarctus du myocarde
c) Fibrose pulmonaire
d) Dilatation du cul-de-sac dural",False,openbiollm_8b
