Unnamed: 0,id,question,option_a,option_b,option_c,option_d,correct_option,distractor_quality
2406,OIC-267-35-B-,Lequel des éléments suivants est une cause extra-thoracique de douleur thoracique?,Pneumothorax,Myocardite,Ulcère gastro-duodénal,Péricardite,c,4
2407,OIC-267-36-A,Quelle valve est affectée par le rétrécissement aortique (RA) et quelle est sa conséquence?,"Valve mitrale, limitation de l'ouverture en diastole","Valve aortique, régurgitation de sang en diastole","Valve aortique, limitation de l'ouverture systolique","Valve mitrale, défaut de fermeture en systole",c,4
2408,OIC-267-36-A-,Quel est le principal risque associé au rétrécissement mitral chronique?,Insuffisance aortique,Insuffisance coronarienne,Fibrillation auriculaire et complications thromboemboliques,Hypertrophie ventriculaire droite,c,4
2409,OIC-267-37-B,"Parmi les causes d'insuffisance aortique chronique, laquelle est associée à des syndromes comme Marfan ou Ehlers-Danlos?",Post-rhumatismale,Congénitale (bicuspidie),Dystrophique (annulo-ectasiante),Endocardite infectieuse,c,4
2410,OIC-267-38-A,Dans quel contexte l'épreuve d'effort est-elle spécifiquement mentionnée comme ayant un intérêt pour le rétrécissement aortique (RA)?,Pour évaluer la sévérité de l'insuffisance aortique (IA).,Pour évaluer la sévérité de l'insuffisance mitrale (IM) sévère asymptomatique.,"Pour évaluer un RA serré mais asymptomatique, à la recherche de signes nécessitant une intervention.",Pour évaluer la sévérité du rétrécissement mitral (RM).,c,4
2411,OIC-267-38-A-,Quelle technique d'échographie est particulièrement indiquée pour l'évaluation des valvulopathies mitrailles et en cas de suspicion d'endocardite?,L'échographie cardiaque transcrânienne.,L'échographie cardiaque transfontanellaire.,L'échographie trans-oesophagienne (ETO).,L'échographie cardiaque transthoracique (ETT).,c,4
2412,OIC-267-39-A,Quelle complication est spécifiquement associée au rétrécissement aortique serré (RA)?,Thromboembolie,Insuffisance cardiaque gauche,Syndrome de Heyde (anémie),Choc cardiogénique,c,4
2413,OIC-267-39-A-,Quel type d'intervention est associée à une atteinte valvulaire et de l'aorte ascendante dans le cas de l'insuffisance aortique?,Commissurotomie chirurgicale.,Remplacement valvulaire aortique par homogreffe.,Intervention de Bentall.,Plastie mitrale.,c,4
2414,OIC-267-40-A,Dans quelle condition le rétrécissement aortique est-il parfois traité par valvuloplastie au ballon?,En routine pour les patients stables,Comme traitement de première intention,En urgence (état de choc ou IC réfractaire),Pour prévenir le resténose,c,4
2415,OIC-267-40-A-,Quelle est une indication de traitement chirurgical pour le rétrécissement aortique (RA)?,RA serré asymptomatique sans retentissement VG ni HVG.,RA serré asymptomatique avec FEVG > 50% et Vmax < 5.5 m/s.,RA serré asymptomatique avec FEVG < 50% (retentissement VG).,RA serré asymptomatique avec Vmax < 5.5 m/s et évolution lente.,c,4
2416,OIC-270-01-A,Dans quel contexte le Mitraclip est-il indiqué pour l'insuffisance mitrale fonctionnelle?,Chez tous les patients atteints d'IM fonctionnelle.,Uniquement chez les patients à faible risque chirurgical.,En cas de persistance d'insuffisance cardiaque malgré l'optimisation du traitement médical.,Uniquement en cas de contre-indication absolue à la chirurgie.,c,4
2417,OIC-270-01-A-,Quelle est la fréquence de surveillance recommandée pour une IA modérée à sévère asymptomatique?,Tous les ans,Tous les 2 ans,Tous les 6 mois à 1 an,Tous les 5 ans,c,4
2418,OIC-270-02-A,Quel pourcentage approximatif d'insuffisance cardiaque est associé à une fraction d'éjection préservée (FEp)?,25%,10%,50%,75%,c,4
2419,OIC-270-02-A-,Comment est classée l'insuffisance cardiaque en fonction de la fraction d'éjection ventriculaire gauche (FEVG)?,En deux types : systolique et diastolique.,En fonction des symptômes cliniques présents.,"En trois types : FEVG réduite (≤40%), légèrement réduite (41-49%), et préservée (≥50%).",En fonction des anomalies structurelles ou fonctionnelles du cœur.,c,4
2420,OIC-270-03-A,Quel est l'un des signes cliniques associés à l'OAP mentionné dans le texte?,Hypercapnie initiale.,Diminution des échanges gazeux.,Expectoration mousseuse.,Absence de râles crépitants.,c,4
2421,OIC-270-03-A-,Quelle est la cause la plus fréquente de choc cardiogénique mentionnée?,L'insuffisance rénale aiguë.,L'hypertension artérielle.,L'infarctus du myocarde.,L'anémie sévère.,c,4
2422,OIC-270-04-A,Quelle est la cause la plus fréquente de l'insuffisance cardiaque droite (ICD)?,Une atteinte intrinsèque du ventricule droit.,Une hypertension pulmonaire précapillaire.,Une insuffisance cardiaque gauche.,Une hypertension veineuse systémique.,c,4
2423,OIC-270-04-A-,Quelle est la teneur en protéines du liquide d'œdème dans l'œdème lésionnel par rapport à l'œdème cardiogénique?,Elle est inférieure à celle du plasma dans l'œdème lésionnel.,Elle est similaire dans les deux types d'œdème.,"Elle est très forte, proche de celle du plasma, dans l'œdème lésionnel.",Elle est variable et dépend de la cause de l'œdème cardiogénique.,c,4
2424,OIC-270-05-A,Laquelle des options suivantes est mentionnée comme un symptôme associé pouvant indiquer une cause non cardiogénique d'insuffisance respiratoire aiguë?,Douleur thoracique.,Œdème des membres inférieurs.,Wheezing.,Tachycardie.,c,4
2425,OIC-270-05-A-,Pourquoi est-il important de différencier l'IC à FEVG diminuée de l'IC à FEVG conservée?,Parce que les symptômes sont différents.,Parce que les causes sont différentes.,Parce que les traitements ayant un impact sur la mortalité sont principalement ciblés sur l'IC à FEVG diminuée.,Parce que le diagnostic est différent.,c,4
2426,OIC-270-06-A,"Selon l'échelle NYHA, un patient présentant des symptômes aux efforts modérés (ménage, toilette) est classé dans quel stade?",Stade I,Stade II,Stade III,Stade IV,c,4
2427,OIC-270-06-A-,Dans quel contexte la coronarographie est-elle généralement proposée dans le cadre d'une insuffisance cardiaque?,Pour confirmer le diagnostic d'IC.,Pour évaluer la fonction diastolique du ventricule gauche.,"En cas de dysfonction systolique, de trouble de la cinétique ou de preuve d'ischémie.",Pour rechercher une hémochromatose.,c,4
2428,OIC-270-07-B,"Lequel de ces dosages biologiques est spécifiquement indiqué dans le contexte de l'OAP cardiogénique, surtout en cas de douleur thoracique et modifications ECG?",Amylase et lipase,TSH et T4 libre,Troponine,CRP et procalcitonine,c,4
2429,OIC-270-07-B-,"Quel facteur peut fausser l'interprétation des taux de BNP, mais pas de NT-proBNP?",L'âge du patient.,L'obésité du patient.,Le traitement par un ARNI (Sacubitril-Valsartan).,L'insuffisance rénale du patient.,c,4
2430,OIC-283-01-B,"Parmi les paramètres suivants, lequel est évalué par l'échocardiographie pour l'évaluation hémodynamique?",La densité osseuse.,La glycémie.,Le débit cardiaque et les pressions de remplissage ventriculaire.,La fonction rénale.,c,4
2431,OIC-283-01-B-,Quel signe radiologique est associé à l'œdème alvéolaire dans l'insuffisance cardiaque?,Redistribution vasculaire.,Lignes B de Kerley.,Opacités floconneuses en ailes de papillon.,Cardiomégalie (RCT > 0.5).,c,4
2432,OIC-283-02-A,L'image fournie illustre un exemple de quel état pathologique?,Insuffisance cardiaque chronique,Pneumonie,Œdème aigu du poumon,Emphysème,c,4
2433,OIC-283-02-A-,"Parmi les options suivantes, laquelle est classée comme une cause spécifique d'insuffisance cardiaque droite?",Cardiopathie ischémique,Cardiomyopathie dilatée,Insuffisance respiratoire chronique,Troubles du rythme supra ventriculaire,c,4
2434,OIC-283-03-B,Lequel des éléments suivants est considéré comme un signe de gravité de l'OAP selon le tableau fourni?,Fréquence cardiaque < 150/minute,Pression artérielle systolique > 120 mmHg,Pression artérielle systolique < 90 mmHg,Absence de troubles de conscience,c,4
2435,OIC-283-03-B-,Quelle est la condition préalable à l'administration de dérivés nitrés dans le traitement urgent de l'OAP cardiogénique?,Saturation en oxygène > 90%,Absence d'anxiété,Pression artérielle systolique > 100 mmHg,Diurèse présente,c,4
2436,OIC-283-04-B,Quelle activité est généralement encouragée pour les patients atteints d'insuffisance cardiaque?,Une activité physique intense et régulière.,L'arrêt complet de toute activité physique.,"Une activité physique régulière et modérée, comme la marche, sans essoufflement.",Uniquement des activités physiques sédentaires.,c,4
2437,OIC-283-04-B-,Quel est le principal objectif du traitement symptomatique par diurétiques de l'anse dans l'insuffisance cardiaque?,Réduire la mortalité à long terme.,Augmenter la fraction d'éjection.,Améliorer les symptômes liés à la congestion.,Prévenir les troubles du rythme cardiaque.,c,4
2438,OIC-283-05-A,Laquelle des options suivantes est une cause fréquente de décès chez les patients atteints d'insuffisance cardiaque?,Hypertension artérielle,Diabète de type 2,Troubles du rythme ventriculaire,Hypercholestérolémie,c,4
2439,OIC-283-05-A-,Lequel des critères hémodynamiques suivants est utilisé pour confirmer le diagnostic de choc cardiogénique?,"Pression artérielle systolique > 120 mmHg, index cardiaque > 3.0 L/min/m2, PAPO < 10 mmHg.","Pression artérielle systolique < 90 mmHg, index cardiaque > 2.2 L/min/m2, PAPO > 15 mmHg.","Pression artérielle systolique < 90 mmHg, index cardiaque < 2.2 L/min/m2, PAPO > 15 mmHg.","Pression artérielle systolique > 100 mmHg, index cardiaque < 2.0 L/min/m2, PAPO < 12 mmHg.",c,4
2440,OIC-283-06-B,"Quelle est la principale indication pour envisager une assistance circulatoire (ECMO, assistance uni- ou biventriculaire) dans le choc cardiogénique?","En première intention, avant l'administration d'inotropes.",Lorsque la volémie est excessive et nécessite une diurèse.,En cas de non-réponse au traitement médical initial.,Pour traiter spécifiquement les troubles du rythme sous-jacents.,c,4
2441,OIC-283-06-B-,Qu'indique la présence d'une élévation de la troponine en cas de péricardite aiguë?,Une péricardite sèche.,Une absence d'inflammation.,Une atteinte du myocarde (myo-péricardite).,Une absence d'épanchement péricardique.,c,4
2442,OIC-283-07-A,Combien de critères parmi les suivants sont nécessaires pour confirmer le diagnostic de péricardite aiguë selon le texte?,Tous les critères doivent être présents,Un seul critère est suffisant,Au moins deux critères,Trois critères minimum,c,3
2443,OIC-283-07-A-,"Parmi les éléments énumérés, lequel est un signe échographique d'urgence dans une péricardite aiguë?",Élévation de la troponine.,Pouls paradoxal.,Épanchement > 20 mm et compression des cavités droites.,Microvoltage à l'ECG.,c,4
2444,OIC-283-08-B,"Quel marqueur biologique est important à rechercher initialement en cas de suspicion de péricardite aiguë, notamment pour évaluer la gravité?",CRP,Ionogramme sanguin,Troponine,NFS,c,4
2445,OIC-283-08-B-,Dans quelle situation le drainage péricardique chirurgical est-il particulièrement privilégié?,En cas de tamponnade cardiaque.,Lorsqu'un épanchement est abondant et chronique sans cause claire.,En cas de suspicion d'épanchement purulent.,Chez un patient stable avec un épanchement modéré.,c,4
2446,OIC-283-09-B-,"Outre le sous-décalage du ST, quel autre signe ECG est souvent observé dans la péricardite aiguë?",Sus-décalage du segment ST,Onde U proéminente,Sous-décalage du segment PR (PQ),Diminution de l'amplitude des ondes R,c,4
2447,OIC-284-01-A,"Quelle condition clinique, en plus de la péricardite aiguë, est mentionnée comme une complication potentielle nécessitant une évaluation particulière?",Pneumonie,Insuffisance rénale,Myocardite associée (élévation troponine),Hépatite,c,4
2448,OIC-284-01-A-,Dans quel pourcentage approximatif de cas la péricardite aiguë est-elle considérée comme bénigne?,50%,70%,90%,20%,c,4
2449,OIC-284-02-A,Quel est le délai d'apparition typique du syndrome de Dressler après un infarctus du myocarde?,Dans les premiers jours (J3-J5).,Immédiatement après l'infarctus.,Entre 2 et 16 semaines après l'infarctus.,Plusieurs mois après l'infarctus.,c,4
2450,OIC-284-02-A-,Lequel des énoncés suivants décrit correctement une caractéristique de la péricardite tuberculeuse?,"Elle est aiguë, souvent associée à un liquide péricardique hémorragique et nécessite un drainage chirurgical.","Elle est rare, souvent liée à une radiothérapie médiastinale et évolue vers une forme chronique constrictive.","Elle est subaiguë, associée à une fièvre modérée persistante, une altération de l'état général (AEG) et peut présenter des calcifications péricardiques.",Elle est toujours associée à des anomalies pulmonaires et nécessite un traitement par corticoïdes uniquement.,c,4
2451,OIC-284-03-B-,Laquelle des complications suivantes est caractérisée par une évolution progressive vers l'insuffisance cardiaque droite et un diagnostic confirmé par cathétérisme droit?,Épanchement péricardique,Tamponnade,Constriction péricardique,Péricardite chronique,c,4
2452,OIC-284-04-A,Dans quel contexte une péricardite virale peut-elle évoluer vers une tamponnade?,Comme cause la plus fréquente,Comme cause néoplasique,Comme diagnostic d'exclusion,Comme cause traumatique,c,2
2453,OIC-284-04-A-,Lequel des signes cliniques suivants est caractéristique de la tamponnade cardiaque?,Hypertension artérielle.,Bruits du cœur amplifiés.,Pouls paradoxal.,Absence de dyspnée.,c,4
2454,OIC-284-05-A,"Les palpitations peuvent être ressenties où, selon le texte?",Au niveau des genoux.,Au niveau des chevilles.,En latéro-cervical le long des axes carotides.,Au niveau des pieds.,c,1
2455,OIC-284-05-A-,Qu'est-ce qu'une tachycardie régulière à QRS larges évoque principalement selon le texte?,Une tachycardie supraventriculaire avec aberration.,Un syndrome coronaire aigu.,Une tachycardie ventriculaire jusqu'à preuve du contraire.,Une insuffisance cardiaque aiguë.,c,4
2456,OIC-284-06-B,Qu'est-ce qu'un ECG inter critique révèle généralement?,Une corrélation directe avec les palpitations.,Un enregistrement pendant les palpitations.,"Un ECG souvent normal, mais pouvant orienter sur le mécanisme.",Un enregistrement continu de 24 à 96 heures.,c,4
2457,OIC-284-06-B-,Quel est le but principal de l'échocardiographie dans le contexte des palpitations?,Détecter une ischémie myocardique.,Obtenir un tracé ECG critique.,Rechercher une cardiopathie sous-jacente.,Mesurer les électrolytes sanguins.,c,4
2458,OIC-284-07-B,Lequel des éléments suivants est considéré comme une cause courante d'extrasystoles?,Hypoglycémie sévère.,Hypotension artérielle.,Anxiété.,Anémie sévère.,c,4
2459,OIC-284-07-B-,La tachycardie sinusale est le plus souvent...,Pathologique et isolée.,Liée à une maladie cardiaque structurelle.,Réactionnelle ou adaptative à un stimulus.,Liée à un dysfonctionnement du nœud sinusal.,c,4
2460,OIC-284-08-A,Quelle caractéristique clinique est souvent associée aux tachycardies jonctionnelles?,Douleur thoracique intense.,Vertiges persistants.,Polyurie post-critique.,Essoufflement sévère.,c,4
2461,OIC-284-08-A-,Quelle structure anatomique est responsable du syndrome de Wolff-Parkinson-White?,Bloc auriculo-ventriculaire,Faisceau de His,Voie accessoire atrio-ventriculaire,Nœud sinusal,c,4
2462,OIC-288-01-A,Dans quelles circonstances le diagnostic de névrose cardiaque est-il évoqué?,Lorsqu'un examen clinique révèle une pathologie cardiaque.,Lorsqu'un ECG montre des anomalies.,"Lorsque tous les examens cliniques et paracliniques sont normaux et qu'il n'y a pas de pathologie identifiée, mais que le patient présente des signes de dépression ou d'anxiété.",Lorsqu'il y a une pathologie extracardiaque clairement identifiée.,c,4
2463,OIC-288-01-A-,L'acrocyanose est caractérisée par quel aspect des extrémités?,Rougeur et chaleur,Vasoconstriction paroxystique,Aspect froid et cyanique permanent,Vasodilatation paroxystique,c,4
2464,OIC-288-02-B,Lequel des éléments suivants est caractéristique de l'érythermalgie?,Blanchiment distal des doigts suivi de cyanose et rougeur.,Cyanose persistante et symétrique des mains et des pieds.,"Douleur intense type brûlure, rougeur et augmentation de la température cutanée déclenchées par la chaleur.",Papules prurigineuses et œdémateuses sur les orteils au froid humide.,c,4
2465,OIC-288-02-B-,"Quel signe clinique, en plus des symptômes de Raynaud, peut évoquer une sclérodermie comme cause secondaire?",Manœuvre d'Allen pathologique,Survenue après 40 ans,Télangiectasies,Caractère unilatéral,c,4
2466,OIC-288-03-B,"Outre la sclérodermie systémique, quelle autre condition est mentionnée comme une cause fréquente de PR secondaires non iatrogènes?",Érythermalgie,Acrocyanose,Le texte ne mentionne pas d'autre cause fréquente.,Engelures,c,4
2467,OIC-288-03-B-,Que signifie le fait que la main se recolore après avoir relâché l'artère ulnaire lors du test d'Allen?,L'artère radiale est obstruée.,L'arcade palmaire profonde est obstruée.,L'arcade palmaire superficielle est perméable.,Les artères digitales sont obstruées.,c,4
2468,OIC-288-04-A,Le phénomène de Raynaud appartient à quelle catégorie plus large de conditions médicales?,Maladies vasculaires cérébrales,Troubles hématologiques,Acrosyndromes,Maladies auto-immunes systémiques,c,4
2469,OIC-288-04-A-,"À quelle catégorie d'affections appartiennent les engelures, selon le contenu fourni?",Maladies cardiaques,Troubles neurologiques,Acrosyndromes,Infections cutanées,c,4
2470,OIC-288-05-A,La manœuvre d'Allen est principalement utilisée avant quelle procédure?,Une biopsie cutanée.,Une radiographie de la main.,Une ponction artérielle radiale.,Une injection intra-articulaire.,c,4
2471,OIC-288-05-A-,Quelle est la principale raison de rechercher des signes de PR secondaire?,Pour évaluer la sévérité des symptômes.,Pour déterminer le traitement symptomatique.,Pour identifier une maladie systémique sous-jacente.,Pour prédire l'évolution à long terme du PR.,c,4
2472,OIC-288-06-A,"Laquelle des situations suivantes est un exemple de thyrotoxicose, mais pas nécessairement d'hyperthyroïdie?",La maladie de Basedow.,Une thyroïdite de De Quervain.,L'administration exogène d'hormones thyroïdiennes.,Une production excessive d'hormones par la glande thyroïde.,c,4
2473,OIC-288-06-A-,Quel est le rapport hommes/femmes approximatif touchés par l'hyperthyroïdie?,1:1,1:3,1:7,3:1,c,4
2474,OIC-288-07-B,Quels signes ophtalmologiques sont spécifiquement mentionnés comme étant associés à la maladie de Basedow dans le texte?,Éclat du regard et rougeur conjonctivale.,Rétraction de la paupière supérieure et polydipsie.,"Rétraction de la paupière supérieure, exophtalmie, et œdème palpébral.",Tremblements et asthénie.,c,4
2475,OIC-288-07-B-,Quels sont les principaux symptômes associés à une crise aiguë thyrotoxique?,"Fièvre, hydratation, troubles digestifs et troubles du sommeil.","Hypothermie, déshydratation, troubles cardiovasculaires et troubles neuropsychiques.","Fièvre, déshydratation, troubles cardiovasculaires et troubles neuropsychiques.","Fièvre, hydratation, troubles cardiovasculaires et troubles neuropsychiques.",c,4
2476,OIC-288-08-B,Quelle complication de l'ophtalmopathie dysthyroïdienne peut entraîner la cécité?,Kératite d'exposition,Diplopie,Neuropathie optique compressive,Œdème péri-orbitaire,c,4
2477,OIC-288-08-B-,"Si la TSH est basse, quelle est la prochaine étape recommandée pour évaluer la sévérité de la thyrotoxicose?",Dosage de T3L,Dosage des anticorps anti-thyroïdiens,Dosage de T4L,Dosage de TSHR,c,4
2478,OIC-288-09-B,Lequel des éléments suivants est un signe biologique non spécifique de l'hyperthyroïdie?,Anticorps anti-récepteurs de TSH,Diminution des triglycérides,Leuconeutropénie avec lymphocytose relative,Aggravation d'un diabète associé,c,4
2479,OIC-288-09-B-,Dans quelle catégorie d'examens complémentaires la scintigraphie et l'échographie thyroïdiennes sont-elles classées pour l'hyperthyroïdie?,Examens de dépistage.,Examens de suivi thérapeutique.,Examens complémentaires pour le diagnostic étiologique.,Examens de prévention.,c,4
2480,OIC-288-10-A,"Parmi les options suivantes, laquelle est une étiologie fréquente d'hyperthyroïdie chez les sujets plus âgés?",Maladie de Basedow,Thyroïdite subaiguë,Goitre multinodulaire toxique,Hyperthyroïdie post-partum,c,4
2481,OIC-288-10-A-,"En l'absence d'orbitopathie et en première intention, sur quoi repose le diagnostic de la maladie de Basedow?",Une scintigraphie thyroïdienne.,Une échographie-doppler thyroïdienne.,Le dosage plasmatique positif des anticorps anti-récepteurs de la TSH.,L'association d'hyperthyroïdie et d'une glande hypoéchogène.,c,4
2482,OIC-288-11-A,Quelle est la caractéristique échographique d'un nodule hypersecrétant ou d'un goitre multinodulaire toxique?,Nodule hypoechogene,Absence de nodules,Présence d'un ou plusieurs nodules à l'échographie thyroïdienne,Parenchyme thyroidien sain hyperfixant à la scintigraphie,c,4
2483,OIC-288-11-A-,"Quelle est la particularité biologique observée chez les patients traités par amiodarone, qui n'est pas nécessairement pathologique?",TSH élevée et T3L basse,TSH basse et T3L élevée,"T4L légèrement élevée, TSH et T3L normales","T4L basse, TSH et T3L élevées",c,4
2484,OIC-288-12-B,Quel facteur est primordial pour déterminer le choix du traitement spécifique de l'hyperthyroïdie selon le texte?,La couleur des yeux du patient.,Le poids du patient.,La cause de l'hyperthyroïdie et le contexte du patient.,La saison de l'année.,c,1
2485,OIC-288-12-B-,Quelle est la principale différence entre l'insuffisance surrénale primaire et l'insuffisance corticotrope (centrale)?,"L'insuffisance primaire implique un déficit d'ACTH, tandis que l'insuffisance corticotrope implique un déficit de cortisol.","L'insuffisance primaire est due à une atteinte de l'hypophyse, tandis que l'insuffisance corticotrope est due à une atteinte des glandes surrénales.","L'insuffisance primaire est due à une atteinte des glandes surrénales, tandis que l'insuffisance corticotrope est due à une atteinte de l'hypophyse (déficit d'ACTH).","Les deux types impliquent un déficit d'aldostérone, mais seulement l'insuffisance primaire implique un déficit de cortisol.",c,4
2486,OIC-288-13-A,Lequel des éléments suivants est caractéristique de l'insuffisance surrénale primaire mais généralement absent ou moins marqué dans l'insuffisance surrénale secondaire?,Hypoglycémie,Fatigue et dépression,Hyperkaliémie et hyponatrémie par perte de sel,"Anomalies de la NFS (anémie, leucopénie)",c,4
2487,OIC-288-13-A-,"Quels sont les principaux déséquilibres électrolytiques souvent observés dans l'insuffisance surrénale primaire, en dehors des phases de décompensation aiguë?",Hypernatrémie et hypokaliémie,Hypernatrémie et hyperkaliémie,Hyponatrémie et hyperkaliémie,Hyponatrémie et hypokaliémie,c,4
2488,OIC-288-14-A,Quelle est la caractéristique biologique distinctive de l'insuffisance corticotrope par rapport à l'insuffisance surrénale primaire?,Hyponatrémie avec hyperkaliémie.,Hypernatrémie avec hypokaliémie.,Hyponatrémie sans hyperkaliémie.,Hypernatrémie sans hypokaliémie.,c,4
2489,OIC-288-14-A-,Quelle est la valeur seuil de cortisolémie à 8h qui suggère fortement une insuffisance surrénale?,> 180 ng/ml,Entre 50 et 180 ng/ml,< 50 ng/ml,Exactement 100 ng/ml,c,4
2490,OIC-288-15-A,Quel est le rôle de la mesure de l'ACTH dans le diagnostic de l'insuffisance surrénale une fois le diagnostic posé?,Déterminer la gravité de l'insuffisance.,Déterminer si le traitement par corticothérapie est efficace.,Aider à déterminer si l'insuffisance est primaire ou secondaire (corticotrope).,Mesurer la production de cortisol par les glandes surrénales.,c,4
2491,OIC-288-15-A-,"Quel seuil de cortisolémie à 1 heure après l'administration de synacthène suggère une insuffisance surrénale, quelle que soit l'étiologie?",≥ 500 nmol/l,≥ 180 ng/ml,< 180 ng/ml,< 5 ng/ml,c,4
2492,OIC-288-16-B,Quelle particularité clinique est souvent associée à la rétraction corticale auto-immune?,Surrénales augmentées de taille,Antécédents de tuberculose,Antécédents de maladies auto-immunes,Contexte de choc,c,4
2493,OIC-288-17-B,"Lequel des événements suivants peut causer une nécrose brutale de l'hypophyse, entraînant une insuffisance corticotrope?",Une intervention chirurgicale mineure,Une infection virale bénigne,Un choc hypovolémique dans le post-partum,Une exposition modérée au soleil,c,4
2494,OIC-288-17-B-,Quelle est la dose bioéquivalente de prednisone par rapport à l'hydrocortisone?,20 mg,1 mg,5 mg,"0,75 mg",c,4
2495,OIC-299-01-A-,Quels éléments essentiels un patient insuffisant surrénalien chronique doit-il avoir sur lui en permanence?,Uniquement une ordonnance pour les médicaments.,Uniquement une carte d'identité.,"Une carte d'insuffisance surrénale, des médicaments oraux et injectables, et le matériel d'injection.",Uniquement des laxatifs et des diurétiques.,c,4
2496,OIC-299-02-A,Quels sont les signes indiquant un potentiel surdosage en hydrocortisone et/ou fludrocortisone?,"Fatigue, hypotension orthostatique, nausées.","Perte de poids, baisse de la pression artérielle.","Gonflement du visage, prise de poids, HTA.","Rénine élevée, œdème des membres inférieurs.",c,4
2497,OIC-299-02-A-,Quand le traitement de l'insuffisance surrénale aiguë doit-il être initié?,Après confirmation des dosages hormonaux,Uniquement si le diagnostic est certain,Dès que le diagnostic est évoqué,Après 24 heures de l'apparition des symptômes,c,4
2498,OIC-299-03-B-,Quels résultats de cortisolémie et d'ACTH permettent de distinguer une insuffisance surrénale primitive d'une insuffisance corticotrope?,"Cortisol bas, ACTH bas.","Cortisol élevé, ACTH élevé.","Cortisol bas, ACTH élevé.","Cortisol élevé, ACTH normal.",c,4
2499,OIC-299-04-B,"Outre les pathologies intercurrentes, quelle autre cause peut entraîner une décompensation de l'insuffisance surrénale traitée?",Une adaptation excessive du traitement.,Une bonne éducation thérapeutique.,Une adaptation insuffisante du traitement par le patient.,L'absence de stress psychologique.,c,4
2500,OIC-299-04-B-,"Parmi les causes listées, laquelle est une cause d'insuffisance surrénale aiguë révélatrice de la maladie chez l'adulte?",Bloc enzymatique surrénalien complet,Hémorragie unilatérale des surrénales,Apoplexie hypophysaire,Insuffisance surrénale néonatale,c,4
2501,OIC-299-05-A,"En cas de chirurgie chez un patient insuffisant surrénalien, quelle est la stratégie de gestion du cortisol après la procédure?",Arrêter complètement le traitement par hydrocortisone.,Reprendre immédiatement la dose habituelle d'hydrocortisone.,Augmenter temporairement la dose d'hydrocortisone par voie orale avant de diminuer progressivement.,Augmenter la dose de fludrocortisone.,c,4
2502,OIC-299-05-A-,Comment la dose de fludrocortisone est-elle gérée en cas de stress chez les patients atteints d'insuffisance surrénale (adultes et enfants)?,Elle est doublée.,Elle est triplée.,Elle n'est pas modifiée.,Elle est diminuée de moitié.,c,4
2503,OIC-299-06-B,Quelle est la cause de l'adrénoleucodystrophie?,Un bloc enzymatique dans la synthèse du cortisol,Une mutation affectant le transport des acides gras à très longues chaînes,Une accumulation de précurseurs d'aldostérone,Une carence en progestérone,b,4
2504,OIC-299-06-B-,Quelle est la méthode de dépistage néonatal systématique en France pour les formes classiques d'insuffisance surrénale?,Dosage de la cortisolémie,Dosage de l'aldostérone,Dosage de la 17-hydroxyprogestérone sur papier buvard,Test d'ACTH,c,4
2505,OIC-299-07-A,Quel test est spécifiquement mentionné pour le diagnostic étiologique dans le cadre de l'adrénoleucodystrophie?,Dosage de la 17 OH progestérone.,Dépistage néonatal systématique.,Dosage des acides gras à longue chaîne.,Dosage de la cortisolémie.,c,4
2506,OIC-299-07-A-,"Comment le déficit en 21-hydroxylase, cause fréquente d'insuffisance surrénale, est-il transmis génétiquement?",Maladie liée à l'X,Maladie autosomique dominante,Maladie autosomique récessive,Maladie mitochondriale,c,4
2507,OIC-299-08-A,"Sur quel risque à long terme la définition du diabète est-elle basée, selon le texte?",La néphropathie.,La neuropathie.,La rétinopathie.,La macroangiopathie.,c,4
2508,OIC-299-08-A-,Quelle est la principale cause de mortalité associée au diabète de type 2?,Insuffisance rénale.,Cétose.,Maladies cardiovasculaires.,Hyperglycémie sévère au diagnostic.,c,4
2509,OIC-299-09-B,Dans quelles situations l'HGPO (Hyperglycémie provoquée par voie orale) est-il indiqué selon le texte?,Uniquement en cas d'urgence chez un patient symptomatique.,"Uniquement en cas de glycémie à jeun ≥ 1,26 g/l.","Grossesse et glycémie à jeun entre 1,10 et 1,26 g/l.",Uniquement chez l'enfant de moins de 5 ans.,c,4
2510,OIC-299-09-B-,Quelle est la fréquence de dépistage recommandée pour les patients asymptomatiques de plus de 45 ans sans facteurs de risque diabétique (FDR)?,Tous les ans,Tous les 2 ans,Tous les 3 ans,Tous les 5 ans,c,4
2511,OIC-302-01-A,Le diabète prégestationnel inclut quels types de diabète?,Uniquement le diabète gestationnel.,Uniquement le diabète de type 1.,Le diabète de type 1 et de type 2.,"Ni le diabète de type 1, ni le diabète de type 2.",c,4
2512,OIC-302-02-A,Comment les atteintes macrovasculaires du diabète se comparent-elles à l'athérome non diabétique?,Elles sont moins fréquentes et surviennent plus tardivement.,Elles sont toujours plus symptomatiques et douloureuses.,Elles partagent une physiopathologie similaire mais peuvent apparaître plus tôt et être moins symptomatiques chez les diabétiques.,Elles sont uniquement liées à un mauvais équilibre glycémique et non aux autres facteurs de risque.,c,4
2513,OIC-302-02-A-,Lequel des éléments suivants est cité comme un facteur impliqué dans la physiopathologie du diabète de type 1?,Une résistance à l'insuline.,Une hyperactivité des cellules bêta.,Des processus auto-immuns.,Une carence en glucagon.,c,4
