Unnamed: 0,id,question,option_a,option_b,option_c,option_d,correct_option,distractor_quality
2272,OIC-270-03-A,Quel est l'un des mécanismes compensatoires observés en cas d'OAP?,Une bradycardie,Une hypotension,Une hyperventilation,Une hypoventilation,c,4
2273,OIC-270-03-A-,Quelle est la première cause du choc cardiogénique?,L'hypertension artérielle,Le diabète,L'infarctus du myocarde,L'insuffisance rénale,c,4
2274,OIC-270-04-A,Laquelle des affirmations suivantes concernant le remodelage ventriculaire dans l'insuffisance cardiaque est FAUSSE?,"Il s'agit d'un ensemble de modifications d'expression génomique entraînant des changements moléculaires, cellulaires et interstitiels.",Il a pour conséquence une augmentation à long terme de l'inotropie et du volume d'éjection cardiaque.,"Il met en jeu plusieurs phénomènes : activation neurohormonale, altération du métabolisme calcique et mitochondrial, fibrose interstitielle, hypertrophie et mort cellulaire.",Il est présent quelque soit la cause de l’IC.,b,4
2275,OIC-270-04-A-,Quelle est la conséquence directe d'une pression capillaire pulmonaire supérieure à 25 mmHg?,Augmentation de la perméabilité de la membrane alvéolo-capillaire,Diminution de la teneur en protides dans le liquide d'œdème,Extravasation de liquide dans le tissu interstitiel et les alvéoles,Diminution de la pression oncotique,c,4
2276,OIC-270-05-A,Quels symptômes pourraient indiquer une cause non cardiogénique d'une insuffisance respiratoire aiguë?,Fièvre,Toux,Expectoration,Tous les choix ci-dessus,d,4
2277,OIC-270-05-A-,Quel est le seuil de FEVG pour diagnostiquer une IC à FEVG diminuée?,≥ 50%,Entre 41 et 49%,≤ 40%,Plus de 60%,c,4
2278,OIC-270-06-A,"Selon l'échelle de la NYHA, quel stade d'insuffisance cardiaque est caractérisé par des symptômes au repos?",Stade I,Stade II,Stade IV,Stade III,c,4
2279,OIC-270-06-A-,"En cas de FEVG normale, la coronarographie est proposée en cas de :",Hypertension artérielle,Troubles du rythme supraventriculaires,Preuve d’ischémie,Anomalies de la natrémie,c,4
2280,OIC-270-07-B,Quel examen est recommandé pour évaluer la fonction cardiaque en urgence?,Gaz du sang artériel,Bilan hépatique,Echographie cardiaque,ECG,c,4
2281,OIC-270-07-B-,Quel est l'effet du traitement par ARNI sur les concentrations en BNP et NT-proBNP?,Augmente les concentrations en BNP et NT-proBNP,Diminue les concentrations en BNP et NT-proBNP,Augmente les concentrations en BNP et ne modifie pas les concentrations en NT-proBNP,Ne modifie pas les concentrations en BNP et NT-proBNP,c,4
2282,OIC-283-01-B,"Parmi les éléments suivants, lequel N'EST PAS mesuré par l'échocardiographie transthoracique?",Fonction ventriculaire gauche,Présence d'une valvulopathie,Niveau de glycémie,Épanchement péricardique,c,4
2283,OIC-283-01-B-,Quel aspect radiographique décrit l'œdème alvéolaire dans le contexte d'une insuffisance cardiaque?,Aspect flou des gros vaisseaux hilaires,Redistribution vasculaire de la base vers les sommets,Opacités floconneuses à contours flous partant des hiles vers la périphérie,Images réticulo-nodulaires prédominant aux bases,c,4
2284,OIC-283-02-A,Quel type d'œdème pulmonaire peut être observé sur une radiographie thoracique?,Œdème interstitiel,Œdème alvéolaire,Les deux,Aucun des deux,c,4
2285,OIC-283-02-A-,"Parmi les causes suivantes, laquelle n'est PAS une cardiomyopathie?",Amylose cardiaque,Infarctus du myocarde,Maladie de Fabry,Dysthyroïdie,b,4
2286,OIC-283-03-B,Laquelle de ces options N'EST PAS un signe de gravité d'un OAP?,Fréquence cardiaque > 150/minute,Tirage,Diminution de la fréquence respiratoire,Pression artérielle systolique < 90 mmHg,c,4
2287,OIC-283-03-B-,"En cas de pression artérielle systolique supérieure à 100 mmHg, quel traitement est recommandé en plus des diurétiques?",Digoxine i.v.,Anticoagulation préventive,Injection de dérivés nitrés,Oxygénothérapie à la sonde nasale,c,4
2288,OIC-283-04-B,Laquelle de ces activités est déconseillée aux patients atteints d'insuffisance cardiaque?,Marche régulière,Natation,Port de charges lourdes,Yoga,c,4
2289,OIC-283-05-A,"Parmi les complications suivantes, laquelle n'est PAS une cause de décès chez les patients atteints d'insuffisance cardiaque?",Insuffisance rénale terminale,Embolie pulmonaire,Hypertension artérielle,Troubles du rythme ventriculaire,c,4
2290,OIC-283-05-A-,Quelle est la pression artérielle systolique minimale requise pour le diagnostic de choc cardiogénique?,100 mmHg,110 mmHg,90 mmHg,80 mmHg,c,4
2291,OIC-283-06-B,"En cas de non-réponse au traitement du choc cardiogénique, quelle option thérapeutique peut être envisagée?",Traitement antibiotique,Chirurgie de bypass,Assistance circulatoire,Radiothérapie,c,4
2292,OIC-283-06-B-,Qu'est-ce qui caractérise une myo-péricardite ?,Absence d'épanchement péricardique,Inflammation chronique des muscles cardiaques,Association à une élévation de la troponine,Présence d'un épanchement pleural,c,4
2293,OIC-283-07-A,Laquelle des affirmations suivantes concernant le frottement péricardique est vraie ?,Il est toujours présent en cas de péricardite aiguë.,Il est un signe spécifique à la péricardite aiguë et n'est jamais présent dans d'autres pathologies.,"Il peut être précoce, systolo-diastolique et variable dans le temps et les positions.",Il est un signe tardif de la péricardite aiguë.,c,4
2294,OIC-283-07-A-,Quel est le critère échographique qui suggère une tamponnade cardiaque?,Troubles du rythme ventriculaire,Élévation de la troponine,Epanchement > 20 mm,Microvoltage et alternance électrique,c,4
2295,OIC-283-08-B,Lequel des marqueurs suivants est considéré comme un signe de gravité majeur en cas de péricardite aiguë ?,CRP,NFS,Troponine,Ionogramme sanguin,c,4
2296,OIC-283-08-B-,Quand une ponction péricardique est-elle généralement privilégiée par rapport à une intervention chirurgicale?,En cas de suspicion d'épanchement purulent,Lorsque le patient est instable,Lorsqu'il y a une tension artérielle basse,En cas d'épanchement chronique abondant,b,4
2297,OIC-283-09-B,"Quel est l'examen d'imagerie le plus pertinent pour évaluer l'abondance, la localisation et le retentissement hémodynamique d'un épanchement péricardique?",Radiographie de thorax,Scanner thoracique,Echocardiographie,IRM cardiaque,c,4
2298,OIC-283-09-B-,Lequel des éléments suivants n'est PAS présent dans un ECG typique d'une péricardite aiguë ?,Décalage de ST,Sous décalage PQ,Onde Q miroir,Décalage de ST concave vers le haut,c,4
2299,OIC-284-01-A,Quelle est la caractéristique clinique qui oriente vers une myocardite associée à une péricardite aiguë?,Fièvre supérieure à 38°C,Présence d'un épanchement péricardique abondant,Élévation du troponine,Résistance au traitement anti-inflammatoire,c,4
2300,OIC-284-01-A-,Quel est le pourcentage approximatif de péricardite aiguë virale qui est bénigne ?,10%,30%,90%,50%,c,4
2301,OIC-284-02-A-,Laquelle de ces étiologies est la plus souvent associée à une péricardite néoplasique?,Hypothyroïdie,Insuffisance rénale chronique,Cancer primitif pulmonaire,Amylose cardiaque,c,4
2302,OIC-284-03-B-,Quel diagnostic est posé par un dip plateau et une égalisation des pressions diastoliques au cathéthérisme droit?,Myocardite,Tamponnade,Constriction péricardique,Péricardite récidivante,c,4
2303,OIC-284-04-A,Une péricardite virale peut évoluer vers la tamponnade :,Toujours,Jamais,Dans certains cas,Uniquement en cas de traumatisme,c,4
2304,OIC-284-04-A-,Lequel des signes suivants est caractéristique de la tamponnade?,Bradycardie,Pouls régulier,Pouls paradoxal,Tension artérielle élevée,c,4
2305,OIC-284-05-A,Lequel des termes suivants est un type de palpitation ?,Hypotension,Hypertension,Tachycardie,Bradycardie,c,4
2306,OIC-284-05-A-,"Selon le texte, quelle est la première étape à suivre pour identifier une urgence cardiaque?",Effectuer un électrocardiogramme,Examiner l'arbre généalogique,Rechercher les antécédents personnels et familiaux,Observer les signes de bas débit,c,4
2307,OIC-284-06-B,"En dehors des palpitations, un ECG intercritique est souvent :",abnormal,inutile,normal,diagnostique,c,4
2308,OIC-284-06-B-,"En cas de palpitations fréquentes (>1/semaine), quel type d'enregistrement ECG est indiqué?",ECG ambulatoire de longue durée,Épreuve d’effort,Holter ECG,Enregistrement ambulatoire de l’ECG,c,4
2309,OIC-284-07-B,Quelles sont les causes générales d'extrasystoles?,Maladies infectieuses,Intoxications alimentaires,"Alcoolisation, pathologies respiratoires et hyperthyroïdie",Manque de sommeil et stress chronique,c,4
2310,OIC-284-08-A,Quel traitement peut arrêter une tachycardie jonctionnelle?,Aspirine,Morphine,Adénosine,Corticoïdes,c,4
2311,OIC-284-08-A-,Quel est le rôle du faisceau de Kent dans le syndrome de Wolff-Parkinson-White?,Il ralentit la conduction au niveau de l'atrio-ventriculaire,Il provoque une fibrillation auriculaire,Il crée une voie accessoire atrio-ventriculaire,Il est responsable de la bradycardie,c,4
2312,OIC-288-01-A,Lequel des éléments suivants n'est PAS un signe qui peut suggérer une névrose cardiaque ?,ECG percritique strictement normal,Présence de dépression,Hypertension artérielle,Attaques de panique,c,4
2313,OIC-288-01-A-,Quel acrosyndrome est un trouble trophique qui se manifeste principalement aux orteils?,Ischémie digitale,Phénomène de Raynaud,Engelures,Acrocyanose,c,4
2314,OIC-288-02-B,L'acrocyanose est caractérisée par :,Des papules œdémateuses et prurigineuses,Des crises de douleurs brûlantes,Une coloration cyanotique des extrémités,Des ulcérations de la pulpe digitale,c,4
2315,OIC-288-02-B-,Quel facteur de risque professionnel peut être associé à un Raynaud secondaire?,Travail en environnement chaud,Exposition aux rayons UV,Utilisation d'engins vibrants,Manque d'activité physique,c,4
2316,OIC-288-03-B,Où la sclérose cutanée de la sclérodermie systémique prédomine-t-elle?,Tronc,Visage,Extrêmités,Genoux,c,4
2317,OIC-288-03-B-,Que signifie la recoloisation de la main après la libération de l'artère ulnaire?,L'arcade palmaire profonde est perméable,L'artère radiale est obstruée,L'arcade palmaire superficielle est perméable,La circulation sanguine est normale,c,4
2318,OIC-288-05-A,Qui sont les contributeurs de la vidéo ou des photographies de manœuvre d'Allen?,"Sophie Blaise, Luc Bressollette et Claire Le Hello",Jean-Pierre Dubois et Marie Durand,Michel Lefebvre et Anne Martin,Pierre Dupont et Sylvie Girard,a,1
2319,OIC-288-05-A-,Quand la capillaroscopie est-elle particulièrement utile dans le diagnostic d'un PR?,En cas de PR d'apparition récente ou d'aggravation récente,Uniquement en cas de PR primaire,"En cas de PR supposée secondaire, ou d'apparition récente ou d'aggravation récentes",Lorsqu'il existe des signes d'atteinte cardiaque,c,3
2320,OIC-288-06-A,Laquelle de ces situations peut entraîner une thyrotoxicose ?,Un apport insuffisant d'hormones thyroïdiennes.,Une diminution de la production d'hormones thyroïdiennes par la glande thyroïde.,Une thyroïdite sub-aiguë de De Quervain.,Une hypothyroïdie.,c,4
2321,OIC-288-06-A-,Le sexe-ratio de l'hyperthyroïdie est d'environ :,1,3,7,10,c,4
2322,OIC-288-07-B,Les signes ophtalmologiques spécifiques à la maladie de Basedow incluent :,Mydriase,Cataracte,Exophtalmie,Conjonctivite,c,4
2323,OIC-288-07-B-,Quels sont les symptômes caractéristiques d'une crise aiguë thyrotoxique?,"Fatigue, prise de poids et constipation","Fièvre, déshydratation et troubles cardiovasculaires","Douleurs articulaires, nausées et vomissements","Perte d'appétit, diarrhée et faiblesse musculaire",b,4
2324,OIC-288-08-B-,Le dosage de quel hormone est recommandé si le dosage de T4L est normal et qu'on soupçonne une hyperthyroïdie à T3?,TSH,T4 libre,T3 libre,T3 total,c,4
2325,OIC-288-09-B-,L'échographie thyroïdienne est utile pour :,Mesurer la production d'hormones thyroïdiennes,Détecter les métastases thyroïdiennes,Visualiser la structure de la thyroïde et identifier les nodules,Évaluer la fonction des glandes parathyroïdes,c,4
2326,OIC-288-10-A,Chez quel groupe d'âge le goitre multinodulaire toxique est-il le plus fréquent?,Femmes jeunes,Enfants,Sujets plus âgés,Adolescents,c,4
2327,OIC-288-10-A-,"En l'absence de dosage des anticorps anti-récepteurs de la TSH, quel examen peut être réalisé en deuxième intention pour diagnostiquer une maladie de Basedow?",Échographie-doppler thyroïdienne,Dosage des hormones thyroïdiennes,Scintigraphie thyroïdienne,Biopsie thyroïdienne,c,4
2328,OIC-288-11-A,Lequel des éléments suivants n'est PAS un critère diagnostique d'un nodule hypersécrétant ou d'un goitre multinodulaire toxique?,Un syndrome de thyrotoxicose d'intensité variable,Une hyperthyroidie biologique périphérique (TSH basse),Une augmentation de la taille de la thyroïde,Une plage unique hyperfixante à la scintigraphie,c,4
2329,OIC-288-12-B,Quel traitement spécifique de l'hyperthyroïdie peut entraîner une hypothyroïdie nécessitant une substitution définitive?,Traitement par iode radioactif,Antithyroidiens de synthèse,Thyroïdectomie totale,Repos,c,4
2330,OIC-288-12-B-,Quel type d'insuffisance surrénale est causée par un déficit de production d'ACTH hypophysaire?,Insuffisance surrénale primaire,Insuffisance surrénale aiguë,Insuffisance corticotrope,Insuffisance surrénale lente,c,4
2331,OIC-288-13-A,Quel signe biologique est spécifique à l'insuffisance surrénale primaire?,Hypoglycémie,Hyponatrémie de dilution,Hyperpigmentation,Signes d'insuffisance hypophysaire,c,4
2332,OIC-288-13-A-,Quel est l'ionogramme typique en cas d'insuffisance surrénale primaire (hors décompensation)?,Hyponatrémie et hypokaliémie,Hypernatrémie et hyperkaliémie,Hyponatrémie et hyperkaliémie,Normonatrémie et hyperkaliémie,c,4
2333,OIC-288-14-A,Quelle est la caractéristique biologique principale de l'insuffisance corticotrope?,Hyperkaliémie,Hypernatrémie,Hyponatrémie,Mélanodermie,c,4
2334,OIC-288-14-A-,Quel test est réalisé si la cortisolémie à 8h se situe entre les valeurs limites d'insuffisance surrénale?,Test au glucose,Test au synACTHène,Test au ACTH,Test au cortisol libre,b,4
2335,OIC-288-15-A,Un taux d'ACTH élevé en cas d'insuffisance surrénale indique :,Une insuffisance corticotrope,Une insuffisance surrénale secondaire,Une insuffisance surrénale primaire,Un taux de cortisol normal,c,4
2336,OIC-288-15-A-,Quelle est l'interprétation d'un pic de cortisol inférieur à 180 ng/ml après le test au synacthène?,Réponse normale au test,Insuffisance corticotrope récente ou partielle,"Absence de réponse au test, suggérant une insuffisance surrénale",Nécessité d'un test de stimulation supplémentaire,c,4
2337,OIC-288-16-B,Quel facteur de risque est associé à la tuberculose bilatérale des surrénales?,Antécédents de maladies auto-immunes,Traitement par anticortisolique de synthèse,Terrain immunodéprimé,Surrénalectomie bilatérale,c,4
2338,OIC-288-17-B,Lequel de ces événements peut entraîner une nécrose hypophysaire brutale?,Radiothérapie,Atteinte auto-immune,Choc hypovolémique post-partum,Traumatisme,c,4
2339,OIC-288-17-B-,Quelle est l'activité glucocorticoïde de la dexaméthasone?,1,4,40,"0,75 mg",c,4
2340,OIC-299-01-A,Quelle mesure est à éviter en cas d'insuffisance surrénale aiguë en raison d'une hyperkaliémie?,Administration de glucosé pour compenser l'hypoglycémie,Transfert en urgence en réanimation,Pas de supplémentation potassique,"Remplir le volume sanguin avec du NaCl 0,9 %",c,4
2341,OIC-299-01-A-,"En cas de décompensation surrénalienne, quelle action est importante à entreprendre?",Augmenter la consommation de sel,Administrer un laxatif,Adapter le traitement oral glucocorticoïde,Arrêter le traitement minéralocorticoïde,c,4
2342,OIC-299-02-A,Lequel des signes suivants est un indicateur possible de surdosage en hydrocortisone? ,Hypotension orthostatique,Fatigue,Œdème des membres inférieurs,Rénine élevée,c,4
2343,OIC-299-02-A-,Quels dosages hormonaux sont importants dans le cadre de l'insuffisance surrénale aiguë?,L'aldostérone et la prolactine,La thyroxine et la calcitonine,Le cortisol et l'ACTH,L'insuline et le glucagon,c,4
2344,OIC-299-03-B,Laquelle de ces anomalies biologiques est caractéristique de l'insuffisance surrénale?,Hypernatrémie,Hypokalémie,Hyponatrémie,Natriurèse élevée,c,4
2345,OIC-299-03-B-,Quelle est la signification d'un taux d'ACTH élevé dans le contexte d'une insuffisance surrénale?,Insuffisance corticotrope.,Insuffisance surrénale secondaire.,Insuffisance surrénale primitive.,Hypercortisolisme.,c,4
2346,OIC-299-04-B,Quel est l'élément clé pour éviter la décompensation de l'insuffisance surrénale traitée?,Éviter les efforts physiques importants,Prendre de l'hydrocortisone uniquement en cas de besoin,Adapter le traitement par hydrocortisone aux situations particulières,Se reposer suffisamment,c,4
2347,OIC-299-04-B-,L'apoplexie hypophysaire peut entraîner une insuffisance surrénale aiguë. Quelle est la fonction principale de l'hypophyse?,Production d'insuline,Régulation de la température corporelle,Secrétion d'hormones qui contrôlent les glandes endocrines,Filtration du sang et élimination des déchets,c,4
2348,OIC-299-05-A,Quelle est la dose initiale d'hydrocortisone recommandée en cas de chirurgie majeure chez un patient insuffisant surrénalien?,25 mg toutes les 6 heures,100 mg par jour en trois prises,100 mg IV ou IM initialement,60 mg par 24 heures en trois ou quatre prises,c,4
2349,OIC-299-06-B,Quelle est la conséquence de la mutation du gène codant un transporteur des acides gras à très longues chaînes dans le cadre de l'adrénoleucodystrophie?,Déficit en cortisol,Accumulation de précurseurs en amont du bloc,Accumulation de molécules d'acides gras à très longues chaînes,Hyperandrogénie avec virilisation,c,4
2350,OIC-299-06-B-,Depuis quelle année le dépistage néonatal des formes classiques de l'insuffisance surrénale est-il systématique en France?,1985,1990,1995,2000,c,4
2351,OIC-299-07-A,Quel dosage est réalisé dans le cadre du diagnostic de l'adrénoleucodystrophie?,Dosage de la 17 OH progestérone,Dosage de la cortisol,Dosage des acides gras à longue chaîne,Dosage de l'aldostérone,c,4
2352,OIC-299-07-A-,L'Adrénoleucodystrophie est une maladie :,Autosomique dominante,Autosomique récessive,Liée à l'X,Multifactorielle,c,4
2353,OIC-299-08-A,Quel seuil de glycémie à jeun était considéré comme un facteur de risque de rétinopathie dans les études épidémiologiques mentionnées?,"0,8 g/l","1,0 g/l","1,26 g/l","1,5 g/l",c,4
2354,OIC-299-09-B,"Chez l'enfant, quel symptôme est souvent présent au diagnostic du diabète?","Glycémie à jeun entre 1,10 et 1,26 g/l",Acidocétose uniquement chez les enfants âgés de plus de 5 ans,Syndrome cardinal,Absence de symptômes,c,4
2355,OIC-299-09-B-,Quels patients sont considérés comme ayant un facteur de risque familial (FDR) de DT2 ?,Tous les patients âgés de plus de 45 ans,Les patients asymptomatiques avec un antécédent de grossesse avec un RCIU,Les patients avec un antécédent familial de diabète au 1er degré,Les patients ayant une origine géographique à risque,c,4
2356,OIC-302-01-A,Le diabète gestationnel se distingue du diabète prégestationnel par :,Sa présence avant la grossesse.,Son apparition uniquement chez les femmes diabétiques de type 1.,Son diagnostic basé sur une hyperglycémie provoquée orale pendant la grossesse.,Son absence de complications pour la mère et le fœtus.,c,4
2357,OIC-302-02-A-,Lequel des éléments suivants N'EST PAS un marqueur d'autoanticorps utilisé pour diagnostiquer le diabète de type 1?,Anti-GAD,Anti-IA2,Anti-thyroïdienne,Anti-ZnT8,c,4
2358,OIC-302-03-B,Quel est l'un des principaux mécanismes physiopathologiques du diabète de type 2?,Une production excessive d'insuline,Une absence totale d'insuline,Une insulinorésistance,Une augmentation de la sensibilité à l'insuline,c,4
2359,OIC-302-03-B-,Quel est le stade 3 de la gradation du pied diabétique?,Présence d'une neuropathie sensitive isolée,Association de la neuropathie à l'artériopathie ou aux déformations des pieds/orteils,Antécédents d'ulcération ou d'amputation,Absence de neuropathie sentitive et d'artériopathie,c,4
2360,OIC-302-04-A,Lequel des éléments suivants n'est PAS un signe de RD proliférante?,Néovaisseaux,Exsudats,Modifications veineuses,Hémorragies étendues,b,4
2361,OIC-302-05-A,Quel test est utilisé pour diagnostiquer la neuropathie vasomotrice?,Test au monofilament anormal,EMG (atteinte des racines nerveuses de T1 à T12),"Chute de pression artérielle > 20 mmHg TAS, > 10 TAD au passage couchée à debout",Scintigraphie de vidande gastrique,c,3
2362,OIC-302-05-A-,"En cas de suspicion d'artérite des membres inférieurs, quel examen est systématiquement réalisé?",Échographie-doppler des artères des membres inférieurs,Test d'effort,Mesure de l'indice de pression systolique,Angio-IRM,c,4
2363,OIC-302-06-B-,Quelle est la glycémie seuil pour diagnostiquer une acido-cétose diabétique?,250 mg/dl,30 mmol/l,320 mOsmol/kg,18 mmol/l,a,3
2364,OIC-302-07-A,Quelle glycémie est considérée comme hypoglycémique et potentiellement dangereuse ?,120 mg/l,180 mg/l,70 mg/l,250 mg/l,c,4
2365,OIC-302-07-A-,"En cas d'hypoglycémie sévère chez un enfant, quel est le premier geste à entreprendre ?",Administration d'insuline,Resucrage oral,Injection de glucagon,Sérum G30 % en IV,c,4
2366,OIC-302-08-A,"En cas d'hyperglycémie avec cétonémie négative, quel calcul est réalisé pour évaluer l'osmolarité?",(Na<sup>+</sup> + K<sup>+</sup>) – (Cl<sup>–</sup> + HCO<sub>3</sub><sup>–</sup>),pH veineux,(Na<sup>+</sup> + 13) × 2 + Gly en mmol/l,Hémogramme,c,4
2367,OIC-302-08-A-,Quel est l'objectif principal de l'éducation thérapeutique chez les patients diabétiques de type 1 ?,Remplacer l'insulinothérapie,Développer une meilleure compréhension des complications du diabète,Autonomiser le patient dans la gestion de sa maladie,Promouvoir une alimentation saine et équilibrée,c,4
2368,OIC-302-09-B,Combien de fois par jour l'autosurveillance glycémique doit-elle être réalisée par le patient?,1 à 2 fois,2 à 3 fois,4 à 6 fois,7 à 9 fois,c,4
2369,OIC-302-09-B-,"En cas d'activité physique intense, qu'est-ce qui est indispensable ?",Une consultation médicale.,Une augmentation de l'insuline.,Des collations.,Un arrêt complet de l'activité.,c,4
2370,OIC-302-10-B,Quels facteurs influencent la détermination de la cible glycémique (HbA1c) ?,La durée du diabète et l'espérance de vie.,L'existence de co-morbidités et le risque d'hypoglycémies.,"La durée du diabète, l'espérance de vie, l'existence de co-morbidités, le risque d'hypoglycémies et la motivation du patient.",Le risque cardiovasculaire et rénal.,c,4
2371,OIC-302-10-B-,"Parmi les classes de traitements antidiabétiques listées, laquelle présente un effet bénéfique sur l'insuffisance cardiaque et les maladies rénales chroniques?",Les Biguanides,Les Sulfamides hypoglycémiants,Les Inhibiteurs de SGLT2,Les Agonistes des récepteurs du GLP1,c,4
2372,OIC-302-11-A,Laquelle de ces situations n'est PAS un facteur de risque d'hypoglycémie?,Réduction de la dose d'insuline,Délai important entre l'injection d'insuline rapide et le repas,Résolution d'une infection,Effort physique important sans diminution des doses d'insuline,a,4
2373,OIC-302-11-A-,À quel stade de la néphropathie diabétique l'HbA1c cible est-elle < 8 %?,Microalbuminurie,Macroalbuminurie,Insuffisance rénale,Prévention primaire,c,4
2374,OIC-302-12-B,"Quel traitement est utilisé pour la forme sévère, proliférante et œdème maculaire de la rétinopathie diabétique?",Panphotocoagulation rétinienne,Traitement de la dyslipidémie,Injections intraoculaires d'inhibiteurs du VEGF,Equilibre glycémique,c,4
2375,OIC-302-12-B-,"En cas de plaie grave ou suspicion d'ostéite, qui prend en charge le patient?",Un médecin généraliste,Un podologue,Un chirurgien vasculaire et/ou orthopédiste,Un infirmier,c,4
2376,OIC-302-13-A,Quand le patient doit-il ajouter du glucose 10% à son traitement d'insuline?,"Lorsque la glycémie est supérieure à 2,5 g/l",Lorsque la cétonémie est négative,"Lorsque la glycémie est inférieure à 2,5 g/l et la cétonémie positive",Lorsque la kaliémie est inférieure à 5 mmol/l,c,4
2377,OIC-302-13-A-,Quelle précaution doit être prise en cas d'insuffisance rénale chez un patient atteint de coma hyperosmolaire?,Augmenter la dose d'insuline,Utiliser un HBPM,Éviter l'utilisation d'un HBPM,Réduire l'apport en potassium,c,4
2378,OIC-302-14-B,Dans quelles circonstances le recours à un diabétologue est-il généralement sollicité ?,Lors de la découverte d'un diabète de type 2 bien contrôlé.,Pour un suivi régulier en cas de diabète de type 1 bien contrôlé sans complications.,"En cas de diabète atypique, d'HbA1c>10% ou d'insulinothérapie intensive.",Pour un suivi nutritionnel en cas de diabète de type 2 sans complications.,c,4
2379,OIC-302-14-B-,Quels nutriments voient leur absorption intestinale augmentée pendant la grossesse?,Vitamine A et B9,Fer et iode,Fer et calcium,Vitamine C et D,c,4
2380,OIC-302-15-B,"Quelle est la prise de poids recommandée pour une femme ayant un IMC inférieur à 18,5 kg/m²?",5 – 9 kg,"7 – 11,5 kg","12,5 – 18 kg","11,5 – 16 kg",c,4
2381,OIC-302-15-B-,Quand la complémentation en acide folique est-elle recommandée?,Seulement pendant les trois premiers mois de grossesse,À partir du moment de la conception,28 jours avant la conception et jusqu'à 12 semaines de gestation,Pendant toute la durée de la grossesse,c,4
2382,OIC-302-16-B,Lequel des éléments suivants N'EST PAS une population à risque nutritionnel pendant la grossesse?,Les femmes ayant des antécédents d'anomalie de fermeture du tube neural,Les femmes ayant un régime alimentaire riche et équilibré,Les adolescentes,Les femmes souffrant d'obésité,b,4
2383,OIC-302-16-B-,Quelle est la quantité de calcium recommandée par jour pendant la grossesse?,moins de 500 mg,500 à 750 mg,plus de 1000 mg,2000 mg,c,4
2384,OIC-302-17-A,Lequel des aliments suivants est à éviter pendant la grossesse pour prévenir la toxoplasmose?,Le gruyère,Le poulet cuit,Le camembert,Le comté,c,4
2385,OIC-310-01-B,"Depuis 2021, les sportifs mineurs n'ont plus besoin de certificat médical si :",Ils ont moins de 12 ans.,Ils pratiquent une discipline sportive à faible impact.,Ils attestent avoir répondu NON à chaque rubrique du questionnaire de santé QS-SPORT.,Ils ont l'autorisation écrite de leurs parents.,c,4
2386,OIC-310-01-B-,Quelle est la durée maximale de validité d'un certificat médical d'inaptitude à la pratique du sport en milieu scolaire?,2 ans,La durée de la maladie,L'année scolaire en cours,À vie,c,4
2387,OIC-310-02-B-,"En cas de pratique sportive intensive chez un enfant, quel élément n'est PAS à évaluer?",Le retentissement sur ses conditions de vie et d'apprentissages scolaires,Son temps de sommeil moyen,Son niveau de connaissance en anatomie,La qualité de son alimentation,c,4
2388,OIC-310-03-A,"Parmi les sports suivants, lequel présente une contre-indication spécifique pour les personnes atteintes d'asthme?",Boxe,Natation,Plongée sous-marine,Tennis,c,4
2389,OIC-310-03-A-,Pourquoi l'examen médical d'absence de contre-indication à la pratique sportive est-il centré sur le système cardiovasculaire?,Parce que les risques cardiovasculaires sont inexistants chez les sportifs.,Parce que les maladies cardiovasculaires sont les plus fréquentes chez les enfants.,Parce que le risque cardiovasculaire est transitoirement accru au cours de l'exercice physique intense.,Parce que les autres systèmes organiques ne sont pas affectés par l'exercice physique.,c,4
2390,OIC-310-04-B,Quelle est la localisation la plus fréquente de la maladie de Sever?,Le genou,Le coude,Le talon,L'épaule,c,4
2391,OIC-310-05-A,Lequel des éléments suivants n'est PAS recommandé pour l'alimentation d'un enfant sportif?,Répartir l'alimentation en 3 repas et une collation.,Éviter les compléments alimentaires hyperprotidiques non utiles.,Favoriser les lipides saturés.,Veiller à des apports calciques et vitaminique D suffisants.,c,4
2392,OIC-310-05-A-,Quelle proportion des apports énergétiques totaux (AET) les lipides ne doivent pas descendre en dessous pour un sportif?,10%,15%,20%,25%,c,4
2393,OIC-310-06-A,Quel est un symptôme évocateur de pathologie cardiovasculaire à l'exercice?,Fièvre,Douleur musculaire,Dyspnée,Nausées,c,4
2394,OIC-310-06-A-,Quels sont les deux types principaux d'œdèmes ?,Œdèmes locaux et œdèmes généraux.,Œdèmes inflammatoires et œdèmes infectieux.,Œdèmes veineux et œdèmes lymphatiques.,Œdèmes superficiels et œdèmes profonds.,a,4
2395,OIC-310-07-B,Quels médicaments peuvent causer un œdème localisé en augmentant la perméabilité capillaire?,Antibiotiques,Anti-inflammatoires,Anticalciques de type Dihydropyridines,Antihypertenseurs,c,4
2396,OIC-310-07-B-,"Selon le texte, quel est le principal facteur déterminant le volume extracellulaire?",La concentration de sodium,La quantité d'eau,La quantité de sodium,La pression oncotique plasmatique,c,4
2397,OIC-312-01-B,L'œdème décrit dans le contenu est associé à quel type de problème ?,Infection,Allergie,Rétention hydrosodée,Maladie auto-immune,c,4
2398,OIC-312-01-B-,Laquelle des affirmations suivantes est vraie concernant les œdèmes généralisés?,Ils sont toujours causés par une insuffisance cardiaque.,Ils sont caractérisés par une mauvaise redistribution en fonction de la déclivité.,Ils peuvent être associés à des épanchements pleuraux et ascite.,Ils sont toujours indolores et mous au toucher.,c,4
