Unnamed: 0,id,question,option_a,option_b,option_c,option_d,correct_option,distractor_quality
816,OIC-226-07-A,Quel programme de restauration fonctionnelle est proposé pour un épisode chronique?,Kinésithérapie : non indiquée,Kinésithérapie : étirements des plans sous-pelviens,Programme de restauration fonctionnelle du rachis (réentraînement à l’effort),Consultation de suivi d'un patient présentant une lombalgie aiguë ou chronique,c,4
817,OIC-226-08-A,Quelle est la cause principale de la sacralgie?,radiographies du bassin de face et cliché de de Sèze,discuter un scanner du bassin ou scintigraphie osseuse,cause extra-rachidienne : constipation,discuter une IRM du bassin,c,2
818,OIC-226-09-A-,Quelle est la variété de la migraine mentionnée dans le contenu?,La migraine sans aura (MSA),La migraine avec aura,La migraine comporte deux variétés,La migraine sans aura,c,2
819,OIC-226-10-A,Quelle étape est essentielle pour identifier le type de céphalée primaire?,a,b,c,d,a,1
820,OIC-226-11-A-,Quelle est la méthode d'examens recommandée pour diagnostiquer une névralgie du trijumeau secondaire?,Un examen de IRM,Un examen de névralgie classique,Un examen de topographie,Un examen de réflexe cornéen,a,4
821,OIC-226-12-A,Quand doit-on diagnostiquer une migraine chronique après des céphalées de tension?,8 jours par mois,2 jours par semaine,Aucun,Plusieurs,c,3
822,OIC-226-16-B-,Quelles options correspondent à une migraine sans aura?,Absence de tout facteur de risque artériel,Si présence d’un ou plusieurs facteurs de risque artériel,Migraine sans aura,Progestatifs purs,c,2
823,OIC-226-17-B-,Raisonner devant une céphalée,Les céphalées primaires,Les céphalées secondaires,L’objectif prioritaire,Toute céphalée chronique,c,4
824,OIC-226-18-B-,Quelle est la cause de la céphalée typique en coup de tonnerre associée à un syndrome de vasoconstriction cérébral réversible (SVCR)?,a,b,c,d,c,1
825,OIC-227-01-A,Quelle est la caractéristique la plus commune des céphalées chroniques quotidiennes (CCQ)?,épisodes de douleur,douleur unilatérale,douleur bilatérale,douleur strictement unilatérale,c,4
826,OIC-227-01-A-,Quelle condition spéciale est mentionnée dans le contenu pour les enfants?,HTIC idiopathique,Céphalée post-traumatique aiguë,Sinusites aiguës bloquées,Intoxication au monoxyde de carbone,a,4
827,OIC-227-08-A,Quelle source est mentionnée pour cette vidéo?,le site CEN,le site de la neurologie,le site de la médecine,le site de l'education,a,1
828,OIC-227-09-A-,Quelle est la nature de la PFP mentionnée dans l'exemple?,Vésiculaire,Zoostérienne,Virale,Hypertrophique,c,4
829,OIC-229-01-A,Quel est le trajet des nerfs oculomoteurs dans le sinus caverneux?,du tronc cérébral,dans les citernes sous-arachnoïdiennes,par la fissure orbitaire supérieure,dans le plancher du 4ème ventricule,c,4
830,OIC-229-02-A,Quelle est la méthode utilisée pour déterminer le décalage oculomotrice en cas de déséquilibre?,Examen sous écran ou cover-test,Examen au verre rouge,Examen de la motilité oculaire,Test de Hess-Lancaster,d,4
831,OIC-229-03-A,Quelle est la définition de l’**hypertropie**?,déviation de l’œil vers l’intérieur,déviation de l’œil vers l’extérieur,déviation de l’œil vers le haut,déviation de l’œil vers le bas,c,4
832,OIC-229-03-A-,Quelle est la position compensatrice de la tête pour la paralysie du VI?,Inclinée du côté sain,Menton abaissé,Tournée du côté de la paralysie oculomotrice,Mydriase aréflective,c,4
833,OIC-229-04-A,Quel est le but principal de la vignette?,abduction,paralysie,vision,movement,c,1
834,OIC-229-05-A,Quelle est la différence entre une paralysie du VI et une lésion sur les noyaux ou les trajets des nerfs concernés?,La paralysie du VI est causée par une hypertonie intra-cranienne,La paralysie du VI est causée par une lésion sur les noyaux ou les trajets des nerfs concernés,La paralysie du VI est causée par une hypertonie intra-cranienne sans valeur localisatrice,La paralysie du VI est causée par une hypertonie intra-cranienne avec une valeur localisatrice,c,4
835,OIC-229-06-B-,Quelle est la cause d'une diplopie monoculaire?,Optique de l'oeil,Imagerie cérébrale,Aucune imagerie cérébrale,Neuroradiological exams,a,2
836,OIC-229-07-B,Quelle est la cause de la diplopie monoculaire lors d'une occlusion pathologique?,cornéenne,irienne,cristallinienne,b,c,4
837,OIC-230-01-A,Quel terme décrit une contraction musculaire prolongée et stéréotypée?,A. Tremblement,B. Chorée,C. Dystonie,D. Myoclonies,c,4
838,OIC-230-03-A-,Quel est le diagnostic principal de tic?,bénins et isolés,bénins et associés à des comorbidités,correspondant à la maladie de Gilles de la Tourette,survenant dans l'enfance,c,4
839,OIC-230-04-A-,Quel facteur de risque est mentionné comme principal pour la confusion mentale?,Troubles neurosensoriels,Consultation de suivi et traitement de fond d'un patient souffrant d'un trouble psychiatrique chronique,Consommation d'alcool et de psychotropes,Immobilisation (hospitalisation),c,4
840,OIC-230-05-A-,Quelle est la cause de la confusion associée à une pathologie neurologique chronique?,Hémorragie méningée,Épilepsie généralisée,Processus expansifs intracrâniens,Traumatisme crânien,c,4
841,OIC-230-06-A,Quelle est la cause mentionnée dans le contenu pour les troubles métaboliques?,"toxiques (pesticides, solvants, CO)",hypoalcalémie,carences vitaminiques,infectieuses,c,4
842,OIC-230-08-A,Quelle est la description de la phase de démence sévère?,a,b,c,d,c,1
843,OIC-230-11-B-,Quelle indication suggère la présence d’un resaignement récent dans le HSD chronique?,Hématome,Hypodense,Croissant de lune,Hématome,a,2
844,OIC-230-14-A-,Quelle est la cause centrale des troubles de la marche?,douloureuse,ataxique,centrale,périphérique,c,4
845,OIC-233-01-A,Quelle est la modalité de diagnostic principale pour cette boiterie?,Démarche diagnostique,Étude de cas,Vidéo clinique,Étude de cas,a,1
846,OIC-233-01-A-,Quel est le risque principal associé à l’astasie-abasie?,Faire des pas,Anxiété majeure,Risque élevé de chute,Pas de chute,c,4
847,OIC-233-04-A,Quelle est la cause principale des troubles de la marche?,La marche rapide,Leur équilibre,Leur vision,Leur fatigue,b,2
848,OIC-233-04-A-,Quand est l'imagerie cérébrale utilisée pour éliminer une hydrocéphalie chronique de l'adulte?,En urgence,Dans un premier temps,Dans le cadre des syndromes parkinsoniens,En cas de contre indication à l'IRM,c,4
849,OIC-233-05-B-,Quelle démarche médicale doit être tenue avant une dermatose bulleuse?,Une érosion post-bulleuse,Une décollement en linge mouillé,Une suspicion de maladie auto-immune,Un signe de Nikolsky,c,4
850,OIC-233-06-A,Quelle analyse permet de confirmer la nature auto-immune d'une dermatose bulleuse?,A,B,C,D,c,1
851,OIC-233-07-B-,Quelle est l'une des causes des bulles d'origine caustique?,origine thermique,origine phytophotodermatose,origine caustique,origine thermique,c,1
852,OIC-234-01-B,Les principales étiologies des IOP sont :,la génétique,l’auto-immunitaire,la génétique et l’auto-immunitaire,la génétique et l’auto-immunitaire,c,3
853,OIC-234-03-A,Quel des signes mentionnés est associé à la hyperestrogénie?,Douleurs pelviennes,Prise de poids,Leucorrhées SD-104,Asthénie,c,3
854,OIC-234-03-A-,Quelle mesure est utilisée pour déterminer l'ostéoporose post-ménopausique?,Osteodensitométrie,Absorptiomètrie biphotonique,Mesure du capital osseux sur 2 sites,"T-score < -2,5",d,4
855,OIC-234-04-A-,Quelle des options ci-dessus est correcte concernant la mammographie?,La mammographie,L'ostéodensitométrie,L'analyse du bilan lipidique SD-195,L'échographie utéro-ovarienne,a,1
856,OIC-234-05-B,Quelle option est correcte pour la prise en charge du THM?,L'HTA,L'hypertriglyceridémie,La maladie de l'insuffisance ovarienne prématurée,La maladie de l'embolie veineuse,c,4
857,OIC-234-06-B,Quel est le rôle principal de l’apport calcium et vitamine D chez la femme ménopausée?,Réduire le risque de maladie cardiovasculaire,Améliorer la santé mentale,Apports suffisants pour prévenir l’ostéoporose,Améliorer la concentration,c,4
858,OIC-234-07-A,Quelle est la méthode de définition du SDT?,testostérone totale et biodisponible,testostérone sériques,hypotestostéronémie,andropause,c,3
859,OIC-234-08-B-,Quelle option correspond à la prise en charge de l’ensemble des symptômes secondaires au SDT?,Une supplémentation en testostérone naturelle par voie transdermique,Une supplémentation en testostérone naturelle par voie intramusculaire,Une prise en charge de l’ensemble des symptômes secondaires,Une prise en charge de l’ensemble des symptômes secondaires,c,2
860,OIC-234-10-B,"Le diagnostic positif se fait à partir de l'absence d'autre cause, sauf une option incorrecte :",Contexte clinique,Toucher rectal,SBAU 50,Antécédents d'urétrites,c,4
861,OIC-234-12-B,Quelle des options ci-dessus est correcte pour l'évaluation du résidu post-mictionnel?,ECBU : permet de rechercher [[Hématurie|une hématurie 260]],Débitmétrie : permet d'objectiver [[Troubles de la miction et incontinence urinaire de l'adulte et du sujet âgé|dysurie 125]],Résidu post-mictionnel : présence d’une quantité d’urines non négligeable (plus de 100ml) dans la vessie après la miction,Un résidu post mictionnel ne constitue pas à lui seul une indication opératoire,c,4
862,OIC-234-12-B-,Quelle examen est optionnel en l'absence de retentissement vésical de l'HBP?,Créatininémie,Echographie vésicale,Bilan urodynamique,Calendrier mictionnel,c,4
863,OIC-234-14-A,C. Les déficits cognitifs ne surviennent pas uniquement dans le contexte d’un délirium (syndrome confusionnel dans la terminologie française).,a,b,c,d,c,1
864,OIC-234-16-A,Quelle des siguientes maladies peuvent être traitées?,"Carences vitaminiques (B12, B9)",Hématome sous dural,Tumeur intra crânienne,Hydrocéphalie à pression normale,a,4
865,OIC-234-17-A,Quel outil est associé à l'évaluation des fonctions exécutives et visuospatiales?,Mini Mental State Evaluation,Test des 5 mots de Dubois,Horloge,BREF,c,4
866,OIC-234-18-A,Quelle option mentionne l'évaluation régulière du risque de chutes et l'aide à domicile?,A.,B.,C.,D.,c,1
867,OIC-234-19-A,Quelle option indique correctement la fonction de l'inventory utilisé pour évaluer les symptômes?,a,b,c,d,c,1
868,OIC-234-20-A-,Quelle est la description des examens neurologiques initiaux observés lors d'une dégénérescence lobaire fronto-temporale?,TROUBLES DU COMPORTEMENT,SYNDROME DYSEXÉCUTIF,EXAMEN NEUROLOGIQUE INITIALEMENT NORMAL,REFLEXES ARCHAïQUES,c,4
869,OIC-234-21-B-,Quelle est la caractéristique principale de l'exemple d'un HSD chronique?,Une hypertension chronique,Une maladie neurologique,Une tomographie d'un HSD,Une analyse de la mémoire,c,3
870,OIC-234-23-B,Quel est le troisième élément du handicap selon la séquence Wood?,La déficience,L’incapacité,Le handicap,La maladie,c,4
871,OIC-235-01-A,"Les mêmes causes peuvent se retrouver lors d'une prise en charge à domicile notamment pour les causes 3, 4 et 6 pouvant créer une iatrogénie liée aux soins.",les chutes,la dénutrition,les effets indésirables des médicaments,la confusion aiguë,c,4
872,OIC-235-05-B,Quel est un objectif thérapeutique pour une douleur chronique en cas de multi-dimensionnalité?,curatif,réparateur,symptomatique,étiologique,c,4
873,OIC-235-14-B-,Quel est un des points clés d'une RAC?,a,b,c,d,a,1
874,OIC-237-01-A-,Quelle organisation est mentionnée comme source de données dans la surveillance?,Laboratoires de microbiologie,Hôpitaux,Médecins pour le réseau Sentinelles,Organisation Mondiale de la Santé,c,4
875,OIC-237-02-A,Quel est le nom du réseau de surveillance nationaux mentionné dans le contenu?,Réseau Sentinelles,RéPIAS,Définition d'un réseau'sentinelle',Qualité et sécurité des soins,a,3
876,OIC-237-03-A,Quelle est la valeur correcte de la valeur prédictive positive (VPP)?,c,d,a,b,c,1
877,OIC-237-06-A,Quelle est la mission principale des CNR?,L'expertise concernant la microbiologie et la pathologie des agents infectieux.,La réalisation des analyses nécessaires à la surveillance des agents pathogènes.,La contribution à la surveillance épidémiologique.,La contribution à l'alerte immédiate de Santé Publique France.,c,4
878,OIC-237-07-A,Quelle est la durée recommandée après l'application des mesures d'éviction?,Plusieurs semaines.,Plusieurs jours.,Durée de l'isolement.,Précautions complémentaires.,c,3
879,OIC-237-08-B,Quelle est la recommandation pour les sujets de plus de 65 ans en position mitrale?,On recommande leur implantation.,On recommande leur implantation chez les sujets de plus de 60 ans.,On recommande leur implantation chez les sujets de plus de 65 ans.,On recommande leur implantation chez les sujets de plus de 70 ans.,c,4
880,OIC-237-09-B,Quelle est la fréquence du suivi biologique chez les patients sous anticoagulation?,Annuelle,Mensuelle,Régulière,Inégal,c,4
881,OIC-239-02-A-,Quelle est la cause la plus fréquente de l’IOA chez l’enfant?,age,sexe masculin,pathophysiology,diabète,c,1
882,OIC-239-06-A,Quel est le principal objectif de la prise en charge urgente pour une arthrite septique?,Limiter les risques de complications,Étudier les causes génétiques,Préparer des médicaments,Étudier les antécédents familiaux,a,4
883,OIC-239-07-B-,Quelle est la durée de traitement antibiotique chez l'adulte?,2 semaines,4 à 6 semaines,2 semaines,3 à 5 jours,b,2
884,OIC-239-08-B-,Quelle est une indication clé pour diagnostiquer une infection disco-vertébrale en présence d'une rachialgie d'installation récente?,Fièvre,Rachialgie dorsale,Sepsis,Douleur thoracique,a,4
885,OIC-239-09-B,Quelle des options suivantes correspond à la destruction rachidienne et à l'instabilité fonctionnelle?,Abcès para-vertébraux,"Épidurite, abcès épidural","Destruction rachidienne, instabilité et séquelles fonctionnelles","Liées à la bactériémie : endocardite infectieuse, autres localisations secondaires",c,4
886,OIC-242-06-A,Quelle exception permet de prélever un prélèvement microbiologique avant l'antibiothérapie?,Purpura fulminans,Patient présentant un état de choc septique,Patient présentant une méningite bactérienne,Patient présentant une infection virale,c,4
887,OIC-242-08-B,Quelle est la méthode de traitement secondaire adaptée à la bactériémie/fongémie?,L’examen direct de l’hémoculture (coloration de Gram),L’identification d’espèce,L’antibiogramme / antifongigramme,Les associations (bithérapie) ont des indications limitées,c,4
888,OIC-242-09-A,Quelle option correspond au traitement des localisations secondaires?,Le traitement est médical +/- chirurgical (drainage),Si la bactériémie est liée à un matériel étranger : l’ablation est souvent nécessaire,Traitement des localisations secondaires : cf item spécifiques,Médical +/- chirurgical (drainage),c,4
889,OIC-242-12-B,Quel facteur de risque est mentionné dans les tableaux 1 et 2 pour les résistances aux antibiotiques?,Antécédent d’infection ou de colonisation à EBLSE dans les 3 mois précédants,"Antibiothérapie par l’une de ces molécules dans les 3 mois précédants : amoxicilline-acide clavulanique, C2G, C3G, fluoroquinolones","Voyage en zone d’endémie d’EBLSE (sud de l'Europe, bassin méditerranéen, Moyen-Orient, Inde, Asie du sud est)",Hospitalisation de moins de 3 mois,a,4
890,OIC-242-13-B,Quelle option correspond à l’usage de l’uro-TDM pour les pyélonéphrites à risque de complications?,a,b,c,d,c,1
891,OIC-242-13-B-,Quelle est la limitation de la BU en cas de patient avec une suspicion d'IU communautaire?,La BU est utilisée pour confirmer un diagnostic d'IU,La BU est utilisée pour déterminer la présence de nitrates,La BU est utilisée pour évaluer la présence de bactéries,La BU est utilisée pour confirmer un diagnostic d'IU,a,4
892,OIC-245-02-A-,Quelle est la définition de la pyélonéphrite aiguë obstructive?,Une pyélonéphrite aiguë grave,Une pyélonéphrite aiguë simple,Une pyélonéphrite aiguë grave et à risque de complication,Une pyélonéphrite aiguë avec des symptômes urinaires,c,4
893,OIC-245-07-A-,Quelle est la durée recommandée pour le traitement des cystites chez l'enfant?,3 à 5 jours,3 à 5 jours,3 à 5 jours,3 à 5 jours,a,1
894,OIC-245-08-B,Quelle confirmation est nécessaire pour établir un lien entre les symptômes et la bactériurie dans une patiente étiquetée 'cystites récidivantes'?,a,b,c,d,a,1
895,OIC-245-08-B-,Quel traitement est largement orienté par l’interrogatoire?,"cranberry, mais faible niveau de preuve",La prophylaxie immunoactive = vaccin (non disponible en France),l’oestrogénothérapie locale,aucun des traitements mentionnés,c,4
896,OIC-245-13-B,Quelle est la durée typique des symptômes de l'urétrite masculine?,Aiguë ou sub-aiguë,Brûlures permanentes,Douleurs urétrales : brûlures permanentes ou mictionnelles,"Méatite, voire balanite",a,4
897,OIC-245-21-B-,Quelle forme de syphilis est décrite comme'syphilides'?,a,b,c,d,c,1
898,OIC-245-22-B-,Quelle est l'interprétation des résultats de TT et TNT?,TT- et TNT- : absence de tréponématose ou très récente (ou guérie et traitée précocement),TT- et TNT+ : faux positif,"TT+ et TNT+ : interprétation selon la cinétique du TNT (début d'une syphilis avec croissance du TNT, syphilis traitée avec décroissance du TNT)",TT+ et TNT- : tréponématose guérie ou très précoce ou syphilis tertiaire très ancienne,a,4
899,OIC-245-24-B,Quelle est la description de la néoplasie intra épithéliale (NIE)?,Les liens avec les chlamydioses,Les liens avec les trichomonides,Les liens avec les HPV,Les liens avec les gonococcies,c,4
900,OIC-247-01-A-,Quel est le principal objectif de suivi pour les femmes atteintes des IGH?,Évaluation des risques,Prévention des infections,Conseil de santé,Évaluation des résultats,d,4
901,OIC-247-03-A-,Quelle est la cause principale de l'érythème polymorphe majeur?,médicamenteuse,infectieuse,allergique,dermatologique,b,4
902,OIC-247-04-A,Quel diagnostic est confirmé par une microbiologie dans les cas de varicelle ou de rougeole?,Clinique,Microbiologie,Sérologies,Antécédents,c,2
903,OIC-247-09-B,Les agents infectieux des diarrhées et des TIAC se transmettent :,par transmission manuportée favorisée par une hygiène insuffisante des mains,"par ingestion d’aliments, d’eau ou de contact avec l’environnement souillé d’agents pathogènes",par contact avec des animaux,par transmission via les moustiques,b,4
904,OIC-247-10-B,Quelle est la cause principale de la diarrhée aiguë infectieuse chez les enfants?,a,b,c,d,c,1
905,OIC-247-12-B,Quelle recherche doit être spécifiée en cas de séjour prolongé en zone d'endémie?,a,b,c,d,c,1
906,OIC-247-12-B-,Quelle des options ci-dessous correspond à l'item 286 mentionné dans la description?,"deshydratation : ionogramme sanguin, créatininémie, NFS","sepsis : Gaz du sang avec lactates, évaluation des dysfonction d'organe","deshydratation : ionogramme sanguin, créatininémie, sepsis","deshydratation : ionogramme sanguin, créatininémie, NFS et sepsis",c,3
907,OIC-247-14-B,Réduire l’intensité de la diarrhée,Éviter les aliments gras,Préparer des solutions de sucre,Utiliser des médicaments antidiarrhéiques,Rester en repos,c,4
908,OIC-247-20-A,Quelle des manifestations suivantes est associée à la toxoplasmose?,Nausées,Diarrhées cholériforme,Troubles neurologiques moteurs,Hépatite aiguë,c,4
909,OIC-247-21-A,Le diagnostic de TIAC est-il obligatoire?,"Oui, il est nécessaire","Non, il est suffisant d’observer les symptômes","Oui, il est nécessaire d’obtenir une documentation","Non, il n’est pas nécessaire",a,3
910,OIC-247-21-A-,Quelle enquête est dirigée par les médecins inspecteurs de l’ARS?,Une enquête épidémiologique,Une enquête microbiologique,Une enquête sanitaire,Une enquête de cas-témoin,c,4
911,OIC-247-22-B-,Quelle est la structure des équipes dans les SPST?,Des infirmiers,Des spécialistes des risques professionnels,Des animées par le médecin du travail,Des infirmiers et des psychologues,c,4
912,OIC-247-24-A-,Quelle est la fonction principale de la fiche d’aptitude / inaptitude en santé au travail?,Évaluer les expositions professionnelles du salarié,Transmettre les documents de prévention des risques professionnels,Transmettre les préconisations pour réduire l’exposition,Rédiger les documents médicaux du salarié,c,4
913,OIC-247-26-B,Quelle est la troisième étape pour gérer les risques professionnels?,Supprimer les dangers,Limiter les émissions à la source,Limiter l'exposition des salariés,Evaluer l'efficacité des mesures de prévention,c,4
914,OIC-254-01-B,Quel est le type de test utilisé pour détecter une allergie respiratoire?,Tests avec mélanges de pneumallergènes,Tests avec mélanges de trophallergènes,Tests avec mélanges de allergènes,Tests avec mélanges de toxines,a,4
915,OIC-254-04-A-,Quelle est la différence entre un test IgE et un test multiallergénique?,Un test IgE détecte une allergie spécifique.,Un test multiallergénique permet de détecter des allergènes non testés.,Un test multiallergénique détecte des allergènes spécifiques.,Un test multiallergénique ne permet pas de détecter des allergies.,a,4
916,OIC-254-07-A-,Quelle est la cause des urticaires alimentaires?,A,B,C,D,c,1
917,OIC-256-03-B-,Quelle galénique est recommandée pour les lésions cutanées suintantes?,Crème pour les zones lichénifiées et sèches,"Crème pour les zones suintantes, les plis et les grandes surfaces cutanées",Lotion pour les zones pileuses et les plis (très peu utilisée chez l'enfant),Gel pour le cuir chevelu (peu utilisé chez l'enfant),b,4
918,OIC-256-08-B-,Quelle est la recherche principale lors du diagnostic différentiel de rhinite allergique?,Rechercher d'éventuels polypes,Rechercher d'éventuels polypes,Rechercher d'éventuels polypes,Rechercher d'éventuels polypes,a,1
919,OIC-256-09-B,Quelle recherche est nécessaire pour déterminer l’EFR dans l’asthme?,Spirométrie normale,Demande/prescription raisonnée,EFR,Mise en évidence d’un examen diagnostique SD-178,c,4
920,OIC-256-11-A,Quelle caractéristique du diagnostic est indiquée dans le contenu éducatif?,augmentation progressive des symptômes durant au moins deux jours et nécessitant une modification du traitement,non calmée par les bronchodilatateurs d’action rapide utilisés de façon fréquente et en quantité importante,sans retour à l’état habituel,sans symptômes persistants,b,4
921,OIC-257-01-A,Quelle est la description correcte de la hyperclarté des champs pulmonaires?,Aplatissement des coupoles diaphragmatiques,Horizontalisation des côtes,Aplatissement des coupoles diaphragmatiques et horizontalisation des côtes,Aplatissement des coupoles diaphragmatiques et horizontalisation des côtes,c,4
922,OIC-257-05-A-,Quelle est la discusion nécessaire en cas d'exacerbation sévère?,BDCA par voie inhalée,Corticosteroids systémiques,Anticholinergique en nébulisation,Oxygénothérapie et/ou assistance ventilatoire,d,4
923,OIC-260-02-B-,Quelle des options ci-dessous est une analyse morphologique clé en cas de fièvre prolongée chez l'enfant?,"NFS, CRP, fibrinogène, VS, HAA, iono ASAT ALAT ALAT, ferritine","Protéine C-réactive (syndrome inflammatoire aigu ou chronique, élévation de la protéine C-réactive (CRP))",Hémocultures,"Ionogramme sanguin, créatinine, calcémie",c,3
924,OIC-260-08-A-,Quelle est la classification des spondyloarthrites périphériques?,Érosives,Non érosives,Spondyloarthrites périphériques enthésitiques,Les arthrites associées aux entérocolopathies inflammatoires,c,4
925,OIC-260-10-A-,"Quelle est l'atteinte coxofémorale appelée coxite?

- a) Oligoarthrite des membres inférieurs touchant volontiers les grosses articulations
- b) Atteinte pelvi-rachidien
- c) Atteinte coxofémorale appelée coxite
- d) Enthésite : la plus fréquente et la plus caractéristique est la talalgie qui est d'horaire inflammatoire",c,a,c,d,c,3
926,OIC-260-13-B-,Quelle région est spécifiée sur la radiographie du bassin?,La région sacro-iliique,La région pubienne,La région lumbar,La région thoracique,a,4
927,OIC-261-01-A,Quelle des options est utile pour le diagnostic d'une spondyloarthrite?,CRP voire VS,Recherche du HLA B27,Électrocardiogramme,Echographie et scintigraphie,b,4
928,OIC-261-02-A-,Quelle est laquelle des options correspond à un cristaux d’apatite?,Cristaux d'urate de sodium,Cristaux d'acide urique ne sont que dans l’urine,Cristaux d’apatite,Cristaux de pyrophosphate de calcium,c,4
929,OIC-261-04-A,Quelle est la nature des calcifications observées?,microcristallines,ostéochondrite,calcification osseuse,dysplasie,a,2
930,OIC-261-07-B,Quelle est la situation qui déclenche une crise de goutte?,Traumatisme,Contexte postopératoire,Prise médicamenteuse (mise en route d'un hypouricémiant),Absorption de certaines boissons ou aliments déclenchant l'accès goutteux,d,4
931,OIC-261-08-A,Quelles formes sont possibles pour la goutteux?,Aucune forme polyarticulaire ou oligoarticulaire,Une forme polyarticulaire ou oligoarticulaire,Une forme polyarticulaire ou oligoarticulaire,Aucune forme polyarticulaire ou oligoarticulaire,b,2
932,OIC-261-08-A-,Quelle caractéristique du liquide synovial est mentionnée dans l'analyse?,la présence d'un liquide articulaire inflammatoire,la présence de bactériologie,la présence inconstante de microcristaux,la négativité des tests,c,4
933,OIC-261-09-B-,Quelle des deux examens biologiques est mentionné dans le contenu éducatif pour visée diagnostique?,uricémie,creatininémie,hémogramme,MDRD,c,4
934,OIC-261-15-A-,,,,,,,1
935,OIC-263-01-A,Quelle est l’objectif de l’évaluation médicale du donneur potentiel?,Désensibiliser le receveur portant un anticorps anti-HLA dirigé contre un antigène HLA du donneur,Minimiser les risques encourus par le donneur,Assurer l’absence de pathologies sous-jacentes,S’assurer que le don est conforme aux conditions fixées par la loi,b,4
936,OIC-263-01-A-,Quelle diagnostic ne nécessite pas l'examen histologique pour être confirmé?,a,b,c,d,c,1
937,OIC-263-03-B,Quelle indication principale du scanner thoracique est mentionnée dans le document?,La détection des PNO de petite taille,La recherche d'autres anomalies traumatiques,La radiographie thoracique d'interprétation difficile,La recherche d'une maladie pulmonaire sous-jacente,c,4
938,OIC-263-04-B-,Quelle méthode est utilisée pour préciser la localisation et caractériser l’anomalie médiastinale?,La TDM thoracique,L’IRM médiastinale,La radiographie de thorax,L’IRM thoracique,a,4
939,OIC-263-07-B-,Quelle est le seuil de Pa02 pour définir une insuffisance respiratoire grave?,70 mmHg.,"9,3 kPa.",60 mmHg.,80 mmHg.,c,4
940,OIC-263-08-B-,Quelle est la classification de l'HTP lorsqu'elle est secondaire à une IRC?,Group 1,Group 2,Group 3,Group 4,c,4
941,OIC-265-02-B-,Quelle est l’indication dans l’IRC restrictive en état stable?,PaO2 < 60 mmHg,PaO2 entre 60 mmHg et 70 mmHg,Saturations artérielles nocturnes non apnéiques (SpO2 nocturne moyenne ≤ 88%),Suffisance ventriculaire droite (clinique ou échocardiographie ou via un cathétérisme),c,4
942,OIC-265-04-B,Quelle est une indication de la TDM thoracique en cas de suspicion de PID?,La réalisation d'un examen fonctionnel respiratoire,La surveillance des symptômes respiratoires,La confirmation du PID,La prise en charge d'un patient avec troubles du diaphragme,c,4
943,OIC-265-05-A-,Quelle est une des signes cliniques associés au purpura fulminant?,Fièvre hyperthermie,Découverte d'une hypotension artérielle,Purpura nécrotique et/ou ecchymotique,Saignement génital anormal,c,4
944,OIC-265-09-B,Quelle est la description de l’anomalie leucocytes mentionnée dans la description?,les lymphocytes SD-222,les lymphocytes SD-222,les lymphocytes SD-216,les lymphocytes SD-223,c,2
945,OIC-265-10-B-,Quelle est la réponse concernant la presence de signes généraux chez le patient?,A,B,C,D,a,1
946,OIC-265-11-A,Quelle est la cause principale de la mononucléose infectieuse?,a,b,c,d,c,1
947,OIC-265-14-A,Quelle classification est associée à une hypertriglycéridémie pure?,Hypercholestérolémie pure,Hyperlipidémie mixte,Hypertriglycéridémie pure,Hyperlipidémie familiale,c,4
948,OIC-267-01-A,Quelle est la cause mentionnée comme principale dans le contenu?,Endocrinopathies,Maladies rénales,Cholestase,Médicamenteuses,c,4
949,OIC-267-04-A-,Quelles sont les conditions pour porter le diagnostic d'ischémie permanente chronique devant?,pression de cheville < 50 mmHg,pression d'orteil < 30 mmHg,pression de cheville < 50 mmHg et pression d'orteil < 30 mmHg,pression de cheville < 50 mmHg et pression d'orteil < 30 mmHg,c,4
950,OIC-267-05-A,Quel outil de revascularisation est mentionné pour les patients en cas de claudication persistante?,A,B,C,D,c,1
951,OIC-267-08-B,Quelle est la méthode de dépistage de l'aorte abdominale?,Une échographie de l'aorte abdominale,Une échographie de l'aorte thoracique,Une échographie de l'aorte pulmonaire,Une échographie de l'aorte coronale,a,2
952,OIC-267-09-B-,Quel est le type de traitement chirurgical utilisé pour prévenir la rupture d’un anévrisme d’aorte abdominale?,La chirurgie conventionnelle,La chirurgie endovasculaire,Le sevrage tabagique,Le contrôle des facteurs de risque cardiovasculaire,b,4
953,OIC-267-13-A-,Quelle est la stratégie de prise en charge associée à l’EP à haut risque?,La stratégie de prise en charge est présentée dans l’algorithme ci-dessous,Le dosage des DD n'a pas sa place,Le traitement associe fibrinolyse et HNF,Le traitement associe HNF et Heparines,c,4
954,OIC-267-14-A,"Le seuil d'ajustement à l'âge pour la TVP est calculé en fonction de l'âge, mais il ne s'applique pas à la démarche diagnostique de la TVP.",a,b,c,d,c,1
955,OIC-267-15-A-,Quelle est la stratification du risque pour les patients avec une EP de risque non élevé?,Stratification intermédiaire ou élevé selon le score sPESI et HESTIA,Stratification intermédiaire ou élevé selon le score sPESI et absence de marqueurs,Stratification intermédiaire ou élevé selon le score sPESI et présence de marqueurs,Stratification intermédiaire ou élevé selon le score sPESI et absence de marqueurs,c,4
