Unnamed: 0,id,question,option_a,option_b,option_c,option_d,correct_option,distractor_quality
1699,OIC-267-24-B-,Quel est l'examen complémentaire qui confirmera le diagnostic de l’insuffisance veineuse chronique (IVC) ?,Écho-doppler veineux en position debout.,Réalisation d'un examen d'imagerie.,Mesure des IPS ou de la pression d'orteil.,Palpation des veines et inspection des varices.,a,4
1700,OIC-267-25-A,Quelle est la technique de compression élastique recommandée pour les varices > 3 mm ?,"Bas-jarret (chaussettes), bas-cuisse, collant classe I","Bas-jarret (chaussettes), bas-cuisse, collant classe II ou III",Bandages multitypes en première intention,Compression élastique uniquement au niveau de la cheville,b,4
1701,OIC-267-25-A-,Où sont situés les sites d'insertion des voies d'abord veineux central et périphérique?,Seulement dans le bras,Seulement dans la jambe,Dans le bras et la jambe,Les sites d'insertion ne sont pas localisés,c,2
1702,OIC-267-27-A,Quelle est la complication infectieuse la plus fréquente lors du suivi des abords veineux?,La bactériémie,L'endocardite,Le syndrome inflammatoire,La suppuration au point de ponction,d,4
1703,OIC-267-27-A-,Quelle est la position recommandée pour le retrait d'une voie veineuse centrale dans le territoire cave supérieur?,En position assise,En position debout,En position allongée avec ventilation normale,En position allongée avec demande au patient de bloquer sa respiration ou d'expirer lors du retrait,d,4
1704,OIC-267-29-A,Quelles sont les caractéristiques variables d'une douleur thoracique aiguë?,Intensité et localisation,Durée et facteur déclenchant,Irradiation et fréquence,Toutes les caractéristiques mentionnées,d,4
1705,OIC-267-29-A-,Quels sont les signes d'une détresse vitale devant une douleur thoracique ?,Détresse respiratoire aiguë,Signes de choc hémodynamique,Troubles de la conscience,Tous les éléments précédents,d,4
1706,OIC-267-30-B-,Quel est le moyen mnémotechnique pour se souvenir des 4 urgences cardio-vasculaires ?,"PIED : Péricardite, Infarctus, Embolie, Dissection","MEMO : Myocardie, Embolie, Méninges, Ongle","HOPA : Hémorragie, Obstruction, Perte d'oxygène, Arrêt cardiaque","POMME : Péricardite, Obstruction myocardique, Méninges, Embolie",a,4
1707,OIC-267-31-A,Quels sont les signes physiques caractéristiques de la dissection aortique?,Asymétrie tensionnelle et abolition d'un seul pouls,Souffle d'insuffisance aortique et déficit neurologique,Abolition de plusieurs puls et souffle d'insuffisance aortique,Asymétrie tensionnelle uniquement,c,4
1708,OIC-267-31-A-,Quel est le premier pas à effectuer pour diagnostiquer une urgence cardio-vasculaire ?,Effectuer un bilan biologique et d'imagerie,Rechercher signes de choc/détresse vitale,Réaliser et interpréter un ECG,Conduire une anamnèse détaillée,b,4
1709,OIC-267-33-A,Quel est l'intérêt des D-dimères dans les quatre urgences cardio-vasculaires ?,Éliminent la dissection aortique si normaux,Confirment le diagnostic de syndrome inflammatoire,Sont spécifiques pour la détection d'une péricardite,Ne permettent pas la confirmation d'aucun diagnostic,d,4
1710,OIC-267-34-A,Quel examen est réalisé sous couverture anesthésique idéalement au bloc opératoire pour le diagnostic de dissection aortique?,Echocardiographie trans-thoracique (ETT),Angioscanner thoracique,Echocardiographie trans-oesophagienne (ETO),Tomodensitométrie thoracique,c,4
1711,OIC-267-35-B,"Parmi les causes thoraciques de douleur aiguë, qu'est-ce qui est caractérisé par une rupture du médiastin ?",pneumopathie infectieuse,épanchement pleural,douleurs pariétales musculo-squelettiques,pneumothorax,d,2
1712,OIC-267-35-B-,Quelle est la cause extra-thoracique de douleur thoracique qui peut être liée à une inflammation du pancréas ?,cholécystite,ulcère gastro-duodénal,pancréatite,reflux gastro-oesophagien,c,4
1713,OIC-267-36-A,Quelle est la définition du rétrécissement aortique (RA) ?,Dysfonctionnement de la valve mitrale avec défaut de fermeture systolique ayant pour conséquence une régurgitation de sang du ventricule gauche vers l'oreillette gauche en systole.,Dysfonctionnement de la valve aortique avec limitation d'ouverture en diastole ayant pour conséquence un obstacle à l'éjection systolique du ventricule gauche.,Dysfonctionnement de la valve aortique avec défaut de fermeture en diastole ayant pour conséquence une régurgitation de sang de l'aorte vers le ventricule gauche en diastole.,Dysfonctionnement de la valve mitrale avec limitation d'ouverture en systole ayant pour conséquence un obstacle à l'écoulement du sang de l'oreillette gauche vers le ventricule gauche au moment du remplissage cardiaque.,b,4
1714,OIC-267-37-B,Quelle est la principale étiologie organique primaire du rétrécissement aortique ?,Congénitale (bicuspidie),Dégénératif (maladie de Monckeberg),Post-rhumatismal,Inflammatoire (aortite),b,4
1715,OIC-267-37-B-,Quel est le caractéristique de l'auscultation en cas d'insuffisance aortique?,Souffle holodiastolique,Souffle protodiastolique doux,Souffle râpeux méso-systolique,Souffle en jet de vapeur holosystolique,b,4
1716,OIC-267-39-A,Quels sont les facteurs pronostiques du rétrécissement mitral ?,"Âge, symptômes, HTAP fixée ou non, faisabilité de la commissurotomie percutanée","Âge, symptômes, HTAP fixée ou non, impossibilité de la commissurotomie percutanée","Âge, absence de symptômes, HTAP non fixée, faisabilité de la commissurotomie percutanée","Âge, présence de symptômes, HTAP fixée ou non, impossibilité de la commissurotomie percutanée",a,4
1717,OIC-267-39-A-,Quel est le traitement chirurgical du rétrécissement aortique ?,Remplacement valvulaire mitral par prothèse mécanique ou biologique,Remplacement valvulaire aortique prothèse mécanique ou biologique (> 65 ans),Plastie aortique en première intention,Aucun traitement chirurgical n'est proposé,b,4
1718,OIC-267-40-A,Quel est le traitement percutané recommandé pour un rétrécissement aortique ?,Valvuloplastie aortique au ballon,Implantation d'une bioprothèse  aortique par voie percutanée (TAVI),Commissurotomie percutanée,Réparation chirurgicale ouverte,b,4
1719,OIC-270-02-A,Quel est l'âge moyen des patients atteints d'insuffisance cardiaque ?,50-60 ans,70-80 ans,40-50 ans,30-40 ans,b,4
1720,OIC-270-02-A-,Quel type d'insuffisance cardiaque est associé aux caractéristiques des deux autres types et à une fraction d'éjection légèrement réduite entre 41 et 49% ?,L’insuffisance cardiaque systolique ou à fraction d’éjection légèrement réduite.,L’insuffisance cardiaque diastolique ou à fraction d’éjection préservée.,L’insuffisance cardiaque à fraction d’éjection réduite (FEVG ≤40%).,L’insuffisance cardiaque à fraction d’éjection augmentée (FEVG >50%).,a,4
1721,OIC-270-03-A,Quels sont les signes cliniques d'un œdème aigu pulmonaire (OAP) cardiogénique?,"Dyspnée avec orthopnée, expectoration mousseuse et cyanose périphérique","Fever, fatigue et douleur thoracique","Hyperventilation, hypotension artérielle et tachycardie","Douleur abdominale, nausée et vomissement",a,4
1722,OIC-270-03-A-,Quels sont les critères cliniques habituels pour définir le choc cardiogénique?,"Pression artérielle systolique < 90 mmHg, débit urinaire < 30mL/h et extrémités chaudes","Pression artérielle systolique < 120 mmHg, débit urinaire > 50mL/h et extrémités froides","Pression artérielle systolique < 90 mmHg, débit urinaire < 30mL/h ou extrémités froides","Pression artérielle systolique > 140 mmHg, débit urinaire > 50mL/h et extrémités chaudes",c,4
1723,OIC-270-04-A,"Quel est le terme qui décrit les modifications de l'expression génomique et des changements moléculaires, cellulaires et interstitiels dans l'insuffisance cardiaque?",Remodelage,Hypertrophie,Fibrose,Désynchronisation,a,4
1724,OIC-270-05-A,Quels sont les signes cliniques qui peuvent orienter vers une cause non cardiogénique ?,"Fièvre, signes de Phlébite","Toux, expectoration, bruits respiratoires associées","Anomalies auscultatoires, anomalies de percussion thoracique","Anomalies de palpation, fièvre",b,4
1725,OIC-270-05-A-,Quelle est la principale implication thérapeutique de la différence entre l'insuffisance cardiaque à FEVG diminuée et l'insuffisance cardiaque à FEVG conservée?,Les traitements ciblent actuellement l'IC à FEVG modérément altérée,La majorité des traitements de l'IC réduisant la mortalité ciblent actuellement l'IC à FEVG diminuée,Les deux types d'insuffisance cardiaque ont les mêmes implications thérapeutiques,La différence n'a pas d'implications thérapeutiques,b,4
1726,OIC-270-06-A,Quelle est l'échelle utilisée pour classer les stades d'une insuffisance cardiaque?,L'échelle de la NYHA,L'échelle de la WHO,L'échelle de la Framingham,L'échelle de l'INSERM,a,4
1727,OIC-270-06-A-,Quel est l'examen d'imagerie cardiaque qui doit être réalisé chez tous les patients présentant une insuffisance cardiaque?,Coronarographie,Échocardiographie transthoracique (ETT),IRM cardiaque,Scintigraphie osseuse,b,4
1728,OIC-270-07-B,Quel est l'examen qui doit être prioritaire en cas de douleur thoracique et modifications ECG ?,Echographie cardiaque,Gaz du sang artériel,Troponine,Bilan sanguin,c,4
1729,OIC-270-07-B-,Quel est le seuil de valeur pour le NT-proBNP chez un sujet âgé de moins de 50 ans ?,300 pg/ml,450 pg/ml,900 pg/ml,1 800 pg/ml,b,4
1730,OIC-283-01-B-,Quel est le rapport cardiothoracique (RCT) qui peut être augmenté dans un OAP d'origine hémodynamique?,"0,5 cardiomégalie","0,7 cardiomégalie",1 cardiomégalie,"0,9 cardiomégalie",a,4
1731,OIC-283-02-A-,Quels sont les facteurs déclenchants de l'insuffisance cardiaque?,Fibrillation atriale (FA) et autres troubles du rythme,Poussée hypertensive,Ischémie myocardique / Syndrome coronarien aigu (SCA),Infections,a,5
1732,OIC-283-03-B,Quels sont les signes cliniques d'un OAP cardiogénique?,"Détresse respiratoire aiguë, polypnée superficielle rapide et râles crépitants bilatéraux","Signes de choc, fréquence cardiaque > 150/minute et cyanose","Épuisement, sueurs profuses et oligurie","Syndrome coronarien aigu, douleur thoracique et ECG ST+",a,4
1733,OIC-283-03-B-,Quel est le traitement de fond recommandé pour l'OAP cardiogénique?,Traitement bêtabloquant à introduire à distance de l’épisode d’OAP (sevrage de l’oxygène),Hospitalisation en unité de soins continu,Prescription de diurétiques,Mise en place d'une voie d'apport veineuse,a,4
1734,OIC-283-04-B,Quel est le critère de surveillance du poids et des symptômes pour les patients souffrant d'insuffisance cardiaque de l'adulte ?,Perte de poids de 5 kg,Gain de poids de 2 kg,Perte de poids de 1 kg,Gain de poids de 3 kg,b,4
1735,OIC-283-04-B-,Quelles sont les 4 classes médicamenteuses standards pour le traitement de l'insuffisance cardiaque avec fraction d'éjection réduite ?,"inhibiteurs de l'enzyme de conversion, bêtabloquants, antagonistes des récepteurs de l’aldostérone et les Glifozines","diurétiques de l'anse, thiazidiques, inhibiteurs de l'enzyme de conversion et bêtabloquants","antagonistes des récepteurs de l’aldostérone, les Glifozines, inhibiteurs de l'enzyme de conversion et bêtabloquants","thiazidiques, diurétiques de l'anse, antagonistes des récepteurs de l’aldostérone et les Glifozines",a,4
1736,OIC-283-05-A,Quels sont les principaux facteurs de mortalité chez les patients atteints d'insuffisance cardiaque ?,Insuffisance rénale terminale et épisodes d'insuffisance cardiaque aiguë,Troubles du rythme ventriculaire et complications thromboemboliques,Choc cardiogénique et cachexie cardiaque,Décès par défaillance multiviscérale,b,4
1737,OIC-283-05-A-,Quels sont les signes cliniques qui évoquent le diagnostic de choc cardiogénique?,Hypotension artérielle et hypoperfusion périphérique,Oligurie et troubles de conscience,Marbrures cutanées et extrémités froides,Cyanose et troubles de la conscience,a,4
1738,OIC-283-06-B,Quels sont les différents types d'inotropes utilisés dans le traitement du choc cardiogénique?,Seulement la dobutamine est utilisée en première intention,La noradrénaline est utilisée en deuxième ligne pour les patients qui ne répondent pas à la dobutamine,Le lévosimendan est utilisé chez les patients qui ne peuvent pas être sevrés des inotropes et n'ont pas de projet alternatif,Toutes ces options sont incorrectes,c,4
1739,OIC-283-06-B-,What is acute pericarditis accompanied by?,Blood in the urine,Fluid accumulation around the heart,Pain in the chest,None of the above,b,4
1740,OIC-283-07-A-,Quels sont les signes échographiques d'une péricardite aiguë ?,Epanchement > 20 mm et compression des cavités droites,Microvoltage et alternance électrique sur l'ECG,Troubles du rythme ventriculaire sur l'ECG,Fièvre > 38° et élévation de la troponine,a,4
1741,OIC-283-08-B-,Quel est le choix entre ponction péricardique percutanée ou chirurgicale ?,"Ponction péricardique percutanée si patient instable, ponction chirurgicale si épanchement purulent suspecté",Ponction péricardique percutanée dans tous les cas,Ponction chirurgicale dans tous les cas,La différence entre ponction péricardique percutanée et chirurgicale est sans importance,a,4
1742,OIC-283-09-B,Quel est le principal résultat de l'échocardiographie dans l'exploration d'une péricardite aiguë ?,Absence d'épanchement péricardique,Présence d'un épanchement péricardique modéré,Anomalies de la cinétique cardiaque,Epaississement péricardique,b,4
1743,OIC-283-09-B-,Quel est le caractère électrocardiographique typique d'une péricardite aiguë?,Sus décalage de ST,Onde Q prolongée,Système de pointes,Fibrillation ventriculaire,a,4
1744,OIC-284-01-A,Quel est le critère pour définir un épanchement péricardique abondant?,Épanchement péricardique <10mm,Épanchement péricardique =10mm,Épanchement péricardique >20mm,Épanchement péricardique >50mm,c,4
1745,OIC-284-01-A-,Quel est le diagnostic de certitude pour une péricardite aiguë virale ?,Une biopsie péricardique,Une PCR sur liquide de l'épanchement,Un examen radiologique thoracique,Un test de fonction des reins,b,4
1746,OIC-284-02-A-,Quelle est la péricardite auto-immune la plus fréquente?,Lupus érythémateux dissepssivum,Sclérodermie,Polyarthrite rhumatoïde,Hypothyroïdie,a,4
1747,OIC-284-06-B,Quel type d'ECG est réalisé en dehors des palpitations ?,ECG percritique,ECG inter critique,Holter ECG,ECG ambulatoire de longue durée,b,4
1748,OIC-284-07-B,Quelles sont les causes générales des extrasystoles ?,"Alcoolisation, électrocution et pathologies respiratoires","Hyperthyroïdie, anomalie électrolytique et anxiété́","Grossesse, syndrome d’apnée du sommeil et dépression","Ivresse aigue, goitre ou nodule thyroïdien et dyskaliémie",b,4
1749,OIC-284-07-B-,Quel est le contexte extracardiaque le plus fréquent associé à une tachycardie sinusale adaptative ?,Fièvre,Anémie,Hypovolémie,Hyperthyroïdie,a,4
1750,OIC-284-08-A,Quel est le tracé ECG typique des tachycardies jonctionnelles?,Une tachycardie régulière avec activité atriale rétrograde visible.,Un tracé normal sans activité atriale rétrograde.,Une tachycardie irrégulière avec QRS larges.,Un tracé ECG normal avec une pré excitation ventriculaire.,a,4
1751,OIC-284-08-A-,Quel est le caractère ECG qui suggère une pré excitation ventriculaire dans le cas de Wolff Parkinson White ?,Ondes T inversées,PR long,QRS larges,Empâtement de la phase initiale du QRS (onde delta),d,4
1752,OIC-288-01-A-,Quelle est la caractéristique principale d'une acrocyanose?,Aspect chaud et rouge des extrémités,Aspect froid et cyanique prononcé des extrémités,Perte de sensibilité digitale,Douleur aux doigts,b,4
1753,OIC-288-02-B,"Le diagnostic d'érythermalgie repose sur des crises de douleurs des extrémités, rougeur et augmentation de la température cutanée.",Vrai,Faux,Peu importe,Aucune des précédentes,a,1
1754,OIC-288-02-B-,Quels sont les éléments cliniques qui permettent de suspecter un Raynaud primaire ?,"L'absence de rémission estivale, l'atteinte des pouces et le caractère bilatéral.","Le sexe masculin, la survenue après 40 ans et les ulcères digitaux.","Les télangiectasies, la sclérodactylie et la calcinose sous cutanée.",L'exposition professionnelle aux engins vibrants ou aux traumatismes répétitifs des mains et les effets iatrogènes d'un traitement médicamenteux.,a,4
1755,OIC-288-03-B,Quelle est l'étiologie la plus fréquente des PR secondaires non iatrogènes ?,sclérodermie systémique,phénomène de Raynaud,érythermalgie,ischémie digitale,a,4
1756,OIC-288-03-B-,"Si la main se recolore en relâchant l'artère ulnaire, cela signifie que :",L’arcade palmaire superficielle est perméable ainsi que les artères digitales.,L’arcade palmaire profonde est perméable ainsi que les artères digitales.,Les artères radiales et ulnaires sont comprimées au niveau du poignet.,Les vaisseaux sanguins de la main sont comprimés au niveau du coude.,a,4
1757,OIC-288-05-A-,"Quels examens complémentaires sont recommandés en cas de PR supposée secondaire, ou un PR d'apparition récente ou d'aggravation récentes ?",Seulement la recherche d'anticorps antinucléaires (AAN),Seulement la réalisation d'une capillaroscopie,Les deux : recherche d'anticorps antinucléaires (AAN) et réalisation d'une capillaroscopie,Aucun examen complémentaire n'est nécessaire,c,4
1758,OIC-288-06-A,Quelle est la définition de la thyrotoxicose?,"Conséquences de l'excès d'hormones thyroïdiennes au niveau des tissus cibles, uniquement dans le cas d'une hyperthyroïdie.","Conséquences de l'excès d'hormones thyroïdiennes au niveau des tissus cibles, quelle que soit sa cause.","Conséquences de la manque d'hormones thyroïdiennes au niveau des tissus cibles, uniquement dans le cas d'une hypothyroïdie.","Conséquences de la manque d'hormones thyroïdiennes au niveau des tissus cibles, quelle que soit sa cause.",b,4
1759,OIC-288-07-B-,Quelle est la situation la plus à risque pour une crise aiguë thyrotoxique?,Après thyroïdectomie sans préparation médicale,Chez un patient déjà hypothyroïde,Chez un patient avec une hyperthyroïdie non traitée,Chez un patient enceinte,a,4
1760,OIC-288-09-B,Quels sont les signes biologiques non spécifiques du diagnostic de maladie de Basedow?,Une hyperglycémie et une élévation des enzymes hépatiques,Un titre élevé des anticorps anti-récepteurs de la TSH et une leuconeutropénie avec lymphocytose relative,Une diminution du cholestérol et des triglycérides et une discrète hyperglycémie,Toutes les options précédentes,c,4
1761,OIC-288-12-B,Quels sont les traitements spécifiques de l'hyperthyroïdie?,Antithyroidiens de synthèse,Thyroïdectomie totale,Traitement par iode radioactif,Tous les précédents,d,4
1762,OIC-288-12-B-,Quel est le type d'insuffisance surrénale qui concerne les deux glandes surrénales?,Insuffisance surrénale primaire ou périphérique (atteinte des 2 glandes surrénales),Insuffisance corticotrope ou surrénale centrale (atteinte hypophysaire),Insuffisance surrénale aigue,Insuffisance surrénale lente,a,4
1763,OIC-288-13-A-,Quels sont les signes biologiques de l'insuffisance surrénale primaire?,Hypoglycémie et hyperkaliémie,Hyponatrémie et hyperkaliémie,Hyperglycémie et hypokaliémie,Normale,b,4
1764,OIC-288-14-A,Quels sont les signes biologiques de l'insuffisance corticotrope?,Hyponatrémie avec hyperkaliémie,Hypernatrémie avec hypokaliémie,Normonatrémie avec normokaliémie,Hyponatrémie sans hyperkaliémie,d,4
1765,OIC-288-16-B,Quelle est la cause d'insuffisance surrénalienne primaire de l'adulte qui est rare en Europe mais plus fréquente dans les pays endémiques ?,Rétraction corticale auto-immune,Tuberculose bilatérale des surrénales,Iatrogènes,Tuberculose bilatérale des surrénales,b,4
1766,OIC-288-16-B-,Quelle est l'autre cause d'insuffisance corticotrope ?,Interruption d'une corticothérapie prolongée,Tumeur de la région hypothalamo-hypophysaire,Maladie auto-immune,Infection virale,b,4
1767,OIC-288-17-B,Quel est le syndrome rare associé à une nécrose brute post-partum ?,Syndrome de Cushing,Syndrome d'Addison,Syndrome de Sheehan,Syndrome de Nelson,c,4
1768,OIC-288-17-B-,Quel est le corticoïde qui présente la plus faible activité glucocorticoïde?,Hydrocortisone,Prednisone,Dexaméthasone,Prednisolone,a,4
1769,OIC-299-01-A-,Quel est le matériel que l'insuffisant surrénalien doit avoir à tout moment sur lui ?,Une carte d'insuffisance surrénale avec les recommandations d'urgence et des comprimés d'hydrocortisone,Des comprimés de fludrocortisone et une boîte d'hydrocortisone injectable,Une carte d'insuffisance surrénale avec les recommandations d'urgence et des comprimés de fludrocortisone,Aucun matériel n'est nécessaire,a,4
1770,OIC-299-02-A,"Pour adapter la dose de fludrocortisone, on peut s'aider du dosage de :",cortisolémie,ACTH,rénine et ionogramme sanguin,"osseuse, métabolique et cardiovasculaire",c,4
1771,OIC-299-02-A-,Le traitement de l'insuffisance surrénale aiguë doit-il être retardé pour attendre les résultats des dosages hormonaux?,"Oui, il faut attendre les résultats des dosages hormonaux avant de commencer le traitement","Non, le traitement est débuté dès que le diagnostic est évoqué, même sans certitude diagnostique",Il dépend des circonstances cliniques,Les dosages hormonaux ne sont pas nécessaires pour le traitement,b,4
1772,OIC-299-03-B,Quels sont les principaux signes biologiques d'une insuffisance surrénale chez l'adulte et l'enfant?,"Hypoglycémie, acidose métabolique et hyperkaliémie","Natriurèse conservée, hémoconcentration et insuffisance rénale fonctionnelle","Hyperéosinophilie, anémie et hyperlymphocytose","Fièvre, troubles digestifs et douleurs diffuses",a,4
1773,OIC-299-03-B-,Quel est le critère pour confirmer le diagnostic d'insuffisance surrénale ?,Dosage de cortisol sanguin normal.,Dosage d'ACTH élevé.,Cortisolémie basse ou effondrée.,Rénine sérique élevée chez l'enfant.,c,4
1774,OIC-299-04-B,Quel facteur est important pour éviter une décompensation de l'insuffisance surrénale traitée ?,L'absence d'adaptation suffisante du traitement par hydrocortisone.,La fracture comme cause de décompensation.,Toutes pathologies intercurrentes.,Les vomissements et les diarrhées.,a,4
1775,OIC-299-05-A,Quel est le traitement recommandé pour une personne souffrant d'insuffisance surrénale aiguë en cas de chirurgie majeure?,"100 mg IV ou IM initialement, puis 50 mg/24 heures en IV continue à la SAP","100 mg IV ou IM initialement, puis 100 mg/24 heures en IV continue à la SAP jusqu'à la reprise de l'alimentation","100 mg IV ou IM initialement, puis diminuer les doses d'hydrocortisone",Arrêter le traitement à domicile et aller directement à l'hôpital,b,4
1776,OIC-299-06-B-,Quel est le dépistage néonatal systématique en France pour les formes classiques de l’insuffisance surrénale primitive ?,Dosage de la 17-hydroxyprogestérone au troisième mois de vie,Dosage de la 17-hydroxyprogestérone au sixième mois de vie,Dosage de la 17-hydroxyprogestérone sur papier buvard au septième jour de vie,Dosage de la 17-hydroxyprogestérone sur papier buvard au treizième jour de vie,c,4
1777,OIC-299-07-A,Quel est le moment où le dosage de la 17 OH progestérone est réalisé chez les nouveaux-nés en France?,Au 7ème jour de vie,Au 3ème jour de vie,Au 14ème jour de vie,Au 21ème jour de vie,b,4
1778,OIC-299-07-A-,Quelle est la deuxième cause d'insuffisance surrénale chez l'enfant?,Déficit en 21-hydroxylase,Adrénoleucodystrophie,Mutations du gène CYP11B2,Hyperplasie congénitale des surrénales,b,4
1779,OIC-299-08-A,Selon quels critères est défini le diabète?,"Selon les résultats des études épidémiologiques qui montraient le risque de rétinopathie pour une glycémie à jeun supérieure à 1,26 g/l (7 mmol/l)",Selon la présence d'hyperglycémie à jeun,Selon la présence d'hypoglycémie à jeun,Selon la présence de rétinopathie chronique,a,4
1780,OIC-299-08-A-,Quel est l'âge moyen auquel le diabète de type 2 survient ?,Avant l'âge de 35 ans,Entre 35 et 45 ans,Après l'âge de 45 ans,Après l'âge de 55 ans,c,4
1781,OIC-302-01-A,Quel est le critère pour définir le diabète gestationnel?,Présence d'un diabète antérieur à une grossesse,Intolérance au glucose mise en évidence et/ou se développant durant la grossesse,Hyperglycémie provoquée orale entre la 24ème et la 28ème semaine de grossesse,Diabète de type 1 ou 2 qui apparaît pendant la grossesse,b,4
1782,OIC-302-01-A-,Quels sont les facteurs de risque pour la survenue des atteintes micro-angiopathiques chez un patient diabétique ?,Hyperglycémie : niveau (HbA1c) et durée d’exposition,Dyslipidémie,Tabagisme ou alcoolisme associé,FDR spécifiques de certaines atteintes,a,4
1783,OIC-302-02-A-,Quels sont les autoanticorps utilisés comme marqueurs de la pathologie auto-immune dans le diabète de type 1 ?,Anti-îlots (ICA) et anti-insuline,Anti-GAD et anti-IA2,Anti-ZnT8 et anti-IA2,Tous les autoanticorps mentionnés sont utilisés comme marqueurs,d,4
1784,OIC-302-03-B,Quels sont les deux principaux facteurs qui favorisent l'insulinorésistance?,Prédisposition génétique et hyperglycémie,Sédentarité et alimentation excessive,Inflammation chronique de bas grade et glucotoxicité,Syndrome métabolique et obésité androïde,b,4
1785,OIC-302-04-A,Quels sont les éléments qui composent la maculopathie diabétique ?,"Exsudats, Oedème maculaire cystoïde ou non, maculopathie ischémique","Hémorragie intravitréenne, Décollement rétinien, Glaucome néovasculaire","Néovaisseaux, Hémorragies étendues, Modifications veineuses","Microanévrismes, Exsudats, hémorragies",a,4
1786,OIC-302-05-A,Quels sont les critères diagnostiques de la neuropathie sensorimotrice ?,"Hypoesthésie, paresthésies distales et troubles sensitifs",Douleurs abdominales aggravées la nuits et déhiscence de la paroi,Tachycardie sinusale et bradycardie permanente,Hypotension orthostatique et chute > 20 mmHg TAS,a,4
1787,OIC-302-05-A-,Quels sont les moyens d'évaluation et de diagnostic des atteintes carotidiennes ?,Interrogatoire et auscultation des carotides,Échographie-doppler des carotides,Angio-IRM si anomalie auscultatoire,Tous les moyens proposés sont corrects,d,4
1788,OIC-302-06-B,Quel est le niveau de risque coronarien considéré comme important ?,Risque inférieur à 10%,Risque entre 10 et 20%,Risque supérieur à 20%,Risque supérieur à 30%,c,4
1789,OIC-302-06-B-,Quels sont les critères de gravité d'une acido-cétose diabétique?,Sujet âgé,Cétonémie > 6 mmol/l,Bicarbonate < 5 mmol/l,Score de Glasgow < 12,b,4
1790,OIC-302-07-A,Quelle valeur de glycémie est considérée comme hypoglycémique et menaçante?,70 mg/l,80 mg/l,90 mg/l,100 mg/l,a,2
1791,OIC-302-07-A-,Quel est le traitement de l'hypoglycémie sévère chez l'enfant diabétique ?,Injection d'insuline d'action rapide en IV,Resucrage oral avec sucre lent,Glucagon IM ou SC suivis de resucrage per os,Sérum G30 % en IV 10 mL/20 kg de poids,c,4
1792,OIC-302-08-A-,Quel est le rôle de l'éducation thérapeutique dans le traitement du diabète de type 1 ?,Seulement fournir des informations sur les médicaments,Autonomiser le patient dans l'autogestion de sa maladie,Faire des recommandations alimentaires strictes,Ne pas prendre en compte le vécu du patient et de son entourage,b,4
1793,OIC-302-09-B,Combien de fois par jour doit-on réaliser l'autosurveillance glycémique ?,Deux à trois fois par jour.,Quatre à six fois par jour.,"Toujours, sans interruption.","Jamais, c'est inutile.",b,4
1794,OIC-302-09-B-,Quel est le rôle des collations dans l'alimentation d'un patient diabétique de type 1 ?,Les collations sont facultatives et ne servent à rien,Les collations sont indispensables en cas d'activité physique intense,Les collations sont réservées aux repas principaux,Les collations sont interdites pour les patients diabétiques de type 1,b,4
1795,OIC-302-10-B,Quels sont les objectifs du contrôle lipidique dans le traitement du diabète sucré de type 2 ?,Principalement adaptés au risque cardiovasculaire et rénal,Seulement adaptés au risque cardiovasculaire,Seulement adaptés au risque rénal,Non adaptés au risque cardiovasculaire ou rénal,a,4
1796,OIC-302-10-B-,Quelle est la classe de traitements antidiabétiques oraux qui peut être contre-indiquée dans les situations à risque spontané d'acidose lactique ?,Les Biguanides,Les Sulfamides hypoglycémiants,Les Inhibiteurs de la dipeptidyl-peptidase 4,Les Biguanides,a,4
1797,OIC-302-11-A,Quelle est la prévention principale de l'hypoglycémie ?,Connaissance des signes cliniques d'hypoglycémie,Administration d'une ampoule de soluté de glucose,Éducation du patient sur les situations à risque,Utilisation exclusive d'insuline rapide,c,4
1798,OIC-302-12-B,Quels sont les soins ophtalomologiques spécialisés recommandés pour une personne atteinte de rétinopathie diabétique sévère ?,Panphotocoagulation rétinienne et injections intraoculaires de corticoides.,Injections intraoculaires d'inhibiteurs du VEGF uniquement.,Traitement de la dyslipidémie et équilibre tensionnel uniquement.,"Aucun traitement spécifique, attendre le développement de complications visuelles.",a,4
1799,OIC-302-14-B,"Qui est sollicité pour l'aide au diagnostic, au traitement et au suivi des complications du patient diabétique ?",Seul le médecin généraliste,"Les médecins spécialistes (cardiologue, néphrologue, neurologue) uniquement",Le diététicien(ne) et le podologue uniquement,Tous les professionnels de la santé mentionnés précédemment,d,4
1800,OIC-302-15-B,"Quelle est la prise de poids recommandée pour une femme ayant un IMC avant la grossesse supérieur ou égal à 30,0 kg/m² ?","12,5-18 kg","11,5-16 kg","7-11,5 kg",5-9 kg,d,4
1801,OIC-302-15-B-,Pendant combien de temps la femme enceinte doit-elle prendre du acide folique ?,Jusqu'à 6 semaines de gestation,Jusqu'à 12 semaines de gestation,Jusqu'à 20 semaines de gestation,Tout le temps pendant la grossesse,b,4
1802,OIC-302-16-B,Quels sont les facteurs qui peuvent augmenter le risque de malformation pendant la grossesse?,"Tabagisme, alcoolisme, autres toxicomanies","Excès pondéral, diabète, troubles du comportement alimentaire","Grossesse gémellaire, grossesses rapprochées",Toutes les options précédentes,d,4
