id,question,option_a,option_b,option_c,option_d,correct_option,distractor_quality
OIC-284-07-B,Quel examen biologique est **particulièrement recommandé** chez un patient présentant un syndrome du côlon irritable (SII) à prédominance diarrhéique ?,NFS,CRP,Dosage de la TSH,Examen radiologique des intestins,c,0
OIC-288-06-A,Quel est le principal symptôme différenciant entre une crise hémorroïdaire et une manifestation chronique des hémorroïdes internes ?,La présence de saignements rouges dans les selles,Une sensation de cuisson ou de tension intense à l'anus,L'évolution progressive des symptômes sur plusieurs jours,Le prurit anal constant et intense,c,0
OIC-288-08-B,Lequel des diagnostics suivants est le plus susceptible d'être confondu avec une thrombose hémorroïdaire externe ?,Appendicite,Diverticulite,Hernie inguinale,Colite ulcéreuse,c,0
OIC-288-09-B,Quelle est la raison pour laquelle l'anémie ferriprive par saignement chronique est rarement attribuée aux hémorroïdes ?,Les hémorroïdes ne provoquent pas de saignements importants.,L'anémie ferriprive est généralement causée par une alimentation pauvre en fer.,D'autres causes d'anémie doivent être exclues avant d'envisager les hémorroïdes.,Les hémorroïdes internes ne saignent pas suffisamment pour provoquer une anémie.,c,0
OIC-288-10-A,Quel stade de pathologie hémorroïdaire est caractérisé par des hémorroïdes internes qui s'extériorisent en permanence à l'extérieur lors d'un effort de poussée et peuvent présenter une métaplasie malpighienne ?,Stade I,Stade II,Stade III,Stade IV,d,0
OIC-288-17-B,Quelle est la caractéristique principale de l'évolution spontanée d'une thrombose hémorroïdaire externe ?,Une complication suppurative fréquente,Une résorption rapide sans cicatrice,Un saignement chronique dû à une mobilisation du caillot,Une transformation en cancer colorectal,c,0
OIC-302-08-A,Quel facteur n'est PAS mentionné comme contribuant au développement des nævus ?,Exposition solaire,Origine ethnique,Consommation de café,Statut immunologique,c,0
OIC-312-07-B,Quelle caractéristique est **la moins probable** à observer chez une tumeur bénigne du sein ? ,Ecoulement sanguin,Asymétrie mammaire,Rétraction mammaire,Peau d'orange,option_a,0
OIC-312-10-B,Quelle est la caractéristique principale qui distingue les tumeurs bénignes des tumeurs malignes du sein ?,Une croissance rapide et une évolution locale limitée au sein.,Des contours bien délimités et une taille généralement inférieure à 30 mm.,Un potentiel métastatique et une invasion des ganglions lymphatiques axillaires.,Une sensibilité aux hormones et une expression positive du récepteur HER2.,c,0
OIC-325-04-B,Quelle est la règle utilisée pour prévenir les erreurs dans le circuit du médicament ?,Les 3 C,Les 5 A,Les 5 B,Les 7 P,c,0
OIC-325-19-B,Quel est le risque principal associé à la prise de médicaments contrefaits contenant une quantité insuffisante de principe actif ?,Augmentation du risque d'effets indésirables graves,Développement de résistance aux traitements antibiotiques et antiparasitaires,Substitution du principe actif par des substances toxiques comme le mercure ou l'arsenic,"Absence d'effet thérapeutique, retardant la prise en charge adéquate des maladies",b,0
OIC-328-02-A,"Selon la définition de l'ANSM, quel élément est **exclus** des dispositifs médicaux ?",Les logiciels utilisés à des fins médicales,Les accessoires destinés à être utilisés avec un dispositif médical,Les produits d'origine humaine,Les instruments utilisés pour des fins médicales chez l'homme,c,0
OIC-330-16-A,Lequel des énoncés suivants décrit le mieux les mécanismes d'action du paracétamol ?,Inhibition de la recapture de la sérotonine et de la noradrénaline.,Blocage des canaux calciques voltage-dépendants.,Action sur les contrôles inhibiteurs descendants par inhibition de la recapture de la dopamine.,Inhibition de la cyclo-oxygénase COX-1 et COX 2.,b,0
OIC-332-07-B,Quel examen est **indispensable** pour confirmer une hémorragie et quantifier la perte sanguine lors d'un choc hémorragique ?,"Hémostase : TP, TCA, fibrinogène, calcium ionisé",Groupe ABO-Rh,FAST-écho,NFS-plaquettes,d,0
OIC-336-06-B,Lequel des éléments suivants est un critère diagnostique essentiel pour la mort cérébrale ?,Présence d'un diabète insipide,Absence de réflexe photomoteur et cornéen,Glasgow Coma Scale (GCS) = 3,Visualisation des artères intra-cérébrales lors d'une angiographie,c,0
OIC-342-03-A,Quel critère est le plus important pour distinguer une syncope d'une crise d'épilepsie généralisée ?,La présence de prodromes,La durée de la perte de connaissance,Le type de mouvements anormaux observés,L'existence d'antécédents familiaux de cardiopathie,b,0
OIC-342-11-A,"En cas de syncope ou lipothymie, quelles anomalies ECG ont une valeur diagnostique immédiate ?",Tachycardie sinusoïdale,Bloc auriculo-ventriculaire de 2ème degré,Fibrillation atriale,Onde Q infondée dans le complexe QRS,d,0
OIC-342-16-A,Quel est le premier geste à effectuer lors d'un malaise chez un adulte ?,Surélever les jambes,Mettre en position latérale de sécurité,Appeler les secours,Donner à boire,c,0
OIC-347-01-A,Laquelle des options suivantes **n'est pas** une cause possible de rétention aiguë d'urine ?,Hypertrophie bénigne de la prostate,Infection urinaire,Lithiase,Neuropathie périphérique,b,0
OIC-347-08-A,Quel examen est **principalement** utilisé pour identifier les complications d'une rétention aiguë d'urine ?,ECBU systématique,Ionogramme sanguin,Echographie vésicale et prostatique,Créatininémie,b,0
OIC-347-09-A,Quel est l'élément de gravité **le plus susceptible** d'entraîner une insuffisance rénale aiguë en cas de rétention aiguë d'urine ?,Fièvre,Hématurie,Insuffisance rénale aiguë,Syndrome de levée d’obstacle,c,0
OIC-347-10-B,Lequel des deux types de drainage vésical est préférable en cas d'hématuries nécessitant un décaillotage ?,Cathétérisme sus-pubien,Sondage vésical,Drainage par voie trans-urétrale,Prise en charge conservatrice,b,0
OIC-351-06-A,Quel signe parmi les suivants n'est PAS un indicateur potentiel d'agitation aiguë selon le contenu éducatif ?,Confusion avec désorientation et perturbations du discours,Tachycardie et globe urinaire,Mydriase et syndrome méningé,Symptômes dépressifs et maniaques,b,0
OIC-353-02-A,Quelle est la principale cause de décès évitable en France selon les données fournies ?,Accidents de la route,Maladies cardiovasculaires,Suicides,Cancer,c,0
OIC-353-06-B,Quelle mesure de prévention du suicide appartient à la catégorie 'tertiaire' ?,Le numéro d'urgence 3114,VigilanS,La prise en charge de la dépression,Responsabiliser les médias,b,0
OIC-005-02-A,Quelle est la principale fonction de la responsabilité pénale en matière médicale ?,Sanctionner les médecins pour des comportements considérés comme des infractions à la loi.,Assurer la protection des patients contre les actes médicaux illégaux.,Garantir la confidentialité des informations médicales.,Déterminer la responsabilité civile des médecins.,a,0
OIC-005-03-A,"Selon le texte, quel est le principal point concernant la responsabilité civile des médecins salariés ?","Ils sont responsables de tous les dommages causés aux patients, indépendamment de leur mission.",Ils ne sont responsables que des dommages causés en dehors de leur mission confiée par leur employeur.,Ils ne sont responsables que des dommages causés dans le cadre de leur secteur d’activité libérale.,"Ils ne sont responsables que des dommages causés en dehors de leur mission confiée par leur employeur, et ne sont pas responsables des dommages causés dans le cadre de leur mission.",d,0
OIC-005-08-A,Quelle est la définition d'une erreur médicale ?,Une erreur par omission est une action nécessaire qui n'a pas été faite.,Une erreur par commission est une action qui a été faite mais qui n'était pas utile.,Une erreur d'exécution est une action mal réalisée.,Une violation est le non-respect d'une recommandation ou d'une règle professionnelle.,option_b,0
OIC-005-09-A,Quelle est la principale différence entre un accident médical et une affection iatrogène ?,"Un accident médical est toujours causé par une erreur du professionnel de santé, tandis qu'une affection iatrogène peut survenir même avec un traitement correct.","Un accident médical est un événement indésirable, tandis qu'une affection iatrogène est une conséquence directe d'une erreur médicale.","Un accident médical est une conséquence de la prise d'un médicament, tandis qu'une affection iatrogène est un événement indésirable survenu au cours d'un acte de soin.","Un accident médical est une conséquence de la prise d'un médicament, tandis qu'une affection iatrogène est un événement indésirable survenu au cours d'un acte de soin, et peut survenir même avec un traitement correct.",d,0
OIC-005-15-B,Le repérage des événements indésirables graves dans les hôpitaux se fait principalement à partir de systèmes :,Le volontariat des médecins et autres professionnels de santé.,La volonté des patients ou de leur famille ou proches d’expliquer les dysfonctionnements qu’ils ont rencontrés ou d’obtenir un dédommagement du préjudice qu’ils estiment avoir subi.,Des systèmes actifs fondés sur l’analyse de dossiers ou de traces électroniques.,Des systèmes passifs reposant sur la volonté des patients ou de leur famille ou proches d’expliquer les dysfonctionnements qu’ils ont rencontrés ou d’obtenir un dédommagement du préjudice qu’ils estiment avoir subi.,d,0
OIC-006-05-A,Quels sont les principaux objectifs des réunions de concertation pluridisciplinaire (RCP) ?,Définir les règles de sécurité pour les patients.,Valider l'obligation de développement professionnel continu (DPC).,Définir les règles de sécurité pour les patients et valider l'obligation de développement professionnel continu (DPC).,Se concentrer uniquement sur les aspects techniques de la prise en charge des patients.,c,0
OIC-008-01-A,"Quelle est la principale conséquence d'une discrimination, selon le contenu éducatif fourni ?",Une amélioration de la santé globale de la population.,Une réduction des inégalités sociales.,Un accès plus équitable aux soins pour tous.,Une simplification des processus administratifs pour les patients.,c,0
OIC-009-11-A,Quelle est la principale différence entre la curatelle et la tutelle en termes de contrainte imposée à la personne protégée ?,"La curatelle est une mesure plus protectrice que la tutelle, car elle implique une plus grande contrainte sur les actes de la vie courante de la personne protégée.","La tutelle est une mesure plus protectrice que la curatelle, car elle implique une plus grande contrainte sur les actes de la vie courante de la personne protégée.",La curatelle et la tutelle sont des mesures équivalentes en termes de contrainte imposée à la personne protégée.,"La curatelle est une mesure temporaire, tandis que la tutelle est une mesure permanente.",b,0
OIC-009-13-A,Quel est le principal argument éthique soulevé par le texte concernant l'accès à l'IVG ?,L'IVG est un droit fondamental qui ne doit pas être limité par des considérations morales ou religieuses.,"L'IVG est un droit qui doit être garanti à toutes les femmes, indépendamment de leur situation géographique ou de leurs convictions personnelles.","L'accès à l'IVG est une question éthique sérieuse, car il est difficile de garantir un accès effectif à ce droit pour toutes les femmes.","L'IVG est un droit qui doit être garanti à toutes les femmes, indépendamment de leur situation géographique ou de leurs convictions personnelles, et l'accès à ce droit est une question éthique sérieuse.",d,0
OIC-009-23-A,Quel est le principal objectif de la loi de 1976 concernant le don d'organes en France ?,Mettre en place un système de marché pour les organes.,Assurer la gratuité du don d'organes pour tous.,Garantir la confidentialité des informations relatives aux donneurs et aux receveurs.,Mettre en place un système de consentement obligatoire pour tous les dons d'organes.,c,0
OIC-009-25-B,"Selon le texte, qui peut être donneur vivant ?",Seuls les parents du receveur peuvent être donneurs.,Seuls les frères et sœurs du receveur peuvent être donneurs.,"Le conjoint, les frères et sœurs, les fils et filles, les grands-parents, les oncles et tantes, les cousins germains et cousines germaines, ainsi que le conjoint de son père ou de sa mère peuvent être donneurs.",Seuls les parents du receveur peuvent être donneurs.,option_c,0
OIC-019-07-B,Qu'est-ce que l'ONDAM ?,"Un montant prévisionnel à ne pas dépasser en matière de soins de ville et d'hospitalisation, dispensés dans les établissements de santé publics et privés.","Un montant prévisionnel à ne pas dépasser en matière de soins de ville et d'hospitalisation, dispensés dans les établissements de santé publics et privés, et dans les centres médico-sociaux.","Un montant prévisionnel à ne pas dépasser en matière de soins de ville et d'hospitalisation, dispensés dans les établissements de santé publics et privés, et dans les centres médico-sociaux, et dans les autres prises en charge.","Un montant prévisionnel à ne pas dépasser en matière de soins de ville et d'hospitalisation, dispensés dans les établissements de santé publics et privés, et dans les centres médico-sociaux, et dans les autres prises en charge, et dans les activités de soins de suite et de réadaptation, de psychiatrie, et de soins de longue durée.",option_c,0
OIC-019-09-A,Quelle est la mission principale de la Caisse Nationale d'Assurance Maladie (CNAM) ?,Gérer les risques de maternité et d'invalidité.,Assurer la prise en charge des soins dispensés aux assurés sociaux.,Définir le périmètre des actes remboursables.,"Gérer les risques de maladie, maternité, invalidité et décès ainsi que les accidents du travail et maladies professionnelles.",b,0
OIC-019-12-A,Quel est le principal avantage lié à l'exonération du ticket modérateur pour les soins conformes au protocole ALD ?,Accès direct aux spécialistes sans nécessité de présenter le protocole de soins.,Possibilité de choisir librement les spécialistes à consulter.,Accès direct aux spécialistes sans nécessité de présenter le protocole de soins.,Possibilité de choisir librement les spécialistes à consulter.,C,0
OIC-020-04-B,Quelle est la principale raison pour laquelle il est important de justifier une problématique de recherche ?,Pour démontrer l'originalité de l'étude.,Pour identifier les participants de l'étude.,Pour expliquer l'intérêt et la pertinence de l'étude.,Pour définir les méthodes de collecte de données.,c,0
OIC-020-05-B,Quelle est la principale fonction d'une hypothèse de recherche ?,Définir la population cible de l'étude.,Déterminer la méthode de collecte de données.,Estimer la puissance d'une étude et le nombre de sujets nécessaires.,Identifier les variables indépendantes et dépendantes.,c,0
OIC-020-09-B,"Dans le contexte de la recherche en santé, quel est le critère de jugement principal qui doit être isolé parmi toutes les données recueillies ?",La mortalité,La qualité de vie,La pertinence clinique des données,La pertinence de ce critère se juge en évaluant son adéquation avec l’objectif principal de l’étude et doit répondre à une définition consensuelle.,d,0
OIC-020-10-B,Qu'est-ce qu'une variable aléatoire ?,Une variable qui a toujours la même valeur.,Une fonction qui attribue un nombre à toutes les issues possibles.,Une variable qui ne peut prendre que des valeurs entières.,Une variable qui est toujours positive.,b,0
OIC-020-12-B,"Dans le contexte de la recherche en santé, quel est le principal objectif d'une étude biomédicale ?",Déterminer la valeur biologique d'un biomarqueur spécifique.,Déterminer la valeur biologique d'un biomarqueur spécifique.,Réaliser une observation sur échantillon de critères biomédicaux.,Déterminer la valeur biologique d'un biomarqueur spécifique.,c,0
OIC-020-19-B,Quelle est la principale différence entre une étude cas-cohorte et une étude cas-témoins nichée ?,"L'étude cas-cohorte utilise un échantillon aléatoire de la cohorte, tandis que l'étude cas-témoins nichée sélectionne les cas et témoins parmi les sujets déjà suivis dans la cohorte.","L'étude cas-cohorte est menée sur une population entière, tandis que l'étude cas-témoins nichée est menée sur un sous-ensemble de la cohorte.","L'étude cas-cohorte est menée pour évaluer l'effet d'une intervention, tandis que l'étude cas-témoins nichée est menée pour identifier des facteurs de risque.","L'étude cas-cohorte est menée sur une population entière, tandis que l'étude cas-témoins nichée est menée sur un sous-ensemble de la cohorte, et l'étude cas-cohorte est menée pour évaluer l'effet d'une intervention, tandis que l'étude cas-témoins nichée est menée pour identifier des facteurs de risque.",d,0
OIC-020-23-A,Quel type d'étude peut être utilisé pour estimer l'Odds Ratio (OR) ?,Étude de cohorte,Étude de cas-témoins,Étude de cohorte,Étude de cas-témoins,d,0
OIC-020-24-A,"Quel facteur, parmi les suivants, a le moins d'influence sur la puissance d'une étude ?",La taille de l'échantillon.,La différence à détecter (d).,Le risque alpha.,La variabilité des observations (variance).,option_c,0
OIC-020-33-A,Quelle propriété d'un test dépend de la prévalence de la maladie dans la population étudiée ?,Valeur prédictive positive (VPP),Valeur prédictive négative (VPN),Sensibilité d'un test (Se),Spécificité d'un test (Sp),b,0
OIC-022-02-B,"Selon le Plan National Maladies Rares 3 (PNMR3), quel est le délai maximal pour obtenir un diagnostic précis pour une personne souffrant d'une maladie rare ?",3 ans,5 ans,1 an,2 ans,c,0
OIC-024-03-A,Quelle est la principale indication chirurgicale pour une grossesse extra-utérine (GEU) symptomatique ?,Instabilité hémodynamique et défense abdominale.,Hémopéritoine à l'échographie.,Taux de β-hCG supérieur à 5 000 UI/L.,Algie et taux de β-hCG supérieur à 5 000 UI/L.,b,0
OIC-024-05-A,Quelle est la définition d'une hémorragie du post-partum (HPP) selon le contenu éducatif fourni ?,Une hémorragie de plus de 500 mL dans les 24 heures suivant l'accouchement.,Une hémorragie de plus de 1000 mL dans les 24 heures suivant l'accouchement.,Une hémorragie de plus de 500 mL dans les 24 heures suivant l'accouchement.,Une hémorragie de plus de 1000 mL dans les 24 heures suivant l'accouchement.,option_b,0
OIC-024-12-A,"Selon le contenu éducatif, quel critère de sévérité est associé à une HTA sévère ?",HTA avec une pression artérielle systolique < 160 mmHg.,Protéinurie < 3g/24h.,Créatinémie < 90 µmol/L.,Oligurie > 500 mL/24h.,option_a,0
OIC-024-13-B,Quelle est la principale indication pour la prescription d'un traitement antihypertenseur chez une femme enceinte ?,"Pour contrôler la tension artérielle de manière stricte et continue, sans interruption.","Pour contrôler la tension artérielle de manière stricte et continue, sans interruption.","Pour contrôler la tension artérielle de manière stricte et continue, sans interruption.","Pour contrôler la tension artérielle de manière stricte et continue, sans interruption.","Pour contrôler la tension artérielle de manière stricte et continue, sans interruption.",0
OIC-024-23-A,Quel est le signe le plus spécifique d'une infection urinaire haute chez une femme enceinte ?,Douleur pelvienne,Brûlures mictionnelles,Rupture prématurée des membranes,Contractions utérines,b,0
OIC-026-02-A,"Quelle est la cause la plus probable d'une douleur abdominale aiguë chez une femme enceinte, en tenant compte des signes de menace d'accouchement prématuré ?",Une infection urinaire basse.,Une appendicite.,Une colique néphrétique.,Une torsion de kyste ovarien.,c,0
OIC-026-05-B,Quelle est la principale raison pour laquelle l'échographie abdomino-pelvienne est considérée comme peu performante en cas de grossesse ?,Elle est trop coûteuse.,Elle est peu performante en cas de grossesse en raison de la mobilité de l'utérus.,Elle ne peut pas être réalisée en cas de grossesse.,Elle est peu performante en cas de grossesse en raison de la mobilité de l'utérus et de la présence de liquide amniotique.,d,0
OIC-027-08-A,Quelle est la principale raison pour laquelle une femme enceinte devrait être vaccinée contre la rubéole ?,Pour prévenir les éruptions cutanées.,Pour contrôler l'efficacité de la vaccination par une sérologie.,Pour éviter les complications liées à la grossesse.,Pour prévenir les infections virales.,b,0
OIC-027-11-A,"En cas de suspicion de rougeole chez une femme enceinte non vaccinée et non immunisée, quelle est la première étape recommandée ?","Mettre en place des mesures de prévention de la transmission : distanciation sociale, port du masque.",Rechercher un contage.,Confirmer biologiquement le diagnostic : RT-PCR salivaire et/ou recherche d’IgM spécifiques dans la salive/le sérum.,"Mettre en place des mesures de prévention de la transmission : distanciation sociale, port du masque.","Mettre en place des mesures de prévention de la transmission : distanciation sociale, port du masque.",0
OIC-027-16-A,"En cas de positivité de l'Ag HBs lors de la grossesse, quelle est la première étape recommandée ?",Effectuer une césarienne pour éviter la transmission du virus.,"Effectuer une sérovaccination du nouveau-né de mère antigène HBs + au mieux avant la 12e heure de vie, par : injection IM de gammaglobulines spécifiques, injection vaccinale (dans un site musculaire différent) suivie de 2 autres injections vaccinales à un mois d'intervalle et d'un rappel à un an.","Effectuer une sérovaccination du nouveau-né de mère antigène HBs + au mieux avant la 12e heure de vie, par : injection IM de gammaglobulines spécifiques, injection vaccinale (dans un site musculaire différent) suivie de 2 autres injections vaccinales à un mois d'intervalle et d'un rappel à un an.","Effectuer une sérovaccination du nouveau-né de mère antigène HBs + au mieux avant la 12e heure de vie, par : injection IM de gammaglobulines spécifiques, injection vaccinale (dans un site musculaire différent) suivie de 2 autres injections vaccinales à un mois d'intervalle et d'un rappel à un an.",option_b,0
OIC-027-18-A,Quelle est la principale raison pour laquelle la vaccination contre la varicelle est recommandée aux femmes enceintes ?,Pour prévenir la transmission de la varicelle au fœtus.,Pour réduire le risque de complications de la varicelle chez la mère.,Pour garantir une grossesse sans complications.,Pour améliorer la qualité de vie de la mère pendant la grossesse.,b,0
OIC-027-19-B,"Quelle est la première étape de l'infection à la listériose, selon le texte?",L'infection du système nerveux central du nouveau-né.,La colonisation du placenta.,L'infection du sang de la mère.,La production de toxines par la bactérie.,b,0
OIC-027-29-B,"Dans le contexte de la prévention de l'allo-immunisation antiérythrocytaire (RhD) après l'accouchement, quel est le principal objectif de l'administration de l'immunoglobuline anti-D à la mère ?",Neutraliser les anticorps anti-RhD présents dans le sang maternel.,Détecter la présence d'anticorps anti-RhD dans le sang maternel.,Prévenir l'apparition d'anticorps anti-RhD dans le sang maternel.,Identifier les femmes enceintes présentant des anticorps anti-RhD.,option_a,0
OIC-027-35-A,Quelle est la conséquence la plus importante d'une intoxication tabagique pendant la grossesse ?,Obésité de l'adolescent,Césarienne,Retard de croissance intra-utérin,Mort inattendue du nourrisson,d,0
OIC-027-43-B,Quel est le principal facteur qui influence la sévérité et la durée du syndrome de sevrage néonatal (SSNN) après exposition in utero aux opiacés ?,La posologie du traitement de substitution aux opiacés pendant la grossesse.,La sévérité et la durée du syndrome ne sont pas corrélées à la posologie du traitement de substitution aux opiacés.,"La prise concomitante d'autres produits, comme les benzodiazépines.",L'âge du nouveau-né à la naissance.,b,0
OIC-027-46-A,Une femme enceinte est exposée à un examen de radiodiagnostic. L'utérus est dans le faisceau de rayonnement. Quel est le prochain pas le plus approprié ?,Demander à un service compétent pour le calcul de la dose-gonades (IRSN) et envisager un examen sans radiation ionisante (IRM ou échographie).,Placer un tablier de plomb sur l'abdomen de la patiente et limiter le nombre des clichés réalisés/le temps de scopie au strict nécessaire.,Rassurer la patiente et effectuer l'examen de radiodiagnostic prévu (sans oublier le tablier de plomb).,"Contre-indiquer l'examen radiographique/scopique du seul fait de la grossesse, car il y a souvent plus d'avantages que de risques à le réaliser.",c,0
OIC-030-03-B,Quel est le principal critère diagnostique pour définir le retard de croissance intra-utérin (RCIU) ?,Un poids de naissance inférieur au 10e percentile.,Un poids de naissance inférieur au 3e percentile.,Un poids de naissance inférieur au 5e percentile.,"Un poids de naissance inférieur au 10e percentile, isolé.",d,0
OIC-037-01-A,Quelle était la principale motivation politique et sociale derrière la loi sur l'interruption volontaire de grossesse (IVG) de 1975 ?,Protéger la santé des femmes et garantir leur droit à l'autonomie.,Protéger la démographie du pays en pénalisant l'avortement.,Assurer la conformité avec les normes religieuses et morales.,Garantir l'accès à des soins de santé de qualité pour toutes les femmes.,b,0
OIC-037-04-A,"Selon le contenu éducatif, quel est l'âge de la population qui réalise le plus d'IVG en France ?",25-30 ans,30-35 ans,20-24 ans,20-29 ans,d,0
OIC-037-05-A,"En France, quel est le délai légal maximum pour une interruption volontaire de grossesse (IVG) ?",6 semaines,9 semaines,16 semaines,20 semaines,c,0
OIC-037-11-B,Quel facteur est le plus important à considérer lors du choix de la contraception après une interruption volontaire de grossesse (IVG) ?,L'efficacité de la méthode contraceptive.,Le coût de la contraception.,"Les contraintes d'utilisation (mode de vie, contexte familial et culturel).",Les souhaits de la patiente.,c,0
OIC-038-08-B,Le recueil pour le spermogramme est réalisé :,dans un laboratoire spécialisé,par masturbation,après un délai d’abstinence de 2 à 7 jours,après une toilette intime avant le recueil,c,0
OIC-038-09-B,"Quelle est la principale cause d'infertilité féminine, selon le contenu éducatif fourni ?",Endométriose,Obstruction tubaire,Syndrome des ovaires polykystiques,Insuffisance ovarienne prématurée,option_c,0
OIC-038-10-B,"Quelle est la principale cause d'infertilité masculine, selon le contenu fourni ?",Causes fonctionnelles des testicules.,Causes génétiques (Syndrome de Klinefelter).,Causes environnementales (exposition à des toxiques).,Causes excrétoires (obstruction en aval du testicule).,option_d,0
OIC-039-03-A,"Parmi les techniques d'AMP, il y a :",La fécondation in vitro classique (FIVc) avec microinjection intra-cytoplasmique d'un spermatozoïde (ICSI),La fécondation in vitro classique (FIVc) avec mise en contact des ovocytes récupérés avec des spermatozoïdes préparés.,La fécondation in vitro classique (FIVc) avec mise en contact des ovocytes récupérés avec des spermatozoïdes préparés et la culture et le transfert embryonnaire.,"La fécondation in vitro classique (FIVc) avec mise en contact des ovocytes récupérés avec des spermatozoïdes préparés, la culture et le transfert embryonnaire et la congélation embryonnaire.",A,0
OIC-039-04-A,"Quelle est la principale raison pour laquelle la congélation d'ovocytes matures sans stimulation hormonale préalable est une option viable pour la préservation de la fertilité féminine, contrairement à la congélation d'ovocytes matures avec stimulation hormonale ?","Elle permet de préserver l'estradiol supra-physiologique, ce qui est bénéfique pour certaines pathologies hormono-dépendantes.","Elle permet de préserver l'estradiol supra-physiologique, ce qui est bénéfique pour certaines pathologies hormono-dépendantes.","Elle permet de préserver l'estradiol supra-physiologique, ce qui est bénéfique pour certaines pathologies hormono-dépendantes.","Elle permet de préserver l'estradiol supra-physiologique, ce qui est bénéfique pour certaines pathologies hormono-dépendantes.","Elle permet de préserver l'estradiol supra-physiologique, ce qui est bénéfique pour certaines pathologies hormono-dépendantes.",0
OIC-039-05-B,"Quelle est la fréquence approximative du recours à l'AMP (Assistance Médicale à la Procréation) en France, selon les données de l'Agence de la Biomédecine en 2021 ?",1 couple sur 10,1 couple sur 6,1 couple sur 4,1 couple sur 2,option_d,0
OIC-039-06-A,Quelle est l'une des principales indications pour recourir à l'Assistance Médicale à la Procréation (AMP) ?,L'accomplissement d'un projet parental d'un couple de femmes ou de femme non mariée.,La préservation de la fertilité (indications médicales ou non médicales).,"Le risque de transmission d'une pathologie virale (éviter la transmission d'une maladie virale à l'autre membre du couple, principalement HIV).",Le risque de transmission d'une pathologie génétique d'une particulière gravité (le recours au diagnostic pré-implantatoire sera alors proposé).,b,0
OIC-039-09-A,Quelle est la principale indication du don d'ovocytes ou de spermatozoïdes ?,En cas d'échec d'AMP intraconjugale,"En cas d'échec d'AMP intraconjugale, dans certains cas, un don d'ovocyte ou de spermatozoïdes peut être proposé","En cas d'échec d'AMP intraconjugale, dans certains cas, un don d'ovocyte ou de spermatozoïdes peut être proposé","En cas d'échec d'AMP intraconjugale, dans certains cas, un don d'ovocyte ou de spermatozoïdes peut être proposé",b,0
OIC-039-10-A,Quelles sont les principales indications médicales de préservation de la fertilité féminine ?,Traitement du cancer du sein,Traitement de pathologies non cancéreuses,"Traitement de pathologies hématologiques (leucémie, lymphome de Hodgkin, lymphome non hodgkinien)","Traitement de pathologies ovariennes : tumeurs ovariennes bénignes bilatérales, endométriose ovarienne sévère ou récurrente, pathologies à risque de torsion ovarienne",d,0
OIC-039-12-B,"Selon la loi de bioéthique d'août 2021, quel est le nombre maximum d'enfants qu'un donneur ou une donneuse peut fournir ?",1,3,10,Indéterminé,c,0
OIC-045-05-A,Quel est le principal avantage du dépistage prénatal de la trisomie 21 proposé par l'assurance maladie ?,Il est obligatoire pour toutes les femmes enceintes.,Il permet de diagnostiquer définitivement la trisomie 21.,Il est gratuit et accessible à toutes les femmes enceintes.,Il permet de déterminer l'âge exact du fœtus.,c,0
OIC-045-06-B,Quel est le principal signe à surveiller lors d'un échographie du 2ème trimestre pour le dépistage de la trisomie 21 ?,La présence de cardiopathie.,La taille normale du nez.,La taille normale de la nuque.,La taille normale des fémurs.,option_a,0
OIC-045-10-A,Quel est le principal signe clinique postnatal utilisé pour le diagnostic de la trisomie 21 ?,Retard psychomoteur,Difficultés d'apprentissage associées à une immaturité,Hypotonie axiale,Souffle à l’auscultation cardiaque,option_d,0
OIC-045-16-B,Quel est un des principaux objectifs de la prise en charge clinique de la mucoviscidose ?,La prévention des infections par des antibiotiques à faible dose.,La correction directe de la protéine CFTR défectueuse.,La lutte contre la perte de sel par une supplémentation régulière.,La prise en charge des troubles gastro-intestinaux par un régime pauvre en graisses.,c,0
OIC-047-02-B,Quel est le nombre d'examens obligatoires à réaliser pendant la première année de vie d'un enfant ?,8,12,20,28,c,0
OIC-047-06-B,Quel est le test le plus important à réaliser chez un nourrisson pour détecter une leucocorie ?,L'examen externe de l'oeil,L'examen de la pupille avec un otoscope,L'examen de la fixation monoculaire,L'examen de la poursuite oculaire,b,0
OIC-047-10-A,"Quel est le moment clé du dépistage auditif, selon le contenu éducatif fourni ?",À la naissance.,À 6 ans.,À 9 mois.,À la maternelle.,option_c,0
OIC-047-13-A,Quand faut-il adresser un enfant à un ORL (oto-rhino-laryngologiste) ?,En cas d'antécédents familiaux de surdité.,En cas d'inquiétude parentale sur l'audition.,En cas d'anomalie à un test de dépistage.,"En cas de difficultés de compréhension, de difficultés d'apprentissage ou de difficultés de concentration.",c,0
OIC-047-16-A,Quelle est la numérotation dentaire internationale ?,1-2-3-4,1-2-3-4-5,1-2-3-4-5-6,1-2-3-4-5-6-7,option_b,0
OIC-047-29-B,,,,,,,0
OIC-047-30-B,"Quel est le principal objectif du suivi d'un nourrisson, d'un enfant et d'un adolescent ?",Diagnostiquer et traiter les maladies chroniques.,"Détecter et traiter les anomalies orthopédiques, les troubles visuels, auditifs et dentaires.",Fournir une éducation sur la santé et la nutrition.,Assurer la sécurité et le bien-être général de l'enfant.,b,0
